,alpha around [rad s^-2],stability [m],x position [m],theta down [rad],omega around [rad s^-1],y acceleration [m s^-2],y lift [N],heading [rad],z position [m],thrust [N],time [s],z net force [N],CD [],x velocity [m s^-1],theta around [rad],z drag [N],stability [cal],x lift [N],z velocity [m s^-1],alpha down [rad s^-2],x acceleration [m s^-2],omega down [rad s^-1],y velocity [m s^-1],x drag [N],z acceleration [m s^-2],y net force [N],z lift [N],AOA [rad],mass [kg],x net force [N],y position [m],y drag [N],CL []
354,0.0,0.129502313792589,0.0,0.0,0.0,0.0,0.0,0.0,5716.617726723952,5287.8365131197115,17.700000000000117,0.0,0.992841631614018,0.0,1.5707963267948966,-3070.7605631125616,3.690815943088787,0.0,569.6159577978513,0.0,0.0,0.0,0.0,-0.0,23.30673911847042,0.0,-0.0,0.0,66.9919054592857,0.0,0.0,-0.0,0.0
355,0.0,0.12957718770685492,0.0,0.0,0.0,0.0,0.0,0.0,5745.127667449959,5284.576833248819,17.750000000000117,0.0,0.9921000792203788,0.0,1.5707963267948966,-3071.084011110643,3.6929498496453657,0.0,570.7816712424035,0.0,0.0,0.0,0.0,-0.0,23.321798663621,0.0,-0.0,0.0,66.8533915895723,0.0,0.0,-0.0,0.0
356,0.0,0.12965314229775882,0.0,0.0,0.0,0.0,0.0,0.0,5773.695912947657,5281.317153377927,17.800000000000118,0.0,0.9913609729549716,0.0,1.5707963267948966,-3071.379430454512,3.6951145554861258,0.0,571.9481486655245,0.0,0.0,0.0,0.0,-0.0,23.337298261217814,0.0,-0.0,0.0,66.71496315922086,0.0,0.0,-0.0,0.0
357,0.0,0.12972999672040808,0.0,0.0,0.0,0.0,0.0,0.0,5802.322502395475,5278.057473507035,17.85000000000012,0.0,0.9906213822983537,0.0,1.5707963267948966,-3071.601255555219,3.69730490653163,0.0,573.1154292471576,0.0,0.0,0.0,0.0,-0.0,23.35392500410512,0.0,-0.0,0.0,66.5766201682314,0.0,0.0,-0.0,0.0
358,0.0,0.1298079156430901,0.0,0.0,0.0,0.0,0.0,0.0,5831.0074772483085,5274.797793636143,17.90000000000012,0.0,0.9898829954973681,0.0,1.5707963267948966,-3071.761851296587,3.6995255958280677,0.0,574.2835648662092,0.0,0.0,0.0,0.0,-0.0,23.371499757955643,0.0,-0.0,0.0,66.43836261660391,0.0,0.0,-0.0,0.0
359,0.0,0.1298868699882337,0.0,0.0,0.0,0.0,0.0,0.0,5859.750880757595,5271.538113765251,17.95000000000012,0.0,0.9891455256865805,0.0,1.5707963267948966,-3071.9343190250424,3.7017757946646603,0.0,575.4525755052498,0.0,0.0,0.0,0.0,-0.0,23.388925803666883,0.0,-0.0,0.0,66.30019050433842,0.0,0.0,-0.0,0.0
360,0.0,0.12996672422253627,0.0,0.0,0.0,0.0,0.0,0.0,5888.552757288594,5268.278433894358,18.00000000000012,0.0,0.9884075483042944,0.0,1.5707963267948966,-3072.033889624391,3.7040516403422843,0.0,576.6224857347186,0.0,0.0,0.0,0.0,-0.0,23.407483375085963,0.0,-0.0,0.0,66.16210383143488,0.0,0.0,-0.0,0.0
361,0.0,0.13004778117123705,0.0,0.0,0.0,0.0,0.0,0.0,5917.41315315332,5265.0187540234665,18.05000000000012,0.0,0.9876720401461782,0.0,1.5707963267948966,-3072.0696803667665,3.7063617633802566,0.0,577.7933488543227,0.0,0.0,0.0,0.0,-0.0,23.427041409082396,0.0,-0.0,0.0,66.02410259789332,0.0,0.0,-0.0,0.0
362,0.0,0.1301297300861353,0.0,0.0,0.0,0.0,0.0,0.0,5946.332116827785,5261.759074152575,18.100000000000122,0.0,0.9869359329177649,0.0,1.5707963267948966,-3072.0862782059153,3.708697307454856,0.0,578.9651981242641,0.0,0.0,0.0,0.0,-0.0,23.446929388571967,0.0,-0.0,0.0,65.88618680371374,0.0,0.0,-0.0,0.0
363,0.0,0.13021271613299326,0.0,0.0,0.0,0.0,0.0,0.0,5975.309698157677,5258.499394281683,18.150000000000123,0.0,0.9862007651606715,0.0,1.5707963267948966,-3072.0705869941125,3.711062409790308,0.0,580.1380550714192,0.0,0.0,0.0,0.0,-0.0,23.467348497631,0.0,-0.0,0.0,65.74835644889615,0.0,0.0,-0.0,0.0
364,0.0,0.13029674476000766,0.0,0.0,0.0,0.0,0.0,0.0,6004.345948530407,5255.239714410791,18.200000000000124,0.0,0.9854665650206628,0.0,1.5707963267948966,-3071.9871669167514,3.7134572256602185,0.0,581.311959837781,0.0,0.0,0.0,0.0,-0.0,23.488842156840565,0.0,-0.0,0.0,65.6106115334405,0.0,0.0,-0.0,0.0
365,0.0,0.1303816645668012,0.0,0.0,0.0,0.0,0.0,0.0,6033.440921604881,5251.980034539898,18.250000000000124,0.0,0.9847317089532537,0.0,1.5707963267948966,-3071.844338619119,3.715877440153834,0.0,582.4869631411584,0.0,0.0,0.0,0.0,-0.0,23.511289978254375,0.0,-0.0,0.0,65.47295205734686,0.0,0.0,-0.0,0.0
366,0.0,0.13046777095375306,0.0,0.0,0.0,0.0,0.0,0.0,6062.594672807703,5248.720354669006,18.300000000000125,0.0,0.9839992795196578,0.0,1.5707963267948966,-3071.714928818926,3.718331472181962,0.0,583.6630849717292,0.0,0.0,0.0,0.0,-0.0,23.533583244574,0.0,-0.0,0.0,65.33537802061518,0.0,0.0,-0.0,0.0
367,0.0,0.13055477356583972,0.0,0.0,0.0,0.0,0.0,0.0,6091.807258690219,5245.460674798114,18.350000000000126,0.0,0.9832662219980705,0.0,1.5707963267948966,-3071.5135183148664,3.7208110466264324,0.0,584.8403503288939,0.0,0.0,0.0,0.0,-0.0,23.557031042017094,0.0,-0.0,0.0,65.19788942324548,0.0,0.0,-0.0,0.0
368,0.0,0.13064279229405287,0.0,0.0,0.0,0.0,0.0,0.0,6121.0787378362265,5242.200994927222,18.400000000000126,0.0,0.9825339272481334,0.0,1.5707963267948966,-3071.244293037307,3.7233195803805073,0.0,586.018815511393,0.0,0.0,0.0,0.0,-0.0,23.581576257945454,0.0,-0.0,0.0,65.06048626523776,0.0,0.0,-0.0,0.0
369,0.0,0.13073183933386961,0.0,0.0,0.0,0.0,0.0,0.0,6150.4091709630275,5238.9413150563305,18.450000000000127,0.0,0.9818025595459722,0.0,1.5707963267948966,-3070.9747763326645,3.725857421015284,0.0,587.1985095606536,0.0,0.0,0.0,0.0,-0.0,23.606185712482866,0.0,-0.0,0.0,64.923168546592,0.0,0.0,-0.0,0.0
370,0.0,0.13082177294121483,0.0,0.0,0.0,0.0,0.0,0.0,6179.798620033953,5235.681635185438,18.500000000000128,0.0,0.9810704291963667,0.0,1.5707963267948966,-3070.6594107960364,3.728420528824623,0.0,588.3794532763437,0.0,0.0,0.0,0.0,-0.0,23.631562915120025,0.0,-0.0,0.0,64.78593626730823,0.0,0.0,-0.0,0.0
371,0.0,0.1309127437151146,0.0,0.0,0.0,0.0,0.0,0.0,6209.247148652755,5232.421955314546,18.55000000000013,0.0,0.9803406628270511,0.0,1.5707963267948966,-3070.281878613228,3.731013195880766,0.0,589.5616914757449,0.0,0.0,0.0,0.0,-0.0,23.65796506092728,0.0,-0.0,0.0,64.64878942738643,0.0,0.0,-0.0,0.0
372,0.0,0.13100460605530723,0.0,0.0,0.0,0.0,0.0,0.0,6238.7548226440085,5229.162275443654,18.60000000000013,0.0,0.9796102091378409,0.0,1.5707963267948966,-3069.861255647129,3.733631272576256,0.0,590.7452681743981,0.0,0.0,0.0,0.0,-0.0,23.685102885201527,0.0,-0.0,0.0,64.5117280268266,0.0,0.0,-0.0,0.0
373,0.0,0.1310974843949928,0.0,0.0,0.0,0.0,0.0,0.0,6268.321708170274,5225.902595572762,18.65000000000013,0.0,0.9789234231667538,0.0,1.5707963267948966,-3069.5710827210773,3.7362783052572954,0.0,591.9301528762323,0.0,0.0,0.0,0.0,-0.0,23.710285188168438,0.0,-0.0,0.0,64.37475206562875,0.0,0.0,-0.0,0.0
374,0.0,0.13119140826597459,0.0,0.0,0.0,0.0,0.0,0.0,6297.947868606075,5222.64291570187,18.70000000000013,0.0,0.9782863343385584,0.0,1.5707963267948966,-3069.36750882922,3.7389551355802757,0.0,593.1162645557922,0.0,0.0,0.0,0.0,-0.0,23.734181994228226,0.0,-0.0,0.0,64.23786154379289,0.0,0.0,-0.0,0.0
375,0.0,0.13128624927447852,0.0,0.0,0.0,0.0,0.0,0.0,6327.633365239518,5219.383235830977,18.75000000000013,0.0,0.977648585788957,0.0,1.5707963267948966,-3069.0914299961682,3.741658104322638,0.0,594.3036007819458,0.0,0.0,0.0,0.0,-0.0,23.75926705191291,0.0,-0.0,0.0,64.10105646131899,0.0,0.0,-0.0,0.0
376,0.0,0.1313823769220258,0.0,0.0,0.0,0.0,0.0,0.0,6357.378259948295,5216.1235559600855,18.800000000000132,0.0,0.9770096301268522,0.0,1.5707963267948966,-3068.828779033339,3.744397742277736,0.0,595.4921875691307,0.0,0.0,0.0,0.0,-0.0,23.784204435484657,0.0,-0.0,0.0,63.96433681820707,0.0,0.0,-0.0,0.0
377,0.0,0.13147943769993672,0.0,0.0,0.0,0.0,0.0,0.0,6387.18261585204,5212.863876089194,18.850000000000133,0.0,0.9763699896729255,0.0,1.5707963267948966,-3068.5002225514813,3.7471639744481964,0.0,596.6820485806575,0.0,0.0,0.0,0.0,-0.0,23.810236025585834,0.0,-0.0,0.0,63.827702614457124,0.0,0.0,-0.0,0.0
378,0.0,0.13157749019277615,0.0,0.0,0.0,0.0,0.0,0.0,6417.046498040886,5209.604196218302,18.900000000000134,0.0,0.9757315850275089,0.0,1.5707963267948966,-3068.1050652474914,3.7499584704941205,0.0,597.8732389731899,0.0,0.0,0.0,0.0,-0.0,23.83737967571489,0.0,-0.0,0.0,63.691153850069156,0.0,0.0,-0.0,0.0
379,0.0,0.13167653158908577,0.0,0.0,0.0,0.0,0.0,0.0,6446.969973846425,5206.34451634741,18.950000000000134,0.0,0.9750944240301597,0.0,1.5707963267948966,-3067.6973992686308,3.7527811502889445,0.0,599.0657932483791,0.0,0.0,0.0,0.0,-0.0,23.864791331852874,0.0,-0.0,0.0,63.55469052504316,0.0,0.0,-0.0,0.0
380,0.0,0.13177650092079915,0.0,0.0,0.0,0.0,0.0,0.0,6476.953111983873,5203.084836476517,19.000000000000135,0.0,0.974456608005494,0.0,1.5707963267948966,-3067.2584463069443,3.755630276242776,0.0,600.2597322495501,0.0,0.0,0.0,0.0,-0.0,23.892768714987643,0.0,-0.0,0.0,63.418312639379145,0.0,0.0,-0.0,0.0
381,0.0,0.13187765240981783,0.0,0.0,0.0,0.0,0.0,0.0,6506.995982683414,5199.825156605625,19.050000000000136,0.0,0.9738219077599304,0.0,1.5707963267948966,-3066.7593992856923,3.758513093679808,0.0,601.4550957320789,0.0,0.0,0.0,0.0,-0.0,23.92177058616402,0.0,-0.0,0.0,63.2820201930771,0.0,0.0,-0.0,0.0
382,0.0,0.13197972853373846,0.0,0.0,0.0,0.0,0.0,0.0,6537.098658353676,5196.565476734733,19.100000000000136,0.0,0.9731864502573655,0.0,1.5707963267948966,-3066.210373806462,3.7614222632115464,0.0,602.6519310783935,0.0,0.0,0.0,0.0,-0.0,23.951643266421016,0.0,-0.0,0.0,63.14581318613703,0.0,0.0,-0.0,0.0
383,0.0,0.13208284584199623,0.0,0.0,0.0,0.0,0.0,0.0,6567.261213099502,5193.305796863841,19.150000000000137,0.0,0.9725523294443899,0.0,1.5707963267948966,-3065.669874180011,3.7643611064968923,0.0,603.8502587546509,0.0,0.0,0.0,0.0,-0.0,23.981463783871504,0.0,-0.0,0.0,63.009691618558946,0.0,0.0,-0.0,0.0
384,0.0,0.13218698574104662,0.0,0.0,0.0,0.0,0.0,0.0,6597.48372221657,5190.0461169929495,19.200000000000138,0.0,0.971919156550605,0.0,1.5707963267948966,-3065.0629880186098,3.7673290936198285,0.0,605.0501059280614,0.0,0.0,0.0,0.0,-0.0,24.012423152545882,0.0,-0.0,0.0,62.87365549034283,0.0,0.0,-0.0,0.0
385,0.0,0.13229206391075155,0.0,0.0,0.0,0.0,0.0,0.0,6627.766263154196,5186.786437122057,19.25000000000014,0.0,0.971285519126248,0.0,1.5707963267948966,-3064.38506322157,3.770323821456419,0.0,606.2515315770047,0.0,0.0,0.0,0.0,-0.0,24.04460280518515,0.0,-0.0,0.0,62.73770480148869,0.0,0.0,-0.0,0.0
386,0.0,0.1323981867686734,0.0,0.0,0.0,0.0,0.0,0.0,6658.108915367611,5183.526757251165,19.30000000000014,0.0,0.9706545792473018,0.0,1.5707963267948966,-3063.7361413341155,3.7733483229071925,0.0,607.4545569596052,0.0,0.0,0.0,0.0,-0.0,24.0764124988324,0.0,-0.0,0.0,62.60183955199653,0.0,0.0,-0.0,0.0
387,0.0,0.13250523450874577,0.0,0.0,0.0,0.0,0.0,0.0,6688.511759304031,5180.267077380273,19.35000000000014,0.0,0.970022799253313,0.0,1.5707963267948966,-3063.023815270215,3.7763991834992545,0.0,608.6592004972032,0.0,0.0,0.0,0.0,-0.0,24.109329005086906,0.0,-0.0,0.0,62.46605974186634,0.0,0.0,-0.0,0.0
388,0.0,0.13261342698453524,0.0,0.0,0.0,0.0,0.0,0.0,6718.974877263682,5177.007397509381,19.40000000000014,0.0,0.9693927040924593,0.0,1.5707963267948966,-3062.2476338144534,3.779482669059254,0.0,609.8655178888382,0.0,0.0,0.0,0.0,-0.0,24.143366660314438,0.0,-0.0,0.0,62.330365371098125,0.0,0.0,-0.0,0.0
389,0.0,0.13272266965580776,0.0,0.0,0.0,0.0,0.0,0.0,6749.498353777539,5173.747717638489,19.45000000000014,0.0,0.9687632015993005,0.0,1.5707963267948966,-3061.4640859359324,3.7825960851905207,0.0,611.0735426654103,0.0,0.0,0.0,0.0,-0.0,24.17762440256914,0.0,-0.0,0.0,62.194756439691886,0.0,0.0,-0.0,0.0
390,0.0,0.13283287869321006,0.0,0.0,0.0,0.0,0.0,0.0,6780.082274746881,5170.488037767596,19.500000000000142,0.0,0.9681335449339509,0.0,1.5707963267948966,-3060.6477410496077,3.785737042756487,0.0,612.2832961082695,0.0,0.0,0.0,0.0,-0.0,24.212513311800485,0.0,-0.0,0.0,62.05923294764763,0.0,0.0,-0.0,0.0
391,0.0,0.13294419383464923,0.0,0.0,0.0,0.0,0.0,0.0,6810.726727685769,5167.228357896704,19.550000000000143,0.0,0.9675061834552402,0.0,1.5707963267948966,-3059.7699370342307,3.7889095242875035,0.0,613.4948214472706,0.0,0.0,0.0,0.0,-0.0,24.248500248245257,0.0,-0.0,0.0,61.92379489496534,0.0,0.0,-0.0,0.0
392,0.0,0.13305643626537741,0.0,0.0,0.0,0.0,0.0,0.0,6841.431809679737,5164.695889370372,19.600000000000144,0.0,0.9668779030955871,0.0,1.5707963267948966,-3058.855256630839,3.792108433563256,0.0,614.708458311422,0.0,0.0,0.0,0.0,-0.0,24.296974317807717,0.0,-0.0,0.0,61.788423220732376,0.0,0.0,-0.0,0.0
393,0.0,0.13316966238720443,0.0,0.0,0.0,0.0,0.0,0.0,6872.197663678598,5165.072266222223,19.650000000000144,0.0,0.9662515450214691,0.0,1.5707963267948966,-3057.946028423704,3.7953353780353263,0.0,615.9257016430183,0.0,0.0,0.0,0.0,-0.0,24.392758946045152,0.0,-0.0,0.0,61.65304168129811,0.0,0.0,-0.0,0.0
394,0.0,0.1332837513991501,0.0,0.0,0.0,0.0,0.0,0.0,6903.024500384781,5165.448643074075,19.700000000000145,0.0,0.9656243330328166,0.0,1.5707963267948966,-3056.983336427311,3.798586914875778,0.0,617.1477666043392,0.0,0.0,0.0,0.0,-0.0,24.48983950678734,0.0,-0.0,0.0,61.51765027666256,0.0,0.0,-0.0,0.0
395,0.0,0.1333985823193697,0.0,0.0,0.0,0.0,0.0,0.0,6933.912562299443,5165.825019925927,19.750000000000146,0.0,0.9649959280814847,0.0,1.5707963267948966,-3055.987376394453,3.8018595961020374,0.0,618.3747099821435,0.0,0.0,0.0,0.0,-0.0,24.587895605386613,0.0,-0.0,0.0,61.38224900682571,0.0,0.0,-0.0,0.0
396,0.0,0.13351427918099082,0.0,0.0,0.0,0.0,0.0,0.0,6964.862093690566,5166.201396777779,19.800000000000146,0.0,0.9643676903791547,0.0,1.5707963267948966,-3055.04402489738,3.8051569566582386,0.0,619.6065456627734,0.0,0.0,0.0,0.0,-0.0,24.6855316198132,0.0,-0.0,0.0,61.24683787178756,0.0,0.0,-0.0,0.0
397,0.0,0.1336306112411412,0.0,0.0,0.0,0.0,0.0,0.0,6995.8733396685275,5166.57777362963,19.850000000000147,0.0,0.9637369476475447,0.0,1.5707963267948966,-3054.0533469054676,3.8084724203725244,0.0,620.8432934556851,0.0,0.0,0.0,0.0,-0.0,24.784380096649407,0.0,-0.0,0.0,61.11141687154812,0.0,0.0,-0.0,0.0
398,0.0,0.1337476518593439,0.0,0.0,0.0,0.0,0.0,0.0,7026.9465472457205,5166.954150481482,19.900000000000148,0.0,0.9631073927478851,0.0,1.5707963267948966,-3053.0264524974004,3.811808077991301,0.0,622.0850096320362,0.0,0.0,0.0,0.0,-0.0,24.884266957396754,0.0,-0.0,0.0,60.975986006107384,0.0,0.0,-0.0,0.0
399,0.0,0.13386534023051447,0.0,0.0,0.0,0.0,0.0,0.0,7058.081965354497,5167.330527333334,19.95000000000015,0.0,0.9624756120269964,0.0,1.5707963267948966,-3052.040162794657,3.8151621965696623,0.0,623.3317147189998,0.0,0.0,0.0,0.0,-0.0,24.983936521147207,0.0,-0.0,0.0,60.84054527546535,0.0,0.0,-0.0,0.0
400,0.0,0.13398378577495756,0.0,0.0,0.0,0.0,0.0,0.0,7089.279843865425,5167.706904185186,20.00000000000015,0.0,0.9618436357663035,0.0,1.5707963267948966,-3051.0267270746253,3.818537894586291,0.0,624.5834257181458,0.0,0.0,0.0,0.0,-0.0,25.084503444694093,0.0,-0.0,0.0,60.70509467962203,0.0,0.0,-0.0,0.0
401,0.0,0.13410297855627443,0.0,0.0,0.0,0.0,0.0,0.0,7120.540434357251,5168.0832810370375,20.05000000000015,0.0,0.9612110762843884,0.0,1.5707963267948966,-3049.9708679690134,3.8219348888538214,0.0,625.840193954889,0.0,0.0,0.0,0.0,-0.0,25.186226025032454,0.0,-0.0,0.0,60.569634218577406,0.0,0.0,-0.0,0.0
402,0.0,0.1342228668158126,0.0,0.0,0.0,0.0,0.0,0.0,7151.863990484722,5168.4596578888895,20.10000000000015,0.0,0.9605767146564483,0.0,1.5707963267948966,-3048.9360742601516,3.825351704250659,0.0,627.1020511439625,0.0,0.0,0.0,0.0,-0.0,25.288061537909837,0.0,-0.0,0.0,60.43416389233148,0.0,0.0,-0.0,0.0
403,0.0,0.13434357643752315,0.0,0.0,0.0,0.0,0.0,0.0,7183.240045710577,4134.94838719214,20.15000000000015,0.0,0.9599430152357566,0.0,1.5707963267948966,-3047.8980901114965,3.8287919284694096,0.0,627.9401578902264,0.0,0.0,0.0,0.0,-0.0,8.236208312646728,0.0,-0.0,0.0,60.32578289603833,0.0,0.0,-0.0,0.0
404,0.0,0.13447293557172013,0.0,0.0,0.0,0.0,0.0,0.0,7214.620610861966,1550.6056451921409,20.200000000000152,0.0,0.9595221215211714,0.0,1.5707963267948966,-3043.340376422641,3.8324786637940234,0.0,627.2824481653456,0.0,0.0,0.0,0.0,-0.0,-34.544597307878306,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
405,0.0,0.13470113328027236,0.0,0.0,0.0,0.0,0.0,0.0,7245.925649257525,0.0,20.250000000000153,0.0,0.9598524206035471,0.0,1.5707963267948966,-3026.7095275738625,3.8389822984877626,0.0,624.9190876570115,0.0,0.0,0.0,0.0,-0.0,-59.9898230254877,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
406,0.0,0.1351374990544042,0.0,0.0,0.0,0.0,0.0,0.0,7277.096929466444,0.0,20.300000000000153,0.0,0.9610414475583546,0.0,1.5707963267948966,-2996.514403008117,3.8514187230505197,0.0,621.9321206997433,0.0,0.0,0.0,0.0,-0.0,-59.48885526523651,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
407,0.0,0.1356894472901566,0.0,0.0,0.0,0.0,0.0,0.0,7308.119536558525,0.0,20.350000000000154,0.0,0.9625534013654132,0.0,1.5707963267948966,-2961.590841651378,3.8671492477694636,0.0,618.9721629835182,0.0,0.0,0.0,0.0,-0.0,-58.90945338376992,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
408,0.0,0.13623680370339541,0.0,0.0,0.0,0.0,0.0,0.0,7338.994864348502,0.0,20.400000000000155,0.0,0.9640617736533923,0.0,1.5707963267948966,-2927.2140288835312,3.8827489055467694,0.0,616.04094861554,0.0,0.0,0.0,0.0,-0.0,-58.339121335360744,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
409,0.0,0.13677917877565746,0.0,0.0,0.0,0.0,0.0,0.0,7369.724338143691,0.0,20.450000000000156,0.0,0.9655649494396227,0.0,1.5707963267948966,-2893.4343926089623,3.8982065951062377,0.0,613.1380031920182,0.0,0.0,0.0,0.0,-0.0,-57.77869560550965,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
410,0.0,0.13731700798237362,0.0,0.0,0.0,0.0,0.0,0.0,7400.309359881371,0.0,20.500000000000156,0.0,0.9670629441298304,0.0,1.5707963267948966,-2860.167731217915,3.9135347274976477,0.0,610.2628663151966,0.0,0.0,0.0,0.0,-0.0,-57.226779467355335,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
411,0.0,0.1378499488424287,0.0,0.0,0.0,0.0,0.0,0.0,7430.751309449468,0.0,20.550000000000157,0.0,0.9685558500127448,0.0,1.5707963267948966,-2827.4046327745964,3.928723542009218,0.0,607.4151164086893,0.0,0.0,0.0,0.0,-0.0,-56.68321679293496,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
412,0.0,0.13837836038392592,0.0,0.0,0.0,0.0,0.0,0.0,7461.0515449133,0.0,20.600000000000158,0.0,0.970043511826282,0.0,1.5707963267948966,-2795.2262527021694,3.943783270941889,0.0,604.5943021445953,0.0,0.0,0.0,0.0,-0.0,-56.149353770826956,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
413,0.0,0.13890247869633365,0.0,0.0,0.0,0.0,0.0,0.0,7491.211402013548,0.0,20.65000000000016,0.0,0.9715260185837143,0.0,1.5707963267948966,-2763.528117075968,3.958720642845509,0.0,601.799981865311,0.0,0.0,0.0,0.0,-0.0,-55.623457400547544,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
414,0.0,0.13942198305582826,0.0,0.0,0.0,0.0,0.0,0.0,7521.232195601175,0.0,20.70000000000016,0.0,0.9730031081324837,0.0,1.5707963267948966,-2732.2996122750747,3.9735265170911056,0.0,599.0317616397728,0.0,0.0,0.0,0.0,-0.0,-55.10535162098233,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
415,0.0,0.13993710344656987,0.0,0.0,0.0,0.0,0.0,0.0,7551.115220376237,0.0,20.75000000000016,0.0,0.974474736814481,0.0,1.5707963267948966,-2701.5951778153044,3.9882074482272416,0.0,596.2892293627025,0.0,0.0,0.0,0.0,-0.0,-54.59593946182756,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
416,0.0,0.1404480424608011,0.0,0.0,0.0,0.0,0.0,0.0,7580.861750346471,0.0,20.80000000000016,0.0,0.9759417018033486,0.0,1.5707963267948966,-2671.3687715658534,4.002769210132831,0.0,593.571969446662,0.0,0.0,0.0,0.0,-0.0,-54.09445717979298,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
417,0.0,0.1409545493643944,0.0,0.0,0.0,0.0,0.0,0.0,7610.4730396064815,0.0,20.85000000000016,0.0,0.977403359053047,0.0,1.5707963267948966,-2641.582882081112,4.017204656885241,0.0,590.8796009537358,0.0,0.0,0.0,0.0,-0.0,-53.60028253725681,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
418,0.0,0.1414571440685625,0.0,0.0,0.0,0.0,0.0,0.0,7639.950323610962,0.0,20.900000000000162,0.0,0.9788511951154979,0.0,1.5707963267948966,-2612.2357648818484,4.031528605954032,0.0,588.2117592254739,0.0,0.0,0.0,0.0,-0.0,-53.11338659322163,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
419,0.0,0.14195576427450948,0.0,0.0,0.0,0.0,0.0,0.0,7669.294815090383,0.0,20.950000000000163,0.0,0.9804442737052808,0.0,1.5707963267948966,-2583.762378904739,4.04573928182352,0.0,585.5678999513615,0.0,0.0,0.0,0.0,-0.0,-52.640984371275835,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
420,0.0,0.14245028256245063,0.0,0.0,0.0,0.0,0.0,0.0,7698.50769857333,0.0,21.000000000000163,0.0,0.9820824024143967,0.0,1.5707963267948966,-2555.8229060879307,4.059833053029843,0.0,582.9474393665422,0.0,0.0,0.0,0.0,-0.0,-52.177439021494294,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
421,0.0,0.1429408547137993,0.0,0.0,0.0,0.0,0.0,0.0,7727.5901344944305,0.0,21.050000000000164,0.0,0.9837122722116088,0.0,1.5707963267948966,-2528.2657896827213,4.07381435934328,0.0,580.3499974774604,0.0,0.0,0.0,0.0,-0.0,-51.720236541776565,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
422,0.0,0.14342766291433778,0.0,0.0,0.0,0.0,0.0,0.0,7756.543265135699,0.0,21.100000000000165,0.0,0.9853338905759518,0.0,1.5707963267948966,-2501.1608819488097,4.0876883930586265,0.0,577.775228173257,0.0,0.0,0.0,0.0,-0.0,-51.27053562635813,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
423,0.0,0.14391079138405902,0.0,0.0,0.0,0.0,0.0,0.0,7785.368215592533,0.0,21.150000000000166,0.0,0.9869473251668613,0.0,1.5707963267948966,-2474.426859890375,4.101457554445682,0.0,575.2227901001174,0.0,0.0,0.0,0.0,-0.0,-50.82698729922453,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
424,0.0,0.14439027679419128,0.0,0.0,0.0,0.0,0.0,0.0,7814.066094849826,0.0,21.200000000000166,0.0,0.9885525720566761,0.0,1.5707963267948966,-2448.052720432075,4.115122888634452,0.0,572.6923801916442,0.0,0.0,0.0,0.0,-0.0,-50.38940903970408,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
425,0.0,0.14486624075963245,0.0,0.0,0.0,0.0,0.0,0.0,7842.637996508568,0.0,21.250000000000167,0.0,0.9901500757077778,0.0,1.5707963267948966,-2422.071708467804,4.128687861649524,0.0,570.1836861580211,0.0,0.0,0.0,0.0,-0.0,-49.958352305220075,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
426,0.0,0.1453387279759119,0.0,0.0,0.0,0.0,0.0,0.0,7871.084998265833,0.0,21.300000000000168,0.0,0.991740118039514,0.0,1.5707963267948966,-2396.47849598772,4.142153747313489,0.0,567.6963841325843,0.0,0.0,0.0,0.0,-0.0,-49.53372871225224,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
427,0.0,0.14580755027615383,0.0,0.0,0.0,0.0,0.0,0.0,7899.408162179544,0.0,21.35000000000017,0.0,0.9933221130732476,0.0,1.5707963267948966,-2371.2249573215113,4.155515182870384,0.0,565.2301724158588,0.0,0.0,0.0,0.0,-0.0,-49.11473995676751,0.0,-0.0,0.0,60.285140022428536,0.0,0.0,-0.0,0.0
