index,speed
77331,1.3225201
77332,1.5418085
77333,1.4275936
77334,1.3922371
77335,1.5831485
77336,1.5255482
77337,1.5287869
77338,1.4227825
77339,1.6057503
77340,1.6028275
77341,1.4357063
77342,1.4474349
77343,1.338586
77344,1.3117076
77345,1.6584076
77346,1.6417667
77347,1.7175411
77348,1.5843635
77349,1.42105
77350,1.6266332
77351,1.626763
77352,1.5944089
77353,1.6704098
77354,1.6566483
77355,1.6085552
77356,1.5135467
77357,1.4964564
77358,1.5018253
77359,1.4555352
77360,1.3034657
77361,1.3214158
77362,1.4018809
77363,1.3156976
77364,1.2058176
77365,1.5324283
77366,1.5396601
77367,1.5826219
77368,1.7777157
77369,1.6623069
77370,1.822629
77371,1.8960081
77372,1.867938
77373,1.7407936
77374,1.4632072
77375,1.4904273
77376,1.476678
77377,1.5966578
77378,1.566476
77379,1.3191693
77380,1.2697618
77381,1.0740187
77382,1.2424877
77383,1.4636781
77384,1.5994571
77385,1.3658684
77386,1.1788208
77387,1.181689
77388,1.05644
77389,0.7752986
77390,0.9711107
77391,0.8127258
77392,0.8002771
77393,0.71247584
77394,0.6157174
77395,0.73680574
77396,0.667739
77397,0.5414025
77398,0.6089334
77399,0.9398156
77400,0.8827202
77401,0.91030425
77402,0.8742544
77403,0.9253448
77404,1.0877343
77405,0.97447574
77406,0.89112574
77407,0.9007781
77408,0.84869283
77409,0.8982963
77410,0.6890367
77411,1.0757307
77412,1.080643
77413,1.020894
77414,1.2383028
77415,1.1944941
77416,1.1218963
77417,1.2467003
77418,0.9672118
77419,1.1056194
77420,0.9616461
77421,1.0834554
77422,1.0890776
77423,1.0919342
77424,0.9684645
77425,0.93413514
77426,1.0561047
77427,0.768237
77428,0.7874483
77429,1.2994612
77430,1.6141354
77431,1.4716604
77432,1.5178164
77433,1.5879016
77434,1.1097703
77435,0.9963019
77436,1.1057022
77437,0.7556195
77438,0.82160985
77439,0.9404938
77440,0.66245925
77441,0.55509067
77442,0.9414834
77443,0.8500695
77444,1.0738304
77445,1.4122578
77446,1.516902
77447,1.2676691
77448,1.2434797
77449,1.2069083
77450,1.2189391
77451,1.0568514
77452,1.2919854
77453,1.3359671
77454,1.3475813
77455,1.1196047
77456,0.9776868
77457,0.99453396
77458,1.2852143
77459,1.2423943
77460,1.0822796
77461,1.025828
77462,0.687756
77463,0.7480581
77464,0.76799923
77465,0.7847552
77466,0.71708953
77467,0.8830167
77468,0.81883603
77469,0.8094124
77470,0.70521986
77471,1.073849
77472,1.3729957
77473,1.1857731
77474,0.8095064
77475,1.1097566
77476,0.9595478
77477,1.0668604
77478,1.4046296
77479,1.5605662
77480,1.3541577
77481,1.2286208
77482,1.1175634
77483,1.1025946
77484,0.91901803
77485,0.5672488
77486,0.5085535
77487,0.48757014
77488,0.84042543
77489,1.0445409
77490,1.0133781
77491,1.1401287
77492,1.3194033
77493,1.6003208
77494,1.5544655
77495,1.4543694
77496,1.1416894
77497,1.0317404
77498,1.183402
77499,1.0273818
77500,1.0909094
77501,1.209363
77502,1.1071585
77503,0.93064225
77504,1.1937457
77505,1.1008404
77506,1.7537265
77507,1.5631665
77508,0.90013826
77509,1.4558339
77510,1.7100694
77511,1.7950684
77512,2.1261435
77513,1.8789994
77514,1.7926188
77515,2.0879657
77516,1.8363409
77517,2.0286744
77518,2.0438797
77519,1.9996184
77520,2.0309482
77521,1.9117491
77522,1.9376385
77523,1.8455821
77524,1.9252945
77525,1.9829347
77526,1.9549941
77527,2.1151662
77528,1.9735932
77529,1.9461515
77530,1.7830437
77531,1.8364537
77532,1.3866007
77533,1.5257491
77534,1.3156724
77535,1.2661437
77536,1.4012548
77537,1.6909935
77538,1.6341629
77539,1.5061629
77540,1.5982955
77541,1.4979595
77542,1.7269495
77543,1.7423186
77544,1.5825181
77545,1.5226741
77546,1.2149553
77547,1.2099551
77548,1.3366038
77549,1.1100253
77550,0.90212375
77551,1.2766258
77552,1.407914
77553,1.1502829
77554,1.0275221
77555,1.0774809
77556,1.2354385
77557,1.0739067
77558,1.3694506
77559,1.0772871
77560,0.9963578
77561,0.9133171
77562,0.7641354
77563,0.60038376
77564,0.64816964
77565,0.67805284
77566,0.76769775
77567,1.0511235
77568,1.1077018
77569,1.0354002
77570,1.0080452
77571,1.0423769
77572,1.0701574
77573,1.1402794
77574,1.2175412
77575,1.2345939
77576,1.2595639
77577,1.1428555
77578,1.1324098
77579,1.1125118
77580,1.0985551
77581,1.0461681
77582,0.9936308
77583,1.0526234
77584,0.9751752
77585,0.9893099
77586,1.1169648
77587,0.93655
77588,1.0252843
77589,1.173801
77590,1.1064602
77591,1.2051089
77592,1.2218566
77593,1.1170101
77594,1.0100563
77595,0.8165339
77596,0.9373696
77597,0.91984075
77598,0.7718005
77599,0.9377559
77600,1.0456469
77601,0.9988466
77602,0.97774595
77603,0.9545267
77604,1.068625
77605,1.3612317
77606,1.1200536
77607,1.6469092
77608,1.1497904
77609,0.34347743
77610,0.3637669
77611,0.74975216
77612,0.70131785
77613,0.59520555
77614,0.69128686
77615,0.8125469
77616,0.7051686
77617,0.7798417
77618,0.6455657
77619,0.6738551
77620,0.6580912
77621,0.6985382
77622,0.6848215
77623,0.5307102
77624,0.48199055
77625,0.43550324
77626,0.3435621
77627,0.047636203
77628,-0.0365682
77629,0.09654652
77630,0.030982552
77631,-0.20268755
77632,-0.510476
77633,-0.43575057
77634,-0.46513563
77635,-0.57670623
77636,-0.42005485
77637,-0.15225628
77638,-0.064165786
77639,0.40267938
77640,0.76582396
77641,0.7270297
77642,0.6372775
77643,0.5298707
77644,0.43962368
77645,0.39056814
77646,0.42888832
77647,-0.19199784
77648,-0.3638307
77649,0.047170427
77650,0.2544918
77651,0.12362985
77652,0.3283729
77653,0.47016802
77654,0.52959275
77655,0.42465764
77656,0.31029356
77657,0.39598075
77658,0.31609666
77659,0.5872266
77660,0.39746064
77661,0.64781815
77662,0.37791857
77663,0.1523272
77664,-0.010011734
77665,0.043010797
77666,-0.18424627
77667,-0.2792054
77668,-0.117942415
77669,-0.19992782
77670,0.05466056
77671,0.4471934
77672,0.43926448
77673,0.34719828
77674,0.41682824
77675,0.45647666
77676,0.49192688
77677,0.52905357
77678,0.3853002
77679,0.4864954
77680,0.4134356
77681,0.515615
77682,0.50018567
77683,0.67031634
77684,0.6052611
77685,0.60257024
77686,0.53260434
77687,0.46916962
77688,0.47116256
77689,0.49626768
77690,0.5891522
77691,0.6263483
77692,0.82087535
77693,0.8655133
77694,0.9153344
77695,0.7902139
77696,0.76425856
77697,0.6960106
77698,0.5985722
77699,0.46883154
77700,0.48160708
77701,0.49037588
77702,0.30230188
77703,0.3410604
77704,0.41880456
77705,0.46269795
77706,0.48811662
77707,0.35670498
77708,0.35655573
77709,0.30811435
77710,0.2562281
77711,0.31686231
77712,0.3418826
77713,0.45052907
77714,0.4054088
77715,0.49326277
77716,0.50310075
77717,0.536167
77718,0.5526877
77719,0.38178623
77720,0.2788237
77721,0.4644936
77722,0.43436998
77723,0.3497827
77724,0.5500829
77725,0.53412336
77726,0.46987268
77727,0.44055486
77728,0.5624648
77729,0.52993715
77730,0.57182187
77731,0.46472675
77732,0.45799348
77733,0.42236513
77734,0.24476297
77735,0.38555607
77736,0.36143768
77737,0.38763425
77738,0.41424417
77739,0.43194687
77740,0.32234433
77741,0.2617406
77742,0.21390365
77743,0.10893668
77744,0.28543416
77745,0.04708764
77746,-0.025164152
77747,-0.012011736
77748,0.103121094
77749,0.26770124
77750,0.25003815
77751,-0.03127383
77752,0.0644297
77753,0.04820113
77754,-0.06595615
77755,-0.20740996
77756,-0.3359642
77757,-0.21722807
77758,-0.124875486
77759,-0.048703145
77760,0.0033434518
77761,-0.006475904
77762,-0.16660462
77763,-0.05459593
77764,-0.0620219
77765,-0.13026974
77766,0.09372561
77767,0.20577584
77768,0.18903613
77769,-0.012308395
77770,0.16350958
77771,0.13555086
77772,0.04808081
77773,0.054809324
77774,0.092081234
77775,0.24990529
77776,-0.01120382
77777,0.03636953
77778,0.28541043
77779,0.4794639
77780,0.35815424
77781,0.5435241
77782,0.38003525
77783,0.41569522
77784,0.4378588
77785,0.41560614
77786,0.47906932
77787,0.6231636
77788,0.28873253
77789,0.11649746
77790,0.14770693
77791,0.27480122
77792,0.20826718
77793,0.10444086
77794,0.21425135
77795,0.30196178
77796,0.013504249
77797,-0.003463447
77798,0.024179334
77799,0.052391384
77800,0.13281254
77801,0.017352775
77802,0.24382181
77803,0.18233407
77804,0.18187347
77805,0.069069475
77806,0.063230634
77807,0.0010134131
77808,-0.041931964
77809,0.061344232
77810,0.036973037
77811,0.06413716
77812,-0.055180065
77813,-0.09608915
77814,-0.02487796
77815,-0.05007973
77816,-0.02478054
77817,-0.059076805
77818,-0.09164143
77819,-0.05798219
77820,-0.1521306
77821,-0.1374962
77822,-0.14768964
77823,0.031886652
77824,0.18847623
77825,0.26119277
77826,0.21795906
77827,0.004746068
77828,-0.0018170844
77829,0.061315704
77830,-0.03538572
77831,-0.027202066
77832,0.025965635
77833,0.027427064
77834,0.056416567
77835,-0.015991623
77836,0.25717875
77837,0.34356317
77838,0.2504645
77839,0.24505937
77840,0.25956824
77841,0.42975804
77842,0.5068788
77843,0.45493358
77844,0.38046744
77845,0.2860144
77846,0.34371614
77847,0.2974081
77848,0.38500428
77849,0.41604233
77850,0.40696225
77851,0.620167
77852,0.5468432
77853,0.5646155
77854,0.6113779
77855,0.5877833
77856,0.6696801
77857,0.7179286
77858,0.5172324
77859,0.5378837
77860,0.6390874
77861,0.692682
77862,0.77048665
77863,0.4607725
77864,0.6542971
77865,0.7213106
77866,0.68754935
77867,0.54547006
77868,0.5410883
77869,0.60985655
77870,0.6523167
77871,0.43956622
77872,0.43033397
77873,0.5830205
77874,0.48105332
77875,0.44583818
77876,0.35063615
77877,0.18459208
77878,0.20168494
77879,0.064431846
77880,-0.055952046
77881,-0.001102743
77882,0.017668758
77883,0.25800726
77884,0.5128322
77885,0.44058585
77886,0.41907668
77887,0.57149273
77888,0.69942826
77889,0.49126068
77890,0.5217391
77891,0.8724024
77892,0.8292815
77893,0.5750878
77894,0.6923265
77895,0.45170343
77896,0.5577329
77897,0.48078772
77898,0.48291537
77899,0.3611707
77900,0.48374525
77901,0.42620787
77902,0.6871485
77903,0.65410113
77904,0.45226222
77905,0.5015965
77906,0.5779228
77907,0.7512133
77908,0.7605684
77909,0.841314
77910,0.6467857
77911,0.41160333
77912,0.44238022
77913,0.71496826
77914,1.0618485
77915,0.4002818
77916,0.62473273
77917,0.64626145
77918,0.6681727
77919,0.66413385
77920,0.6367831
77921,0.42068878
77922,0.40846932
77923,0.36361608
77924,0.36703104
77925,0.4834164
77926,0.42791668
77927,0.44806865
77928,0.53392214
77929,0.5980962
77930,0.6688148
77931,0.62914765
77932,0.6017849
77933,0.5634007
77934,0.53976417
77935,0.4635986
77936,0.5209172
77937,0.60017866
77938,0.6832868
77939,0.62511224
77940,0.60920507
77941,0.6497612
77942,0.47721183
77943,0.58089393
77944,0.7286907
77945,0.8036705
77946,0.74700254
77947,0.7536769
77948,0.41015074
77949,0.35070965
77950,0.24667501
77951,0.08090415
77952,0.4553283
77953,0.6724097
77954,0.7750965
77955,0.690439
77956,1.164121
77957,1.2176901
77958,0.9959482
77959,1.0799422
77960,1.3477653
77961,1.4849536
77962,1.5899444
77963,1.4993517
77964,1.3561175
77965,1.3601651
77966,1.0805105
77967,0.74345875
77968,0.7982284
77969,0.9597637
77970,0.9245944
77971,0.9612198
77972,1.0602288
77973,1.0216917
77974,0.86094075
77975,0.7556524
77976,0.5752621
77977,0.4529148
77978,0.5264407
77979,0.5471279
77980,0.5705613
77981,0.77606606
77982,0.75798327
77983,0.56051433
77984,0.44845113
77985,0.44952917
77986,0.6847964
77987,0.920527
77988,1.0711313
77989,1.1523949
77990,1.0992723
77991,1.0547367
77992,0.85000753
77993,1.1846888
77994,1.0340867
77995,1.2880098
77996,1.0806838
77997,1.1239386
77998,0.9495342
77999,0.8546966
78000,0.9232008
78001,0.80651283
78002,1.0461444
78003,1.1884884
78004,1.106079
78005,0.98840725
78006,0.9395207
78007,0.95968723
78008,0.71797746
78009,0.654559
78010,0.65628463
78011,0.6514623
78012,0.5533918
78013,0.32391846
78014,0.26395333
78015,0.6501105
78016,0.75604963
78017,0.69679594
78018,0.7531468
78019,0.7735803
78020,0.63812774
78021,0.515221
78022,0.6881431
78023,0.7098358
78024,0.6545725
78025,0.60185117
78026,0.31762812
78027,0.37788618
78028,0.41065252
78029,0.16061343
78030,0.29495695
78031,0.54077613
78032,0.5509427
78033,0.557964
78034,0.37544274
78035,0.467184
78036,0.5422789
78037,0.6515083
78038,0.67364204
78039,0.6857561
78040,0.7291231
78041,0.7468532
78042,0.63176054
78043,0.5753703
78044,0.5145411
78045,0.37060884
78046,0.68141013
78047,0.604422
78048,0.72329646
78049,0.7190621
78050,0.6044913
78051,0.9383969
78052,0.8346659
78053,1.018651
78054,1.2225366
78055,1.1921606
78056,0.9559014
78057,0.9272217
78058,0.9505204
78059,0.98724157
78060,0.8036576
78061,0.75123173
78062,0.87546414
78063,0.7993844
78064,0.84843636
78065,0.9241103
78066,0.7485233
78067,0.7871677
78068,0.48525244
78069,0.091888905
78070,0.30516067
78071,0.5851463
78072,0.575886
78073,0.48905408
78074,0.85146797
78075,0.4736847
78076,0.49900848
78077,0.18366686
78078,0.25702727
78079,0.41623598
78080,0.4134429
78081,0.35008115
78082,0.46717855
78083,0.82076776
78084,0.9810198
78085,1.122846
78086,1.6342276
78087,1.2899822
78088,1.3525866
78089,1.4025519
78090,1.6179645
78091,1.6186457
78092,1.6113871
78093,1.637788
78094,1.4318662
78095,1.4595364
78096,1.5301151
78097,1.6143965
78098,1.5251194
78099,1.3917451
78100,1.24246
78101,1.302365
78102,1.1464123
78103,1.1121813
78104,1.4152502
78105,1.535825
78106,1.34773
78107,1.3938982
78108,1.3343499
78109,1.634696
78110,1.4405298
78111,1.2327958
78112,1.1691815
78113,1.2454998
78114,1.2206693
78115,1.0088868
78116,0.8698045
78117,0.7598891
78118,0.35362652
78119,0.9095072
78120,0.94611573
78121,1.1019534
78122,1.1486601
78123,1.0330509
78124,0.73905116
78125,0.44233885
78126,0.2670663
78127,0.23645721
78128,0.4428343
78129,0.71706367
78130,0.79441816
78131,1.2105612
78132,1.6007371
78133,1.813242
78134,1.7191758
78135,1.7538283
78136,1.3013577
78137,0.723574
78138,0.42538893
78139,0.6125415
78140,0.5855709
78141,0.53843015
78142,0.5195552
78143,0.5597208
78144,0.66155624
78145,0.80957353
78146,0.6120363
78147,0.6628067
78148,0.8088593
78149,1.2240436
78150,1.4342475
78151,1.2581651
78152,0.98560566
78153,1.4132013
78154,1.5673234
78155,1.7661396
78156,1.8847855
78157,1.8882242
78158,1.8048152
78159,1.45011
78160,1.4947374
78161,1.644689
78162,1.557163
78163,1.5225886
78164,1.535447
78165,1.5913659
78166,1.7063571
78167,1.5847088
78168,1.4771891
78169,1.4773316
78170,1.3172841
78171,1.2409486
78172,1.0537547
78173,1.2390143
78174,1.006255
78175,0.8765317
78176,0.61210644
78177,0.5434226
78178,0.5060264
78179,0.95872617
78180,1.7236946
78181,1.6247485
78182,0.97119963
78183,0.96376544
78184,0.92148584
78185,0.8550099
78186,0.866015
78187,0.62853825
78188,0.66241705
78189,0.83130366
78190,0.61761373
78191,0.9401654
78192,0.39975527
78193,0.30756578
78194,0.7965528
78195,0.934776
78196,0.90769655
78197,0.7057144
78198,0.8804686
78199,0.9659108
78200,0.83989495
78201,0.845532
78202,0.6412698
78203,0.6217581
78204,1.2262009
78205,1.428162
78206,1.4480745
78207,1.0095614
78208,0.8298336
78209,0.90597624
78210,0.33219048
78211,0.46482426
78212,0.44962835
78213,0.5698636
78214,0.69288975
78215,0.8298664
78216,1.0488249
78217,1.0303878
78218,1.0132247
78219,1.0500748
78220,0.90697336
78221,0.9071994
78222,1.2998348
78223,1.3433044
78224,1.3733778
78225,1.3584946
78226,1.5262598
78227,1.3920276
78228,1.4132484
78229,1.303935
78230,1.2314692
78231,1.270093
78232,1.1109958
78233,1.0261064
78234,0.98970187
78235,0.89556307
78236,0.8237046
78237,0.7679565
78238,1.1432062
78239,0.9854101
78240,0.7960911
78241,0.8526762
78242,0.7881408
78243,0.745417
78244,0.69670415
78245,0.644909
78246,0.74995106
78247,0.7994221
78248,0.6843098
78249,0.54862463
78250,0.05507956
78251,0.5072934
78252,0.39524227
78253,0.24714325
78254,0.25371826
78255,0.40327916
78256,0.3504777
78257,0.3963918
78258,0.19367804
78259,0.024602955
78260,0.033517096
78261,0.10946866
78262,0.113262504
78263,0.21709095
78264,0.27981257
78265,0.15400429
78266,0.18780002
78267,0.055034056
78268,0.06576093
78269,-0.025315046
78270,-0.119304635
78271,0.052719235
78272,0.117740154
78273,0.15119322
78274,0.09312492
78275,0.01971051
78276,0.09788685
78277,0.07792834
78278,-0.058826495
78279,-0.07724137
78280,0.15908664
78281,0.23236208
78282,0.32374182
78283,0.21331382
78284,0.11498378
78285,0.0134973405
78286,-0.00014721879
78287,0.053837758
78288,-0.08560938
78289,-0.09205155
78290,0.011896962
78291,-0.017784959
78292,0.047503352
78293,0.008689791
78294,0.08587706
78295,-0.12980026
78296,-0.14414568
78297,0.07549611
78298,0.02713433
78299,0.21017201
78300,0.22011217
78301,0.34891558
78302,0.39862955
78303,0.52777827
78304,0.5367421
78305,0.5048842
78306,0.5154957
78307,0.61898875
78308,0.71547943
78309,0.77967674
78310,0.7850387
78311,0.7304307
78312,0.42251164
78313,0.48614103
78314,0.48825383
78315,0.54108346
78316,0.4331698
78317,0.4559838
78318,0.5160793
78319,0.5094069
78320,0.4565085
78321,0.4427614
78322,0.4327009
78323,0.47260094
78324,0.43626484
78325,0.4072421
78326,0.49712572
78327,0.5672846
78328,0.61460024
78329,0.6096359
78330,0.6699579
78331,0.8866423
78332,1.193705
78333,0.98198694
78334,1.0476625
78335,1.1553376
78336,1.1032743
78337,0.62354016
78338,0.813774
78339,0.55328363
78340,0.5791077
78341,0.6097214
78342,0.50618255
78343,0.8160903
78344,0.5497225
78345,0.27773312
78346,0.24485579
78347,0.2725962
78348,0.36496377
78349,0.4374352
78350,0.5657146
78351,0.61438644
78352,0.74692667
78353,0.9679768
78354,0.7913284
78355,0.7415574
78356,0.8248302
78357,0.84252083
78358,1.0341188
78359,1.2970082
78360,1.2275776
78361,1.1285026
78362,1.1976014
78363,1.4437435
78364,1.6305617
78365,1.420431
78366,1.4373989
78367,1.4000152
78368,1.4149002
78369,1.3172442
78370,1.2138065
78371,1.0059195
78372,0.9482473
78373,1.0497593
78374,1.0120941
78375,1.1117148
78376,1.1198736
78377,1.0969715
78378,1.1735641
78379,1.092762
78380,1.2239281
78381,1.3939097
78382,1.3472131
78383,1.0159855
78384,1.0173669
78385,1.0641868
78386,1.0659965
78387,1.1057895
78388,1.1460481
78389,1.1559844
78390,1.1600467
78391,1.1790384
78392,0.9716651
78393,0.9334984
78394,1.1384418
78395,1.2263168
78396,0.90177715
78397,1.2801082
78398,0.91873944
78399,1.26882
78400,1.2771556
78401,1.260273
78402,1.2557546
78403,1.1972826
78404,1.1048836
78405,1.0274903
78406,0.8805151
78407,0.94502264
78408,1.0139488
78409,0.99692845
78410,1.0528398
78411,0.94377327
78412,0.671301
78413,0.8026241
78414,0.6792254
78415,0.48339525
78416,0.37059262
78417,0.39304549
78418,0.41301808
78419,0.28170115
78420,0.34857863
78421,0.36089966
78422,0.22992513
78423,0.29631287
78424,0.2992903
78425,0.49561244
78426,0.4157924
78427,0.36465374
78428,0.51105005
78429,0.3694097
78430,0.1293451
78431,0.4481793
78432,0.5486441
78433,0.8432659
78434,0.8444422
78435,0.8254108
78436,0.9064534
78437,1.051316
78438,0.7443115
78439,0.40218446
78440,0.51343554
78441,0.73209107
78442,0.78470147
78443,0.8882643
78444,0.82911247
78445,0.86387044
78446,0.84597576
78447,0.7327683
78448,1.0064306
78449,0.9411721
78450,0.71837115
78451,1.0110515
78452,0.6491709
78453,1.001369
78454,1.3047426
78455,1.2154465
78456,1.1042911
78457,0.89532703
78458,0.7117003
78459,0.34597576
78460,0.51748264
78461,0.4731648
78462,0.25711825
78463,0.113535106
78464,0.2177533
78465,0.34854746
78466,0.15578564
78467,0.05958948
78468,-0.017232494
78469,0.11053033
78470,0.14722261
78471,0.037947875
78472,-0.10493973
78473,-0.08086168
78474,-0.033894025
78475,0.23822847
78476,0.7227606
78477,0.7045945
78478,0.8034761
78479,0.9857322
78480,0.94173473
78481,0.80622756
78482,0.9300278
78483,0.93176043
78484,0.9452988
78485,0.83922917
78486,0.6538549
78487,0.5483101
78488,0.85890365
78489,1.1321502
78490,1.357268
78491,1.4390111
78492,1.702579
78493,1.589474
78494,1.669562
78495,1.8123101
78496,1.7314024
78497,1.7630367
78498,1.7305088
78499,1.6377974
78500,1.4047574
78501,1.4771088
78502,1.8399324
78503,1.5225661
78504,1.4432577
78505,1.6951393
78506,1.5264529
78507,1.6455714
78508,1.6989975
78509,1.7426665
78510,1.1236141
78511,0.58718675
78512,1.1667576
78513,1.1905625
78514,1.1291492
78515,0.95920384
78516,0.815163
78517,0.63086927
78518,1.4075046
78519,1.6962253
78520,1.6441534
78521,1.7423395
78522,1.8165495
78523,1.8756812
78524,1.9254361
78525,1.7927113
78526,1.5740994
78527,1.77203
78528,1.3546184
78529,1.1444044
78530,0.9443219
78531,0.98416704
78532,0.7518858
78533,0.64002347
78534,0.64011157
78535,0.69908315
78536,0.27139542
78537,0.5034473
78538,0.9365221
78539,0.7981098
78540,0.6630965
78541,0.8622802
78542,0.90289617
78543,0.78245455
78544,0.5520668
78545,0.7257382
78546,0.79611665
78547,0.68898314
78548,0.7354638
78549,0.5587503
78550,0.77893543
78551,0.8074045
78552,1.0099213
78553,0.9792934
78554,1.0036043
78555,1.1567277
78556,1.0125439
78557,1.0859177
78558,1.1196531
78559,1.1372792
78560,1.2667395
78561,1.0577804
78562,1.0891596
78563,1.0719604
78564,1.0779355
78565,0.9752164
78566,0.8979371
78567,0.9644267
78568,1.2590718
78569,1.2745869
78570,1.2863374
78571,1.3452916
78572,1.5923431
78573,1.351562
78574,1.323316
78575,1.2413852
78576,0.9444889
78577,1.3376342
78578,1.1636713
78579,1.010604
78580,1.2464486
78581,0.8904932
78582,0.9735523
78583,1.1223874
78584,1.3310096
78585,1.4758408
78586,1.2660458
78587,1.1228678
78588,1.3596026
78589,1.4103365
78590,1.4770136
78591,1.5189444
78592,1.6068069
78593,1.4937115
78594,1.430134
78595,1.4244759
78596,1.3922114
78597,1.4125721
78598,1.0704188
78599,0.96955013
78600,0.8232248
78601,0.71003634
78602,0.7526851
78603,0.8016421
78604,0.85746074
78605,1.0167183
78606,0.9601219
78607,0.8425015
78608,0.65750176
78609,0.670966
78610,0.5190729
78611,0.40105122
78612,0.5396217
78613,0.30624437
78614,0.49137244
78615,0.43902344
78616,0.23124883
78617,0.41028124
78618,0.5231753
78619,0.4992005
78620,0.43007135
78621,0.33186188
78622,0.3423888
78623,0.40658644
78624,0.37848777
78625,0.48844174
78626,0.45349523
78627,0.47860974
78628,0.5814974
78629,0.5738584
78630,0.5467579
78631,0.7129796
78632,0.75165176
78633,0.9416291
78634,0.79646176
78635,0.73132867
78636,0.70455396
78637,0.68732536
78638,0.716602
78639,0.82851017
78640,0.9351813
78641,0.9630504
78642,0.65975654
78643,0.62567997
78644,0.693064
78645,0.5677979
78646,0.3914442
78647,0.2512645
78648,0.5348284
78649,0.9669653
78650,1.2153573
78651,1.1153133
78652,1.1902435
78653,1.2038388
78654,1.2807004
78655,1.2430612
78656,1.2106746
78657,1.3741672
78658,1.1763034
78659,0.96896976
78660,1.036292
78661,1.0741057
78662,1.0286868
78663,0.92315584
78664,0.95424616
78665,0.8430419
78666,0.9547532
78667,0.8896021
78668,0.9446046
78669,0.9664563
78670,1.1029578
78671,0.9438384
78672,0.9590124
78673,0.86493903
78674,0.6536901
78675,0.75300133
78676,0.90831566
78677,0.8111575
78678,0.8053909
78679,0.8026016
78680,0.81476295
78681,0.7945702
78682,0.82103664
78683,0.8115476
78684,0.9381103
78685,0.98544085
78686,0.8916849
78687,0.88054353
78688,0.937189
78689,0.8625232
78690,0.7838539
78691,0.91338795
78692,0.9885613
78693,0.8604966
78694,0.93751067
78695,0.88854545
78696,0.90658814
78697,0.9031582
78698,0.86442196
78699,0.91583115
78700,0.7989241
78701,0.92313725
78702,0.9530251
78703,0.9008967
78704,0.88450116
78705,0.84407586
78706,0.8000599
78707,0.65894365
78708,0.614272
78709,0.60337144
78710,0.70201945
78711,0.73255265
78712,0.7559436
78713,0.7098786
78714,0.65811396
78715,0.6231891
78716,0.61173844
78717,0.6099813
78718,0.62775767
78719,0.6146001
78720,0.5341086
78721,0.37726742
78722,0.30687279
78723,0.22169903
78724,0.10353139
78725,0.21410339
78726,0.32110494
78727,0.2688968
78728,0.24850753
78729,0.2529193
78730,0.36107337
78731,0.5407094
78732,0.60456514
78733,0.5167563
78734,0.41846228
78735,0.27468544
78736,0.4997461
78737,0.68768704
78738,0.69902253
78739,0.6524419
78740,0.62447906
78741,0.4657449
78742,0.5084086
78743,0.36151516
78744,0.38130984
78745,0.30561972
78746,0.035705052
78747,0.1010467
78748,0.3464301
78749,0.44534642
78750,0.4301018
78751,0.38781366
78752,0.38393804
78753,0.08442627
78754,0.063560374
78755,0.11671571
78756,-0.027102351
78757,-0.22245724
78758,-0.036107197
78759,-0.6745466
78760,-0.42835814
78761,-0.27169532
78762,-0.400844
78763,-0.3365911
78764,-0.64830923
78765,-0.87087697
78766,-0.8546476
78767,-0.72270375
78768,-0.32993066
78769,0.25517514
78770,0.8334819
78771,0.7135696
78772,0.76966596
78773,0.33879203
78774,0.17847207
78775,-0.0868868
78776,-0.3344434
78777,-0.40810132
78778,-0.14400737
78779,-0.2920964
78780,-0.055967327
78781,0.028024243
78782,0.022868853
78783,-0.15602802
78784,-0.12899953
78785,0.11465086
78786,0.27242857
78787,-0.16022871
78788,-0.3714705
78789,-0.5836208
78790,-0.04424125
78791,-0.013631144
78792,0.15765011
78793,0.18770342
78794,0.25973475
78795,0.2266604
78796,0.3598954
78797,0.5331655
78798,0.68342024
78799,0.6291424
78800,0.50774705
78801,0.7464741
78802,1.0318367
78803,0.8800298
78804,0.6976772
78805,0.5544375
78806,0.20332679
78807,0.066833206
78808,0.07787523
78809,0.12652999
78810,0.40264454
78811,0.47786665
78812,0.619642
78813,0.43198094
78814,0.170239
78815,0.33568597
78816,0.18064952
78817,0.10457749
78818,-0.09483122
78819,-0.038024094
78820,0.45996907
78821,0.77413905
78822,0.8484868
78823,0.7399579
78824,0.483939
78825,0.5243072
78826,0.31948474
78827,0.1498298
78828,0.4895008
78829,0.5600455
78830,0.4713548
78831,0.5409498
78832,0.73499876
78833,0.7572877
78834,1.0568999
78835,1.0009903
78836,0.8770103
78837,0.94934076
78838,1.0071634
78839,0.8929758
78840,0.48029447
78841,0.22220883
78842,0.47885904
78843,0.33538663
78844,0.4887102
78845,0.6252278
78846,0.41739157
78847,0.18595646
78848,0.25470042
78849,0.23374578
78850,0.26768777
78851,0.23023365
78852,0.45617807
78853,0.35045555
78854,0.26717803
78855,0.21379437
78856,0.20443472
78857,0.24343902
78858,0.0767336
78859,-0.028766269
78860,-0.050861895
78861,0.22910845
78862,0.33809644
78863,0.4562544
78864,0.45664084
78865,0.554147
78866,0.5352403
78867,0.4136454
78868,0.39748982
78869,0.3568592
78870,0.4295714
78871,0.497504
78872,0.5410775
78873,0.6559976
78874,0.53061336
78875,0.6368451
78876,0.7368562
78877,0.47787362
78878,0.54846376
78879,0.5567116
78880,0.8616154
78881,0.7201216
78882,1.0721719
78883,1.1841412
78884,0.7831961
