Time,Thrust,x-Thrust,y-Thrust,Acceleration,x-Acceleration,y-Acceleration,Acceleration Total,x-Acceleration Total,y-Acceleration Total,Velocity,x-Velocity,y-Velocity,Mach number,Altitude,Range,Cd,Drag force,x-Drag force,y-Drag force,Longitudinal moment of inertia,Radial moment of inertia,Flight angle,Gamma - Velocity tangent angle,Wind angle of attack,CG,Mass,CP,CNa - normal force coefficient,Static stability margin,Angular acceleration,Torque,Pitch rate,Pitch force,x-Wind velocity,Cross wind drag,Cross wind lift,X Wind induced acceleration,Y Wind induced lift,X Wind drift velocity,Y Wind drift velocity,Thermal rise velocity,Gravity,Pressure,Temperature,Density,Viscosity,Kinematic viscosity,Sound velocity,Corrective moment coefficient,Damping moment coefficient,Nat. Freq. at zero roll rate,Damping Ratio,Prec. Freq.,Nat. Coupled Frequency,Coupled Damping Ratio,Booster 2 Velocity,Booster 2 x-Velocity,Booster 2 y-Velocity,Booster 2 range,Booster 2 altitude,Booster 2 flight angle,Booster 1 Velocity,Booster 1 x-Velocity,Booster 1 y-Velocity,Booster 1 range,Booster 1 altitude,Booster 1 flight angle
39.970000, 0.000000, 0.000000, 0.000000, 0.085000, 0.027000,-0.081000, 1.081000, 0.027000,-1.081000,271.925000,-86.999000,257.633000, 0.411976,38383.510000,-5245.771000, 0.670204,50.131987,16.037724,-47.497551,112148415.160940,446667.869356,110.029427,108.657289, 0.211354,160.000000,60000.000000,170.989000,10.684626, 1.373580, 0.003001, 0.822874, 0.026481, 2.948192, 8.000000, 0.669613, 0.000000, 0.001000, 0.000000, 3.217000, 0.000000, 0.000000, 1.000000,19410.590429,-69.700000, 0.312117, 0.000014, 0.000490,660.052000,223.071821,22.876911, 1.755869, 0.090036, 0.000000, 1.752383, 0.089857, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.040000, 0.000000, 0.000000, 0.000000, 0.084000, 0.027000,-0.080000, 1.080000, 0.027000,-1.080000,270.341000,-86.957000,255.974000, 0.409575,38409.873000,-5254.371000, 0.670222,49.488342,15.916935,-46.859026,112148415.160940,446667.869356,110.136069,108.761367, 0.216925,160.000000,60000.000000,170.985000,10.684626, 1.373081, 0.003138, 0.833393, 0.026696, 2.986962, 8.000000, 0.666947, 0.000000, 0.001000, 0.000000, 3.219000, 0.000000, 0.000000, 1.000000,19386.099380,-69.700000, 0.311723, 0.000014, 0.000491,660.052000,220.121951,22.715639, 1.744221, 0.089998, 0.000000, 1.740757, 0.089819, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.110000, 0.000000, 0.000000, 0.000000, 0.083000, 0.027000,-0.079000, 1.079000, 0.027000,-1.079000,268.759000,-86.916000,254.317000, 0.407179,38436.067000,-5262.966000, 0.670240,48.850956,15.796934,-46.226194,112148415.160940,446667.869356,110.243593,108.866621, 0.222851,160.000000,60000.000000,170.980000,10.684626, 1.372551, 0.003285, 0.844783, 0.026921, 3.028958, 8.000000, 0.664281, 0.000000, 0.001000, 0.000000, 3.220000, 0.000000, 0.000000, 1.000000,19361.797096,-69.700000, 0.311333, 0.000014, 0.000492,660.052000,217.197021,22.555174, 1.732593, 0.089962, 0.000000, 1.729153, 0.089783, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.180000, 0.000000, 0.000000, 0.000000, 0.082000, 0.027000,-0.078000, 1.078000, 0.027000,-1.078000,267.180000,-86.875000,252.662000, 0.404786,38462.090000,-5271.556000, 0.670259,48.219778,15.677214,-45.599998,112148415.160940,446667.869356,110.352041,108.973070, 0.229111,160.000000,60000.000000,170.976000,10.684626, 1.371990, 0.003439, 0.856919, 0.027156, 3.073727, 8.000000, 0.661613, 0.000000, 0.001000, 0.000000, 3.222000, 0.000000, 0.000000, 1.000000,19337.682784,-69.700000, 0.310945, 0.000014, 0.000492,660.052000,214.297266,22.395507, 1.720989, 0.089927, 0.000000, 1.717572, 0.089749, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.250000, 0.000000, 0.000000, 0.000000, 0.081000, 0.026000,-0.077000, 1.077000, 0.026000,-1.077000,265.603000,-86.834000,251.008000, 0.402398,38487.943000,-5280.142000, 0.670278,47.594757,15.558726,-44.979901,112148415.160940,446667.869356,110.461455,109.080732, 0.235682,160.000000,60000.000000,170.971000,10.684626, 1.371402, 0.003599, 0.869672, 0.027402, 3.120810, 8.000000, 0.658942, 0.000000, 0.001000, 0.000000, 3.224000, 0.000000, 0.000000, 1.000000,19313.755663,-69.700000, 0.310560, 0.000014, 0.000493,660.052000,211.422935,22.236629, 1.709408, 0.089894, 0.000000, 1.706014, 0.089716, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.320000, 0.000000, 0.000000, 0.000000, 0.080000, 0.026000,-0.075000, 1.076000, 0.026000,-1.075000,264.029000,-86.794000,249.356000, 0.400013,38513.627000,-5288.724000, 0.670296,46.975841,15.440959,-44.365863,112148415.160940,446667.869356,110.571880,109.189629, 0.242539,160.000000,60000.000000,170.966000,10.684626, 1.370787, 0.003764, 0.882915, 0.027660, 3.169752, 8.000000, 0.656269, 0.000000, 0.001000, 0.000000, 3.226000, 0.000000, 0.000000, 1.000000,19290.014957,-69.700000, 0.310178, 0.000014, 0.000493,660.052000,208.574273,22.078529, 1.697853, 0.089863, 0.000000, 1.694482, 0.089684, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.390000, 0.000000, 0.000000, 0.000000, 0.079000, 0.026000,-0.074000, 1.075000, 0.026000,-1.074000,262.458000,-86.754000,247.705000, 0.397632,38539.141000,-5297.302000, 0.670316,46.362980,15.323429,-43.757381,112148415.160940,446667.869356,110.683363,109.299779, 0.249656,160.000000,60000.000000,170.961000,10.684626, 1.370150, 0.003930, 0.896524, 0.027930, 3.220108, 8.000000, 0.653592, 0.000000, 0.001000, 0.000000, 3.227000, 0.000000, 0.000000, 1.000000,19266.459898,-69.700000, 0.309800, 0.000014, 0.000494,660.052000,205.751520,21.921200, 1.686325, 0.089832, 0.000000, 1.682977, 0.089654, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.460000, 0.000000, 0.000000, 0.000000, 0.078000, 0.026000,-0.073000, 1.074000, 0.026000,-1.073000,260.889000,-86.714000,246.056000, 0.395255,38564.486000,-5305.875000, 0.670335,45.756125,15.207048,-43.155347,112148415.160940,446667.869356,110.795951,109.411203, 0.257008,160.000000,60000.000000,170.956000,10.684626, 1.369491, 0.004098, 0.910381, 0.028211, 3.271448, 8.000000, 0.650911, 0.000000, 0.001000, 0.000000, 3.229000, 0.000000, 0.000000, 1.000000,19243.089726,-69.700000, 0.309424, 0.000014, 0.000495,660.052000,202.954899,21.764631, 1.674825, 0.089803, 0.000000, 1.671500, 0.089625, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.530000, 0.000000, 0.000000, 0.000000, 0.077000, 0.026000,-0.072000, 1.073000, 0.026000,-1.072000,259.322000,-86.674000,244.409000, 0.392882,38589.662000,-5314.444000, 0.670355,45.155227,15.090877,-42.558801,112148415.160940,446667.869356,110.909689,109.523923, 0.264569,160.000000,60000.000000,170.951000,10.684626, 1.368814, 0.004265, 0.924371, 0.028504, 3.323367, 8.000000, 0.648226, 0.000000, 0.001000, 0.000000, 3.231000, 0.000000, 0.000000, 1.000000,19219.903688,-69.700000, 0.309051, 0.000014, 0.000495,660.052000,200.184616,21.608814, 1.663355, 0.089775, 0.000000, 1.660053, 0.089597, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.600000, 0.000000, 0.000000, 0.000000, 0.076000, 0.026000,-0.071000, 1.072000, 0.026000,-1.071000,257.758000,-86.635000,242.763000, 0.390512,38614.669000,-5323.009000, 0.670375,44.560236,14.975804,-41.968613,112148415.160940,446667.869356,111.024626,109.637961, 0.272314,160.000000,60000.000000,170.945000,10.684626, 1.368120, 0.004429, 0.938391, 0.028808, 3.375484, 8.000000, 0.645534, 0.000000, 0.001000, 0.000000, 3.232000, 0.000000, 0.000000, 1.000000,19196.901038,-69.700000, 0.308681, 0.000014, 0.000496,660.052000,197.440849,21.453740, 1.651917, 0.089748, 0.000000, 1.648637, 0.089570, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.670000, 0.000000, 0.000000, 0.000000, 0.075000, 0.025000,-0.070000, 1.071000, 0.025000,-1.070000,256.197000,-86.596000,241.118000, 0.388147,38639.506000,-5331.569000, 0.670395,43.971105,14.860914,-41.383845,112148415.160940,446667.869356,111.140807,109.753336, 0.280219,160.000000,60000.000000,170.939000,10.684626, 1.367411, 0.004591, 0.952344, 0.029124, 3.427449, 8.000000, 0.642836, 0.000000, 0.001000, 0.000000, 3.234000, 0.000000, 0.000000, 1.000000,19174.081038,-69.700000, 0.308314, 0.000014, 0.000496,660.052000,194.723749,21.299401, 1.640511, 0.089722, 0.000000, 1.637254, 0.089544, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.740000, 0.000000, 0.000000, 0.000000, 0.074000, 0.025000,-0.069000, 1.070000, 0.025000,-1.069000,254.639000,-86.557000,239.476000, 0.385786,38664.175000,-5340.126000, 0.670415,43.387787,14.747075,-40.804912,112148415.160940,446667.869356,111.258277,109.870073, 0.288262,160.000000,60000.000000,170.934000,10.684626, 1.366690, 0.004748, 0.966144, 0.029451, 3.478948, 8.000000, 0.640131, 0.000000, 0.001000, 0.000000, 3.236000, 0.000000, 0.000000, 1.000000,19151.442958,-69.700000, 0.307950, 0.000014, 0.000497,660.052000,192.033434,21.145789, 1.629139, 0.089696, 0.000000, 1.625904, 0.089518, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.810000, 0.000000, 0.000000, 0.000000, 0.073000, 0.025000,-0.068000, 1.069000, 0.025000,-1.068000,253.082000,-86.519000,237.834000, 0.383428,38688.676000,-5348.678000, 0.670436,42.810235,14.633823,-40.231346,112148415.160940,446667.869356,111.377081,109.988195, 0.296422,160.000000,60000.000000,170.928000,10.684626, 1.365959, 0.004899, 0.979714, 0.029788, 3.529699, 8.000000, 0.637419, 0.000000, 0.001000, 0.000000, 3.237000, 0.000000, 0.000000, 1.000000,19128.986073,-69.700000, 0.307589, 0.000014, 0.000497,660.052000,189.369986,20.992896, 1.617802, 0.089672, 0.000000, 1.614590, 0.089494, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.880000, 0.000000, 0.000000, 0.000000, 0.072000, 0.025000,-0.067000, 1.068000, 0.025000,-1.067000,251.529000,-86.481000,236.195000, 0.381075,38713.008000,-5357.226000, 0.670457,42.238403,14.521140,-39.663972,112148415.160940,446667.869356,111.497262,110.107723, 0.304680,160.000000,60000.000000,170.922000,10.684626, 1.365219, 0.005045, 0.992987, 0.030137, 3.579461, 8.000000, 0.634698, 0.000000, 0.001000, 0.000000, 3.239000, 0.000000, 0.000000, 1.000000,19106.709667,-69.700000, 0.307231, 0.000014, 0.000498,660.052000,186.733454,20.840714, 1.606500, 0.089648, 0.000000, 1.603311, 0.089470, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
40.950000, 0.000000, 0.000000, 0.000000, 0.071000, 0.025000,-0.067000, 1.067000, 0.025000,-1.067000,249.978000,-86.443000,234.556000, 0.378725,38737.171000,-5365.770000, 0.670478,41.672244,14.409012,-39.101900,112148415.160940,446667.869356,111.618859,110.228683, 0.313019,160.000000,60000.000000,170.916000,10.684626, 1.364472, 0.005185, 1.005909, 0.030495, 3.628027, 8.000000, 0.631968, 0.000000, 0.001000, 0.000000, 3.241000, 0.000000, 0.000000, 1.000000,19084.613030,-69.700000, 0.306876, 0.000014, 0.000499,660.052000,184.123847,20.689238, 1.595235, 0.089625, 0.000000, 1.592068, 0.089447, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.020000, 0.000000, 0.000000, 0.000000, 0.070000, 0.024000,-0.066000, 1.066000, 0.024000,-1.066000,248.430000,-86.406000,232.919000, 0.376379,38761.167000,-5374.310000, 0.670499,41.111715,14.297421,-38.545522,112148415.160940,446667.869356,111.741912,110.351098, 0.321426,160.000000,60000.000000,170.910000,10.684626, 1.363718, 0.005317, 1.018434, 0.030863, 3.675230, 8.000000, 0.629228, 0.000000, 0.001000, 0.000000, 3.242000, 0.000000, 0.000000, 1.000000,19062.695461,-69.700000, 0.306523, 0.000014, 0.000499,660.052000,181.541139,20.538460, 1.584008, 0.089602, 0.000000, 1.580863, 0.089425, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.090000, 0.000000, 0.000000, 0.000000, 0.069000, 0.024000,-0.065000, 1.065000, 0.024000,-1.065000,246.884000,-86.369000,231.284000, 0.374038,38784.994000,-5382.846000, 0.670521,40.556771,14.186758,-37.994799,112148415.160940,446667.869356,111.866459,110.474994, 0.329887,160.000000,60000.000000,170.904000,10.684626, 1.362960, 0.005442, 1.030527, 0.031239, 3.720939, 8.000000, 0.626478, 0.000000, 0.001000, 0.000000, 3.244000, 0.000000, 0.000000, 1.000000,19040.956264,-69.700000, 0.306174, 0.000014, 0.000500,660.052000,178.985269,20.388374, 1.572818, 0.089581, 0.000000, 1.569695, 0.089403, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.160000, 0.000000, 0.000000, 0.000000, 0.068000, 0.024000,-0.064000, 1.064000, 0.024000,-1.064000,245.341000,-86.332000,229.650000, 0.371700,38808.654000,-5391.378000, 0.670542,40.007367,14.076592,-37.449296,112148415.160940,446667.869356,111.992533,110.600396, 0.338393,160.000000,60000.000000,170.898000,10.684626, 1.362197, 0.005560, 1.042163, 0.031624, 3.765061, 8.000000, 0.623717, 0.000000, 0.001000, 0.000000, 3.246000, 0.000000, 0.000000, 1.000000,19019.394749,-69.700000, 0.305827, 0.000014, 0.000500,660.052000,176.456137,20.238975, 1.561666, 0.089559, 0.000000, 1.558565, 0.089381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.230000, 0.000000, 0.000000, 0.000000, 0.067000, 0.024000,-0.063000, 1.063000, 0.024000,-1.063000,243.801000,-86.295000,228.017000, 0.369366,38832.146000,-5399.907000, 0.670564,39.463462,13.966908,-36.909387,112148415.160940,446667.869356,112.120169,110.727329, 0.346939,160.000000,60000.000000,170.892000,10.684626, 1.361431, 0.005670, 1.053327, 0.032018, 3.807535, 8.000000, 0.620945, 0.000000, 0.001000, 0.000000, 3.247000, 0.000000, 0.000000, 1.000000,18998.010237,-69.700000, 0.305483, 0.000014, 0.000501,660.052000,173.953613,20.090257, 1.550552, 0.089538, 0.000000, 1.547474, 0.089360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.300000, 0.000000, 0.000000, 0.000000, 0.066000, 0.024000,-0.062000, 1.062000, 0.024000,-1.062000,242.263000,-86.259000,226.386000, 0.367036,38855.471000,-5408.431000, 0.670587,38.925012,13.858083,-36.374645,112148415.160940,446667.869356,112.249398,110.855821, 0.355519,160.000000,60000.000000,170.885000,10.684626, 1.360662, 0.005773, 1.064013, 0.032418, 3.848335, 8.000000, 0.618160, 0.000000, 0.001000, 0.000000, 3.249000, 0.000000, 0.000000, 1.000000,18976.802051,-69.700000, 0.305142, 0.000014, 0.000501,660.052000,171.477534,19.942216, 1.539477, 0.089518, 0.000000, 1.536421, 0.089340, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.370000, 0.000000, 0.000000, 0.000000, 0.065000, 0.023000,-0.061000, 1.061000, 0.023000,-1.061000,240.728000,-86.223000,224.756000, 0.364710,38878.628000,-5416.951000, 0.670609,38.391975,13.749702,-35.845435,112148415.160940,446667.869356,112.380247,110.985899, 0.364132,160.000000,60000.000000,170.879000,10.684626, 1.359890, 0.005868, 1.074222, 0.032826, 3.887463, 8.000000, 0.615364, 0.000000, 0.001000, 0.000000, 3.250000, 0.000000, 0.000000, 1.000000,18955.769524,-69.700000, 0.304804, 0.000014, 0.000502,660.052000,169.027706,19.794847, 1.528441, 0.089498, 0.000000, 1.525406, 0.089320, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.440000, 0.000000, 0.000000, 0.000000, 0.064000, 0.023000,-0.060000, 1.060000, 0.023000,-1.060000,239.195000,-86.187000,223.128000, 0.362388,38901.618000,-5425.468000, 0.670632,37.864311,13.641754,-35.321344,112148415.160940,446667.869356,112.512744,111.117590, 0.372779,160.000000,60000.000000,170.873000,10.684626, 1.359115, 0.005957, 1.083963, 0.033240, 3.924952, 8.000000, 0.612554, 0.000000, 0.001000, 0.000000, 3.252000, 0.000000, 0.000000, 1.000000,18934.911994,-69.700000, 0.304469, 0.000014, 0.000503,660.052000,166.603911,19.648146, 1.517443, 0.089478, 0.000000, 1.514430, 0.089301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.510000, 0.000000, 0.000000, 0.000000, 0.064000, 0.023000,-0.059000, 1.059000, 0.023000,-1.059000,237.665000,-86.152000,221.501000, 0.360070,38924.441000,-5433.981000, 0.670655,37.341977,13.534600,-34.802723,112148415.160940,446667.869356,112.646913,111.250922, 0.381465,160.000000,60000.000000,170.867000,10.684626, 1.358337, 0.006039, 1.093253, 0.033660, 3.960859, 8.000000, 0.609731, 0.000000, 0.001000, 0.000000, 3.254000, 0.000000, 0.000000, 1.000000,18914.228806,-69.700000, 0.304136, 0.000014, 0.000503,660.052000,164.205906,19.502109, 1.506483, 0.089460, 0.000000, 1.503491, 0.089282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.580000, 0.000000, 0.000000, 0.000000, 0.063000, 0.023000,-0.058000, 1.059000, 0.023000,-1.058000,236.138000,-86.117000,219.875000, 0.357757,38947.096000,-5442.490000, 0.670678,36.824935,13.428213,-34.289539,112148415.160940,446667.869356,112.782779,111.385926, 0.390194,160.000000,60000.000000,170.860000,10.684626, 1.357554, 0.006116, 1.102113, 0.034085, 3.995262, 8.000000, 0.606894, 0.000000, 0.001000, 0.000000, 3.255000, 0.000000, 0.000000, 1.000000,18893.719314,-69.700000, 0.303806, 0.000014, 0.000504,660.052000,161.833423,19.356733, 1.495560, 0.089441, 0.000000, 1.492591, 0.089264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.650000, 0.000000, 0.000000, 0.000000, 0.062000, 0.023000,-0.057000, 1.058000, 0.023000,-1.057000,234.613000,-86.082000,218.251000, 0.355447,38969.585000,-5450.995000, 0.670701,36.313145,13.322204,-33.781030,112148415.160940,446667.869356,112.920361,111.522629, 0.398976,160.000000,60000.000000,170.854000,10.684626, 1.356767, 0.006186, 1.110572, 0.034516, 4.028262, 8.000000, 0.604043, 0.000000, 0.001000, 0.000000, 3.257000, 0.000000, 0.000000, 1.000000,18873.382874,-69.700000, 0.303479, 0.000014, 0.000504,660.052000,159.486180,19.212015, 1.484674, 0.089423, 0.000000, 1.481727, 0.089246, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.720000, 0.000000, 0.000000, 0.000000, 0.061000, 0.023000,-0.057000, 1.057000, 0.023000,-1.057000,233.091000,-86.047000,216.628000, 0.353141,38991.908000,-5459.496000, 0.670725,35.806567,13.216920,-33.277908,112148415.160940,446667.869356,113.059681,111.661064, 0.407820,160.000000,60000.000000,170.848000,10.684626, 1.355975, 0.006252, 1.118661, 0.034951, 4.059975, 8.000000, 0.601177, 0.000000, 0.001000, 0.000000, 3.258000, 0.000000, 0.000000, 1.000000,18853.218853,-69.700000, 0.303155, 0.000014, 0.000505,660.052000,157.163877,19.067952, 1.473826, 0.089406, 0.000000, 1.470899, 0.089229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.790000, 0.000000, 0.000000, 0.000000, 0.060000, 0.022000,-0.056000, 1.056000, 0.022000,-1.056000,231.572000,-86.013000,215.006000, 0.350839,39014.063000,-5467.994000, 0.670749,35.305164,13.111985,-32.780139,112148415.160940,446667.869356,113.200756,111.801260, 0.416740,160.000000,60000.000000,170.841000,10.684626, 1.355175, 0.006314, 1.126416, 0.035391, 4.090532, 8.000000, 0.598296, 0.000000, 0.001000, 0.000000, 3.260000, 0.000000, 0.000000, 1.000000,18833.226621,-69.700000, 0.302833, 0.000014, 0.000505,660.052000,154.866204,18.924542, 1.463013, 0.089390, 0.000000, 1.460108, 0.089212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.860000, 0.000000, 0.000000, 0.000000, 0.059000, 0.022000,-0.055000, 1.055000, 0.022000,-1.055000,230.056000,-85.979000,213.385000, 0.348542,39036.052000,-5476.488000, 0.670773,34.808897,13.007737,-32.286992,112148415.160940,446667.869356,113.343604,111.943249, 0.425749,160.000000,60000.000000,170.835000,10.684626, 1.354368, 0.006371, 1.133876, 0.035835, 4.120075, 8.000000, 0.595400, 0.000000, 0.001000, 0.000000, 3.261000, 0.000000, 0.000000, 1.000000,18813.405556,-69.700000, 0.302515, 0.000014, 0.000506,660.052000,152.592836,18.781782, 1.452235, 0.089374, 0.000000, 1.449351, 0.089196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41.930000, 0.000000, 0.000000, 0.000000, 0.058000, 0.022000,-0.054000, 1.054000, 0.022000,-1.054000,228.542000,-85.945000,211.766000, 0.346248,39057.875000,-5484.979000, 0.670798,34.317729,12.904152,-31.799151,112148415.160940,446667.869356,113.488241,112.087064, 0.434865,160.000000,60000.000000,170.828000,10.684626, 1.353551, 0.006426, 1.141080, 0.036283, 4.148757, 8.000000, 0.592488, 0.000000, 0.001000, 0.000000, 3.263000, 0.000000, 0.000000, 1.000000,18793.755043,-69.700000, 0.302199, 0.000014, 0.000506,660.052000,150.343447,18.639671, 1.441491, 0.089358, 0.000000, 1.438629, 0.089181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.000000, 0.000000, 0.000000, 0.000000, 0.058000, 0.022000,-0.053000, 1.054000, 0.022000,-1.053000,227.031000,-85.911000,210.148000, 0.343959,39079.532000,-5493.465000, 0.670823,33.831623,12.800871,-31.316580,112148415.160940,446667.869356,113.634682,112.232737, 0.444104,160.000000,60000.000000,170.822000,10.684626, 1.352723, 0.006478, 1.148073, 0.036735, 4.176734, 8.000000, 0.589560, 0.000000, 0.001000, 0.000000, 3.265000, 0.000000, 0.000000, 1.000000,18774.274473,-69.700000, 0.301886, 0.000014, 0.000507,660.052000,148.117701,18.498206, 1.430781, 0.089344, 0.000000, 1.427940, 0.089167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.070000, 0.000000, 0.000000, 0.000000, 0.057000, 0.022000,-0.052000, 1.053000, 0.022000,-1.052000,225.523000,-85.878000,208.532000, 0.341674,39101.023000,-5501.949000, 0.670848,33.350543,12.698219,-30.838580,112148415.160940,446667.869356,113.782942,112.380304, 0.453487,160.000000,60000.000000,170.815000,10.684626, 1.351882, 0.006528, 1.154895, 0.037190, 4.204169, 8.000000, 0.586616, 0.000000, 0.001000, 0.000000, 3.266000, 0.000000, 0.000000, 1.000000,18754.963241,-69.700000, 0.301575, 0.000014, 0.000507,660.052000,145.915263,18.357386, 1.420104, 0.089331, 0.000000, 1.417284, 0.089153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.140000, 0.000000, 0.000000, 0.000000, 0.056000, 0.021000,-0.052000, 1.052000, 0.021000,-1.052000,224.017000,-85.845000,206.916000, 0.339393,39122.348000,-5510.428000, 0.670873,32.874454,12.596176,-30.365475,112148415.160940,446667.869356,113.933035,112.529797, 0.463032,160.000000,60000.000000,170.808000,10.684626, 1.351027, 0.006577, 1.161592, 0.037649, 4.231225, 8.000000, 0.583655, 0.000000, 0.001000, 0.000000, 3.268000, 0.000000, 0.000000, 1.000000,18735.820751,-69.700000, 0.301267, 0.000014, 0.000508,660.052000,143.735797,18.217209, 1.409458, 0.089318, 0.000000, 1.406660, 0.089141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42.210000, 0.000000, 0.000000, 0.000000, 0.055000, 0.021000,-0.051000, 1.051000, 0.021000,-1.051000,222.514000,-85.812000,205.302000, 0.337116,39143.507000,-5518.904000, 0.670899,32.403319,12.494720,-29.897247,112148415.160940,446667.869356,114.084974,112.681254, 0.472763,160.000000,60000.000000,170.801000,10.684626, 1.350155, 0.006626, 1.168207, 0.038111, 4.258066, 8.000000, 0.580677, 0.000000, 0.001000, 0.000000, 3.269000, 0.000000, 0.000000, 1.000000,18716.846413,-69.700000, 0.300962, 0.000014, 0.000508,660.052000,141.578969,18.077675, 1.398843, 0.089306, 0.000000, 1.396066, 0.089129, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
