Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
58.09626,S,58.09626,0.4199966,0.5053094,0.9683293,0.07942586,0,129.7223,3.56935,0.2925,123.6107,163.8432,5.029067,-32.6275850696339,-32.61859,-0.76609,406.391030065458,226.4731,322.7668,34.37312,35.05587,64475.79,20377.79
58.19624,S,58.19624,0.418061,0.5130332,0.9679266,0.08068214,0,129.7223,3.531253,0.2940789,123.6107,163.8238,5.026641,-32.616651376441,-32.60776,-0.7615345,404.519085797895,223.2118,322.6906,34.00331,34.67242,64498.25,20410.05
58.29622,S,58.29622,0.4161445,0.5207651,0.9675317,0.08194098,0,129.7223,3.493815,0.2956228,123.6107,163.8044,5.024215,-32.605849304333,-32.59706,-0.7570259,402.665622335007,219.9516,322.6146,33.63013,34.28531,64520.39,20442.32
58.39621,S,58.39621,0.4142477,0.5285307,0.9671449,0.08320542,0,129.7223,3.457041,0.2971454,123.6107,163.7849,5.021781,-32.5951789267253,-32.58649,-0.7525681,400.831331226434,216.6925,322.5393,33.25355,33.8945,64542.21,20474.58
58.49619,S,58.49619,0.4123706,0.5363179,0.9667659,0.0844758,0,129.7223,3.420916,0.2986484,123.6107,163.7654,5.019341,-32.5846302007184,-32.57604,-0.7481599,399.016062740499,213.4345,322.4643,32.87358,33.5,64563.7,20506.83
58.59617,S,58.59617,0.4105131,0.5441066,0.9663946,0.08574717,0,129.7223,3.385429,0.3001154,123.6107,163.7459,5.016904,-32.5742130057942,-32.56572,-0.7437969,397.219892835925,210.1774,322.3895,32.49019,33.10179,64584.87,20539.07
58.69616,S,58.69616,0.4086761,0.5519257,0.966031,0.08702482,0,129.7223,3.35059,0.3015679,123.6107,163.7264,5.014459,-32.5639274762951,-32.55553,-0.7394857,395.443527825177,206.9213,322.3154,32.10336,32.69981,64605.71,20571.31
58.79614,S,58.79614,0.4068593,0.5597195,0.9656749,0.08830084,0,129.7223,3.316384,0.3029794,123.6107,163.7069,5.012021,-32.5537534594391,-32.54545,-0.7352201,393.686766605321,203.6662,322.2415,31.71308,32.29411,64626.22,20603.53
58.89612,S,58.89612,0.4050635,0.5675196,0.9653264,0.08957693,0,129.7223,3.282807,0.3043579,123.6107,163.6874,5.009587,-32.5437109638222,-32.5355,-0.7310014,391.950370966165,200.4122,322.1683,31.31934,31.88463,64646.41,20635.76
58.99611,S,58.99611,0.4032885,0.5752846,0.9649852,0.09085014,0,129.7223,3.249856,0.3056955,123.6107,163.668,5.007163,-32.5337899583404,-32.52567,-0.7268288,390.234060261716,197.1592,322.0953,30.92212,31.47141,64666.27,20667.97
59.09609,S,59.09609,0.4015347,0.5830377,0.9646514,0.09212137,0,129.7223,3.217526,0.3069977,123.6107,163.6487,5.004746,-32.5239904453981,-32.51596,-0.7227031,388.538419228556,193.9072,322.0229,30.52141,31.05439,64685.81,20700.17
59.19607,S,59.19607,0.3998024,0.590765,0.9643248,0.09339149,0,129.7223,3.185809,0.3082689,123.6107,163.6294,5.002336,-32.5143124050625,-32.50637,-0.7186241,386.863512057697,190.6561,321.9509,30.11721,30.63359,64705.02,20732.38
59.29605,S,59.29605,0.3980916,0.598437,0.9640052,0.09465232,0,129.7223,3.154702,0.309485,123.6107,163.6103,4.999948,-32.5047457585071,-32.49689,-0.7145888,385.209528177417,187.406,321.8792,29.7095,30.20902,64723.91,20764.56
59.39604,S,59.39604,0.3964027,0.6060619,0.9636928,0.09590796,0,129.7223,3.124197,0.3106611,123.6107,163.5913,4.997573,-32.495300521973,-32.48753,-0.7105987,383.576718191434,184.1568,321.8079,29.29827,29.78065,64742.47,20796.75
59.49602,S,59.49602,0.3947359,0.6136082,0.963387,0.09715153,0,129.7223,3.094293,0.3117785,123.6107,163.5725,4.995227,-32.4859766440003,-32.47829,-0.7066521,381.965350951911,180.9086,321.7369,28.88351,29.3485,64760.71,20828.93
59.596,S,59.596,0.3930917,0.6210991,0.9630883,0.09838666,0,129.7223,3.064986,0.3128513,123.6107,163.5539,4.992898,-32.476764154285,-32.46916,-0.7027509,380.375842330832,177.6613,321.6665,28.46523,28.91254,64778.62,20861.09
59.69599,S,59.69599,0.3914701,0.6285114,0.9627962,0.09961116,0,129.7223,3.036269,0.313875,123.6107,163.5354,4.990594,-32.467663016956,-32.46014,-0.6988941,378.808281478736,174.4149,321.5965,28.0434,28.47278,64796.2,20893.26
59.79597,S,59.79597,0.3898714,0.6358467,0.9625109,0.1008231,0,129.7223,3.008138,0.3148465,123.6107,163.5172,4.988318,-32.4586732181489,-32.45123,-0.6950817,377.262873154374,171.1693,321.5269,27.61804,28.02922,64813.47,20925.41
59.89595,S,59.89595,0.3882959,0.6430617,0.9622319,0.1020174,0,129.7223,2.98059,0.3157527,123.6107,163.4993,4.986079,-32.4498047077822,-32.44244,-0.6913121,375.739986428404,167.9247,321.4577,27.18913,27.58189,64830.41,20957.56
59.99594,S,59.99594,0.3867437,0.6501572,0.9619592,0.1031931,0,129.7223,2.953617,0.3165938,123.6107,163.4817,4.983878,-32.4410374625205,-32.43375,-0.6875846,374.239562753421,164.6809,321.3887,26.75668,27.13079,64847.02,20989.71
60.09592,S,60.09592,0.385215,0.6571181,0.9616929,0.1043468,0,129.7223,2.927217,0.3173629,123.6107,163.4645,4.981721,-32.4323814736908,-32.42517,-0.6838995,372.762088252833,161.438,321.3201,26.32068,26.67592,64863.31,21021.84
60.1959,S,60.1959,0.3837106,0.6639475,0.9614326,0.1054789,0,129.7223,2.901391,0.3180647,123.6107,163.4476,4.979609,-32.4238467641792,-32.41671,-0.6802586,371.308006342228,158.196,321.2521,25.88113,26.21728,64879.28,21053.97
60.29589,S,60.29589,0.3822299,0.6706023,0.9611784,0.1065851,0,129.7223,2.876124,0.3186887,123.6107,163.4311,4.977548,-32.4154132438793,-32.40835,-0.676658,369.876972803456,154.9548,321.1841,25.43804,25.75492,64894.92,21086.1
60.39587,S,60.39587,0.3807738,0.6771058,0.96093,0.1076669,0,129.7223,2.851423,0.3192443,123.6107,163.415,4.975535,-32.4070909901988,-32.4001,-0.6731021,368.469763468891,151.7144,321.1167,24.9914,25.2888,64910.23,21118.21
60.49585,S,60.49585,0.3793424,0.6834356,0.9606875,0.1087209,0,129.7223,2.827276,0.3197234,123.6107,163.3993,4.973577,-32.3988799363974,-32.39196,-0.6695883,367.086491270867,148.4748,321.0497,24.54124,24.81897,64925.23,21150.31
60.59584,S,60.59584,0.3779356,0.6895474,0.9604505,0.1097413,0,129.7223,2.803681,0.320113,123.6107,163.3842,4.971684,-32.390760058188,-32.38391,-0.6661158,365.727070227348,145.236,320.9828,24.08754,24.34546,64939.9,21182.42
60.69582,S,60.69582,0.3765543,0.695463,0.960219,0.1107261,0,129.7223,2.780642,0.3204123,123.6107,163.3696,4.969859,-32.3827613763509,-32.37598,-0.6626865,364.392279911672,141.998,320.9165,23.63033,23.86826,64954.24,21214.51
60.7958,S,60.7958,0.3751983,0.7011179,0.9599928,0.1116715,0,129.7223,2.758145,0.3206127,123.6107,163.3556,4.96811,-32.374873834044,-32.36816,-0.6592981,363.082108240538,138.761,320.8505,23.16961,23.38745,64968.27,21246.6
60.89579,S,60.89579,0.3738679,0.7065603,0.959772,0.1125816,0,129.7223,2.736195,0.3207307,123.6107,163.3421,4.96643,-32.3670874990086,-32.36044,-0.6559544,361.796787319422,135.5246,320.7849,22.70539,22.90299,64981.96,21278.69
60.99577,S,60.99577,0.3725637,0.7117679,0.9595565,0.1134549,0,129.7223,2.714788,0.3207657,123.6107,163.3292,4.964818,-32.3593923669596,-32.35281,-0.6526557,360.536745175127,132.2889,320.7199,22.23769,22.41492,64995.34,21310.76
61.09575,S,61.09575,0.3712853,0.7166893,0.9593456,0.1142786,0,129.7223,2.693909,0.3206838,123.6107,163.3171,4.9633,-32.351808315117,-32.34529,-0.6493967,359.301687392196,129.0539,320.6549,21.76652,21.92329,65008.39,21342.83
61.19574,S,61.19574,0.3700331,0.7212614,0.9591393,0.1150476,0,129.7223,2.673562,0.3204759,123.6107,163.3058,4.961884,-32.3443353548695,-32.33788,-0.6461785,358.091958920776,125.8199,320.5899,21.2919,21.42821,65021.12,21374.89
61.29572,S,61.29572,0.3688072,0.7255248,0.9589377,0.1157658,0,129.7223,2.653741,0.3201571,123.6107,163.2952,4.960565,-32.3369635132043,-32.33057,-0.6430029,356.907859061713,122.5866,320.5251,20.81386,20.92963,65033.52,21406.94
61.3957,S,61.3957,0.3676085,0.7295089,0.9587409,0.1164371,0,129.7223,2.634449,0.3197424,123.6107,163.2853,4.959331,-32.3296928462003,-32.32336,-0.6398733,355.750108468737,119.3539,320.461,20.33241,20.42756,65045.6,21438.99
61.49569,S,61.49569,0.3664368,0.7331449,0.9585482,0.1170495,0,129.7223,2.61568,0.3192022,123.6107,163.2764,4.958207,-32.3225232866884,-32.31625,-0.6367869,354.618375618956,116.1219,320.397,19.84758,19.9221,65057.36,21471.04
61.59567,S,61.59567,0.3652923,0.7364113,0.95836,0.117603,0,129.7223,2.597431,0.3185408,123.6107,163.2682,4.957194,-32.3154648510744,-32.30925,-0.6337452,353.513125514077,112.8907,320.3333,19.3594,19.41329,65068.79,21503.07
61.69565,S,61.69565,0.3641756,0.7393398,0.9581759,0.1181004,0,129.7223,2.579704,0.3177701,123.6107,163.261,4.956283,-32.3084875845435,-32.30233,-0.6307508,352.434870940483,109.6601,320.2703,18.86789,18.90113,65079.91,21535.1
61.79564,S,61.79564,0.3630865,0.741881,0.9579957,0.1185313,0,129.7223,2.562489,0.3168651,123.6107,163.2547,4.955497,-32.3016214169816,-32.29552,-0.627801,351.383232738053,106.4301,320.2073,18.37309,18.38571,65090.69,21567.13
61.89562,S,61.89562,0.3620254,0.743975,0.9578193,0.1188905,0,129.7223,2.545784,0.3158159,123.6107,163.2494,4.954841,-32.2948563451193,-32.28881,-0.6248961,350.358668157061,103.201,320.1445,17.87502,17.86712,65101.16,21599.14
61.9956,S,61.9956,0.3609927,0.7456828,0.9576468,0.1191848,0,129.7223,2.529594,0.3146456,123.6107,163.2451,4.954305,-32.2881924466585,-32.2822,-0.6220407,349.361795871093,99.97248,320.0824,17.37373,17.34534,65111.3,21631.16
62.09558,S,62.09558,0.3599884,0.7469431,0.9574777,0.1194051,0,129.7223,2.513911,0.3133326,123.6107,163.2419,4.953904,-32.2816296713269,-32.27569,-0.6192328,348.392275736935,96.74463,320.0204,16.86926,16.82047,65121.12,21663.17
62.19557,S,62.19557,0.3590124,0.7477422,0.9573122,0.1195481,0,129.7223,2.498728,0.3118716,123.6107,163.2399,4.953645,-32.275157998267,-32.26927,-0.6164718,347.450251144221,93.51742,319.9584,16.36164,16.29258,65130.62,21695.16
62.29555,S,62.29555,0.3580654,0.7480788,0.95715,0.1196139,0,129.7223,2.484046,0.310267,123.6107,163.2389,4.953528,-32.268787466081,-32.26295,-0.6137604,346.536372985964,90.29086,319.8969,15.85092,15.76171,65139.79,21727.15
62.39553,S,62.39553,0.3571478,0.7479492,0.9569913,0.1196026,0,129.7223,2.469872,0.3085232,123.6107,163.2391,4.953553,-32.2625181278105,-32.25673,-0.611102,345.650835975385,87.06491,319.8359,15.33715,15.22793,65148.64,21759.14
62.49552,S,62.49552,0.356259,0.7473099,0.9568356,0.1195066,0,129.7223,2.456191,0.3066225,123.6107,163.2406,4.953732,-32.2563399129201,-32.2506,-0.6084934,344.79336990338,83.83958,319.7749,14.82037,14.69132,65157.17,21791.12
62.5955,S,62.5955,0.3553996,0.7461548,0.9566829,0.1193244,0,129.7223,2.443002,0.3045643,123.6107,163.2433,4.95407,-32.2502628367922,-32.24457,-0.6059361,343.964160231395,80.61484,319.7139,14.30064,14.15195,65165.38,21823.09
62.69548,S,62.69548,0.3545699,0.7444831,0.9565334,0.1190564,0,129.7223,2.430307,0.3023531,123.6107,163.2472,4.954566,-32.2442669460772,-32.23862,-0.603433,343.16390510444,77.39071,319.6534,13.77801,13.60989,65173.27,21855.07
62.79547,S,62.79547,0.3537703,0.7422829,0.9563869,0.1187,0,129.7223,2.418108,0.2999857,123.6107,163.2525,4.955224,-32.2383822519029,-32.23278,-0.6009856,342.392758077752,74.16718,319.5934,13.25254,13.06521,65180.83,21887.03
62.89545,S,62.89545,0.3530004,0.7395283,0.9562432,0.1182515,0,129.7223,2.406397,0.2974543,123.6107,163.2591,4.956052,-32.2325787497252,-32.22702,-0.598594,341.650383215695,70.94421,319.5334,12.72429,12.51801,65188.07,21918.98
62.99543,S,62.99543,0.3522606,0.7362123,0.9561023,0.11771,0,129.7223,2.395173,0.2947593,123.6107,163.2671,4.957049,-32.2268764413173,-32.22136,-0.5962591,340.937134046406,67.72181,319.4735,12.19332,11.96836,65194.98,21950.93
63.09542,S,63.09542,0.3515513,0.7323346,0.9559643,0.1170746,0,129.7223,2.384437,0.291901,123.6107,163.2765,4.958222,-32.2212553648655,-32.21578,-0.5939834,340.253477099581,64.49998,319.4141,11.6597,11.41634,65201.58,21982.88
63.1954,S,63.1954,0.3508727,0.7278799,0.9558292,0.1163442,0,129.7223,2.374186,0.2888785,123.6107,163.2873,4.959571,-32.2157255272937,-32.21029,-0.591768,339.599452759643,61.27871,319.355,11.12351,10.86204,65207.85,22014.81
63.29538,S,63.29538,0.3502245,0.7228347,0.9556968,0.1155157,0,129.7223,2.36442,0.285686,123.6107,163.2995,4.961101,-32.2102869409284,-32.20489,-0.5896142,338.974944094629,58.05799,319.296,10.5848,10.30557,65213.8,22046.75
63.39537,S,63.39537,0.3496069,0.7171933,0.9555672,0.1145886,0,129.7223,2.35513,0.2823228,123.6107,163.3132,4.962813,-32.2049395943679,-32.19958,-0.587522,338.380065433396,54.8378,319.237,10.04367,9.74701,65219.43,22078.68
63.49535,S,63.49535,0.3490205,0.7109606,0.9554404,0.1135635,0,129.7223,2.346327,0.2787929,123.6107,163.3284,4.964711,-32.1996735527399,-32.19435,-0.5854955,337.815318517795,51.61813,319.1784,9.500177,9.186445,65224.74,22110.6
63.59533,S,63.59533,0.3484648,0.7041249,0.9553165,0.112439,0,129.7223,2.337996,0.2750928,123.6107,163.345,4.966794,-32.1944787771894,-32.18919,-0.5835331,337.280536155824,48.39897,319.1199,8.954417,8.62398,65229.72,22142.51
63.69532,S,63.69532,0.3479408,0.6966917,0.9551957,0.1112162,0,129.7223,2.330152,0.2712272,123.6107,163.3632,4.969064,-32.1893853603502,-32.18413,-0.5816408,336.776240905069,45.18033,319.0619,8.406471,8.059707,65234.38,22174.42
63.7953,S,63.7953,0.3474479,0.688651,0.9550778,0.1098938,0,129.7223,2.322781,0.2671921,123.6107,163.3829,4.97152,-32.1843632560489,-32.17914,-0.5798164,336.302096801969,41.96218,319.0039,7.856429,7.493736,65238.72,22206.32
63.89528,S,63.89528,0.3469862,0.6799963,0.954963,0.1084704,0,129.7223,2.315886,0.2629848,123.6107,163.4041,4.97417,-32.1794224932638,-32.17423,-0.5780622,335.858160275151,38.74455,318.9459,7.304378,6.926176,65242.74,22238.22
63.99527,S,63.99527,0.3465558,0.6707401,0.9548513,0.1069491,0,129.7223,2.309462,0.2586121,123.6107,163.4267,4.977006,-32.1745530862531,-32.16939,-0.5763795,335.44459170564,35.52739,318.8879,6.750416,6.357123,65246.44,22270.11
64.09528,S,64.09528,0.3461572,0.6608908,0.954743,0.1053306,0,129.7223,2.303514,0.254076,123.6107,163.4509,4.980031,-32.1697650730355,-32.16463,-0.5747711,335.061823153872,32.31069,318.8303,6.194638,5.786675,65249.82,22302
64.1953,S,64.1953,0.3457905,0.6504459,0.9546381,0.103616,0,129.7223,2.298046,0.2493785,123.6107,163.4766,4.983241,-32.1650384928094,-32.15993,-0.5732396,334.709798302135,29.09449,318.7729,5.637147,5.214953,65252.87,22333.88
64.29533,S,64.29533,0.3454554,0.6394171,0.9545369,0.1018065,0,129.7223,2.293048,0.244521,123.6107,163.5038,4.986636,-32.1603833213431,-32.1553,-0.5717843,334.388596613078,25.87875,318.7157,5.078047,4.64206,65255.6,22365.75
64.39535,S,64.39535,0.3451523,0.6278139,0.9544393,0.09990449,0,129.7223,2.288524,0.2395081,123.6107,163.5324,4.990214,-32.1557996040576,-32.15074,-0.5704083,334.098262468748,22.66346,318.6587,4.517444,4.068107,65258.01,22397.63
64.49537,S,64.49537,0.344881,0.6156432,0.9543458,0.09791139,0,129.7223,2.284472,0.2343416,123.6107,163.5625,4.993974,-32.1512773419652,-32.14624,-0.5691121,333.838711561967,19.44863,318.6017,3.955447,3.493212,65260.1,22429.48
64.59539,S,64.59539,0.3446415,0.6029195,0.9542563,0.09582987,0,129.7223,2.280892,0.2290259,123.6107,163.594,4.99791,-32.1468165650166,-32.1418,-0.5678979,333.609940977995,16.23425,318.5447,3.392169,2.917487,65261.87,22461.34
64.69541,S,64.69541,0.3444339,0.5896581,0.954171,0.09366293,0,129.7223,2.27778,0.2235657,123.6107,163.6268,5.002019,-32.1424072679715,-32.13741,-0.5667658,333.41203157136,13.02032,318.4877,2.827727,2.341045,65263.31,22493.2
64.79543,S,64.79543,0.3442584,0.5758825,0.9540902,0.09141435,0,129.7223,2.275139,0.2179682,123.6107,163.6611,5.006295,-32.1380494886202,-32.13307,-0.5657184,333.245329731834,9.806819,318.431,2.262239,1.763999,65264.44,22525.04
64.89545,S,64.89545,0.3441157,0.561611,0.9540144,0.08908804,0,129.7223,2.272983,0.2122409,123.6107,163.6966,5.010734,-32.1337433037416,-32.12878,-0.5647605,333.110266430943,6.593749,318.375,1.695826,1.186462,65265.25,22556.88
64.99548,S,64.99548,0.3440044,0.5468612,0.9539433,0.08668694,0,129.7223,2.271287,0.2063857,123.6107,163.7333,5.015328,-32.1294886130298,-32.12454,-0.5638868,333.005677150299,3.381104,318.3185,1.128612,0.6085594,65265.73,22588.71
65.0955,S,65.0955,0.3439257,0.5316596,0.9538774,0.0842158,0,129.7223,2.270068,0.2004124,123.6107,163.7713,5.020074,-32.1252655167666,-32.12033,-0.5631032,332.932555116269,0.1688815,318.2625,0.5607231,0.03040319,65265.89,22620.55
65.91549,S,65.91549,0.02678653,0,0.97,0,0,129.7223,0.01377621,0,0,0,0,-31.5761762196065,-31.5761762196065,0,-25.9308,-25.9308,-14.67,0,-0.08524791,65254.02,22615.18
66.91547,S,66.91547,0.05851766,0,0.97,0,0,129.7223,0.06587181,0,0,0,0,-29.8149929641258,-29.8149929641258,0,-56.64823,-56.64823,-14.67,0,-0.08524791,65211.05,22600.51
67.91546,S,67.91546,0.08774271,0,0.97,0,0,129.7223,0.1485914,0,0,0,0,-26.9021138997149,-26.9021138997149,0,-84.93964,-84.93964,-14.67,0,-0.08524791,65138.6,22585.84
68.91544,S,68.91544,0.11351,0,0.97,0,0,129.7223,0.2498294,0,0,0,0,-23.269289559828,-23.269289559828,0,-109.8838,-109.8838,-14.67,0,-0.08524791,65039.64,22571.17
69.91543,S,69.91543,0.1353371,0,0.97,0,0,129.7223,0.3571869,0,0,0,0,-19.3710665320784,-19.3710665320784,0,-131.0136,-131.0136,-14.67,0,-0.08524791,64917.81,22556.51
70.91541,S,70.91541,0.1531739,0,0.97,0,0,129.7223,0.4605954,0,0,0,0,-15.5847812869458,-15.5847812869458,0,-148.2805,-148.2805,-14.67,0,-0.08524791,64776.99,22541.84
71.9154,S,71.9154,0.1672903,0,0.97,0,0,129.7223,0.5534844,0,0,0,0,-12.16260562516,-12.16260562516,0,-161.946,-161.946,-14.67,0,-0.08524791,64620.91,22527.17
72.91538,S,72.91538,0.1781448,0,0.97,0,0,129.7223,0.6326686,0,0,0,0,-9.23173728862583,-9.23173728862583,0,-172.4537,-172.4537,-14.67,0,-0.08524791,64452.95,22512.5
73.91537,S,73.91537,0.1862683,0,0.97,0,0,129.7223,0.697538,0,0,0,0,-6.82223258486472,-6.82223258486472,0,-180.3177,-180.3177,-14.67,0,-0.08524791,64275.97,22497.83
74.91535,S,74.91535,0.1921856,0,0.97,0,0,129.7223,0.7490878,0,0,0,0,-4.9023791178871,-4.9023791178871,0,-186.0459,-186.0459,-14.67,0,-0.08524791,64092.34,22483.17
75.91534,S,75.91534,0.1963681,0,0.97,0,0,129.7223,0.78911,0,0,0,0,-3.40889317212949,-3.40889317212949,0,-190.0948,-190.0948,-14.67,0,-0.08524791,63903.95,22468.5
76.91532,S,76.91532,0.1992146,0,0.97,0,0,129.7223,0.8196226,0,0,0,0,-2.26858771052401,-2.26858771052401,0,-192.8504,-192.8504,-14.67,0,-0.08524791,63712.25,22453.83
77.91531,S,77.91531,0.2010492,0,0.97,0,0,129.7223,0.8425581,0,0,0,0,-1.41048976149169,-1.41048976149169,0,-194.6264,-194.6264,-14.67,0,-0.08524791,63518.35,22439.16
78.91529,S,78.91529,0.2021274,0,0.97,0,0,129.7223,0.8596042,0,0,0,0,-0.772286920759996,-0.772286920759996,0,-195.6701,-195.6701,-14.67,0,-0.08524791,63323.1,22424.49
79.91528,S,79.91528,0.2026456,0,0.97,0,0,129.7223,0.8721513,0,0,0,0,-0.302303859371815,-0.302303859371815,0,-196.1718,-196.1718,-14.67,0,-0.08524791,63127.12,22409.83
80.91526,S,80.91526,0.2027537,0,0.97,0,0,129.7223,0.8813147,0,0,0,0,0.0409982077955675,0.0409982077955675,0,-196.2764,-196.2764,-14.67,0,-0.08524791,62930.86,22395.16
81.91525,S,81.91525,0.2025633,0,0.97,0,0,129.7223,0.887953,0,0,0,0,0.289700452933793,0.289700452933793,0,-196.0921,-196.0921,-14.67,0,-0.08524791,62734.66,22380.49
82.91523,S,82.91523,0.2021574,0,0.97,0,0,129.7223,0.892724,0,0,0,0,0.468383632907319,0.468383632907319,0,-195.6992,-195.6992,-14.67,0,-0.08524791,62538.78,22365.82
83.91521,S,83.91521,0.2015975,0,0.97,0,0,129.7223,0.8961238,0,0,0,0,0.595610164532715,0.595610164532715,0,-195.1572,-195.1572,-14.67,0,-0.08524791,62343.37,22351.15
84.9152,S,84.9152,0.2009287,0,0.97,0,0,129.7223,0.8985217,0,0,0,0,0.685211743239918,0.685211743239918,0,-194.5097,-194.5097,-14.67,0,-0.08524791,62148.56,22336.49
85.91518,S,85.91518,0.2001835,0,0.97,0,0,129.7223,0.9001905,0,0,0,0,0.747486222412789,0.747486222412789,0,-193.7883,-193.7883,-14.67,0,-0.08524791,61954.44,22321.82
86.91517,S,86.91517,0.1993858,0,0.97,0,0,129.7223,0.90133,0,0,0,0,0.789840132480187,0.789840132480187,0,-193.0161,-193.0161,-14.67,0,-0.08524791,61761.08,22307.15
87.91515,S,87.91515,0.1985529,0,0.97,0,0,129.7223,0.9020885,0,0,0,0,0.817892019773254,0.817892019773254,0,-192.2098,-192.2098,-14.67,0,-0.08524791,61568.5,22292.48
88.91514,S,88.91514,0.1976971,0,0.97,0,0,129.7223,0.9025722,0,0,0,0,0.83563066608086,0.83563066608086,0,-191.3814,-191.3814,-14.67,0,-0.08524791,61376.75,22277.81
89.91512,S,89.91512,0.1968277,0,0.97,0,0,129.7223,0.9028599,0,0,0,0,0.845972693082707,0.845972693082707,0,-190.5397,-190.5397,-14.67,0,-0.08524791,61185.83,22263.15
90.91511,S,90.91511,0.1959506,0,0.97,0,0,129.7223,0.9030064,0,0,0,0,0.851026278546421,0.851026278546421,0,-189.6907,-189.6907,-14.67,0,-0.08524791,60995.76,22248.48
91.91509,S,91.91509,0.1950706,0,0.97,0,0,129.7223,0.9030525,0,0,0,0,0.85229062846453,0.85229062846453,0,-188.8388,-188.8388,-14.67,0,-0.08524791,60806.54,22233.81
92.91508,S,92.91508,0.1941908,0,0.97,0,0,129.7223,0.9030275,0,0,0,0,0.850905132670824,0.850905132670824,0,-187.9871,-187.9871,-14.67,0,-0.08524791,60618.17,22219.14
93.91506,S,93.91506,0.1933136,0,0.97,0,0,129.7223,0.9029523,0,0,0,0,0.847631528752025,0.847631528752025,0,-187.1379,-187.1379,-14.67,0,-0.08524791,60430.65,22204.47
94.91505,S,94.91505,0.1924405,0,0.97,0,0,129.7223,0.9028419,0,0,0,0,0.843011679656279,0.843011679656279,0,-186.2927,-186.2927,-14.67,0,-0.08524791,60243.98,22189.81
95.91503,S,95.91503,0.1915728,0,0.97,0,0,129.7223,0.9027087,0,0,0,0,0.83752226488965,0.83752226488965,0,-185.4527,-185.4527,-14.67,0,-0.08524791,60058.14,22175.14
96.91502,S,96.91502,0.1907112,0,0.97,0,0,129.7223,0.9025595,0,0,0,0,0.831451658274247,0.831451658274247,0,-184.6186,-184.6186,-14.67,0,-0.08524791,59873.16,22160.47
97.915,S,97.915,0.1898558,0,0.97,0,0,129.7223,0.902398,0,0,0,0,0.824943044382451,0.824943044382451,0,-183.7906,-183.7906,-14.67,0,-0.08524791,59689,22145.8
98.91499,S,98.91499,0.1890074,0,0.97,0,0,129.7223,0.9022307,0,0,0,0,0.818182258640455,0.818182258640455,0,-182.9693,-182.9693,-14.67,0,-0.08524791,59505.66,22131.13
99.91497,S,99.91497,0.1881662,0,0.97,0,0,129.7223,0.9020603,0,0,0,0,0.81130893085323,0.81130893085323,0,-182.1549,-182.1549,-14.67,0,-0.08524791,59323.14,22116.47
100.915,S,100.915,0.1873321,0,0.97,0,0,129.7223,0.9018881,0,0,0,0,0.804374228271314,0.804374228271314,0,-181.3475,-181.3475,-14.67,0,-0.08524791,59141.42,22101.8
101.9149,S,101.9149,0.1865052,0,0.97,0,0,129.7223,0.9017141,0,0,0,0,0.797373930179248,0.797373930179248,0,-180.547,-180.547,-14.67,0,-0.08524791,58960.52,22087.13
102.9149,S,102.9149,0.1856855,0,0.97,0,0,129.7223,0.9015408,0,0,0,0,0.790397519376569,0.790397519376569,0,-179.7535,-179.7535,-14.67,0,-0.08524791,58780.41,22072.46
103.9149,S,103.9149,0.1848728,0,0.97,0,0,129.7223,0.9013681,0,0,0,0,0.783480550412492,0.783480550412492,0,-178.9668,-178.9668,-14.67,0,-0.08524791,58601.07,22057.79
104.9149,S,104.9149,0.1840674,0,0.97,0,0,129.7223,0.9011965,0,0,0,0,0.776560749127754,0.776560749127754,0,-178.1871,-178.1871,-14.67,0,-0.08524791,58422.52,22043.13
105.9149,S,105.9149,0.1832691,0,0.97,0,0,129.7223,0.9010282,0,0,0,0,0.769765838918239,0.769765838918239,0,-177.4143,-177.4143,-14.67,0,-0.08524791,58244.74,22028.46
106.9149,S,106.9149,0.1824778,0,0.97,0,0,129.7223,0.9008604,0,0,0,0,0.762996201600039,0.762996201600039,0,-176.6483,-176.6483,-14.67,0,-0.08524791,58067.75,22013.79
107.9148,S,107.9148,0.1816935,0,0.97,0,0,129.7223,0.900695,0,0,0,0,0.756304626119295,0.756304626119295,0,-175.889,-175.889,-14.67,0,-0.08524791,57891.52,21999.12
108.9148,S,108.9148,0.1809159,0,0.97,0,0,129.7223,0.9005311,0,0,0,0,0.749704425913364,0.749704425913364,0,-175.1363,-175.1363,-14.67,0,-0.08524791,57716.05,21984.46
109.9148,S,109.9148,0.1801453,0,0.97,0,0,129.7223,0.900371,0,0,0,0,0.743210720138038,0.743210720138038,0,-174.3903,-174.3903,-14.67,0,-0.08524791,57541.32,21969.79
110.9148,S,110.9148,0.1793812,0,0.97,0,0,129.7223,0.900211,0,0,0,0,0.736759374610706,0.736759374610706,0,-173.6506,-173.6506,-14.67,0,-0.08524791,57367.34,21955.12
111.9148,S,111.9148,0.1786238,0,0.97,0,0,129.7223,0.9000546,0,0,0,0,0.73039937144582,0.73039937144582,0,-172.9174,-172.9174,-14.67,0,-0.08524791,57194.09,21940.45
