Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
204.9002,S,204.9002,0.05988238,0,2.2,0,0,134.7228,0.2788326,0,0,0,0,0.1073138735049,0.1073138735049,0,-59.12748,-59.12748,0,0,-0.09309406,38580.72,11816.75
205.9003,S,205.9003,0.05975788,0,2.2,0,0,134.7228,0.2788346,0,0,0,0,0.107394673223823,0.107394673223823,0,-59.02003,-59.02003,0,0,-0.09309406,38521.66,11816.75
206.9003,S,206.9003,0.05963382,0,2.2,0,0,134.7228,0.278832,0,0,0,0,0.106866070939141,0.106866070939141,0,-58.91291,-58.91291,0,0,-0.09309406,38462.7,11816.75
207.9004,S,207.9004,0.05951047,0,2.2,0,0,134.7228,0.2788282,0,0,0,0,0.106199626480119,0.106199626480119,0,-58.80639,-58.80639,0,0,-0.09309406,38403.84,11816.75
208.9005,S,208.9005,0.05938796,0,2.2,0,0,134.7228,0.2788238,0,0,0,0,0.105445199473365,0.105445199473365,0,-58.70061,-58.70061,0,0,-0.09309406,38345.09,11816.75
209.9005,S,209.9005,0.05926628,0,2.2,0,0,134.7228,0.2788194,0,0,0,0,0.10470475223098,0.10470475223098,0,-58.59556,-58.59556,0,0,-0.09309406,38286.45,11816.75
210.9006,S,210.9006,0.05914546,0,2.2,0,0,134.7228,0.2788148,0,0,0,0,0.103941221562721,0.103941221562721,0,-58.49126,-58.49126,0,0,-0.09309406,38227.91,11816.75
211.9007,S,211.9007,0.0590255,0,2.2,0,0,134.7228,0.2788109,0,0,0,0,0.103241035888452,0.103241035888452,0,-58.38772,-58.38772,0,0,-0.09309406,38169.47,11816.75
212.9007,S,212.9007,0.05890636,0,2.2,0,0,134.7228,0.2788066,0,0,0,0,0.102509950223769,0.102509950223769,0,-58.2849,-58.2849,0,0,-0.09309406,38111.14,11816.75
213.9008,S,213.9008,0.05878805,0,2.2,0,0,134.7228,0.2788023,0,0,0,0,0.101784115834327,0.101784115834327,0,-58.18281,-58.18281,0,0,-0.09309406,38052.91,11816.75
214.9008,S,214.9008,0.05867054,0,2.2,0,0,134.7228,0.278798,0,0,0,0,0.101049514613813,0.101049514613813,0,-58.08142,-58.08142,0,0,-0.09309406,37994.79,11816.75
215.9009,S,215.9009,0.05855384,0,2.2,0,0,134.7228,0.2787942,0,0,0,0,0.100381861848767,0.100381861848767,0,-57.98075,-57.98075,0,0,-0.09309406,37936.76,11816.75
216.901,S,216.901,0.05843793,0,2.2,0,0,134.7228,0.2787901,0,0,0,0,0.0996756828448326,0.0996756828448326,0,-57.88077,-57.88077,0,0,-0.09309406,37878.83,11816.75
217.901,S,217.901,0.05832281,0,2.2,0,0,134.7228,0.2787862,0,0,0,0,0.0989698902371359,0.0989698902371359,0,-57.78149,-57.78149,0,0,-0.09309406,37821.01,11816.75
218.9011,S,218.9011,0.05820847,0,2.2,0,0,134.7228,0.2787824,0,0,0,0,0.0983074355706392,0.0983074355706392,0,-57.68288,-57.68288,0,0,-0.09309406,37763.29,11816.75
219.9011,S,219.9011,0.05809489,0,2.2,0,0,134.7228,0.2787785,0,0,0,0,0.0976217841804256,0.0976217841804256,0,-57.58495,-57.58495,0,0,-0.09309406,37705.66,11816.75
220.9012,S,220.9012,0.05798204,0,2.2,0,0,134.7228,0.2787747,0,0,0,0,0.096966613700566,0.096966613700566,0,-57.48766,-57.48766,0,0,-0.09309406,37648.13,11816.75
221.9013,S,221.9013,0.05787,0,2.2,0,0,134.7228,0.278771,0,0,0,0,0.0963053163054255,0.0963053163054255,0,-57.39107,-57.39107,0,0,-0.09309406,37590.7,11816.75
222.9013,S,222.9013,0.05775866,0,2.2,0,0,134.7228,0.2787675,0,0,0,0,0.0956711338070804,0.0956711338070804,0,-57.29511,-57.29511,0,0,-0.09309406,37533.36,11816.75
223.9014,S,223.9014,0.05764806,0,2.2,0,0,134.7228,0.2787639,0,0,0,0,0.0950259404185658,0.0950259404185658,0,-57.19979,-57.19979,0,0,-0.09309406,37476.12,11816.75
224.9014,S,224.9014,0.05753818,0,2.2,0,0,134.7228,0.2787606,0,0,0,0,0.0944128125185202,0.0944128125185202,0,-57.10511,-57.10511,0,0,-0.09309406,37418.97,11816.75
225.9015,S,225.9015,0.05742901,0,2.2,0,0,134.7228,0.2787571,0,0,0,0,0.0937848345314478,0.0937848345314478,0,-57.01105,-57.01105,0,0,-0.09309406,37361.92,11816.75
226.9016,S,226.9016,0.05732052,0,2.2,0,0,134.7228,0.2787538,0,0,0,0,0.0931770518828898,0.0931770518828898,0,-56.91759,-56.91759,0,0,-0.09309406,37304.96,11816.75
227.9016,S,227.9016,0.05721277,0,2.2,0,0,134.7228,0.2787504,0,0,0,0,0.0925668214989699,0.0925668214989699,0,-56.82477,-56.82477,0,0,-0.09309406,37248.09,11816.75
228.9017,S,228.9017,0.05710569,0,2.2,0,0,134.7228,0.2787473,0,0,0,0,0.0919796433095144,0.0919796433095144,0,-56.73255,-56.73255,0,0,-0.09309406,37191.32,11816.75
229.9017,S,229.9017,0.05699928,0,2.2,0,0,134.7228,0.2787437,0,0,0,0,0.0913434070138734,0.0913434070138734,0,-56.64091,-56.64091,0,0,-0.09309406,37134.64,11816.75
230.9018,S,230.9018,0.05689356,0,2.2,0,0,134.7228,0.2787406,0,0,0,0,0.090761174711588,0.090761174711588,0,-56.54988,-56.54988,0,0,-0.09309406,37078.04,11816.75
231.9019,S,231.9019,0.05678852,0,2.2,0,0,134.7228,0.2787375,0,0,0,0,0.0901863090869384,0.0901863090869384,0,-56.45944,-56.45944,0,0,-0.09309406,37021.54,11816.75
232.9019,S,232.9019,0.05668413,0,2.2,0,0,134.7228,0.2787345,0,0,0,0,0.089609997285045,0.089609997285045,0,-56.36957,-56.36957,0,0,-0.09309406,36965.13,11816.75
233.902,S,233.902,0.05658038,0,2.2,0,0,134.7228,0.2787314,0,0,0,0,0.0890346306067471,0.0890346306067471,0,-56.28027,-56.28027,0,0,-0.09309406,36908.81,11816.75
234.9021,S,234.9021,0.05647727,0,2.2,0,0,134.7228,0.2787283,0,0,0,0,0.0884614506331474,0.0884614506331474,0,-56.19152,-56.19152,0,0,-0.09309406,36852.58,11816.75
235.9021,S,235.9021,0.05637482,0,2.2,0,0,134.7228,0.2787254,0,0,0,0,0.0879014183806106,0.0879014183806106,0,-56.10335,-56.10335,0,0,-0.09309406,36796.44,11816.75
236.9022,S,236.9022,0.05627299,0,2.2,0,0,134.7228,0.2787227,0,0,0,0,0.0873685641235227,0.0873685641235227,0,-56.01574,-56.01574,0,0,-0.09309406,36740.38,11816.75
237.9022,S,237.9022,0.05617179,0,2.2,0,0,134.7228,0.2787198,0,0,0,0,0.086818460420993,0.086818460420993,0,-55.92867,-55.92867,0,0,-0.09309406,36684.41,11816.75
238.9023,S,238.9023,0.0560712,0,2.2,0,0,134.7228,0.2787169,0,0,0,0,0.0862727712500586,0.0862727712500586,0,-55.84213,-55.84213,0,0,-0.09309406,36628.53,11816.75
239.9024,S,239.9024,0.05597122,0,2.2,0,0,134.7228,0.2787144,0,0,0,0,0.0857716423384929,0.0857716423384929,0,-55.75613,-55.75613,0,0,-0.09309406,36572.74,11816.75
240.9024,S,240.9024,0.05587186,0,2.2,0,0,134.7228,0.2787115,0,0,0,0,0.0852117482027666,0.0852117482027666,0,-55.67067,-55.67067,0,0,-0.09309406,36517.03,11816.75
241.9025,S,241.9025,0.05577309,0,2.2,0,0,134.7228,0.2787091,0,0,0,0,0.0847114376789548,0.0847114376789548,0,-55.58573,-55.58573,0,0,-0.09309406,36461.41,11816.75
242.9025,S,242.9025,0.0556749,0,2.2,0,0,134.7228,0.2787063,0,0,0,0,0.0841801735052386,0.0841801735052386,0,-55.5013,-55.5013,0,0,-0.09309406,36405.87,11816.75
243.9026,S,243.9026,0.05557731,0,2.2,0,0,134.7228,0.2787039,0,0,0,0,0.0836898726418411,0.0836898726418411,0,-55.4174,-55.4174,0,0,-0.09309406,36350.41,11816.75
244.9027,S,244.9027,0.0554803,0,2.2,0,0,134.7228,0.2787014,0,0,0,0,0.0831933050742748,0.0831933050742748,0,-55.334,-55.334,0,0,-0.09309406,36295.04,11816.75
245.9027,S,245.9027,0.05538385,0,2.2,0,0,134.7228,0.2786987,0,0,0,0,0.0826740184930941,0.0826740184930941,0,-55.25109,-55.25109,0,0,-0.09309406,36239.75,11816.75
246.9028,S,246.9028,0.05528798,0,2.2,0,0,134.7228,0.2786966,0,0,0,0,0.082217101637589,0.082217101637589,0,-55.16869,-55.16869,0,0,-0.09309406,36184.55,11816.75
247.9028,S,247.9028,0.05519267,0,2.2,0,0,134.7228,0.2786941,0,0,0,0,0.0817179574226188,0.0817179574226188,0,-55.08679,-55.08679,0,0,-0.09309406,36129.43,11816.75
248.9029,S,248.9029,0.0550979,0,2.2,0,0,134.7228,0.2786917,0,0,0,0,0.0812304858701509,0.0812304858701509,0,-55.00535,-55.00535,0,0,-0.09309406,36074.38,11816.75
249.903,S,249.903,0.05500369,0,2.2,0,0,134.7228,0.2786893,0,0,0,0,0.0807399666622146,0.0807399666622146,0,-54.9244,-54.9244,0,0,-0.09309406,36019.42,11816.75
250.903,S,250.903,0.05491003,0,2.2,0,0,134.7228,0.2786869,0,0,0,0,0.0802537814751076,0.0802537814751076,0,-54.84393,-54.84393,0,0,-0.09309406,35964.54,11816.75
251.9031,S,251.9031,0.0548169,0,2.2,0,0,134.7228,0.2786848,0,0,0,0,0.0797952661174293,0.0797952661174293,0,-54.76393,-54.76393,0,0,-0.09309406,35909.74,11816.75
252.9032,S,252.9032,0.05472429,0,2.2,0,0,134.7228,0.2786825,0,0,0,0,0.0793319652887448,0.0793319652887448,0,-54.68439,-54.68439,0,0,-0.09309406,35855.02,11816.75
253.9032,S,253.9032,0.05463223,0,2.2,0,0,134.7228,0.2786801,0,0,0,0,0.078854640671274,0.078854640671274,0,-54.60532,-54.60532,0,0,-0.09309406,35800.38,11816.75
254.9033,S,254.9033,0.05454069,0,2.2,0,0,134.7228,0.278678,0,0,0,0,0.0783973166935752,0.0783973166935752,0,-54.52671,-54.52671,0,0,-0.09309406,35745.82,11816.75
255.9033,S,255.9033,0.05444967,0,2.2,0,0,134.7228,0.2786759,0,0,0,0,0.0779499407636876,0.0779499407636876,0,-54.44855,-54.44855,0,0,-0.09309406,35691.34,11816.75
256.9034,S,256.9034,0.05435915,0,2.2,0,0,134.7228,0.2786737,0,0,0,0,0.0774912097578735,0.0774912097578735,0,-54.37084,-54.37084,0,0,-0.09309406,35636.93,11816.75
257.9034,S,257.9034,0.05426916,0,2.2,0,0,134.7228,0.2786719,0,0,0,0,0.0770602858552749,0.0770602858552749,0,-54.29358,-54.29358,0,0,-0.09309406,35582.61,11816.75
258.9035,S,258.9035,0.05417965,0,2.2,0,0,134.7228,0.2786698,0,0,0,0,0.0766231022838397,0.0766231022838397,0,-54.21675,-54.21675,0,0,-0.09309406,35528.35,11816.75
259.9036,S,259.9036,0.05409065,0,2.2,0,0,134.7228,0.2786678,0,0,0,0,0.0761940049646626,0.0761940049646626,0,-54.14036,-54.14036,0,0,-0.09309406,35474.18,11816.75
260.9036,S,260.9036,0.05400214,0,2.2,0,0,134.7228,0.278666,0,0,0,0,0.0757858268847045,0.0757858268847045,0,-54.0644,-54.0644,0,0,-0.09309406,35420.08,11816.75
261.9037,S,261.9037,0.05391411,0,2.2,0,0,134.7228,0.2786641,0,0,0,0,0.0753449967565842,0.0753449967565842,0,-53.98886,-53.98886,0,0,-0.09309406,35366.05,11816.75
262.9037,S,262.9037,0.05382656,0,2.2,0,0,134.7228,0.278662,0,0,0,0,0.0749132254185056,0.0749132254185056,0,-53.91374,-53.91374,0,0,-0.09309406,35312.11,11816.75
263.9038,S,263.9038,0.05373951,0,2.2,0,0,134.7228,0.2786603,0,0,0,0,0.0745089151570326,0.0745089151570326,0,-53.83905,-53.83905,0,0,-0.09309406,35258.23,11816.75
264.9039,S,264.9039,0.0536529,0,2.2,0,0,134.7228,0.2786585,0,0,0,0,0.0741122432557617,0.0741122432557617,0,-53.76476,-53.76476,0,0,-0.09309406,35204.43,11816.75
265.9039,S,265.9039,0.05356679,0,2.2,0,0,134.7228,0.2786568,0,0,0,0,0.0737033715552044,0.0737033715552044,0,-53.69089,-53.69089,0,0,-0.09309406,35150.71,11816.75
266.904,S,266.904,0.05348112,0,2.2,0,0,134.7228,0.2786548,0,0,0,0,0.0732863581144159,0.0732863581144159,0,-53.61742,-53.61742,0,0,-0.09309406,35097.06,11816.75
267.9041,S,267.9041,0.05339593,0,2.2,0,0,134.7228,0.2786531,0,0,0,0,0.0728830891658134,0.0728830891658134,0,-53.54436,-53.54436,0,0,-0.09309406,35043.48,11816.75
268.9041,S,268.9041,0.05331119,0,2.2,0,0,134.7228,0.2786515,0,0,0,0,0.0724970850520137,0.0724970850520137,0,-53.47169,-53.47169,0,0,-0.09309406,34989.98,11816.75
269.9042,S,269.9042,0.05322691,0,2.2,0,0,134.7228,0.2786497,0,0,0,0,0.0720910470724405,0.0720910470724405,0,-53.39942,-53.39942,0,0,-0.09309406,34936.55,11816.75
270.9042,S,270.9042,0.05314306,0,2.2,0,0,134.7228,0.2786481,0,0,0,0,0.0717039698992821,0.0717039698992821,0,-53.32754,-53.32754,0,0,-0.09309406,34883.19,11816.75
271.9043,S,271.9043,0.05305966,0,2.2,0,0,134.7228,0.2786466,0,0,0,0,0.0713433053364838,0.0713433053364838,0,-53.25605,-53.25605,0,0,-0.09309406,34829.9,11816.75
272.9044,S,272.9044,0.05297671,0,2.2,0,0,134.7228,0.2786449,0,0,0,0,0.0709404218089134,0.0709404218089134,0,-53.18494,-53.18494,0,0,-0.09309406,34776.68,11816.75
273.9044,S,273.9044,0.05289418,0,2.2,0,0,134.7228,0.2786432,0,0,0,0,0.0705434045156679,0.0705434045156679,0,-53.1142,-53.1142,0,0,-0.09309406,34723.54,11816.75
274.9045,S,274.9045,0.05281208,0,2.2,0,0,134.7228,0.2786416,0,0,0,0,0.070178457902955,0.070178457902955,0,-53.04385,-53.04385,0,0,-0.09309406,34670.46,11816.75
275.9045,S,275.9045,0.05273042,0,2.2,0,0,134.7228,0.2786403,0,0,0,0,0.0698221385052236,0.0698221385052236,0,-52.97387,-52.97387,0,0,-0.09309406,34617.46,11816.75
276.9046,S,276.9046,0.05264916,0,2.2,0,0,134.7228,0.2786387,0,0,0,0,0.0694507148612473,0.0694507148612473,0,-52.90424,-52.90424,0,0,-0.09309406,34564.52,11816.75
277.9047,S,277.9047,0.05256835,0,2.2,0,0,134.7228,0.2786372,0,0,0,0,0.0690793013413824,0.0690793013413824,0,-52.83501,-52.83501,0,0,-0.09309406,34511.65,11816.75
278.9047,S,278.9047,0.05248793,0,2.2,0,0,134.7228,0.2786359,0,0,0,0,0.0687331587434841,0.0687331587434841,0,-52.76612,-52.76612,0,0,-0.09309406,34458.86,11816.75
279.9048,S,279.9048,0.05240794,0,2.2,0,0,134.7228,0.2786345,0,0,0,0,0.0683799622483221,0.0683799622483221,0,-52.6976,-52.6976,0,0,-0.09309406,34406.13,11816.75
280.9048,S,280.9048,0.05232835,0,2.2,0,0,134.7228,0.278633,0,0,0,0,0.0680089453634523,0.0680089453634523,0,-52.62943,-52.62943,0,0,-0.09309406,34353.47,11816.75
281.9049,S,281.9049,0.05224916,0,2.2,0,0,134.7228,0.2786317,0,0,0,0,0.0676725283829995,0.0676725283829995,0,-52.56161,-52.56161,0,0,-0.09309406,34300.88,11816.75
282.905,S,282.905,0.05217038,0,2.2,0,0,134.7228,0.2786303,0,0,0,0,0.0673066852022544,0.0673066852022544,0,-52.49415,-52.49415,0,0,-0.09309406,34248.35,11816.75
283.905,S,283.905,0.05209199,0,2.2,0,0,134.7228,0.2786288,0,0,0,0,0.0669499545870664,0.0669499545870664,0,-52.42702,-52.42702,0,0,-0.09309406,34195.89,11816.75
284.9051,S,284.9051,0.05201399,0,2.2,0,0,134.7228,0.2786276,0,0,0,0,0.0666290168111985,0.0666290168111985,0,-52.36024,-52.36024,0,0,-0.09309406,34143.5,11816.75
285.9052,S,285.9052,0.05193641,0,2.2,0,0,134.7228,0.2786264,0,0,0,0,0.0662725470340746,0.0662725470340746,0,-52.29382,-52.29382,0,0,-0.09309406,34091.18,11816.75
286.9052,S,286.9052,0.05185918,0,2.2,0,0,134.7228,0.2786251,0,0,0,0,0.0659515447870902,0.0659515447870902,0,-52.22771,-52.22771,0,0,-0.09309406,34038.92,11816.75
287.9053,S,287.9053,0.05178235,0,2.2,0,0,134.7228,0.2786239,0,0,0,0,0.0656173041763282,0.0656173041763282,0,-52.16195,-52.16195,0,0,-0.09309406,33986.73,11816.75
288.9053,S,288.9053,0.05170589,0,2.2,0,0,134.7228,0.2786227,0,0,0,0,0.065299194311315,0.065299194311315,0,-52.09651,-52.09651,0,0,-0.09309406,33934.6,11816.75
289.9054,S,289.9054,0.05162982,0,2.2,0,0,134.7228,0.2786216,0,0,0,0,0.0649825470685101,0.0649825470685101,0,-52.03141,-52.03141,0,0,-0.09309406,33882.54,11816.75
290.9055,S,290.9055,0.05155411,0,2.2,0,0,134.7228,0.2786204,0,0,0,0,0.0646428271325519,0.0646428271325519,0,-51.96663,-51.96663,0,0,-0.09309406,33830.54,11816.75
291.9055,S,291.9055,0.05147876,0,2.2,0,0,134.7228,0.2786191,0,0,0,0,0.0643034904662656,0.0643034904662656,0,-51.90215,-51.90215,0,0,-0.09309406,33778.6,11816.75
292.9056,S,292.9056,0.05140382,0,2.2,0,0,134.7228,0.2786181,0,0,0,0,0.0639995067632455,0.0639995067632455,0,-51.83803,-51.83803,0,0,-0.09309406,33726.73,11816.75
293.9056,S,293.9056,0.05132922,0,2.2,0,0,134.7228,0.278617,0,0,0,0,0.0636855760059802,0.0636855760059802,0,-51.77421,-51.77421,0,0,-0.09309406,33674.93,11816.75
294.9057,S,294.9057,0.05125497,0,2.2,0,0,134.7228,0.2786159,0,0,0,0,0.0633751618114431,0.0633751618114431,0,-51.7107,-51.7107,0,0,-0.09309406,33623.19,11816.75
295.9058,S,295.9058,0.05118109,0,2.2,0,0,134.7228,0.2786148,0,0,0,0,0.0630686932281606,0.0630686932281606,0,-51.64751,-51.64751,0,0,-0.09309406,33571.52,11816.75
296.9058,S,296.9058,0.05110755,0,2.2,0,0,134.7228,0.2786137,0,0,0,0,0.0627429299593771,0.0627429299593771,0,-51.58461,-51.58461,0,0,-0.09309406,33519.9,11816.75
297.9059,S,297.9059,0.05103437,0,2.2,0,0,134.7228,0.2786125,0,0,0,0,0.0624280540665936,0.0624280540665936,0,-51.52203,-51.52203,0,0,-0.09309406,33468.36,11816.75
298.9059,S,298.9059,0.05096156,0,2.2,0,0,134.7228,0.2786117,0,0,0,0,0.0621390844407728,0.0621390844407728,0,-51.45977,-51.45977,0,0,-0.09309406,33416.87,11816.75
299.906,S,299.906,0.05088907,0,2.2,0,0,134.7228,0.2786107,0,0,0,0,0.061858362550474,0.061858362550474,0,-51.39779,-51.39779,0,0,-0.09309406,33365.44,11816.75
300.9061,S,300.9061,0.05081693,0,2.2,0,0,134.7228,0.2786095,0,0,0,0,0.0615221612475168,0.0615221612475168,0,-51.33611,-51.33611,0,0,-0.09309406,33314.08,11816.75
301.9061,S,301.9061,0.05074514,0,2.2,0,0,134.7228,0.2786088,0,0,0,0,0.0612681280858922,0.0612681280858922,0,-51.27474,-51.27474,0,0,-0.09309406,33262.77,11816.75
302.9062,S,302.9062,0.05067367,0,2.2,0,0,134.7228,0.2786076,0,0,0,0,0.0609423452229052,0.0609423452229052,0,-51.21365,-51.21365,0,0,-0.09309406,33211.54,11816.75
303.9062,S,303.9062,0.05060255,0,2.2,0,0,134.7228,0.2786069,0,0,0,0,0.0606771105744386,0.0606771105744386,0,-51.15286,-51.15286,0,0,-0.09309406,33160.35,11816.75
304.9063,S,304.9063,0.05053175,0,2.2,0,0,134.7228,0.2786059,0,0,0,0,0.0603741516262772,0.0603741516262772,0,-51.09235,-51.09235,0,0,-0.09309406,33109.23,11816.75
305.9064,S,305.9064,0.05046129,0,2.2,0,0,134.7228,0.2786052,0,0,0,0,0.0601043643922949,0.0601043643922949,0,-51.03214,-51.03214,0,0,-0.09309406,33058.17,11816.75
306.9064,S,306.9064,0.05039115,0,2.2,0,0,134.7228,0.2786042,0,0,0,0,0.0598056311570829,0.0598056311570829,0,-50.9722,-50.9722,0,0,-0.09309406,33007.17,11816.75
307.9065,S,307.9065,0.05032135,0,2.2,0,0,134.7228,0.2786035,0,0,0,0,0.0595450869248424,0.0595450869248424,0,-50.91256,-50.91256,0,0,-0.09309406,32956.23,11816.75
308.9066,S,308.9066,0.05025185,0,2.2,0,0,134.7228,0.2786026,0,0,0,0,0.0592479941107982,0.0592479941107982,0,-50.85318,-50.85318,0,0,-0.09309406,32905.35,11816.75
309.9066,S,309.9066,0.05018268,0,2.2,0,0,134.7228,0.2786019,0,0,0,0,0.0589978406196181,0.0589978406196181,0,-50.79409,-50.79409,0,0,-0.09309406,32854.53,11816.75
310.9067,S,310.9067,0.0501138,0,2.2,0,0,134.7228,0.2786008,0,0,0,0,0.0586975444534516,0.0586975444534516,0,-50.73525,-50.73525,0,0,-0.09309406,32803.77,11816.75
311.9067,S,311.9067,0.05004526,0,2.2,0,0,134.7228,0.2786001,0,0,0,0,0.0584218753929591,0.0584218753929591,0,-50.6767,-50.6767,0,0,-0.09309406,32753.06,11816.75
312.9068,S,312.9068,0.04997702,0,2.2,0,0,134.7228,0.2785993,0,0,0,0,0.0581591216235324,0.0581591216235324,0,-50.61842,-50.61842,0,0,-0.09309406,32702.42,11816.75
313.9069,S,313.9069,0.04990909,0,2.2,0,0,134.7228,0.2785985,0,0,0,0,0.0578839521864154,0.0578839521864154,0,-50.56041,-50.56041,0,0,-0.09309406,32651.83,11816.75
314.9069,S,314.9069,0.04984148,0,2.2,0,0,134.7228,0.2785977,0,0,0,0,0.0576099316436966,0.0576099316436966,0,-50.50267,-50.50267,0,0,-0.09309406,32601.3,11816.75
315.907,S,315.907,0.04977416,0,2.2,0,0,134.7228,0.2785971,0,0,0,0,0.0573642431880614,0.0573642431880614,0,-50.44519,-50.44519,0,0,-0.09309406,32550.83,11816.75
316.907,S,316.907,0.04970714,0,2.2,0,0,134.7228,0.2785964,0,0,0,0,0.0570988262817167,0.0570988262817167,0,-50.38797,-50.38797,0,0,-0.09309406,32500.42,11816.75
317.9071,S,317.9071,0.04964042,0,2.2,0,0,134.7228,0.2785956,0,0,0,0,0.0568301079921128,0.0568301079921128,0,-50.33101,-50.33101,0,0,-0.09309406,32450.06,11816.75
318.9072,S,318.9072,0.04957401,0,2.2,0,0,134.7228,0.278595,0,0,0,0,0.0565859580336081,0.0565859580336081,0,-50.27431,-50.27431,0,0,-0.09309406,32399.77,11816.75
319.9072,S,319.9072,0.04950788,0,2.2,0,0,134.7228,0.2785945,0,0,0,0,0.0563624245984542,0.0563624245984542,0,-50.21787,-50.21787,0,0,-0.09309406,32349.52,11816.75
320.9073,S,320.9073,0.04944204,0,2.2,0,0,134.7228,0.2785937,0,0,0,0,0.0560778586898536,0.0560778586898536,0,-50.16167,-50.16167,0,0,-0.09309406,32299.34,11816.75
321.9073,S,321.9073,0.0493765,0,2.2,0,0,134.7228,0.278593,0,0,0,0,0.0558220550889743,0.0558220550889743,0,-50.10573,-50.10573,0,0,-0.09309406,32249.21,11816.75
322.9074,S,322.9074,0.04931125,0,2.2,0,0,134.7228,0.2785925,0,0,0,0,0.0555829593247878,0.0555829593247878,0,-50.05004,-50.05004,0,0,-0.09309406,32199.13,11816.75
323.9075,S,323.9075,0.04924627,0,2.2,0,0,134.7228,0.2785918,0,0,0,0,0.0553267185819664,0.0553267185819664,0,-49.9946,-49.9946,0,0,-0.09309406,32149.11,11816.75
324.9075,S,324.9075,0.04918157,0,2.2,0,0,134.7228,0.2785911,0,0,0,0,0.0550709036750803,0.0550709036750803,0,-49.93939,-49.93939,0,0,-0.09309406,32099.15,11816.75
325.9076,S,325.9076,0.04911717,0,2.2,0,0,134.7228,0.2785906,0,0,0,0,0.0548330129563084,0.0548330129563084,0,-49.88445,-49.88445,0,0,-0.09309406,32049.24,11816.75
326.9077,S,326.9077,0.04905305,0,2.2,0,0,134.7228,0.2785901,0,0,0,0,0.0546099236568764,0.0546099236568764,0,-49.82974,-49.82974,0,0,-0.09309406,31999.38,11816.75
327.9077,S,327.9077,0.04898919,0,2.2,0,0,134.7228,0.2785895,0,0,0,0,0.0543677759779726,0.0543677759779726,0,-49.77527,-49.77527,0,0,-0.09309406,31949.58,11816.75
328.9078,S,328.9078,0.04892561,0,2.2,0,0,134.7228,0.278589,0,0,0,0,0.0541135004880218,0.0541135004880218,0,-49.72103,-49.72103,0,0,-0.09309406,31899.84,11816.75
329.9078,S,329.9078,0.0488623,0,2.2,0,0,134.7228,0.2785884,0,0,0,0,0.0538826629265117,0.0538826629265117,0,-49.66703,-49.66703,0,0,-0.09309406,31850.15,11816.75
330.9079,S,330.9079,0.04879926,0,2.2,0,0,134.7228,0.278588,0,0,0,0,0.053664328365322,0.053664328365322,0,-49.61327,-49.61327,0,0,-0.09309406,31800.51,11816.75
331.908,S,331.908,0.0487365,0,2.2,0,0,134.7228,0.2785875,0,0,0,0,0.0534221528568608,0.0534221528568608,0,-49.55975,-49.55975,0,0,-0.09309406,31750.93,11816.75
332.908,S,332.908,0.048674,0,2.2,0,0,134.7228,0.2785869,0,0,0,0,0.0531873120617377,0.0531873120617377,0,-49.50645,-49.50645,0,0,-0.09309406,31701.39,11816.75
333.9081,S,333.9081,0.04861176,0,2.2,0,0,134.7228,0.2785865,0,0,0,0,0.0529692159109842,0.0529692159109842,0,-49.45338,-49.45338,0,0,-0.09309406,31651.92,11816.75
334.9081,S,334.9081,0.04854978,0,2.2,0,0,134.7228,0.2785861,0,0,0,0,0.0527482904235015,0.0527482904235015,0,-49.40054,-49.40054,0,0,-0.09309406,31602.49,11816.75
335.9082,S,335.9082,0.04848808,0,2.2,0,0,134.7228,0.2785856,0,0,0,0,0.0525122547302885,0.0525122547302885,0,-49.34793,-49.34793,0,0,-0.09309406,31553.12,11816.75
336.9083,S,336.9083,0.04842662,0,2.2,0,0,134.7228,0.2785852,0,0,0,0,0.0522935088672654,0.0522935088672654,0,-49.29554,-49.29554,0,0,-0.09309406,31503.8,11816.75
337.9083,S,337.9083,0.04836541,0,2.2,0,0,134.7228,0.2785847,0,0,0,0,0.052073425436177,0.052073425436177,0,-49.24337,-49.24337,0,0,-0.09309406,31454.54,11816.75
338.9084,S,338.9084,0.04830447,0,2.2,0,0,134.7228,0.2785843,0,0,0,0,0.0518331627300554,0.0518331627300554,0,-49.19142,-49.19142,0,0,-0.09309406,31405.32,11816.75
339.9084,S,339.9084,0.04824378,0,2.2,0,0,134.7228,0.278584,0,0,0,0,0.051631321963491,0.051631321963491,0,-49.1397,-49.1397,0,0,-0.09309406,31356.16,11816.75
340.9085,S,340.9085,0.04818334,0,2.2,0,0,134.7228,0.2785835,0,0,0,0,0.0514079496216766,0.0514079496216766,0,-49.08819,-49.08819,0,0,-0.09309406,31307.05,11816.75
341.9086,S,341.9086,0.04812315,0,2.2,0,0,134.7228,0.2785832,0,0,0,0,0.0512054304175535,0.0512054304175535,0,-49.0369,-49.0369,0,0,-0.09309406,31257.99,11816.75
