x,y,x_acc,y_acc
639.5739172253296,1578.4836757585756,-10.41918660435082,-27.779489615096903,
639.9628330439807,1580.432965166916,-10.361637206134452,-27.700307720580586,
640.3507155524723,1582.379488485968,-10.304565985814516,-27.62147804298218,
640.7375704342819,1584.323253581194,-10.247967650964046,-27.54299848134094,
641.12340332586,1586.2642682831483,-10.191836982238835,-27.464866950408876,
641.5082198171473,1588.2025403876862,-10.136168832169052,-27.38708138050959,
641.8920254520867,1590.1380776561691,-10.080958123974133,-27.309639717398507,
642.2748257291275,1592.0708878156702,-10.026199850400374,-27.232539922124598,
642.6566261017222,1594.0009785591765,-9.97188907258081,-27.155779970893605,
643.0374319788173,1595.9283575457914,-9.918020918916827,-27.079357854932564,
643.4172487253372,1597.8530324009346,-9.864590583981096,-27.003271580355907,
643.7960816618804,1599.7750107145323,-9.811608950074383,-26.92755933230578,
644.1739360651734,1601.694300041156,-9.75905605451773,-26.852180142265418,
644.5508171693298,1603.6109079022478,-9.706926678219178,-26.777130502614092,
644.9267301663385,1605.5248417863902,-9.655216274310128,-26.702408481366703,
645.3016802065157,1607.4361091495005,-9.603920356831228,-26.628012160739154,
645.67567239895,1609.3447174150208,-9.553034499755356,-26.553939637022964,
646.0487118119426,1611.2506739741084,-9.502554336028759,-26.48018902046112,
646.4208034734404,1613.1539861858232,-9.452475556630153,-26.406758435125145,
646.791952371465,1615.0546613773154,-9.402793909647206,-26.33364601879359,
647.1621634545342,1616.9527068440104,-9.353505199370193,-26.26084992283161,
647.531441632079,1618.8481298497936,-9.304605285402358,-26.18836831207183,
647.8997917748555,1620.740937627193,-9.25609008178669,-26.11619936469651,
648.2672187153502,1622.6311373775607,-9.207955556148718,-26.044341272120764,
648.6337272481805,1624.5187362712527,-9.160197728855072,-25.972792238877112,
648.9993221304909,1626.4037414478087,-9.112812672187363,-25.90155048250114,
649.3640080823421,1628.2861600161289,-9.065796509531166,-25.83061423341827,
649.7277897870972,1630.1659990546507,-9.01914541457975,-25.759981734831825,
650.090671891801,1632.0432656115236,-8.972855610552228,-25.689651242612108,
650.4526590075558,1633.917966704783,-8.926923369425882,-25.61962102518664,
650.8137557098916,1635.7901093225232,-8.881345011182317,-25.549889363431515,
651.1739665391316,1637.6597004230675,-8.8361169030672,-25.480454550563824,
651.5332960007536,1639.5267469351397,-8.791235458863275,-25.411314892035286,
651.8917485657457,1641.391255758032,-8.746697138176401,-25.342468705426718,
652.2493286709587,1643.2532337617731,-8.702498445734351,-25.273914320343774,
652.6060407194527,1645.1126877872944,-8.658635930698082,-25.205650078313685,
652.9618890808409,1646.9696246465949,-8.615106185985272,-25.137674332682924,
653.3168780916275,1648.8240511229064,-8.571905847605805,-25.069985448516057,
653.671012055542,1650.6759739708555,-8.529031594009057,-25.0025818024955,
654.0242952438695,1652.5253999166252,-8.486480145442641,-24.93546178282228,
654.3767318957765,1654.3723356581163,-8.444248263322475,-24.86862378911785,
654.7283262186329,1656.2167878651064,-8.402332749613882,-24.80206623232682,
655.0790823883295,1658.058763179408,-8.360730446223505,-24.735787534620673,
655.4290045495922,1659.8982682150265,-8.319438234401881,-24.669786129302437,
655.7780968162913,1661.7353095583155,-8.278453034156376,-24.604060460712322,
656.1263632717486,1663.5698937681323,-8.237771803674358,-24.538608984134292,
656.4738079690387,1665.4020273759916,-8.197391538756321,-24.473430165703455,
656.8204349312883,1667.2317168862185,-8.157309272258857,-24.408522482314556,
657.1662481519706,1669.0589687761,-8.117522073547189,-24.34388442153122,
657.5112515951969,1670.8837894960366,-8.078027047957141,-24.279514481496154,
657.855449196004,1672.7061854696906,-8.038821336266354,-24.215411170842188,
658.1988448606385,1674.5261630941354,-7.999902114174515,-24.15157300860423,
658.5414424668377,1676.3437287400038,-7.961266591792492,-24.087998524132118,
658.8832458641067,1678.1588887516332,-7.922912013140162,-24.024686257004205,
659.2242588739922,1679.9716494472118,-7.8848356556527746,-23.96163475694189,
659.5644852903534,1681.7820171189232,-7.847034829695664,-23.89884258372497,
659.9039288796293,1683.5899980330903,-7.8095068780871895,-23.836308307107792,
660.2425933811026,1685.3955984303166,-7.77224917562971,-23.774030506736185,
660.5804825071606,1687.1988245256289,-7.735259128648462,-23.712007772065345,
660.9175999435535,1688.9996825086175,-7.698534174538168,-23.650238702278312,
661.2539493496485,1690.7981785435757,-7.662071781317231,-23.58872190620537,
661.589534358682,1692.5943187696384,-7.625869447189404,-23.52745600224426,
661.9243585780083,1694.3881093009202,-7.589924700112738,-23.46643961828101,
662.2584255893447,1696.1795562266514,-7.554235097375704,-23.40567139161169,
662.5917389489694,1697.9686656111835,-7.518799136335317,-23.345152591560915,
662.9243021875552,1699.755443492952,-7.483621639127199,-23.28490268005112,
663.2561188104594,1701.5398958847536,-7.448691996633239,-23.22489666109219,
663.5871922983696,1703.3220287750614,-7.4140078812836165,-23.16513321083537,
663.9175261075361,1705.101848128158,-7.379566992792039,-23.10561101444297,
664.2471236700001,1706.8793598842656,-7.345367057772627,-23.046328766014614,
664.5759883938197,1708.6545699596763,-7.3114058293630855,-22.987285168514255,
664.9041236632935,1710.4274842468822,-7.277681086854033,-22.92847893369784,
665.2315328391812,1712.198108614702,-7.244190635324356,-22.869908782041687,
665.5582192589219,1713.9664489084107,-7.210932305282456,-22.81157344267157,
665.8841862368497,1715.7325109498647,-7.1779039523133585,-22.753471653292394,
666.2094370644071,1717.496300537628,-7.145103456731478,-22.695602160118632,
666.5339750103554,1719.2578234470973,-7.112528723239013,-22.637963717805356,
666.8578033209836,1721.0170854306264,-7.080177680589817,-22.580555089379956,
667.1809252203137,1722.7740922176486,-7.048048281258675,-22.52337504617449,
667.5033439103047,1724.5288495148002,-7.0161385011158695,-22.46642236775866,
667.8250625710536,1726.2813630060411,-6.984446339106947,-22.40969584187345,
668.1460843609948,1728.0316383527768,-6.952969816937584,-22.35319426436537,
668.4664124170962,1729.7796811939772,-6.921706978763491,-22.296916439121297,
668.7860498550541,1731.5254971462969,-6.8906558908851885,-22.24086117800399,
669.1049997694854,1733.2690918041926,-6.8598146414476515,-22.185027300788104,
669.4232652341176,1735.0104707400417,-6.8291813401447,-22.129413635096952,
669.7408493019768,1736.749639504258,-6.798754117928015,-22.074019016339694,
670.0577550055739,1738.4866036254093,-6.768531126720774,-22.01884228764925,
670.3739853570876,1740.2213686103312,-6.738510539135738,-21.96388229982068,
670.689543348547,1741.9539399442424,-6.708690548197778,-21.909137911250248,
671.0044319520106,1743.6843230908587,-6.679069367070725,-21.854607987874942,
671.3186541197445,1745.4125234925054,-6.649645228788476,-21.800291403112634,
671.6322127843976,1747.1385465702301,-6.62041638599029,-21.74618703780278,
671.9451108591758,1748.862397723914,-6.591381110660177,-21.69229378014763,
672.2573512380138,1750.5840823323824,-6.5625376938703335,-21.638610525654016,
672.5689367957449,1752.3036057535157,-6.533884445528526,-21.585136177075693,
672.879870388269,1754.020973324358,-6.505419694129386,-21.531869644356142,
673.190154852719,1755.736190361226,-6.477141786509518,-21.47880984457201,
673.4997930076254,1757.4492621598165,-6.449049087606371,-21.425955701876944,
673.8087876530783,1759.1601939953146,-6.421139980220782,-21.37330614744605,
674.117141570889,1760.8689911224992,-6.393412864783183,-21.32086011942079,
674.4248575247485,1762.57565877585,-6.365866159123347,-21.26861656285442,
674.7319382603852,1764.280202169651,-6.338498298243625,-21.216574429657896,
675.0383865057202,1765.9826264980966,-6.311307734095663,-21.164732678546322,
675.3442049710217,1767.6829369353945,-6.28429293536046,-21.11309027498583,
675.649396349057,1769.381138635869,-6.257452387231784,-21.061646191140998,
675.9539633152435,1771.077236734064,-6.230784591202821,-21.010399405822717,
676.2579085277972,1772.7712363448431,-6.204288064856054,-20.959348904436496,
676.5612346278806,1774.4631425634932,-6.177961341656305,-20.908493678931322,
676.8639442397483,1776.1529604658228,-6.151802970746851,-20.85783272774892,
677.1660399708917,1777.8406951082634,-6.125811516748606,-20.807365055773488,
677.4675244121812,1779.5263515279676,-6.099985559562303,-20.757089674281886,
677.768400138008,1781.2099347429078,-6.074323694173602,-20.70700560089428,
678.0686697064236,1782.891449751975,-6.048824530461111,-20.657111859525212,
678.368335659278,1784.5709015350753,-6.023486693007237,-20.607407480335155,
678.6674005223568,1786.2482950532267,-5.9983088209118565,-20.55789149968245,
678.9658668055162,1787.923635248655,-5.97328956760871,-20.508562960075697,
679.263737002817,1789.5969270448898,-5.948427600684521,-20.459420910126585,
679.5610135926578,1791.268175346859,-5.923721601700763,-20.41046440450314,
679.8576990379051,1792.9373850409825,-5.899170266018042,-20.361692503883372,
680.1537957860241,1794.604560995267,-5.874772302623054,-20.313104274909335,
680.4493062692063,1796.2697080593985,-5.850526433958064,-20.264698790141658,
680.7442329044281,1797.9328310646151,-5.826432773061122,-20.21647950446574,
681.0385780932231,1799.593934822674,-5.802495762830178,-20.168463650233733,
681.3323442218808,1801.253024126172,-5.778706983767316,-20.120627570134687,
681.6255336619287,1802.9101037497735,-5.755065211875459,-20.0729703617173,
681.9181487702542,1804.5651784503004,-5.731569235777541,-20.02549112821197,
682.2101918892251,1806.218252966822,-5.70821785656061,-19.978188978487875,
682.5016653468089,1807.8693320207433,-5.685009887622154,-19.931063027010268,
682.7925714566904,1809.5184203158935,-5.661944154518634,-19.88411239379828,
683.0829125183895,1811.165522538614,-5.6390194948162105,-19.837336204383075,
683.372690817376,1812.8106433578446,-5.6162347579435865,-19.790733589766297,
683.6619086251843,1814.4537874252114,-5.593588805046949,-19.74430368637899,
683.950568199527,1816.094959375112,-5.571080508846983,-19.698045636040774,
684.2386717844065,1817.7341638248015,-5.548708753497923,-19.651958585919463,
684.5262216102266,1819.3714053744773,-5.5264724344485945,-19.606041688490993,
684.8132198939021,1821.0066886073637,-5.504370458305415,-19.5602941014997,
685.0996688389675,1822.6400180897956,-5.482401742697356,-19.514714987918968,
685.385570635685,1824.2713983713022,-5.460565216142789,-19.46930351591222,
685.6709274611508,1825.9008339846903,-5.438859817918202,-19.42405885879419,
685.9557414794008,1827.5283294461256,-5.417284497928777,-19.378980194992632,
686.2400148415151,1829.1538892552157,-5.395838216580763,-19.334066708010283,
686.5237496857212,1830.7775178950913,-5.37451994465565,-19.289317586387174,
686.806948137497,1832.399219832486,-5.353328663186083,-19.244732023663282,
687.0896123096715,1834.0189995178189,-5.332263363333522,-19.20030921834152,
687.3717443025255,1835.6368613852721,-5.311323046267586,-19.15604837385098,
687.653346203891,1837.2528098528717,-5.29050672304708,-19.11194869851059,
687.9344200892497,1838.8668493225662,-5.269813414502673,-19.068009405492997,
688.21496802183,1840.4789841803047,-5.2492421511211855,-19.024229712788806,
688.4949920527042,1842.0892187961153,-5.228791972931484,-18.980608843171137,
688.7744942208833,1843.6975575241827,-5.208461929391942,-18.937146024160434,
689.0534765534119,1845.3040047029244,-5.1882510792794445,-18.893840487989646,
689.331941065462,1846.9085646550682,-5.168158490579922,-18.850691471569636,
689.6098897604256,1848.5112416877275,-5.1481832403803685,-18.807698216454966,
689.8873246300064,1850.1120400924776,-5.128324414762351,-18.764859968809873,
690.1642476543111,1851.7109641454304,-5.1085811086969635,-18.722175979374637,
690.4406608019391,1853.308018107309,-5.088952425941197,-18.67964550343217,
690.7165660300718,1854.9032062235221,-5.069437478935743,-18.637267800774914,
690.9919652845612,1856.4965327242387,-5.050035388704163,-18.59504213567202,
691.2668605000168,1858.0880018244595,-5.030745284753421,-18.552967776836805,
691.541253599893,1859.6776177240918,-5.01156630497577,-18.51104399739448,
691.8151464965741,1861.2653846080202,-4.992497595551954,-18.46927007485014,
692.0885410914599,1862.8513066461805,-4.973538310855709,-18.427645291057072,
692.3614392750495,1864.4353879936295,-4.95468761335955,-18.386168932185274,
692.6338429270247,1866.0176327906177,-4.935944673541818,-18.344840288690285,
692.9057539163327,1867.5980451626585,-4.917308669794978,-18.30365865528222,
693.177174101268,1869.1766292206,-4.898778788335121,-18.26262333089516,
693.4481053295525,1870.753389060694,-4.880354223112692,-18.22173361865669,
693.7185494384172,1872.3283287646657,-4.86203417572439,-18.18098882585777,
693.9885082546803,1873.901452399783,-4.843817855326255,-18.140388263922862,
694.2579835948267,1875.4727640189246,-4.825704478547875,-18.09993124838022,
694.5269772650856,1877.042267660649,-4.807693269407767,-18.059617098832543,
694.7954910615082,1878.6099673492615,-4.78978345922984,-18.019445138927797,
695.0635267700435,1880.1758670948823,-4.771974286560973,-17.979414696330316,
695.3310861666146,1881.739970893513,-4.754264997089683,-17.939525102692112,
695.5981710171936,1883.3022827271038,-4.736654843565842,-17.899775693624466,
695.8647830778763,1884.8628065636196,-4.719143085721459,-17.860165808669727,
696.130924094955,1886.4215463571054,-4.701728990192497,-17.82069479127334,
696.3965958049928,1887.9785060477523,-4.6844118304416975,-17.781361988756135,
696.6617999348947,1889.533689561962,-4.667190886682429,-17.74216675228683,
696.92653820198,1891.0871008124125,-4.650065445803506,-17.70310843685475,
697.1908123140529,1892.6387436981208,-4.633034801295,-17.664186401242798,
697.4546239694731,1894.1886221045088,-4.616098253174997,-17.625400008000604,
697.7179748572253,1895.7367399034651,-4.599255107917309,-17.586748623417964,
697.9808666569882,1897.2831009534095,-4.58250467838012,-17.548231617498445,
698.2433010390012,1898.8277090986564,-4.565850318003728,-17.509862330731593,
698.5052796640936,1900.3705681693407,-4.549288095274355,-17.47162892198857,
698.7668041839557,1901.911681982184,-4.5328165088915044,-17.433527895165383,
699.0278762412476,1903.451054340701,-4.516434897179487,-17.39555863580354,
699.2884974696643,1904.9886890352593,-4.500142604496014,-17.3577205330221,
699.5486694940018,1906.5245898431422,-4.483938981166263,-17.320012979492642,
699.8083939302211,1908.0587605286073,-4.467823383417779,-17.282435371414408,
700.0676723855125,1909.5912048429486,-4.451795173316212,-17.244987108489685,
700.3265064583594,1911.1219265245547,-4.435853718701852,-17.20766759389936,
700.5848977386006,1912.6509292989695,-4.419998393126987,-17.1704762342787,
700.8428478074934,1914.1782168789505,-4.4042285757940425,-17.133412439693323,
701.1003582377748,1915.7037929645282,-4.388543651494502,-17.09647562361534,
701.3574305937232,1917.2276612430649,-4.372943010548602,-17.059665202899733,
701.6140664312185,1918.7498253893114,-4.357426048745771,-17.022980597760885,
701.870267297803,1920.2702890654664,-4.341992167285841,-16.986421231749304,
702.1260347327405,1921.7890559212333,-4.326640772720966,-16.949986531728573,
702.3813702670756,1923.3061295938771,-4.31137127689829,-16.91367592785246,
702.6362754236919,1924.821513708282,-4.296183096903325,-16.87748885354217,
702.8907517173707,1926.335211877007,-4.281075655004015,-16.841424745463893,
703.1448006548478,1927.8472277003423,-4.266048378595531,-16.805483043506392,
703.398423734871,1929.357564766366,-4.251100700145721,-16.769663190758887,
703.6516224482563,1930.8662266509984,-4.236232057141249,-16.733964633489062,
703.9043982779441,1932.3732169180582,-4.221441892034402,-16.698386821121254,
704.1567526990548,1933.8785391193167,-4.206729652190547,-16.66292920621481,
704.4086871789433,1935.3821967945526,-4.19209478983624,-16.62759124444266,
704.6602031772543,1936.8841934716065,-4.177536762007972,-16.592372394569978,
704.9113021459756,1938.3845326664348,-4.16305503050155,-16.557272118433126,
705.1619855294923,1939.883217883163,-4.148649061822085,-16.52228988091866,
705.4122547646396,1941.3802526141399,-4.134318327134608,-16.487425149942553,
705.6621112807553,1942.8756403399893,-4.120062302215281,-16.452677396429603,
705.9115564997326,1944.3693845296643,-4.1058804674032086,-16.41804609429295,
706.1605918360711,1945.8614886404985,-4.091772307552823,-16.383530720413813,
706.4092186969287,1947.3519561182588,-4.077737311986866,-16.349130754621317,
706.657438482172,1948.8407903971975,-4.063774974449925,-16.314845679672572,
706.9052525844269,1950.327994900103,-4.0498847930625494,-16.280674981232846,
707.1526623891286,1951.8135730383522,-4.036066270275905,-16.24661814785588,
707.3996692745712,1953.2975282119603,-4.022318912826983,-16.21267467096442,
707.6462746119565,1954.7798638096328,-4.008642231694353,-16.178844044830857,
707.8924797654431,1956.2605832088148,-3.995035742054438,-16.145125766558042,
708.1382860921944,1957.7396897757415,-3.9814989632383284,-16.111519336060216,
708.3836949424267,1959.2171868654887,-3.9680314186890926,-16.07802425604415,
708.6287076594563,1960.6930778220215,-3.9546326359196287,-16.044640031990387,
708.8733255797467,1962.167365978244,-3.9413021464709894,-16.011366172134615,
709.1175500329556,1963.6400546560487,-3.9280394858712233,-15.978202187449265,
709.3613823419804,1965.1111471663644,-3.9148441935946976,-15.945147591625156,
709.604823823005,1966.5806468092053,-3.9017158130219087,-15.91220190105336,
709.8478757855443,1968.0485568737195,-3.888653891399765,-15.879364634807148,
710.09053953249,1969.5148806382363,-3.8756579798023485,-15.846635314624157,
710.3328163601551,1970.979621370314,-3.862727633092132,-15.814013464888573,
710.5747075583181,1972.4427823267877,-3.849862409881655,-15.781498612613596,
710.8162144102669,1973.9043667538165,-3.837061872495657,-15.749090287423916,
711.0573381928427,1975.3643778869298,-3.824325586933652,-15.71678802153842,
711.298080176483,1976.8228189510746,-3.811653122832943,-15.684591349752958,
711.5384416252646,1978.2796931606615,-3.7990440534320724,-15.652499809423293,
711.7784237969456,1979.7350037196109,-3.7864979555346925,-15.620512940448187,
712.0180279430084,1981.188753821399,-3.774014409473875,-15.58863028525255,
712.2572553087008,1982.6409466491034,-3.7615929990768175,-15.556851388770793,
712.4961071330777,1984.0915853754484,-3.7492333116299736,-15.525175798430302,
712.7345846490421,1985.5406731628502,-3.7369349378445813,-15.493603064134978,
712.972689083386,1986.988213163462,-3.7246974718226054,-15.462132738248979,
713.2104216568307,1988.4342085192181,-3.7125205110230497,-15.430764375580525,
713.4477835840671,1989.8786623618787,-3.7004036562286844,-15.399497533365894,
713.6847760737951,1991.321577813074,-3.6883465115131435,-15.368331771253457,
713.9214003287633,1992.7629579843483,-3.6763486842084068,-15.337266651287909,
714.1576575458081,1994.202805977203,-3.664409784872656,-15.306301737894596,
714.3935489158923,1995.6411248831412,-3.6525294272584903,-15.27543659786392,
714.6290756241438,1997.0779177837094,-3.6407072282815314,-15.244670800335955,
714.8642388497378,1998.5131877499628,-3.6289459175106993,-15.214015494216744,
715.0990397658857,1999.9469378423198,-3.617243007530291,-15.183462435103571,
715.333479540029,2001.3791711111885,-3.6055970833004367,-15.153007329849444,
715.5675593339294,2002.8098905972029,-3.594007774505331,-15.122649757587173,
715.8012803037054,2004.2390993312642,-3.5824747138357806,-15.092389299718239,
716.0346435998689,2005.6668003345837,-3.5709975369599336,-15.062225539898064,
716.2676503673614,2007.092996618723,-3.5595758824943537,-15.032158064021472,
716.5003017455901,2008.517691185636,-3.548209391975413,-15.002186460208147,
716.7325988684638,2009.9408870277102,-3.5368977098310133,-14.972310318788312,
716.9645428644278,2011.3625871278068,-3.525640483352622,-14.942529232288427,
717.1961348564995,2012.782794459302,-3.514437362667633,-14.912842795417076,
717.427375962303,2014.2015119861273,-3.50328800071202,-14.88325060505087,
717.6582672941039,2015.6187426628092,-3.492192053203315,-14.853752260220556,
717.8888099588431,2017.0344894345099,-3.481149178613884,-14.824347362097134,
718.1190050581715,2018.4487552370667,-3.4701590381444976,-14.795035513978148,
718.3488536884832,2019.8615429970318,-3.459221295698204,-14.76581632127404,
718.5783569409493,2021.2728556317115,-3.448335617854485,-14.736689391494648,
718.8075159015508,2022.6826960492049,-3.4375016738437103,-14.707654334235741,
719.0363316511118,2024.0910671484435,-3.4267191355218665,-14.678710761165714,
719.2648052653321,2025.4979718192296,-3.4159876773455724,-14.649858286012368,
719.4929378148198,2026.9034129422753,-3.4053069763473713,-14.62109652454974,
719.720730365123,2028.30739338924,-3.394676712111292,-14.59242509458512,
719.9481839767624,2029.709916022769,-3.3840965667486858,-14.563843615946078,
720.1752997052621,2031.1109836965318,-3.3735662248743274,-14.535351710467655,
720.4020786011819,2032.510599255259,-3.3630853735827797,-14.506949001979596,
720.6285217101479,2033.9087655347803,-3.3526537024250165,-14.478635116293702,
720.8546300728837,2035.3054853620617,-3.3422709033853075,-14.450409681191308,
721.0804047252407,2036.7007615552427,-3.331936670858351,-14.422272326410763,
721.3058466982291,2038.0945969236732,-3.321650701626656,-14.394222683635105,
721.5309570180476,2039.4869942679502,-3.3114126948381797,-14.36626038647978,
721.7557367061138,2040.8779563799544,-3.3012223519842046,-14.338385070480413,
721.9801867790936,2042.2674860428865,-3.291079376877449,-14.310596373080761,
722.2043082489308,2043.655586031303,-3.280983475630434,-14.282893933620663,
722.4281021228763,2045.0422591111535,-3.270934356634065,-14.255277393324146,
722.6515694035176,2046.4275080398145,-3.260931730536458,-14.227746395287566,
722.8747110888067,2047.8113355661264,-3.2509753102219965,-14.200300584467888,
723.0975281720898,2049.1937444304285,-3.2410648107906037,-14.172939607670996,
723.3200216421349,2050.574737364595,-3.2311999495372516,-14.14566311354015,
723.5421924831602,2051.954317092068,-3.221380445931679,-14.118470752544445,
723.7640416748621,2053.3324863278945,-3.211606021598342,-14.091362176967477,
723.985570192443,2054.70924777876,-3.201876400296561,-14.064337040895948,
724.2067790066384,2056.0846041430236,-3.192191307900901,-14.037395000208457,
724.4276690837448,2057.4585581107517,-3.1825504723817484,-14.010535712564344,
724.6482413856464,2058.8311123637523,-3.1729536237861,-13.983758837392598,
724.8684968698421,2060.202269575609,-3.1634004942185565,-13.957064035880876,
725.0884364894722,2061.5720324117156,-3.1538908178225213,-13.930450970964554,
725.3080611933449,2062.9404035293082,-3.1444243307615936,-13.903919307315928,
725.5273719259625,2064.3073855774996,-3.1350007712011685,-13.877468711333426,
725.7463696275476,2065.672981197313,-3.1256198792902246,-13.851098851130931,
725.9650552340688,2067.0371930217143,-3.116281397143303,-13.824809396527177,
726.1834296772668,2068.4000236756447,-3.1069850688226905,-13.798600019035232,
726.4014938846792,2069.7614757760543,-3.0977306403207754,-13.772470391852009,
726.6192487796667,2071.121551931935,-3.0885178595425944,-13.746420189847942,
726.8366952814374,2072.4802547443514,-3.079346476288572,-13.720449089556631,
727.0538343050722,2073.837586806475,-3.070216242237426,-13.694556769164649,
727.2706667615493,2075.1935507036146,-3.0611269109292705,-13.668742908501365,
727.4871935577689,2076.5481490132497,-3.0520782377488787,-13.643007189028879,
727.7034155965778,2077.9013843050607,-3.043069979909132,-13.617349293831992,
727.9193337767928,2079.2532591409613,-3.034101896434642,-13.591768907608287,
728.1349489932255,2080.603776075131,-3.025173748145533,-13.566265716658254,
728.350262136706,2081.952937654044,-3.01628529764141,-13.54083940887548,
728.565274094106,2083.300746416503,-3.0074363092854823,-13.515489673736955,
728.7799857483632,2084.6472048936685,-2.9986265491888524,-13.490216202293373,
728.9943979785037,2085.9923156090895,-2.9898557851949694,-13.465018687159562,
729.2085116596655,2087.336081078735,-2.9811237868642517,-13.439896822504984,
729.4223276631218,2088.678503811024,-2.972430325458853,-13.414850304044245,
729.635846856303,2090.019586306856,-2.9637751739276013,-13.389878829027733,
729.8490701028203,2091.359331059642,-2.955158106891082,-13.364982096232293,
730.0619982624871,2092.697740555333,-2.9465789006268803,-13.34015980595197,
730.2746321913423,2094.0348172724507,-2.9380373330549765,-13.315411659988825,
730.4869727416717,2095.3705636821173,-2.929533183723285,-13.290737361643817,
730.6990207620302,2096.704982248085,-2.921066233793351,-13.266136615707733,
730.9107770971842,2098.038075426451,-2.9126378529206853,-13.241615415262697,
731.122242588064,2099.3698456654097,-2.9042476354579145,-13.217172735602032,
731.3334180718647,2100.700295405599,-2.8958939428979984,-13.192802652386762,
731.5443043821401,2102.0294270804116,-2.887576562963524,-13.168504876775907,
731.7549023488232,2103.3572431160246,-2.8792952849188955,-13.144279121370548,
731.9652127982471,2104.6837459314265,-2.8710498995569136,-13.120125100205195,
732.175236553166,2106.0089379384467,-2.8628401991854804,-13.096042528739147,
732.3849744327761,2107.3328215417846,-2.8546659776144425,-13.072031123848014,
732.5944272527357,2108.655399139036,-2.846527030142569,-13.048090603815178,
732.8035958251862,2109.976673120723,-2.8384231535446576,-13.024220688323446,
733.0124809587718,2111.2966458703204,-2.8303541460587742,-13.000421098446628,
733.2210834586597,2112.6153197642852,-2.822319807373621,-12.976691556641276,
733.4294041265603,2113.9326971720825,-2.814319938616027,-12.95303178673843,
733.6374437607468,2115.248780456215,-2.806354342338571,-12.929441513935448,
733.8452031560751,2116.5635719722486,-2.7984228225073218,-12.905920464787856,
734.052683104003,2117.8770740688406,-2.790525184489708,-12.882468367201298,
734.2598843926099,2119.1892890877666,-2.782661235042504,-12.859084950423505,
734.466807806616,2120.500219363948,-2.77483078229994,-12.835769945036347,
734.6734541274012,2121.809867225478,-2.7670336357619245,-12.812523082947921,
734.8798241330243,2123.1182349936485,-2.759269606282393,-12.789344097384717,
735.0859185982417,2124.4253249829785,-2.751538506057764,-12.766232722883807,
735.2917382945265,2125.7311395012375,-2.7438401486155173,-12.743188695285102,
735.4972839900863,2127.035680849474,-2.7361743488028782,-12.72021175172369,
735.7025564498826,2128.3389513220413,-2.7285409227756183,-12.697301630622164,
735.9075564356484,2129.6409532066236,-2.7209396879869665,-12.674458071683066,
736.1122847059066,2130.9416887842617,-2.7133704631766293,-12.651680815881354,
736.3167420159882,2132.2411603293785,-2.7058330683599205,-12.628969605456913,
736.5209291180502,2133.539370109806,-2.6983273248169923,-12.606324183907136,
736.7248467610931,2134.8363203868093,-2.690853055082182,-12.583744295979555,
736.9284956909792,2136.1320134151138,-2.683410082933455,-12.561229687664484,
737.1318766504494,2137.4264514429283,-2.6759982333819554,-12.538780106187792,
737.3349903791413,2138.7196367119727,-2.668617332661657,-12.516395300003639,
737.5378376136063,2140.011571457501,-2.6612672082191167,-12.494075018787319,
737.7404190873264,2141.3022579083276,-2.65394768870333,-12.471819013428115,
737.9427355307317,2142.591698286852,-2.646658603955679,-12.449627036022248,
738.1447876712177,2143.8798948090825,-2.639399784999987,-12.427498839865805,
738.3465762331613,2145.166849684662,-2.63217106403266,-12.405434179447813,
738.5481019379379,2146.452565116892,-2.624972274412935,-12.383432810443256,
738.7493655039382,2147.737043302757,-2.617803250653213,-12.361494489706192,
738.9503676465846,2149.0202864329485,-2.6106638284094923,-12.33961897526294,
739.1511090783473,2150.30229669189,-2.6035538444718886,-12.317806026305258,
739.351590508761,2151.5830762577602,-2.596473136755253,-12.29605540318361,
739.5518126444406,2152.862627302517,-2.5894215442898756,-12.27436686740045,
739.7517761890977,2154.140951991921,-2.5823989072122813,-12.25274018160358,
739.951481843556,2155.4180524855606,-2.5754050667561144,-12.231175109579508,
740.1509303057678,2156.693930936874,-2.5684398652431035,-12.209671416246914,
740.350122270829,2157.968589493173,-2.5615031460741293,-12.188228867650109,
740.5490584309953,2159.2420302956675,-2.5545947537203566,-12.166847230952541,
740.7477394756971,2160.5142554794866,-2.5477145337144718,-12.145526274430399,
740.9461660915556,2161.7852671737032,-2.5408623326419884,-12.124265767466161,
741.1443389623976,2163.055067501358,-2.5340379981326446,-12.103065480542305,
741.3422587692706,2164.323658579479,-2.52724137885188,-12.081925185234953,
741.5399261904586,2165.591042519108,-2.520472324492392,-12.060844654207623,
741.737341901496,2166.8572214253218,-2.513730685765773,-12.039823661205023,
741.9345065751835,2168.122197397253,-2.50701631439423,-12.018861981046829,
742.131420881602,2169.385972528116,-2.500329063102379,-11.997959389621581,
742.3280854881282,2170.648548905226,-2.49366878560912,-11.977115663880566,
742.5245010594482,2171.909928610024,-2.487035336619584,-11.956330581831754,
742.7206682575728,2173.1701137180967,-2.4804285718171615,-11.935603922533788,
742.9165877418515,2174.4291062991997,-2.473848347855604,-11.914935466090016,
743.1122601689866,2175.68690841728,-2.4672945223511977,-11.894324993642513,
743.3076861930479,2176.943522130496,-2.4607669538750154,-11.87377228736623,
743.5028664654864,2178.1989494912414,-2.454265501945236,-11.8532771304631,
743.6978016351484,2179.4531925461647,-2.4477900270195376,-11.83283930715622,
743.8924923482896,2180.7062533361927,-2.441340390487566,-11.812458602684092,
