,Total Impulse,Total Specific Impulse,Used Specific Impulse,Burn Time,Average Thrust,Combustion Efficiency,Launch Temperature,Average OF,Average Regression,Length Regressed
74,95330.6820673305,171.98675878054908,187.4246135487688,21.614999999999718,4410.39472899985,0.8380754672992544,285.9680415228797,6.694857333844902,0.0011268225492105104,0.020051112754859518
75,108109.66631029954,195.0414147716147,215.14198929696562,23.621999999999673,4576.651693772798,0.9402893017072446,285.3393683970458,6.91938769939822,0.0009847340808878384,0.01880526531766838
76,86393.17928735074,155.86254670751245,176.1301854455414,24.30199999999966,3554.9822766583798,0.8418518997899253,278.2966573445412,8.184282943261271,0.0008058289644461234,0.0150903169411318
77,93614.3331189078,168.8902814851581,186.1191131892512,19.821999999999754,4722.749123141407,0.8220179570938684,289.95327629634573,6.452977823375916,0.0012109462090767803,0.019419951575775727
78,97411.16101409527,175.74016558521794,195.12837843470297,16.95599999999982,5744.937545063477,0.8570757041579453,299.8131312776537,7.695718894118969,0.001284447378505934,0.017145031349537293
79,106100.48075482462,191.4166288791696,207.16154958119338,21.661999999999715,4898.0002195007855,0.8928996408237512,289.1401225800676,5.315559834726693,0.001249201279500545,0.02277165380681108
80,87868.35793334602,158.52392695199467,170.84330010111566,17.6829999999998,4969.086576562066,0.784484057437531,294.02658949344243,6.115606670775092,0.001477392287023459,0.021949209964015694
81,99191.22589251859,178.9515932412468,191.13729815630862,21.748999999999715,4560.725821532939,0.8698102805405268,287.10867666145566,6.271650178378157,0.0012330852391347277,0.022869806104463673
82,86432.32022005861,155.9331611414606,170.1506778387395,21.774999999999714,3969.337323538909,0.8165987168347666,283.95073284769717,8.296070619151704,0.0010311896999356286,0.01807377627898193
83,82050.1450069477,148.02724779890107,162.08863779918505,19.06199999999977,4304.382803847901,0.7434932677639892,288.5588727724633,7.371787463867068,0.0012093031696278316,0.0187127838199968
84,87965.00473208661,158.698288126188,183.88071133530343,19.65699999999976,4474.99642529825,0.8761817432126503,289.2146588409331,11.129965798096878,0.0008100678907053532,0.01085488382026739
85,81006.1370525593,146.14374565329013,163.81127606859448,20.202999999999747,4009.6093180498096,0.8139473653199893,286.0785554962368,10.196931060950659,0.0009200023521678236,0.013773929186937189
86,90364.22079495701,163.02673081975723,180.38574509722304,16.595999999999826,5444.939792417327,0.8216211907462114,297.56363427815904,9.587637166142585,0.0012230423386122217,0.015478507372685836
