time,position,velocity,acceleration,g-force,mock,imperial position,imperial velocity,imperial acceleration
108.27000000001848,[   0.         1149.33352831],[  0.         -55.89186156],[0.         0.10742888],0.01095095616717635,0.16295003370262393,[   0.         3770.77941302],[   0.         -183.37225508],[0.         0.35245697]
108.28000000001848,[   0.         1148.77461507],[  0.         -55.89078687],[0.         0.10746916],0.0109550621814475,0.16294690049562682,[   0.         3768.94570811],[   0.         -183.36872919],[0.         0.35258912]
108.2900000000185,[   0.         1148.21571258],[  0.         -55.88971177],[0.        0.1075094],0.010959164118246687,0.16294376609329445,[   0.         3767.11203846],[   0.         -183.36520196],[0.         0.35272114]
108.3000000000185,[   0.         1147.65682084],[  0.         -55.88863628],[0.         0.10754959],0.010963260958205913,0.16294063055393587,[   0.         3765.27840408],[   0.         -183.36167345],[0.       0.352853]
108.3100000000185,[   0.         1147.09793985],[  0.         -55.88756038],[0.         0.10758974],0.010967353720693173,0.16293749381924194,[   0.         3763.44480498],[   0.        -183.3581436],[0.         0.35298472]
108.32000000001852,[   0.         1146.53906963],[  0.         -55.88648408],[0.         0.10762984],0.010971441386340468,0.16293435591836736,[   0.        3761.6112412],[   0.         -183.35461243],[0.         0.35311628]
108.33000000001852,[   0.         1145.98021017],[  0.         -55.88540738],[0.         0.10766989],0.010975523955147807,0.16293121685131196,[   0.         3759.77771273],[   0.         -183.35107995],[0.         0.35324768]
108.34000000001852,[   0.         1145.42136148],[  0.         -55.88433028],[0.        0.1077099],0.01097960244648318,0.1629280766180758,[   0.        3757.9442196],[   0.         -183.34754616],[0.         0.35337895]
108.35000000001853,[   0.         1144.86252357],[  0.         -55.88325279],[0.         0.10774986],0.010983675840978592,0.1629249352478134,[   0.         3756.11076183],[   0.         -183.34401108],[0.         0.35351005]
108.36000000001852,[   0.         1144.30369643],[  0.         -55.88217489],[0.         0.10778978],0.01098774515800204,0.16292179268221574,[   0.        3754.2773394],[   0.         -183.34047467],[0.         0.35364102]
108.37000000001854,[   0.         1143.74488007],[  0.         -55.88109659],[0.         0.10782964],0.010991808358817532,0.1629186489504373,[   0.         3752.44395233],[   0.         -183.33693694],[0.        0.3537718]
108.38000000001854,[   0.        1143.1860745],[  0.        -55.8800179],[0.         0.10786947],0.010995868501529052,0.16291550408163266,[   0.         3750.61060066],[   0.         -183.33339793],[0.         0.35390247]
108.39000000001856,[   0.         1142.62727972],[  0.        -55.8789388],[0.         0.10790925],0.010999923547400613,0.1629123580174927,[   0.        3748.7772844],[   0.         -183.32985757],[0.         0.35403298]
108.40000000001857,[   0.         1142.06849573],[  0.         -55.87785931],[0.         0.10794898],0.011003973496432213,0.16290921081632653,[   0.         3746.94400353],[   0.         -183.32631594],[0.         0.35416333]
108.41000000001856,[   0.         1141.50972253],[  0.         -55.87677943],[0.         0.10798866],0.011008018348623852,0.1629060624781341,[   0.         3745.11075807],[   0.         -183.32277303],[0.         0.35429352]
108.42000000001856,[   0.         1140.95096014],[  0.         -55.87569915],[0.        0.1080283],0.011012059123343526,0.16290291297376094,[   0.         3743.27754807],[   0.        -183.3192288],[0.         0.35442357]
108.43000000001855,[   0.         1140.39220855],[  0.         -55.87461847],[0.        0.1080679],0.01101609582059123,0.162899762303207,[   0.        3741.4443735],[   0.         -183.31568326],[0.         0.35455349]
108.44000000001856,[   0.         1139.83346777],[  0.         -55.87353739],[0.         0.10810744],0.011020126401630987,0.1628966104664723,[   0.        3739.6112344],[   0.         -183.31213641],[0.         0.35468321]
108.45000000001858,[   0.         1139.27473781],[  0.         -55.87245592],[0.         0.10814695],0.011024153924566769,0.16289345749271136,[   0.        3737.7781308],[   0.         -183.30858828],[0.         0.35481284]
108.46000000001858,[   0.         1138.71601866],[  0.         -55.87137406],[0.        0.1081864],0.011028175331294595,0.1628903033819242,[   0.         3735.94506266],[   0.         -183.30503887],[0.         0.35494227]
108.4700000000186,[   0.         1138.15731033],[  0.        -55.8702918],[0.         0.10822582],0.01103219367991845,0.16288714810495625,[   0.         3734.11203002],[   0.         -183.30148815],[0.        0.3550716]
108.48000000001859,[   0.         1137.59861282],[  0.         -55.86920915],[0.         0.10826518],0.01103620591233435,0.1628839916909621,[   0.         3732.27903288],[   0.         -183.29793615],[0.         0.35520073]
108.4900000000186,[   0.         1137.03992615],[  0.        -55.8681261],[0.        0.1083045],0.011040214067278287,0.16288083411078716,[   0.         3730.44607131],[   0.         -183.29438283],[0.         0.35532974]
108.5000000000186,[   0.        1136.4812503],[  0.         -55.86704267],[0.         0.10834378],0.011044218144750257,0.1628776754227405,[   0.         3728.61314523],[   0.         -183.29082827],[0.         0.35545861]
108.5100000000186,[   0.         1135.92258529],[  0.         -55.86595884],[0.         0.10838301],0.011048217125382264,0.16287451556851312,[   0.         3726.78025472],[   0.        -183.2872724],[0.         0.35558731]
108.5200000000186,[   0.         1135.36393113],[  0.         -55.86487461],[0.         0.10842219],0.011052211009174312,0.16287135454810495,[   0.         3724.94739981],[   0.         -183.28371522],[0.         0.35571586]
108.53000000001862,[   0.        1134.8052878],[  0.      -55.86379],[0.         0.10846133],0.011056200815494393,0.1628681924198251,[   0.         3723.11458043],[   0.         -183.28015678],[0.         0.35584427]
108.54000000001862,[   0.         1134.24665533],[  0.       -55.862705],[0.         0.10850042],0.011060185524974515,0.16286502915451895,[   0.         3721.28179667],[   0.         -183.27659707],[0.         0.35597252]
108.55000000001864,[   0.         1133.68803371],[  0.        -55.8616196],[0.         0.10853947],0.01106416615698267,0.16286186472303207,[   0.         3719.44904852],[   0.         -183.27303605],[0.         0.35610063]
108.56000000001863,[   0.         1133.12942294],[  0.         -55.86053382],[0.         0.10857847],0.011068141692150866,0.16285869918367346,[   0.         3717.61633596],[   0.         -183.26947378],[0.         0.35622859]
108.57000000001864,[   0.         1132.57082303],[  0.         -55.85944764],[0.         0.10861743],0.011072113149847095,0.1628555324781341,[   0.         3715.78365903],[   0.        -183.2659102],[0.         0.35635641]
108.58000000001863,[   0.         1132.01223399],[  0.         -55.85836108],[0.         0.10865634],0.011076079510703364,0.16285236466472305,[   0.         3713.95101776],[   0.         -183.26234537],[0.         0.35648407]
108.59000000001863,[   0.         1131.45365581],[  0.         -55.85727413],[0.         0.10869521],0.011080041794087666,0.16284919571428572,[   0.         3712.11841213],[   0.         -183.25877926],[0.         0.35661159]
108.60000000001864,[   0.         1130.89508851],[  0.         -55.85618679],[0.         0.10873403],0.011083998980632007,0.16284602562682216,[   0.         3710.28584219],[   0.         -183.25521187],[0.         0.35673895]
108.61000000001866,[   0.         1130.33653208],[  0.         -55.85509906],[0.        0.1087728],0.011087951070336392,0.16284285440233234,[   0.         3708.45330791],[   0.        -183.2516432],[0.         0.35686615]
108.62000000001863,[   0.         1129.77798653],[  0.         -55.85401094],[0.         0.10881154],0.0110919001019368,0.16283968204081636,[   0.         3706.62080933],[   0.         -183.24807325],[0.         0.35699325]
108.63000000001871,[   0.         1129.21945186],[  0.         -55.85292244],[0.         0.10885022],0.011095843017329255,0.16283650857142856,[   0.         3704.78834644],[   0.         -183.24450206],[0.         0.35712016]
108.64000000001869,[   0.         1128.66092808],[  0.         -55.85183355],[0.         0.10888886],0.011099781855249746,0.1628333339650146,[   0.         3702.95591928],[   0.         -183.24092958],[0.         0.35724693]
108.65000000001871,[   0.         1128.10241519],[  0.         -55.85074428],[0.         0.10892746],0.011103716615698266,0.16283015825072886,[   0.         3701.12352785],[   0.         -183.23735586],[0.         0.35737357]
108.66000000001871,[   0.        1127.5439132],[  0.         -55.84965462],[0.         0.10896601],0.01110764627930683,0.16282698139941693,[   0.         3699.29117218],[   0.         -183.23378086],[0.         0.35750004]
108.67000000001869,[   0.        1126.9854221],[  0.         -55.84856457],[0.         0.10900452],0.011111571865443424,0.16282380341107872,[   0.         3697.45885224],[   0.         -183.23020458],[0.         0.35762639]
108.68000000001871,[   0.         1126.42694191],[  0.         -55.84747414],[0.         0.10904298],0.01111549235474006,0.16282062431486882,[   0.        3695.6265681],[   0.         -183.22662706],[0.         0.35775257]
108.69000000001871,[   0.         1125.86847262],[  0.         -55.84638333],[0.        0.1090814],0.011119408766564727,0.1628174441107872,[   0.         3693.79431971],[   0.         -183.22304828],[0.         0.35787862]
108.7000000000187,[   0.         1125.31001424],[  0.         -55.84529213],[0.         0.10911977],0.01112332008154944,0.16281426276967928,[   0.         3691.96210712],[   0.         -183.21946823],[0.         0.35800451]
108.71000000001871,[   0.         1124.75156678],[  0.         -55.84420055],[0.         0.10915809],0.011127226299694188,0.16281108032069969,[   0.         3690.12993035],[   0.         -183.21588693],[0.         0.35813023]
108.72000000001871,[   0.         1124.19313023],[  0.         -55.84310859],[0.         0.10919638],0.011131129459734964,0.1628078967638484,[   0.         3688.29778938],[   0.         -183.21230439],[0.         0.35825585]
108.7300000000187,[   0.         1123.63470461],[  0.         -55.84201624],[0.         0.10923461],0.011135026503567787,0.16280471206997085,[   0.         3686.46568427],[   0.         -183.20872056],[0.         0.35838128]
108.74000000001871,[   0.         1123.07628991],[  0.         -55.84092351],[0.         0.10927281],0.011138920489296636,0.1628015262682216,[   0.         3684.63361499],[   0.         -183.20513549],[0.         0.35850661]
108.75000000001872,[   0.         1122.51788614],[  0.        -55.8398304],[0.         0.10931096],0.011142809378185523,0.16279833935860058,[   0.         3682.80158156],[   0.         -183.20154917],[0.         0.35863177]
108.76000000001874,[   0.         1121.95949331],[  0.         -55.83873691],[0.         0.10934906],0.011146693170234454,0.16279515134110786,[   0.         3680.96958403],[   0.        -183.1979616],[0.         0.35875677]
108.77000000001871,[   0.         1121.40111141],[  0.         -55.83764304],[0.         0.10938712],0.011150572884811416,0.16279196221574346,[   0.         3679.13762236],[   0.         -183.19437279],[0.         0.35888164]
108.78000000001877,[   0.         1120.84274045],[  0.         -55.83654879],[0.         0.10942513],0.011154447502548421,0.1627887719825073,[   0.         3677.30569658],[   0.         -183.19078273],[0.         0.35900634]
108.79000000001876,[   0.         1120.28438043],[  0.         -55.83545416],[0.        0.1094631],0.011158318042813456,0.16278558064139942,[   0.         3675.47380669],[   0.         -183.18719143],[0.         0.35913092]
108.80000000001877,[   0.         1119.72603137],[  0.         -55.83435915],[0.         0.10950103],0.011162184505606524,0.16278238819241986,[   0.         3673.64195276],[   0.         -183.18359887],[0.         0.35925536]
108.81000000001877,[   0.         1119.16769325],[  0.         -55.83326376],[0.         0.10953891],0.011166045871559631,0.16277919463556853,[   0.         3671.81013472],[   0.         -183.18000507],[0.         0.35937964]
108.82000000001877,[   0.         1118.60936609],[  0.         -55.83216799],[0.         0.10957675],0.011169903160040774,0.1627759999708455,[   0.         3669.97835264],[   0.         -183.17641003],[0.         0.35950378]
108.83000000001877,[   0.         1118.05104989],[  0.         -55.83107185],[0.         0.10961454],0.011173755351681957,0.16277280422740525,[   0.         3668.14660652],[   0.         -183.17281377],[0.         0.35962777]
108.84000000001879,[   0.         1117.49274466],[  0.         -55.82997532],[0.         0.10965229],0.011177603465851171,0.1627696073469388,[   0.         3666.31489639],[   0.         -183.16921623],[0.         0.35975162]
108.85000000001878,[   0.         1116.93445039],[  0.         -55.82887842],[0.         0.10968999],0.011181446483180427,0.1627664093877551,[   0.         3664.48322222],[   0.         -183.16561748],[0.         0.35987531]
108.86000000001879,[   0.         1116.37616709],[  0.         -55.82778115],[0.         0.10972765],0.011185285423037716,0.16276321034985422,[   0.         3662.65158404],[   0.         -183.16201751],[0.         0.35999886]
108.87000000001879,[   0.         1115.81789477],[  0.         -55.82668349],[0.         0.10976527],0.011189120285423036,0.1627600101749271,[   0.         3660.81998188],[   0.         -183.15841626],[0.         0.36012229]
108.88000000001878,[   0.         1115.25963342],[  0.         -55.82558547],[0.         0.10980284],0.0111929500509684,0.16275680895043731,[   0.         3658.98841571],[   0.         -183.15481383],[0.         0.36024555]
108.89000000001879,[   0.         1114.70138306],[  0.         -55.82448706],[0.         0.10984037],0.011196775739041794,0.1627536065889213,[   0.        3657.1568856],[   0.         -183.15121013],[0.         0.36036868]
108.90000000001879,[   0.         1114.14314368],[  0.         -55.82338828],[0.         0.10987785],0.01120059633027523,0.16275040314868805,[   0.         3655.32539151],[   0.        -183.1476052],[0.         0.36049165]
108.91000000001878,[   0.        1113.5849153],[  0.         -55.82228913],[0.         0.10991529],0.011204412844036695,0.1627471986297376,[   0.         3653.49393351],[   0.         -183.14399907],[0.         0.36061448]
108.92000000001879,[   0.        1113.0266979],[  0.        -55.8211896],[0.         0.10995269],0.011208225280326198,0.16274399300291545,[   0.         3651.66251154],[   0.         -183.14039169],[0.         0.36073718]
108.9300000000188,[   0.         1112.46849151],[  0.        -55.8200897],[0.         0.10999004],0.011212032619775738,0.1627407862973761,[   0.         3649.83112569],[   0.         -183.13678309],[0.         0.36085972]
108.94000000001884,[   0.         1111.91029611],[  0.         -55.81898943],[0.         0.11002735],0.011215835881753313,0.16273757851311954,[   0.         3647.99977589],[   0.         -183.13317328],[0.         0.36098213]
108.95000000001885,[   0.         1111.35211172],[  0.         -55.81788878],[0.         0.11006461],0.011219634046890926,0.16273436962099125,[   0.         3646.16846222],[   0.         -183.12956222],[0.         0.36110438]
108.96000000001885,[   0.         1110.79393834],[  0.         -55.81678777],[0.         0.11010183],0.011223428134556577,0.1627311596793003,[   0.         3644.33718466],[   0.         -183.12594999],[0.         0.36122649]
108.97000000001884,[   0.         1110.23577597],[  0.         -55.81568638],[0.       0.110139],0.011227217125382265,0.1627279486297376,[   0.         3642.50594323],[   0.        -183.1223365],[0.         0.36134844]
108.98000000001885,[   0.         1109.67762461],[  0.         -55.81458461],[0.         0.11017614],0.011231003058103976,0.1627247364723032,[   0.         3640.67473793],[   0.         -183.11872177],[0.         0.36147029]
108.99000000001884,[   0.         1109.11948428],[  0.         -55.81348248],[0.         0.11021322],0.011234782874617736,0.16272152326530612,[   0.         3638.84356881],[   0.         -183.11510586],[0.         0.36159194]
109.00000000001886,[   0.         1108.56135496],[  0.         -55.81237998],[0.         0.11025027],0.01123855963302752,0.16271830897959186,[   0.         3637.01243581],[   0.         -183.11148873],[0.        0.3617135]
109.01000000001886,[   0.         1108.00323668],[  0.         -55.81127711],[0.         0.11028727],0.01124233129459735,0.16271509361516034,[   0.         3635.18133903],[   0.         -183.10787039],[0.         0.36183489]
109.02000000001888,[   0.         1107.44512942],[  0.         -55.81017386],[0.         0.11032423],0.011246098878695208,0.16271187714285715,[   0.         3633.35027841],[   0.         -183.10425081],[0.         0.36195615]
109.03000000001889,[   0.        1106.8870332],[  0.         -55.80907025],[0.         0.11036114],0.011249861365953108,0.16270865962099124,[   0.       3631.519254],[   0.         -183.10063004],[0.         0.36207724]
109.04000000001888,[   0.         1106.32894802],[  0.         -55.80796627],[0.         0.11039801],0.011253619775739042,0.16270544102040815,[   0.         3629.68826582],[   0.         -183.09700806],[0.         0.36219821]
109.05000000001888,[   0.         1105.77087388],[  0.         -55.80686192],[0.         0.11043483],0.011257373088685015,0.16270222134110787,[   0.         3627.85731386],[   0.         -183.09338486],[0.         0.36231901]
109.06000000001889,[   0.         1105.21281078],[  0.         -55.80575721],[0.         0.11047162],0.011261123343527014,0.1626990006122449,[   0.         3626.02639812],[   0.         -183.08976048],[0.         0.36243971]
109.07000000001892,[   0.         1104.65475874],[  0.         -55.80465212],[0.         0.11050836],0.011264868501529052,0.1626957787755102,[   0.         3624.19551866],[   0.         -183.08613486],[0.         0.36256025]
109.0800000000189,[   0.         1104.09671774],[  0.         -55.80354667],[0.         0.11054505],0.011268608562691131,0.16269255588921286,[   0.         3622.36467543],[   0.         -183.08250806],[0.         0.36268062]
109.0900000000189,[   0.        1103.5386878],[  0.         -55.80244086],[0.        0.1105817],0.011272344546381244,0.16268933195335275,[   0.         3620.53386848],[   0.         -183.07888007],[0.         0.36280086]
109.10000000001892,[   0.         1102.98066893],[  0.         -55.80133467],[0.         0.11061831],0.011276076452599388,0.16268610690962101,[   0.         3618.70309785],[   0.         -183.07525084],[0.         0.36292098]
109.11000000001891,[   0.         1102.42266111],[  0.         -55.80022813],[0.         0.11065488],0.011279804281345564,0.16268288084548105,[   0.         3616.87236348],[   0.         -183.07162046],[0.         0.36304096]
109.12000000001892,[   0.         1101.86466437],[  0.         -55.79912121],[0.        0.1106914],0.011283527013251785,0.1626796536734694,[   0.         3615.04166545],[   0.         -183.06798883],[0.         0.36316077]
109.13000000001892,[   0.         1101.30667869],[  0.         -55.79801393],[0.         0.11072788],0.011287245667686036,0.16267642545189506,[   0.         3613.21100371],[   0.         -183.06435602],[0.         0.36328046]
109.14000000001892,[   0.         1100.74870409],[  0.         -55.79690629],[0.         0.11076431],0.011290959225280324,0.16267319618075798,[   0.         3611.38037833],[   0.         -183.06072203],[0.         0.36339998]
109.15000000001892,[   0.         1100.19074057],[  0.         -55.79579828],[0.         0.11080071],0.011294669724770641,0.1626699658309038,[   0.         3609.54978929],[   0.         -183.05708683],[0.        0.3635194]
109.16000000001894,[   0.         1099.63278813],[  0.         -55.79468991],[0.         0.11083705],0.011298374108053007,0.16266673443148688,[   0.         3607.71923661],[   0.         -183.05345044],[0.         0.36363863]
109.17000000001894,[   0.         1099.07484677],[  0.         -55.79358118],[0.         0.11087336],0.011302075433231395,0.16266350198250729,[   0.         3605.88872028],[   0.         -183.04981288],[0.         0.36375775]
109.18000000001896,[   0.        1098.5169165],[  0.         -55.79247208],[0.         0.11090962],0.011305771661569826,0.1626602684548105,[   0.         3604.05824033],[   0.        -183.0461741],[0.         0.36387672]
109.19000000001896,[   0.         1097.95899733],[  0.         -55.79136262],[0.         0.11094584],0.011309463812436287,0.162657033877551,[   0.        3602.2277968],[   0.         -183.04253414],[0.         0.36399555]
109.20000000001896,[   0.         1097.40108925],[  0.        -55.7902528],[0.         0.11098202],0.011313151885830784,0.16265379825072884,[   0.         3600.39738965],[   0.       -183.038893],[0.         0.36411425]
109.21000000001897,[   0.         1096.84319228],[  0.         -55.78914262],[0.         0.11101815],0.01131683486238532,0.16265056157434402,[   0.         3598.56701896],[   0.         -183.03525067],[0.         0.36423279]
109.22000000001896,[   0.        1096.2853064],[  0.         -55.78803208],[0.         0.11105424],0.011320513761467893,0.1626473238483965,[   0.         3596.73668465],[   0.         -183.03160717],[0.         0.36435119]
109.23000000001898,[   0.         1095.72743164],[  0.         -55.78692118],[0.         0.11109029],0.01132418858307849,0.1626440850728863,[   0.         3594.90638682],[   0.         -183.02796248],[0.         0.36446947]
109.24000000001898,[   0.         1095.16956798],[  0.         -55.78580991],[0.         0.11112672],0.011327902140672782,0.16264084521865887,[   0.         3593.07612541],[   0.         -183.02431659],[0.         0.36458899]
109.250000000019,[   0.         1094.61171544],[  0.         -55.78469827],[0.         0.11116355],0.011331656472986748,0.16263760428571428,[   0.         3591.24590048],[   0.         -183.02066947],[0.         0.36470982]
109.26000000001899,[   0.         1094.05387402],[  0.         -55.78358627],[0.         0.11120033],0.011335405708460752,0.162634362303207,[   0.         3589.41571204],[   0.         -183.01702118],[0.         0.36483049]
109.270000000019,[   0.         1093.49604372],[  0.        -55.7824739],[0.         0.11123707],0.011339150866462791,0.1626311192419825,[   0.         3587.58556008],[   0.         -183.01337167],[0.         0.36495103]
109.280000000019,[   0.         1092.93822454],[  0.         -55.78136116],[0.         0.11127377],0.011342891946992863,0.16262787510204085,[   0.        3585.7554446],[   0.         -183.00972095],[0.         0.36507144]
109.29000000001899,[   0.         1092.38041649],[  0.         -55.78024806],[0.         0.11131042],0.011346627930682977,0.16262462991253646,[   0.         3583.92536564],[   0.         -183.00606905],[0.         0.36519168]
109.300000000019,[   0.         1091.82261958],[  0.         -55.77913459],[0.         0.11134703],0.01135035983690112,0.16262138364431486,[   0.         3582.09532322],[   0.         -183.00241593],[0.         0.36531179]
109.31000000001902,[   0.        1091.2648338],[  0.         -55.77802075],[0.        0.1113836],0.011354087665647298,0.1626181362973761,[   0.         3580.26531732],[   0.        -182.9987616],[0.         0.36543177]
109.32000000001902,[   0.         1090.70705917],[  0.         -55.77690655],[0.         0.11142012],0.011357810397553516,0.16261488790087464,[   0.         3578.43534801],[   0.         -182.99510609],[0.         0.36555159]
109.33000000001906,[   0.         1090.14929568],[  0.         -55.77579198],[0.        0.1114566],0.011361529051987769,0.162611638425656,[   0.         3576.60541524],[   0.         -182.99144936],[0.         0.36567127]
109.34000000001906,[   0.         1089.59154333],[  0.         -55.77467705],[0.         0.11149303],0.01136524260958206,0.16260838790087465,[   0.         3574.77551902],[   0.         -182.98779145],[0.         0.36579079]
109.35000000001905,[   0.         1089.03380214],[  0.         -55.77356176],[0.         0.11152942],0.011368952089704384,0.16260513632653062,[   0.         3572.94565941],[   0.         -182.98413236],[0.         0.36591018]
109.36000000001906,[   0.        1088.4760721],[  0.        -55.7724461],[0.         0.11156577],0.011372657492354738,0.1626018836734694,[   0.         3571.11583639],[   0.         -182.98047206],[0.         0.36602944]
109.37000000001906,[   0.         1087.91835322],[  0.         -55.77133008],[0.         0.11160208],0.01137635881753313,0.16259862997084548,[   0.         3569.28604998],[   0.         -182.97681058],[0.         0.36614857]
109.38000000001905,[   0.        1087.3606455],[  0.        -55.7702137],[0.         0.11163834],0.01138005504587156,0.16259537521865888,[   0.         3567.45630018],[   0.         -182.97314792],[0.         0.36626753]
109.39000000001906,[   0.         1086.80294894],[  0.         -55.76909695],[0.         0.11167456],0.011383747196738023,0.16259211938775509,[   0.       3565.626587],[   0.         -182.96948404],[0.         0.36638636]
109.40000000001905,[   0.         1086.24526356],[  0.         -55.76797984],[0.         0.11171074],0.011387435270132518,0.16258886250728866,[   0.        3563.7969105],[   0.         -182.96581898],[0.         0.36650506]
109.41000000001907,[   0.         1085.68758935],[  0.         -55.76686238],[0.         0.11174687],0.011391118246687051,0.162585604606414,[   0.         3561.96727064],[   0.         -182.96215277],[0.        0.3666236]
109.42000000001907,[   0.         1085.12992631],[  0.         -55.76574455],[0.         0.11178296],0.011394797145769622,0.16258234562682214,[   0.         3560.13766743],[   0.         -182.95848535],[0.         0.36674201]
109.43000000001908,[   0.         1084.57227446],[  0.         -55.76462636],[0.       0.111819],0.011398470948012232,0.16257908559766765,[   0.         3558.30810094],[   0.         -182.95481675],[0.         0.36686025]
109.44000000001907,[   0.         1084.01463379],[  0.         -55.76350781],[0.         0.11185501],0.011402141692150869,0.16257582451895045,[   0.         3556.47857112],[   0.         -182.95114696],[0.         0.36697839]
109.45000000001907,[   0.         1083.45700431],[  0.        -55.7623889],[0.         0.11189097],0.011405807339449542,0.16257256239067056,[   0.         3554.64907802],[   0.       -182.947476],[0.         0.36709637]
109.4600000000191,[   0.         1082.89938601],[  0.         -55.76126963],[0.         0.11192688],0.011409467889908258,0.16256929921282798,[   0.        3552.8196216],[   0.         -182.94380385],[0.         0.36721418]
109.4700000000191,[   0.         1082.34177891],[  0.      -55.76015],[0.         0.11196276],0.011413125382262995,0.16256603498542274,[   0.         3550.99020192],[   0.         -182.94013053],[0.        0.3673319]
109.48000000001907,[   0.         1081.78418301],[  0.         -55.75903001],[0.         0.11199859],0.011416777777777777,0.1625627697084548,[   0.         3549.16081899],[   0.         -182.93645602],[0.         0.36744945]
109.49000000001915,[   0.         1081.22659832],[  0.         -55.75790967],[0.         0.11203438],0.01142042609582059,0.16255950341107872,[   0.         3547.33147283],[   0.         -182.93278036],[0.         0.36756688]
109.50000000001913,[   0.         1080.66902482],[  0.         -55.75678897],[0.         0.11207012],0.011424069317023444,0.16255623606413994,[   0.         3545.50216339],[   0.         -182.92910352],[0.         0.36768413]
109.51000000001913,[   0.         1080.11146254],[  0.         -55.75566791],[0.         0.11210583],0.011427709480122323,0.1625529676676385,[   0.         3543.67289076],[   0.         -182.92542551],[0.         0.36780129]
109.52000000001912,[   0.         1079.55391147],[  0.        -55.7545465],[0.         0.11214149],0.011431344546381242,0.16254969825072885,[   0.         3541.84365491],[   0.         -182.92174634],[0.         0.36791829]
109.53000000001913,[   0.         1078.99637161],[  0.         -55.75342473],[0.        0.1121771],0.011434974515800205,0.16254642778425654,[   0.         3540.01445583],[   0.         -182.91806599],[0.         0.36803512]
109.54000000001913,[   0.         1078.43884297],[  0.        -55.7523026],[0.         0.11221268],0.011438601427115188,0.16254315626822158,[   0.         3538.18529357],[   0.         -182.91438446],[0.         0.36815185]
109.55000000001915,[   0.         1077.88132556],[  0.         -55.75118012],[0.         0.11224821],0.011442223241590213,0.16253988373177844,[   0.         3536.35616815],[   0.         -182.91070178],[0.         0.36826842]
109.56000000001914,[   0.         1077.32381937],[  0.         -55.75005728],[0.        0.1122837],0.011445840978593271,0.1625366101457726,[   0.         3534.52707954],[   0.         -182.90701793],[0.         0.36838485]
109.57000000001915,[   0.         1076.76632442],[  0.         -55.74893409],[0.         0.11231914],0.01144945361875637,0.1625333355393586,[   0.         3532.69802781],[   0.         -182.90333292],[0.         0.36850113]
109.58000000001915,[   0.         1076.20884069],[  0.         -55.74781054],[0.         0.11235455],0.011453063200815494,0.16253005988338193,[   0.         3530.86901289],[   0.         -182.89964673],[0.        0.3686173]
109.59000000001915,[   0.         1075.65136821],[  0.         -55.74668664],[0.         0.11238991],0.011456667686034658,0.1625267832069971,[   0.         3529.04003488],[   0.        -182.8959594],[0.         0.36873331]
109.60000000001915,[   0.         1075.09390696],[  0.         -55.74556239],[0.         0.11242523],0.011460268093781856,0.16252350551020409,[   0.         3527.21109371],[   0.         -182.89227091],[0.         0.36884919]
109.61000000001916,[   0.         1074.53645696],[  0.         -55.74443779],[0.        0.1124605],0.011463863404689092,0.1625202267930029,[   0.         3525.38218945],[   0.         -182.88858128],[0.         0.36896491]
109.62000000001915,[   0.         1073.97901821],[  0.         -55.74331283],[0.         0.11249574],0.011467455657492357,0.16251694702623906,[   0.        3523.5533221],[   0.         -182.88489047],[0.         0.36908052]
109.63000000001921,[   0.         1073.42159071],[  0.         -55.74218752],[0.         0.11253093],0.011471042813455658,0.16251366623906707,[   0.         3521.72449166],[   0.        -182.8811985],[0.         0.36919598]
109.64000000001921,[   0.         1072.86417446],[  0.         -55.74106186],[0.         0.11256608],0.011474625891946992,0.16251038443148688,[   0.         3519.89569814],[   0.         -182.87750539],[0.        0.3693113]
109.6500000000192,[   0.         1072.30676947],[  0.         -55.73993585],[0.         0.11260118],0.011478203873598368,0.16250710160349854,[   0.         3518.06694155],[   0.         -182.87381113],[0.         0.36942646]
109.66000000001921,[   0.         1071.74937574],[  0.         -55.73880948],[0.         0.11263625],0.011481778797145771,0.16250381772594752,[   0.        3516.2382219],[   0.         -182.87011569],[0.         0.36954151]
109.6700000000192,[   0.         1071.19199328],[  0.         -55.73768277],[0.         0.11267127],0.011485348623853213,0.16250053285714286,[   0.         3514.40953923],[   0.         -182.86641914],[0.         0.36965641]
109.6800000000192,[   0.         1070.63462209],[  0.         -55.73655571],[0.         0.11270625],0.011488914373088684,0.16249724696793005,[   0.         3512.58089354],[   0.         -182.86272144],[0.         0.36977117]
109.69000000001921,[   0.         1070.07726217],[  0.        -55.7354283],[0.         0.11274119],0.011492476044852193,0.16249396005830904,[   0.         3510.75228482],[   0.         -182.85902258],[0.         0.36988581]
109.70000000001923,[   0.         1069.51991353],[  0.         -55.73430054],[0.         0.11277608],0.011496032619775741,0.1624906721282799,[   0.         3508.92371311],[   0.         -182.85532258],[0.         0.37000027]
109.71000000001922,[   0.         1068.96257616],[  0.         -55.73317243],[0.         0.11281093],0.01149958511722732,0.1624873831778426,[   0.         3507.09517837],[   0.         -182.85162144],[0.         0.37011461]
109.72000000001923,[   0.         1068.40525008],[  0.         -55.73204397],[0.         0.11284574],0.01150313353720693,0.16248409320699708,[   0.         3505.26668067],[   0.         -182.84791914],[0.         0.37022882]
109.73000000001923,[   0.         1067.84793528],[  0.         -55.73091516],[0.         0.11288051],0.011506677879714577,0.16248080221574346,[   0.         3503.43821998],[   0.         -182.84421569],[0.         0.37034289]
