,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,flipped
9820,98.21000000001335,0.0050035864990768475,1.2199817154993111,0.059302532706757775,5.389996789527823,0.18912269436939727,0.0,60.24400000000089,0.0,0.0,-589.3057157841373,0.8879044734335642,-6.387461045099744e-15,-104.31515518673531,41.43769911973118,1.5707963267948966,3.026325703182074,3.644048211644347e-13,5951.1823558947435,7629.708320602497,1.8452357022745968e-15,30.134985916907997,-260.27759836861907,-1.0602650961256971e-16,-1.7315443062667453,0.6878311386981372,1.5707963267948966,3.031241186689956,-3.602710067366732e-30,-0.003287551145053285,-9.466330862652142e-33,-0.14998114794602688,"[0, 0, 0]",1.8462983500825897e-15,30.15234027260848,-260.2844617536164,-4.4994437631586635e-15,-73.48149305238624,634.3153033918003,-1.8880172819410814e-15,-30.833662134349105,-3.571888487931845,0.0
9830,98.3100000000134,0.003509505912992812,1.2193340878266603,0.04159477015596109,5.415682461451389,0.19002394601583825,0.0,60.24400000000089,0.0,0.0,-589.3105225624307,0.8876021329720515,-5.812034978754452e-15,-94.91773436718272,43.762800660287894,1.5707963267948966,3.0269260100677586,3.6458882718066306e-13,5954.1874021881995,7603.6840583491785,1.835042972024432e-15,29.96852599952998,-260.20700840818483,-9.647491831143962e-17,-1.5755549825240907,0.726425879096462,1.5707963267948966,3.0302198805864045,-3.602702178757681e-30,-0.016408878539549598,0.0,-0.10595155574931343,"[0, 0, 0]",1.8360142520824706e-15,29.984388206636805,-260.2142501950233,-4.4844529383295626e-15,-73.23667430400037,635.571623454849,-1.3275820404248896e-15,-21.681060063182358,-2.4983002321303505,0.0
9840,98.41000000001344,0.0010018194550174822,1.218672298910917,0.011873616848633986,5.458718584358518,0.19153398541608835,0.0,60.24400000000089,0.0,0.0,-589.3153280641567,0.8872931976508018,-4.8522876160740115e-15,-79.24387046865039,46.78714065017265,1.5707963267948966,3.0274438203505327,3.647718739522629e-13,5957.176782828027,7577.66707039477,1.826156585439471e-15,29.82340029322597,-260.13191951309824,-8.054391501351073e-17,-1.3153819545290688,0.7766273927722591,1.5707963267948966,3.028166127822143,-3.6029970155210065e-30,-0.023416399218288968,-1.4002281067672956e-32,-0.0305581451461436,"[0, 0, 0]",1.826970810251239e-15,29.836697593514266,-260.1396592608946,-4.4723698389992e-15,-73.03934231670776,636.8140965787852,-3.7991777707481085e-16,-6.204528151942606,-0.7116278644559729,0.0
9850,98.51000000001349,0.0017773214775250836,1.2179963755597805,0.021064900022557197,5.445572701946441,0.19107272638408568,0.0,60.24400000000089,0.0,0.0,-589.3201321994239,0.8869776835520179,-3.788610498366099e-15,-61.87270486484567,49.97203734269351,1.5707963267948966,3.0278529442300366,3.649541167769233e-13,5960.153034017957,7551.657850966238,1.8189926599661854e-15,29.706404511613297,-260.05159412410353,-6.288776472953394e-17,-1.0270351381854588,0.8294940133904253,1.5707963267948966,3.0258152483294056,-3.599724968397571e-30,-0.02219439381139766,2.958228394578794e-32,0.05421040702388995,"[0, 0, 0]",1.8196299956219497e-15,29.71681299275591,-260.059863455348,-4.464282960305327e-15,-72.90727356513791,638.0312590341847,6.756724619392278e-16,11.03456870029222,1.260910507932815,0.0
9860,98.61000000001354,0.004003303052125981,1.2173064839773595,0.04744723943734257,5.40760425081711,0.18974050002867052,0.0,60.24400000000089,0.0,0.0,-589.3249348717421,0.8866556713229897,-2.934494840044185e-15,-47.9239376134784,52.73317226586904,1.5707963267948966,3.0281589513758247,3.651357277192996e-13,5963.118965787065,7525.656920407055,1.8134612434530846e-15,29.61606962457563,-259.96625876482767,-4.8710159352701376e-17,-0.7954972713212551,0.8753265431556381,1.5707963267948966,3.023991224689475,-3.596902818509143e-30,-0.013170110281203242,1.2621774483536192e-32,0.1215369380436392,"[0, 0, 0]",1.8139539877849988e-15,29.624116750200056,-259.9749919131066,-4.46009799339921e-15,-72.83892786890887,639.2190472160174,1.525603153355025e-15,24.91499025543049,2.8390599215937127,0.0
9870,98.7100000000136,0.005025290821440055,1.2166028180670938,0.059559770285371925,5.390241880746573,0.18913129406128326,0.0,60.24400000000089,0.0,0.0,-589.3297359956264,0.8863272524628157,-2.538891038883028e-15,-41.46323724768156,54.614887926797344,1.5707963267948966,3.02839753236209,3.6531684499246703e-13,5966.076835326158,7499.66473052381,1.8089930754835667e-15,29.54309890399514,-259.87702261142755,-4.2143467214710016e-17,-0.6882550502569709,0.9065614488877984,1.5707963267948966,3.0233511419294685,-3.595396094180171e-30,0.0008803100861713488,-4.733165431326071e-33,0.15242480471503428,"[0, 0, 0]",1.809415709703581e-15,29.55000104460105,-259.8860765675148,-4.458544325341065e-15,-72.81355454397591,640.3799777471079,1.919653286458037e-15,31.350317296294342,3.5646461753158634,0.0
9880,98.81000000001363,0.004554123253351759,1.2158855301191962,0.053975530671113985,5.398437159828999,0.1894188477132982,0.0,60.24400000000089,0.0,0.0,-589.3345355107589,0.8859924908066397,-2.713809152342597e-15,-44.31986682579918,55.43200787110129,1.5707963267948966,3.028623701665995,3.6549753266098685e-13,5969.027688888928,7473.681591168952,1.80471213578653e-15,29.473185853146248,-259.7855408501567,-4.504696156202373e-17,-0.7356727114036009,0.9201249563624672,1.5707963267948966,3.024196847574609,-3.5955854207974245e-30,0.0158057321630136,-4.733165431326071e-33,0.13866407542170853,"[0, 0, 0]",1.8051590450166928e-15,29.480484434753176,-259.7947392923727,-4.457643980998485e-15,-72.79885080501694,641.5348603762541,1.7438348286558878e-15,28.478983979217745,3.231683005606097,0.0
9890,98.9100000000137,0.002738836455148719,1.215154746202665,0.03246079850002823,5.429642151127959,0.19051375968870035,0.0,60.24400000000089,0.0,0.0,-589.3393333886056,0.8856514548835348,-3.4037582708086544e-15,-55.587591020994644,55.27692176183939,1.5707963267948966,3.028895567187792,3.65677762484272e-13,5971.971065271579,7447.707639121033,1.799694424598868e-15,29.391240410735325,-259.6935443515289,-5.649953971862102e-17,-0.9227075064901706,0.9175506566934232,1.5707963267948966,3.026393996186244,-3.591787055538785e-30,0.02723229082331597,3.2343297114061485e-32,0.08406696673602836,"[0, 0, 0]",1.800252179025269e-15,29.40034923177319,-259.70272400998266,-4.454989682781737e-15,-72.75550282552449,642.6727152643797,1.0512314119730836e-15,17.16791180452984,1.9435398860652031,0.0
9900,99.01000000001378,0.00012375798340740206,1.2144107775643782,0.0014667863671739148,5.47454229786585,0.19208920343388944,0.0,60.24400000000089,0.0,0.0,-589.3441296303216,0.8853042927509074,-4.4011289098332174e-15,-71.87588965075409,54.539186124973405,1.5707963267948966,3.029257266800335,3.658574229066348e-13,5974.905142631483,7421.742854233359,1.793239490026241e-15,29.285823329220552,-259.60235801590807,-7.305505792831076e-17,-1.1930796369887964,0.9053048623094849,1.5707963267948966,3.02940966413818,-3.5877242986173815e-30,0.0317509147696672,8.504906634414033e-33,0.003838780146161222,"[0, 0, 0]",1.7939612982718186e-15,29.297611352446186,-259.6114180814776,-4.448742407718028e-15,-72.65347708115378,643.7955636275317,4.761349788481007e-17,0.777587430399675,0.08775212776334491,0.0
9910,99.11000000001378,0.0025051945147187,1.2136539644946291,0.029691671000950427,5.433918685267692,0.1906638135181646,0.0,60.24400000000089,0.0,0.0,-589.348924255941,0.8849511630848476,-5.404193200708617e-15,-88.25717267168353,53.78417992184859,1.5707963267948966,3.029725734586612,3.660363526956349e-13,5977.827287843062,7395.787122135955,1.785080185677145e-15,29.152571776939894,-259.5124934937995,-8.970508599542755e-17,-1.4649952305903038,0.8927723909741685,1.5707963267948966,3.032462822842873,-3.5840776658234806e-30,0.02796687714624708,3.549874073494553e-32,-0.07730310176588767,"[0, 0, 0]",1.785969646726923e-15,29.167097778239164,-259.5214260635836,-4.4381039820478105e-15,-72.47973840519228,644.9062986878553,-9.660892186608069e-16,-15.777434266491268,-1.7731945100656543,0.0
