time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
26.48000000000134,0.6538205438887688,1.8594992904355547,21.691589898842707,0.0,0.0,-0.0,17.442193809283467,17.49351357810658,0.7815325286384613,19.143407370575733,0.5849021251427214,138.94161788378838,-332.7564698811931,1804.2596956142604,7.8554858462066735,-6.099108669161223,-71.24595713637783,0.15514517075446993,0.44124085366996296,-4.660644788440978,1.4812837458456634,2.41748489788648,-0.12731389419789066,1.0383600272136768,0.10409388739875648,3.406890779580802
26.49000000000134,0.6537971263366792,1.8594326897117,21.72072492805713,0.0,0.0,-0.0,17.267124894510474,17.319661581047733,0.7814155192110243,18.98443047122029,0.5819509937546756,139.02018049937007,-332.8174389062371,1803.5470031834388,7.857037270130447,-6.094696339643,-71.29252902794704,0.1551396140001716,0.44122504997463496,-4.653733525402543,1.4800157984678066,2.4280381353520273,-0.12627558137346634,1.0722874658957893,0.10356867748610851,3.3785969568416685
26.500000000001343,0.6537725418360959,1.8593627701262456,21.74984066072012,0.0,0.0,-0.0,17.08298410058131,17.136755186157476,0.7812965850352117,18.81671244060196,0.579021958556289,139.09875862890624,-332.8783638087958,1802.8338453791503,7.858588637102151,-6.090284172099396,-71.33903182978746,0.15513378034049763,0.4412084587461613,-4.6468268426808494,1.47875820805601,2.4389291936216213,-0.12524250098586912,1.105924188023046,0.10304740003333615,3.34874746860968
26.510000000001344,0.6537467928361546,1.8592895386446602,21.778937046288867,0.0,0.0,-0.0,16.889631704388176,16.944654179849298,0.7811757568715104,18.640089053528623,0.5761149418715317,139.17735227181353,-332.9392445905283,1802.1202228920624,7.860139944355637,-6.085872174397478,-71.3854655877622,0.15512767035660371,0.4411910816373792,-4.639924752267082,1.4775109224821825,2.450155087015805,-0.12421461377962258,1.139254490813655,0.10253004121597045,3.3173130895121257
26.520000000001346,0.6537198817857961,1.8592130022318567,21.80801403445219,0.0,0.0,-0.0,16.686931653339663,16.743221941162783,0.7810530650450876,18.454398781270385,0.5732298660877507,139.25596142748097,-333.0000812531722,1801.4061364123843,7.861691189130568,-6.0814603543877865,-71.43183034785402,0.15512128462959948,0.44117292030099364,-4.633027266097462,1.4762738900100971,2.461712671378032,-0.12319188063743858,1.1722623816318491,0.10201658722082962,3.2842650741267043
26.530000000001348,0.6536918111337452,1.8591331678521354,21.837071575130096,0.0,0.0,-0.0,16.474752337403714,16.53232621321782,0.7809285394514344,18.259483577542603,0.5703666536658375,139.33458609527,-333.06087379854364,1800.691586629864,7.863242368672418,-6.077048719904334,-71.47812615616478,0.15511462374054308,0.44115397638956455,-4.626134396053356,1.4750470592940095,2.4735986412036253,-0.12217426258009528,1.2049315834867877,0.10150702424782808,3.249575296860995
26.54000000000135,0.653662583328492,1.8590500424691276,21.866109618473427,0.0,0.0,-0.0,16.252967380523955,16.311839894225795,0.7808022095619487,18.05518968722363,0.5675252271501801,139.41322627451453,-333.121622228537,1799.9765742337886,7.864793480232473,-6.072637278764609,-71.52435305891485,0.15510768827043717,0.441134251555493,-4.619246153961353,1.4738303793772776,2.4858095268308116,-0.1211617207662974,1.2372455419504815,0.10100133851174792,3.213216395877775
26.55000000000135,0.6536322008182751,1.8589636330457495,21.89512811486351,0.0,0.0,-0.0,16.021456449023546,16.081641845686484,0.7806741044294603,17.841368475621387,0.5647055091784029,139.49188196452104,-333.1823265451246,1799.2610999129818,7.866344521067826,-6.068226038769576,-71.57051110244262,0.15510047880022457,0.4411137474510104,-4.612362551593358,1.4726237996909834,2.49834169170823,-0.1201542164925188,1.2691874335332562,0.10049951624397192,3.1751619206771537
26.560000000001352,0.6536006660510622,1.8588739465441473,21.92412701491179,0.0,0.0,-0.0,15.780106074360239,15.841617715148837,0.7805442526936921,17.617877275842893,0.5619074224908993,139.5705531645686,-333.242986750357,1798.5451643558035,7.867895488441381,-6.06381500770368,-71.61660033320392,0.1550929959107839,0.4410924657281653,-4.605483600666669,1.4714272700525568,2.511191329753652,-0.11915171119282804,1.3007401755511432,0.10000154369418009,3.135386482900218
26.570000000001354,0.6535679814745301,1.8587809899256422,21.953106269459433,0.0,0.0,-0.0,15.528810487343563,15.591660770660965,0.7804126825866587,17.38458025155671,0.5591308899401561,139.6492398739089,-333.3036028463622,1797.8287682501486,7.86944637962185,-6.059404193334846,-71.66262079777147,0.15508524018292477,0.44107040803881076,-4.598609312844077,1.4702407406643991,2.524354462818983,-0.1181541664386971,1.3318864375150037,0.09950740713200902,3.0938659098718735
