,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],air speed1,air speed2,air speed3,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,flipped
7080,70.80999999999932,0.13734210074000153,0.9585791219927018,1.6226734468085524,3.939011046536205,0.13821091391355106,5.264689712914262,0.28958507655603505,3.22856576889864e-16,-34.52497460671285,38.90884130263278,-139.207335839904,15.222591957025228,-17.15550616380371,61.37865400495928,73.39048099035682,-73.5784927845203,-38.76705461709836,0.0,60.24400000000089,0.0,0.0,-588.1696829522994,0.5002891107414101,88.61307294738205,-90.733998948324,-565.5580835644384,2.211975190301601,2.8040306452556134,-2614.421525940107,3383.2932674981707,13790.59767773977,-29.245602204998892,39.183376624289686,-139.3012156851168,1.4709028774214985,-1.5061084746750328,-9.387791042500998,2.2613405158732585,2.92153068617499,-0.10307379691402838,0.050880180634867295,0.03325731666102908,-0.3790400817916771,0.0
7090,70.90999999999937,0.13724765893060764,0.9594249464927408,1.6215646503860288,4.198933817176021,0.1473310111289832,5.192147554099836,0.2855948838268633,3.1840793616226803e-16,-34.30374418252294,38.761841363134046,-140.1456771895265,15.252631284843716,-17.23485550404443,62.31361594124874,75.33218747096491,-73.64827313097926,-38.80903697179532,0.0,60.24400000000089,0.0,0.0,-588.1722552981021,0.5030560909032515,90.58481875580864,-90.88312863502371,-564.6676763286488,2.211377560686507,2.8074596411048103,-2617.3386612556533,3387.2040556139746,13776.62063375083,-29.096568675769372,39.03234332777185,-140.23941905432577,1.5036322082831035,-1.5085839027126746,-9.373011027299654,2.2512186695940954,2.9246707310449063,-0.09917444447581812,0.011440331467476524,0.04473905743042141,-0.4081446238872314,0.0
7100,71.00999999999942,0.1331198462131589,0.9602703256900886,1.5730879687668806,4.474438760806244,0.15699785125635946,5.100839139861424,0.28057245029909444,3.1280845667348783e-16,-34.06188579361961,38.61713894375807,-141.08176415747798,15.27214026205023,-17.314554045584558,63.256054103560324,75.18312790289265,-71.38184351359921,-37.690496124830496,0.0,60.24400000000089,0.0,0.0,-588.1748449240382,0.5058215569965657,90.45526816494291,-88.6963975591838,-562.6092869453083,2.210729390737755,2.8108429748167105,-2620.240789000518,3391.0997909475877,13762.549875892992,-28.946023145411292,38.882960990973245,-141.17517403224628,1.5014817768564763,-1.472285996268217,-9.338843485580306,2.24154482574665,2.923738458316332,-0.09410428615661806,-0.030387184239575957,0.056766597447398315,-0.4263729851332958,0.0
7110,71.10999999999946,0.12501056284481454,0.96111509554993,1.4777759562138,4.768887457638111,0.1673293844785302,5.031807553192934,0.2767753571368625,3.0857510143616124e-16,-33.843846418720844,38.47653947159888,-142.01366551951716,15.301855964776491,-17.396440633053086,64.20879671666263,73.05378314680013,-66.50977726829319,-35.42959805333729,0.0,60.24400000000089,0.0,0.0,-588.1774517711268,0.5085849803701596,88.35563911157664,-83.90621790134628,-559.3982531078016,2.2100355077259355,2.8141437712838893,-2623.127928629645,3394.980840309672,13748.385745579231,-28.797347869146694,38.739337134491855,-142.1065519029764,1.4666296911157182,-1.3927730214020493,-9.285543010221652,2.2324398473084037,2.918553879692936,-0.08777808309928263,-0.07338116996504457,0.06997138777785462,-0.4309963312822706,0.0
7120,71.20999999999951,0.11316064219447698,0.9619730033514192,1.3383255482070524,4.1205764915799135,0.14458163128350573,5.024533596420216,0.2763752520131503,3.081290267551932e-16,-33.69226294452469,38.34233035559425,-142.93949303691485,15.362499811456914,-17.482768783696642,65.17543622537255,69.11598466070944,-58.85637333421936,-32.07905905743618,0.0,60.24400000000089,0.0,0.0,-588.1800757451257,0.5113459069703845,84.47848447216636,-76.339142117916,-555.0836985771891,2.2092921261675484,2.8173251022149213,-2626.0004262034217,3398.8480015032396,13734.128775237483,-28.6536682440222,38.60596119198206,-143.0316719378705,1.402272167720688,-1.2671658939963295,-9.213925014560473,2.2240266748752893,2.909124027562145,-0.08059129796345303,-0.11320753047317313,0.06899475697764881,-0.3396406170855923,0.0
7130,71.30999999999958,0.09845961146771467,0.9628519515156548,1.1650641427561408,4.441093473438176,0.15582784117326934,5.098081630774919,0.28042077308287394,3.12639352700992e-16,-33.62891364233145,38.21795514703809,-143.8575255099137,15.465323657586074,-17.575740095750376,66.15745058709597,63.76183828095714,-48.683873428503716,-27.838929038337078,0.0,60.24400000000089,0.0,0.0,-588.1827167181973,0.5141039310635513,79.22716193854322,-66.25961352425409,-549.8641951694384,2.208488278529833,2.8203531928870547,-2628.8589193071803,3402.702525768933,13719.779677912577,-28.517633458721523,38.48728481654733,-143.9488445832207,1.3151046069076102,-1.0998541518533484,-9.127285624617064,2.2163370977151358,2.896133068346385,-0.07294835697133589,-0.14627159161836462,0.08427626099970434,-0.3189946603881539,0.0
7140,71.40999999999963,0.08169936952245846,0.963729866886834,0.9672285387470432,4.778412920691885,0.16766361125234686,5.2632099237007814,0.2895036805201734,3.227658289624389e-16,-33.666636805762536,38.10683775008954,-144.7663632840175,15.617157360002219,-17.676861667790874,67.15369547856865,57.216555284756076,-36.1670387566967,-22.82643833062416,0.0,60.24400000000089,0.0,0.0,-588.1853745338933,0.5168586750388978,72.83371264475831,-53.84390042448757,-543.8581173859491,2.2076088028297285,2.823200220817831,-2631.704277419859,3406.5460845619004,13705.339318831862,-28.391280622678696,38.38729228472217,-144.8566916694989,1.208978697376622,-0.8937637013559323,-9.027589758082813,2.20949257760879,2.8799668618572274,-0.06364587722611519,-0.17642723151387693,0.10223061085312672,-0.28106214104185806,0.0
7150,71.50999999999968,0.06392142011635311,0.9646066135318668,0.7570843446848057,4.471677504530959,0.1569009650712617,5.513810447540581,0.3032880013136889,3.3813388134646785e-16,-33.80115443937482,38.01309130000488,-145.66474447876908,15.817383330505205,-17.788375771250447,68.16439081372977,49.56258241978522,-21.495313471291247,-17.110357246774058,0.0,60.24400000000089,0.0,0.0,-588.1880490114293,0.5196097029825096,65.37996575029042,-39.28368924254169,-537.1340154444737,2.2066380678641937,2.8258411822140284,-2634.5375607073106,3410.3807361880126,13690.80869402298,-28.276426095298568,38.309730644665976,-145.75396238542598,1.0852527347169754,-0.652076376776793,-8.915975291223454,2.2036633401428385,2.8610254339617383,-0.052940444151747416,-0.2007893828031388,0.10702329213502082,-0.1948492732044843,0.0
7160,71.60999999999973,0.04745225116050665,0.9655103801147532,0.5621956298942884,4.70451016825766,0.165070532219567,5.8196163389143205,0.3201089019353384,3.5688739744438564e-16,-34.00386885639326,37.94165734401003,-146.55156445058608,16.053521001930992,-17.91258505296859,69.18826289176762,40.93097377635494,-5.151764441114838,-10.830849548062618,0.0,60.24400000000089,0.0,0.0,-588.1907399480508,0.5223564702156648,56.98449477828594,-23.064349494083434,-529.8333266043459,2.205564893213844,2.8282552412967585,-2637.3600030474745,3414.2088904098678,13676.188917152771,-28.17472000431785,38.25779831282328,-146.6395748602554,0.945894940214546,-0.3828489060169161,-8.794789964217816,2.1989339966126624,2.8400825058174433,-0.04135873685705197,-0.2169131008418381,0.12439700672549002,-0.12478204959840587,0.0
7170,71.70999999999978,0.03711054463417352,0.9664215969315346,0.4397352499877422,4.848486009474267,0.1701223161219041,6.1126333285283385,0.3362263470264421,3.7485663540446807e-16,-34.20841582184524,37.89864054767614,-147.42594269429654,16.292814985401936,-18.05039852933569,70.2161602827791,31.236479595937862,12.276479830017864,-4.092146711320487,0.0,60.24400000000089,0.0,0.0,-588.1934471227672,0.5250983203709609,47.5292945813398,-5.7739186993178295,-522.0694335513086,2.2043902318887403,2.8304270250995884,-2640.173000088558,3418.0332315187634,13661.481198666144,-28.087809339379806,38.233762630006936,-147.51266790206645,0.788946527145261,-0.09584221996078857,-8.665915834793523,2.1954463096335863,2.817905069567789,-0.028159023175012086,-0.2252208657838805,0.13859258041768424,-0.03915185402508381,0.0
7180,71.80999999999983,0.039572311116052965,0.967330965004682,0.4688907898590732,4.813130919708508,0.16888178665643885,6.33570989643001,0.3484967083423617,3.88536783907884e-16,-34.35945208301673,37.8885234987872,-148.28720812514817,16.507304296109474,-18.20277532987545,71.24159203202932,20.47732309471477,30.106030185969658,2.947546427107432,0.0,60.24400000000089,0.0,0.0,-588.1961703002062,0.5278345348164913,36.984627390824244,11.903254856094213,-514.0070318410694,2.203131586941092,2.832346407156439,-2642.978121484799,3421.856619912845,13646.686824939632,-28.017511142189175,38.23884975225587,-148.37259660951563,0.6139138734284527,0.19758407237391334,-8.532086711391374,2.1933377397038747,2.7953426837178643,-0.013912329460487064,-0.22448456896106625,0.14469085190290287,0.05405409958479552,0.0
7190,71.90999999999988,0.05287095098776196,0.9682424404396904,0.6263374961604746,4.629155751684963,0.16242651760298116,6.453432839652437,0.3549720771455494,3.9575613177884387e-16,-34.42328516624423,37.91339385091543,-149.13501568308502,16.679266852733516,-18.370344674491136,72.26104979962808,8.835362937330029,47.576053796805496,10.055501993699512,0.0,60.24400000000089,0.0,0.0,-588.1989092354112,0.5305644477533434,25.514629790063548,29.205709122314357,-505.8823574420835,2.2018200858569457,2.8340105354034857,-2645.777115854666,3425.681978962806,13631.807131041116,-27.96551856275387,38.273073490828025,-149.21905507917626,0.4235215090309935,0.4847903379973761,-8.397223913453224,2.1926686238329967,2.773315854271268,0.00048521081889096873,-0.21459864921240787,0.14204503654376235,0.14205732451511482,0.0
7200,72.00999999999993,0.07002136991257606,0.9691865170124034,0.8292190992562379,4.464700014635834,0.15665614086441526,6.437349769918126,0.35408742539316945,3.9476983911518253e-16,-34.37285562210316,37.973690934823104,-149.96942830108722,16.794307230130222,-18.55364707642549,73.27388453567588,-3.4477296626461453,63.94131046502757,16.980766709145612,0.0,60.24400000000089,0.0,0.0,-588.2016636808049,0.5332875438377851,13.346577567484074,45.38766338860208,-497.9470124359835,2.2004971973300065,2.8354248210241177,-2648.571884311785,3429.5121701035055,13616.843462143679,-27.933187749819474,38.335183795135606,-150.05214783848717,0.22154202190232847,0.7533972410298356,-8.265503825044423,2.193414523463077,2.7526985630816387,0.014293824485437078,-0.1964835174790336,0.13538238194369312,0.2213577159692986,0.0
7210,72.10999999999999,0.08724508503907588,0.9701281404726628,1.0327222136872032,4.671686905757719,0.16391883879851646,6.269872719770969,0.34487532419957473,3.844993255490199e-16,-34.19155614456818,38.06806177063413,-150.79093223807786,16.841912145250667,-18.751382627048105,74.27587157239131,-16.064327873842696,78.50577087333181,23.46180138865901,0.0,60.24400000000089,0.0,0.0,-588.2044333938147,0.5360035480274202,0.7775842714079708,59.75438824628371,-490.4667604327644,2.1992118020419755,2.8366027062432004,-2651.3644439684713,3433.3498696348393,13601.797131983929,-27.921449855793572,38.4227450925132,-150.87240523008592,0.012907248380053771,0.9918728544964284,-8.141337899753621,2.195522471391853,2.7343124079068493,0.027859780764771518,-0.16971005863569708,0.13505131340039578,0.3139816322079544,0.0
7220,72.21000000000005,0.10258310781490293,0.971067306849891,1.2136893056682234,4.875893782907316,0.17108399238271285,5.973838324240247,0.3285919062266797,3.663450454689879e-16,-33.90251892668335,38.191754929325576,-151.60049661320068,16.83307780104791,-18.96274384431957,75.27178023810505,-28.41333202083645,90.53903079930872,29.163017939925748,0.0,60.24400000000089,0.0,0.0,-588.2072181451224,0.5387124774815217,-11.580254219788547,71.57628695498917,-483.7724199670916,2.198014389791247,2.83756665686282,-2654.156872051058,3437.197451908357,13586.669377418171,-27.93050413587988,38.53214081825331,-151.6808504105994,-0.1922225320328726,1.1881064828860657,-8.0302174484942,2.1989763673458067,2.719063335611476,0.04112490652515465,-0.13379529538215354,0.1294662396670929,0.4033280016947749,0.0
7230,72.3100000000001,0.1146961480847922,0.972021342105196,1.3564064657674273,4.12253471019781,0.14465034070869506,5.604494367027243,0.30827608441050064,3.4369506375625004e-16,-33.560093899140895,38.33704428261914,-152.39965993522438,16.79492825387311,-19.185521653401185,76.26740742201186,-39.68625581807172,99.39435887708748,33.74259766497486,0.0,60.24400000000089,0.0,0.0,-588.2100177284162,0.5414146053260224,-22.89132756419861,80.20883722368629,-478.2000126414296,2.196947949802293,2.8383498472002415,-2656.9512078159382,3441.0568695866004,13571.461304662856,-27.959311163358,38.658574829510215,-152.47907884733198,-0.3799768867306002,1.3313995953735658,-7.93772014875212,2.2036969697707045,2.707749299613156,0.05255600100147935,-0.09335668066519172,0.09698563216407516,0.39258377420917695,0.0
7240,72.41000000000014,0.12311525460296775,0.972996509547578,1.4554853143491078,4.350852245736652,0.1526614823065492,5.223407697488488,0.2873143528763213,3.2032496136943067e-16,-33.22366818394918,38.495147794647934,-153.190384402982,16.758051133976892,-19.416990670053906,77.26938160004215,-49.31174678507265,105.00224306583372,37.08061704058511,0.0,60.24400000000089,0.0,0.0,-588.2128319702127,0.54411032303299,-32.553695651095765,85.5852523957798,-473.86283332958544,2.1960407663312433,2.8389928058288345,-2659.749320332662,3444.929556453596,13556.173837624825,-28.00559217766914,38.796636639607726,-153.26907260602474,-0.5403641134568634,1.4206435893330218,-7.865726600650331,2.2094230437198874,2.7004840062443103,0.0618129033223374,-0.05092809499466744,0.08778995914860786,0.4543785097103011,0.0
7250,72.51000000000019,0.12719697639082805,0.973969485943614,1.5034836763532071,4.5910499197105885,0.1610894708670382,4.871279156281225,0.2679454676953133,2.987307133436591e-16,-32.93080485761073,38.65826512855644,-153.97482155830338,16.74198905784705,-19.653824271108338,78.28064904150966,-56.67524504534485,107.04073463580471,38.995794722699536,0.0,60.24400000000089,0.0,0.0,-588.2156607347762,0.5468000202549957,-39.933255987497795,87.38691036469635,-470.93921697056714,2.195306049029444,2.839539931556605,-2662.552803814859,3448.816399312903,13540.807693304723,-28.066100987442216,38.940715724727276,-154.05301225016584,-0.6628586413169313,1.450549604353879,-7.817197014981746,2.2160255810159186,2.6977522766608786,0.07005652287631729,-0.0028835582523888906,0.07680521660280541,0.5041828446419935,0.0
7260,72.61000000000024,0.12630615757106384,0.9749404019858324,1.4930103424291925,4.849643574874393,0.17016293245173308,4.577748225157498,0.2517997531715269,2.8072995797123246e-16,-32.70691560038837,38.8185677003382,-154.75544950000437,16.760796926160882,-19.89273883661689,79.30508318110924,-61.15889914200788,105.1265612314337,39.29542711655096,0.0,60.24400000000089,0.0,0.0,-588.2185039289574,0.5494840545756037,-44.398102215847,85.23382239481678,-469.61799363129717,2.194745826693417,2.8400421711731987,-2665.3628729783372,3452.717692001144,13525.363354205883,-28.136510514986252,39.08454911569955,-154.83340693308273,-0.7369713534268366,1.4148101453226136,-7.79526581288245,2.223395556181372,2.7000480884467413,0.07714234282570127,0.04934887853266592,0.06468933981636824,0.5373616277654796,0.0
7270,72.71000000000029,0.12026442085498727,0.9759394667452402,1.4219469551723636,4.1752865194769715,0.14650128138515692,4.356153037711007,0.239610875417966,2.671406549779817e-16,-32.56021288351501,38.968599548894616,-155.5350067785363,16.82025535977352,-20.130758904129227,80.34770966511762,-62.40632534687381,99.16566852045523,37.9098608491386,0.0,60.24400000000089,0.0,0.0,-588.2213615078737,0.5521627356922849,-45.586069987100295,79.03490961632602,-469.96379099361735,2.1943528365485148,2.840555133988929,-2668.1802636734697,3456.633074337348,13509.841038257502,-28.21162893716793,39.22139446508996,-155.61300827934934,-0.7566906245783751,1.3119133791966813,-7.801005759803639,2.231380513252992,2.7074048823274883,0.08216541127980781,0.09609357621211344,0.042162049887648746,0.4473377292931962,0.0
7280,72.81000000000034,0.10964747188782176,0.976949041372536,1.2969453997850886,4.471279279083249,0.15688699224853506,4.213969036655043,0.23179002232384466,2.584212351502893e-16,-32.492782638592764,39.10157910968278,-156.31614599521998,16.92236581435162,-20.364252362521533,81.41004833728422,-60.48283688900942,89.62842933605545,34.99234680931626,0.0,60.24400000000089,0.0,0.0,-588.2242334769905,0.5548362943096515,-43.56047107465779,69.26417697353392,-471.8218383303901,2.194111025767559,2.8411316096937687,-2671.0051762362955,3460.5615259343244,13494.240691094048,-28.286075089343477,39.344960522250574,-156.39444325216112,-0.7230673772434958,1.1497273915001147,-7.8318477911556865,2.2397905333347,2.7192531036793746,0.08586074128713038,0.14080876508020318,0.031679463587007066,0.4434610828528368,0.0
7290,72.91000000000041,0.09455419158700794,0.97795675585313,1.1189923053549076,4.791251424800556,0.16811408508072126,4.152265896246182,0.22839603148802826,2.5463729615633615e-16,-32.50024633333188,39.21157422560303,-157.10137590768758,17.065916780129804,-20.590042785790192,82.49411342260508,-55.2176980488797,76.58003018182364,30.537048440878028,0.0,60.24400000000089,0.0,0.0,-588.2271198888458,0.5575049494636592,-38.1517812687499,55.989987396033456,-475.1959580253625,2.1939977461451865,2.841821433551761,-2673.8372726260445,3464.5014251335797,13478.56200410767,-28.35437188857095,39.44938696444653,-157.1802207604687,-0.6332876513636103,0.9293869496718784,-7.887855355310996,2.24851677687068,2.7355160495096023,0.08848357749075197,0.18399940065597314,0.0207439068828312,0.41606502891441294,0.0
7300,73.01000000000046,0.07526837035798553,0.9789627127599168,0.8912427448265681,5.137925245789466,0.1802780787996304,4.1691145507222815,0.22932279434821334,2.5567053822870565e-16,-32.57496307986016,39.29298377795368,-157.89319894361168,17.247307885501918,-20.804265757630105,83.59894709722472,-46.55492165969593,60.21387672817073,24.589455161552877,0.0,60.24400000000089,0.0,0.0,-588.2300208422389,0.5601689820837715,-29.30761377419401,39.40961097054062,-480.0416185834613,2.1939845166762253,2.842673410569688,-2676.675652368449,3468.450571495392,13462.804417643132,-28.41079903483077,39.5289973881597,-157.97283642856502,-0.4864818699653672,0.6541665721157299,-7.968289266706298,2.2574503841854265,2.755915601361508,0.09000317747188923,0.2230765165073164,0.009496634441163422,0.3605482585781118,0.0
7310,73.1100000000005,0.0527170205281189,0.9800099844160088,0.6245156458439587,4.6306139396757375,0.16247768209388552,4.220649936991527,0.2321575062860348,2.588309407038545e-16,-32.667633193929554,39.34302505250918,-158.6939330444852,17.44104759603672,-21.004998079885002,84.72571070577143,-35.023516518168904,41.09156171788054,17.397021297067965,0.0,60.24400000000089,0.0,0.0,-588.2329364808294,0.5628287813231493,-17.582468922132186,20.086563637995532,-486.11020447799,2.194042743870108,2.843731127128327,-2679.51885341254,3472.4062203877083,13446.967130528279,-28.450006535482448,39.578685258653564,-158.7745694579509,-0.2918542746519475,0.3334201520150595,-8.06902271558965,2.266474296495312,2.7796337796203314,0.09030065628906099,0.250007273499936,-0.0024357023227777005,0.2308469914927815,0.0
7320,73.21000000000055,0.02829261197248255,0.9810573852589201,0.33528084593158425,4.992435500617491,0.1751731754602628,4.256431956908397,0.2341257018572836,2.6102526954268963e-16,-32.723675352295515,39.36050487130865,-159.50533805584712,17.616327249336138,-21.18917044149878,85.86744010130519,-21.462755696071767,20.04456857669365,9.349559123519391,0.0,60.24400000000089,0.0,0.0,-588.2358669862847,0.565484828598416,-3.846428446735629,-1.1446018648051322,-493.01886776145994,2.1941516135873984,2.8450258438325577,-2682.3649421603877,3476.3651766708344,13431.04914098505,-28.46800093434729,39.59462231581917,-159.58711548999503,-0.06384749430209767,-0.018999433384322344,-8.183700746322502,2.2754725450091935,2.805636895725224,0.08945957095408666,0.26846290510158605,-0.014905293612698791,0.13454024623039515,0.0
7330,73.31000000000058,0.0062835588134265525,0.9821034798551466,0.07447259178356062,5.3681582161532555,0.18835642863695629,4.253332141584437,0.23395519603322776,2.6083517367397594e-16,-32.71706382459736,39.34401314172495,-160.32858314391584,17.75807851262185,-21.355035956713813,87.02271030649601,-6.533395133912129,-2.156224269126166,0.8040923650576518,0.0,60.24400000000089,0.0,0.0,-588.2388125671358,0.5681376081045123,11.224683378709717,-23.511260225839983,-500.4120098955823,2.1942955339276464,2.8465773050153618,-2685.211648688744,3480.323926959893,13415.049307305113,-28.461996618248254,39.57425335040974,-160.4115851969408,0.18632035354076013,-0.3902672502795239,-8.306420720662222,2.284319612701955,2.8329632916872187,0.08723130549254103,0.2760580192073229,-0.030017617614244808,0.013039094805634548,0.0
7340,73.41000000000066,0.02444549358507289,0.9831576829321996,0.2897004682688393,5.059921306120253,0.17754109846035976,4.205567525138088,0.23132789587603975,2.579060132859482e-16,-32.64031418218354,39.292611490712005,-161.16418831409143,17.861449711040034,-21.50172330571104,88.1923509904205,8.983602455926087,-24.528173699193392,-7.799521838800875,0.0,60.24400000000089,0.0,0.0,-588.2417734476937,0.5707874941809662,26.84505216696612,-46.029897004904434,-507.8489442960741,2.1944618265918323,2.8483929957278065,-2688.0564838915147,3484.278772402003,13398.966408724596,-28.43041998041881,39.51648375617209,-161.24842629856988,0.4456054074590952,-0.7640577817692011,-8.429867609987165,2.2928705689999007,2.86041383334432,0.0835924356232403,0.2708529324617993,-0.04208859243019753,-0.11385334082879403,0.0
7350,73.5100000000007,0.04828154634377423,0.9842484626658304,0.5720132233876376,4.6925524930582885,0.16465096466871187,4.126888317225697,0.22700013380664605,2.5308101862829743e-16,-32.50678011197072,39.205997567234796,-162.01191804943454,17.93436335846345,-21.630398451641522,89.38383305549766,24.29825473429501,-46.02526670127928,-16.013170816744765,0.0,60.24400000000089,0.0,0.0,-588.2447498549801,0.5734346605009863,42.23261809275847,-67.65566515292079,-514.8740876162274,2.194639075426641,2.8504667404580744,-2690.8968662883844,3488.2259899860546,13382.79921737624,-28.373006472182865,39.42194135914756,-162.09732702302063,0.7010261286228977,-1.1230274409554446,-8.54647911188201,2.3010025366477422,2.886746106021332,0.07888600109669555,0.25406326497233994,-0.05187510955943364,-0.21862572496010427,0.0
7360,73.61000000000075,0.07001293589824563,0.9853381276703708,0.8291193837812079,4.747701947167372,0.16658603323394286,4.040238013229773,0.22223392035731185,2.4776719729026757e-16,-32.34025762306178,39.08500880187355,-162.87083543506174,17.98840237339127,-21.739989621921808,90.59254124825087,38.73470258769256,-65.75319997202197,-23.470467564591235,0.0,60.24400000000089,0.0,0.0,-588.2477420049916,0.5760791177329161,56.72310496108384,-87.49318959394378,-521.1256683213319,2.19481684903802,2.8527798729347587,-2693.730251268444,3492.1620026479964,13366.54657223433,-28.29071955464284,39.29287575522697,-162.95728965810125,0.9415560879271464,-1.452313750646413,-8.650250121527858,2.3086172214128453,2.910910319685464,0.0732529761261127,0.22773719021258346,-0.06485897221348916,-0.3265861096187024,0.0
7370,73.7100000000008,0.08853787994426224,0.9864266436157704,1.0479853448352752,4.936557693095699,0.17321255063493676,3.970599624435197,0.21840344994974945,2.4349662997246513e-16,-32.16762576027759,38.931780780312145,-163.73944489561467,18.038632406977825,-21.831766126560254,91.82013242152028,51.616543875590594,-82.86397581497606,-29.842679694912988,0.0,60.24400000000089,0.0,0.0,-588.2507500912031,0.5787207719182609,69.65517628256842,-104.69574194153631,-526.2732973645959,2.194985124669909,2.855303373128492,-2696.554242840412,3496.083529013244,13350.207440140057,-28.18556369519193,39.13293617908013,-163.82676412043864,1.1562176529209116,-1.7378617279983863,-8.735696457150723,2.3155942860545493,2.9318659107435616,0.06605652592964283,0.1895838633036761,-0.07892645824882741,-0.4349924920802953,0.0
