time,thrust,combustion_chamber.pressure,ox_tank.pressure,combustion_chamber.temperature,ox_tank.temperature,combustion_chamber.fuel_grain.geometry.effective_radius,OF,combustion_chamber.cstar,specific_impulse,fuel_flow,ox_flow,mass_flow,mass_flow_out,combustion_chamber.ideal_gas_constant,propellant_CG,propellant_mass,combustion_chamber.fuel_grain.regression_rate,combustion_chamber.fuel_grain.flux,combustion_chamber.fuel_grain.geometry.port_area,combustion_chamber.fuel_grain.geometry.burn_area,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
5.3350000000000035,6343.099595430516,2749942.881635663,4342272.821186041,3143.2683756677493,286.5284516390578,0.07285295444525731,4.708685821876033,1453.5446776475603,214.99802197324985,0.5271410639692994,2.482141654040887,3.0092827180101867,3.0074475278064137,328.1192266563117,2.1509659064607702,27.947373547050223,0.0014542852757764603,148.90993562282716,0.016674169423497517,0.3696860766517422,0.018271831960708376,85656.86196798502,22.71895029678837,1.9118479040219334,5.2284232502618515,3.19
5.3750000000000036,6330.474303742884,2744866.726239225,4336409.291436836,3144.4944960107036,286.471067149267,0.0729062134391931,4.718016343400966,1453.6626962902797,214.4653057088045,0.5259307932883078,2.4813500782320714,3.007280871520379,3.008916923464975,327.9634410075855,2.152074168215448,27.830315988023465,0.00145026697308602,148.29071589901994,0.01669855756529076,0.3698602167018986,0.018329898964978008,85571.702377547,22.619664630626737,1.912978242940651,5.210651357396727,3.19
5.415000000000004,6324.656914541535,2742685.193948266,4330533.202326096,3143.8949155612304,286.4135013273625,0.07295937046204864,4.714320826701387,1453.5820187697695,214.68190417142952,0.5255545143199296,2.4776325924253766,3.0031871067453064,3.003118890233487,328.0282343188888,2.1531718405999856,27.71331116848443,0.0014485507540139084,148.02651117863138,0.016722916784133245,0.3700341502318478,0.01838789710507916,85479.00961692898,22.520410627497455,1.9140933620182132,5.192900540986978,3.19
5.455000000000004,6315.458448799291,2739066.8397015072,4324651.427455803,3144.195193593278,286.3558211091857,0.07301238430086564,4.717050196242583,1453.597091847209,214.52827753202737,0.5247670470066035,2.4753525020641396,3.0001195490707433,3.000898655689955,327.9842676459092,2.154257315880587,27.59648997662521,0.0014457052276929936,147.58880332411172,0.016747228071387347,0.37020774151312247,0.01844578112235083,85389.87652288361,22.42130532380044,1.915191857125139,5.175184652824772,3.19
5.495000000000004,6307.901825003173,2736147.756798782,4318760.489044887,3144.0473632309686,286.29799203605296,0.07306527600129943,4.716582782718707,1453.564688796367,214.5568696986253,0.5241836813777494,2.4723557265684013,2.996539407946151,2.99690857027378,327.99442688480053,2.1553313100258014,27.479787980316125,0.0014434251603963118,147.23839059941335,0.016771500945665308,0.37038105851201636,0.018503573680155497,85298.48480714991,22.322291223717873,1.9162742903312566,5.157496756598252,3.19
5.535000000000004,6299.515964741467,2732876.6610596674,4312862.0315051135,3144.116977961594,286.2400298676842,0.07311803590874373,4.717669937212044,1453.554492794584,214.49544916983345,0.5235006884637259,2.4697034600751273,2.993204148538853,2.993781436122655,327.9782807773217,2.156393399398539,27.363237167865954,0.0014408743200877768,146.84669589708105,0.016795730849733768,0.37055406868825436,0.018561263927937544,85207.8731896888,22.223396994655136,1.917340264077015,5.1398401732108185,3.19
5.575000000000004,6291.514530422618,2729770.0915478747,4306955.168827664,3144.0759999804477,286.1819255241859,0.07317066946766024,4.71796939887379,1453.5327208773654,214.47791234850476,0.5228676660048707,2.4668736478715414,2.989741313876412,2.9902233112563237,327.975474951068,2.1574437165127263,27.24682203041713,0.0014384643683048647,146.4769575643548,0.016819920155587757,0.37072678897872885,0.018618857513304186,85116.46049853053,22.12460885625213,1.9183898452009738,5.1222131741649966,3.19
5.615000000000004,6283.3023665547435,2726574.6534187878,4301040.262204517,3144.085841054936,286.12368217525494,0.07322317469888683,4.718633856911454,1453.5157473822512,214.43851188122852,0.5222110133100725,2.464122567856946,2.9863335811670186,2.986868944090484,327.9665002184789,2.158482121359295,27.130550424680383,0.0014359928422183236,146.09809784648397,0.016844067827311893,0.3708992119866337,0.018676351969790225,85025.06322546661,22.02593391033727,1.9194228733117786,5.104616514343115,3.19
5.655000000000004,6275.170671129765,2723414.3815859836,4295117.05828563,3144.0672210013354,286.0652969425698,0.07327555325746717,4.719097042367866,1453.495674521826,214.4094753038765,0.5215668419718559,2.4613245413465332,2.982891383318389,2.983407387406115,327.9609396644222,2.159508605630146,27.014418738649752,0.0014335590103381791,145.72533857477893,0.016868174499888745,0.3710713422459715,0.018733748809258922,84933.25862574045,21.927369007622993,1.9204392960047123,5.0870497310267595,3.19
5.695000000000004,6266.971980235607,2720228.607214043,4289185.605084959,3144.05764401102,286.00676991065785,0.0733278050132697,4.719636675888702,1453.4886483127198,214.37486003331176,0.5209174299852602,2.4585410076681193,2.9794584376533795,2.9799905835270595,327.95413106101444,2.160523095888757,26.89842898501201,0.0014311141561269534,145.35121343203548,0.016892239988297017,0.371243178435624,0.018791047591183375,84840.15344347639,21.828916025969132,1.9214390066825642,5.0695129590428785,3.19
