time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3
0.6,0.0,0.9285959364949807,0.0,3.251172796078333,0.11407623845888887,6287.521655432065,118.45419581488495,0.0,0.0,-1161.4918770590107,0.0750408993061309,0.0,0.0,5119.543284751053,1.5707963267948966,0.0,0.0,0.0,5.577510721767896,0.0,0.0,22.144205782913698,0.0,0.0,43.21960272940987,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,19.983599614600127,-0.0,-0.0,-6.486493622002026
0.65,0.0,0.9277312580932203,0.0,3.255407163361957,0.11422481274954234,6281.880469005435,118.28954165234833,0.0,0.0,-1159.8769922776692,0.08236505368760241,0.0,0.0,5114.046774405259,1.5707963267948966,0.0,0.0,0.0,6.738754072653515,0.0,0.0,24.30552825251106,0.0,0.0,43.23329605448457,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,22.144205782913698,-0.0,-0.0,-7.956702322506723
0.7000000000000001,0.0,0.926885591336774,0.0,3.259647444082449,0.11437359452920874,6276.239282578804,118.12503535076375,0.0,0.0,-1158.263519129488,0.08969141904196247,0.0,0.0,5108.399915080809,1.5707963267948966,0.0,0.0,0.0,8.008079858203661,0.0,0.0,26.467503169494815,0.0,0.0,43.24570062486571,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,24.30552825251106,-0.0,-0.0,-9.575848368506692
0.7500000000000001,0.0,0.9260603000294195,0.0,3.260003780025579,0.11438609754475716,6270.598096152174,117.96067691013123,0.0,0.0,-1156.6514577645946,0.09701977676577253,0.0,0.0,5102.603012915241,1.5707963267948966,0.0,0.0,0.0,9.38551908806727,0.0,0.0,28.63006602504946,0.0,0.0,43.25681359732005,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,26.467503169494815,-0.0,-0.0,-11.343625472337328
0.8000000000000002,0.0,0.9252643025376374,0.0,3.264254200416059,0.11453523510231785,6264.9569097255435,117.79646633045074,0.0,0.0,-1155.0408083340617,0.10434990769413946,0.0,0.0,5096.656263943404,1.5707963267948966,0.0,0.0,0.0,10.87109954231043,0.0,0.0,30.79315214467697,0.0,0.0,43.266631187780405,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,28.63006602504946,-0.0,-0.0,-13.259837448077587
0.8500000000000002,0.0,0.9244878042802787,0.0,3.2685108267539436,0.11468459041241907,6259.315723298912,117.6324036117223,0.0,0.0,-1153.4315709899008,0.11168159219139064,0.0,0.0,5090.560102113297,1.5707963267948966,0.0,0.0,0.0,12.464845763801218,0.0,0.0,32.956696714954575,0.0,0.0,43.27515162332374,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,30.79315214467697,-0.0,-0.0,-15.324050195714705
0.9000000000000002,0.0,0.9237309344957203,0.0,3.2727737580031833,0.11483416694748011,6253.674536872282,117.4684887539459,0.0,0.0,-1151.8237458850624,0.1190146102529034,0.0,0.0,5084.314866334375,1.5707963267948966,0.0,0.0,0.0,14.166779052014686,0.0,0.0,35.12063481358414,0.0,0.0,43.282372321858844,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,32.956696714954575,-0.0,-0.0,-17.535924652843818
0.9500000000000003,0.0,0.9229980837440646,0.0,3.2731483414765803,0.11484731022724842,6248.033350445652,117.30472175712157,0.0,0.0,-1150.2173331734266,0.12634874137502178,0.0,0.0,5077.920810857106,1.5707963267948966,0.0,0.0,0.0,15.976917456629419,0.0,0.0,37.28490137100521,0.0,0.0,43.2882899749841,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,35.12063481358414,-0.0,-0.0,-19.895206415119553
1.0000000000000002,0.0,0.9222924618257745,0.0,3.2774221968183253,0.11499727006380088,6242.392164019021,117.14110262124927,0.0,0.0,-1148.6123330097982,0.1336837644848737,0.0,0.0,5071.3781789824625,1.5707963267948966,0.0,0.0,0.0,17.89527576964666,0.0,0.0,39.44943114968443,0.0,0.0,43.29290117218446,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,37.28490137100521,-0.0,-0.0,-22.401652026760384
1.0500000000000003,0.0,0.9216070821550865,0.0,3.281702654211336,0.11514746155127493,6236.750977592391,116.97763134632902,0.0,0.0,-1147.0087455499004,0.14101945810772248,0.0,0.0,5064.687458106267,1.5707963267948966,0.0,0.0,0.0,19.921865518226273,0.0,0.0,41.61415879350011,0.0,0.0,43.29620458044269,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,39.44943114968443,-0.0,-0.0,-25.05477393622366
1.1000000000000003,0.0,0.9209420873316013,0.0,3.285989813967038,0.11529788820936974,6231.109791165761,116.8143079323608,0.0,0.0,-1145.4065709503702,0.14835560044944116,0.0,0.0,5057.849006374888,1.5707963267948966,0.0,0.0,0.0,22.056694959365778,0.0,0.0,43.779018852080085,0.0,0.0,43.29819776275645,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,41.61415879350011,-0.0,-0.0,-27.854213840503206
1.1500000000000004,0.0,0.920304958125436,0.0,3.286384219179263,0.11531172698874607,6225.468604739131,116.65113237934465,0.0,0.0,-1143.8058093687505,0.1556919691285166,0.0,0.0,5050.86294213504,1.5707963267948966,0.0,0.0,0.0,24.299769073210715,0.0,0.0,45.943945701717354,0.0,0.0,43.29887622273432,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,43.779018852080085,-0.0,-0.0,-30.79985323534081
1.2000000000000004,0.0,0.9196932752038254,0.0,3.2906830974325354,0.11546256482219422,6219.8274183124995,116.48810468728054,0.0,0.0,-1142.2064609634867,0.16302834119748477,0.0,0.0,5043.72965487124,1.5707963267948966,0.0,0.0,0.0,26.651089554546036,0.0,0.0,48.10887355169554,0.0,0.0,43.298237776393066,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,45.943945701717354,-0.0,-0.0,-33.891302477771944
1.2500000000000004,0.0,0.9191026847709453,0.0,3.2949889791094753,0.11561364838980615,6214.186231885869,116.32522485616848,0.0,0.0,-1140.6085258939186,0.1703644934207545,0.0,0.0,5036.449646807569,1.5707963267948966,0.0,0.0,0.0,29.11065480649526,0.0,0.0,50.27373652627335,0.0,0.0,43.296281206719684,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,48.10887355169554,-0.0,-0.0,-37.12805918438264
1.3000000000000005,0.0,0.9185333265167461,0.0,3.2993019658477136,0.11576498125781451,6208.545045459239,116.16249288600845,0.0,0.0,-1139.0120043202758,0.17770020226118322,0.0,0.0,5029.0232890593215,1.5707963267948966,0.0,0.0,0.0,31.67845993617017,0.0,0.0,52.438468660723146,0.0,0.0,43.29300417127203,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,50.27373652627335,-0.0,-0.0,-40.50975207964125
1.3500000000000005,0.0,0.9179960393916676,0.0,3.2997177852135784,0.11577957141100274,6202.903859032608,115.99990877680048,0.0,0.0,-1137.4168964036717,0.18503524341295843,0.0,0.0,5021.450444048089,1.5707963267948966,0.0,0.0,0.0,34.35449674677541,0.0,0.0,54.603003763486505,0.0,0.0,43.288399939262355,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,52.438468660723146,-0.0,-0.0,-44.036518580847655
1.4000000000000006,0.0,0.917482352338097,0.0,3.3040432947812066,0.11593134367653357,6197.262672605978,115.83747252854455,0.0,0.0,-1135.8232023060957,0.192369392039075,0.0,0.0,5013.731810440087,1.5707963267948966,0.0,0.0,0.0,37.13875372801889,0.0,0.0,56.76727548625262,0.0,0.0,43.28246897138237,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,54.603003763486505,-0.0,-0.0,-47.70765985979497
1.4500000000000006,0.0,0.9169907458357869,0.0,3.3083762144230384,0.11608337594466801,6191.621486179348,115.67518414124068,0.0,0.0,-1134.2309221904106,0.1997024231968304,0.0,0.0,5005.867834523976,1.5707963267948966,0.0,0.0,0.0,40.0312160514132,0.0,0.0,58.931217449519934,0.0,0.0,43.27520955931011,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,56.76727548625262,-0.0,-0.0,-51.5227294649614
