time,AOA1,AOA,CD,CL,Thrust,Gravity1,Gravity2,Gravity3,flipped,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
8.20999999999987,2.630820024867459,2.630820024867459,1.0491793353571972,0.9096651657419299,0.0,0.0,0.0,-41.45247460649928,0,8.430583704625379e-08,14.789984758820404,-61.94956685251038,1.5707963267948966,0.08937358772652457,5.445261474516761e-09,107.11288177745949,1473.730973225592,4.090160105711285e-09,5.888454069319164,65.71032430651175,1.9949224866956586e-08,3.499742628386366,-14.659077981436226,4.712388975799891,1.7118011655126042,-2.0450199862623217e-09,-82.98041180768186,-9.541269745688123e-09,-13.505107588960696,"[0, 0, 0]",4.06051399293538e-09,5.892586217936917,65.8535041296948,-1.1728546641893952e-09,-1.7020375356099524,-19.021382417621755,8.547869171044318e-08,16.492022294430356,-1.4757098283893457
8.21999999999987,1.801174753239129,1.801174753239129,1.0491919374184158,0.9096512375313738,0.0,0.0,0.0,-41.45246604847523,0,7.544286363070498e-08,14.722216500085247,-61.861857041357396,1.5707963267948966,0.09010048894311004,5.487108105854001e-09,107.17194090438534,1474.3873440336256,4.279166161736822e-09,5.923371315850373,65.5638373002205,1.7851986338150613e-08,3.483706677855349,-14.638323276815132,4.71238897577909,0.8813431525049099,-2.1152850531324107e-09,-83.11119079385699,-4.511743628329691e-09,-12.650689646066544,"[0, 0, 0]",4.090160105711285e-09,5.888454069319164,65.71032430651175,-1.1788030920222397e-09,-1.697079743761586,-18.938019898570655,7.662166672272722e-08,16.419296243846834,-1.4713710943115148
8.229999999999869,0.9714436414480208,0.9714436414480208,1.0492045210304881,0.909637255163241,0.0,0.0,0.0,-41.45245750929622,0,-7.259571713031975e-08,-18.049327703484273,-58.829635480139316,1.5707963267948966,0.09023640459608122,5.529916610423102e-09,107.23115493525022,1475.0422684282698,4.282534752083311e-09,5.919434857125839,65.42104162863971,-1.7178268268852618e-08,-4.270998422762199,-13.92081103934116,4.712388975757675,0.049561601200719174,-2.167750657681951e-09,-83.24511946698117,-5.981377281578381e-09,-14.135044978767402,"[0, 0, 0]",4.279166161736822e-09,5.923371315850373,65.5638373002205,-1.2305443520026168e-09,-1.703362487465443,-18.85395580260872,-7.136517277831714e-08,-16.34596521601883,1.476777831765624
8.239999999999869,0.1397980057968001,0.1397980057968001,1.049217087156039,0.9096232178870162,0.0,0.0,0.0,-41.45244898893721,1,-3.5680123925477895e-08,-17.972230692860443,-58.75116443432753,1.5707963267948966,0.08978009637549189,5.572101427235576e-09,107.29013618998549,1475.6957832682178,4.154428610411538e-09,5.876816089927511,65.28192636096,-8.442960065501958e-09,-4.252755016903348,-13.902242496600925,1.5707963221453811,0.783509989060942,-2.3324727333999285e-09,83.36919858535109,-2.6963037862017145e-08,10.680778695217265,"[0, 0, 0]",4.282534752083311e-09,5.919434857125839,65.42104162863971,-1.2287838662918114e-09,-1.6984581494553401,-18.771200964608916,-3.445134005918608e-08,-16.2737725434051,1.4724855192186017
8.249999999999869,0.6937298926854512,0.6937298926854512,1.0492296367954728,0.9096091248864334,0.0,0.0,0.0,-41.452440486918675,0,8.106033111792391e-08,14.520216282323743,-61.600783585039856,1.5707963267948966,0.08991310387312203,5.61391417042093e-09,107.34888392969741,1476.3478905621234,4.208120026659176e-09,5.872731852457572,65.13953242014085,1.9181243315029506e-08,3.4359075229156075,-14.57654566722904,1.5707963221215746,1.6171210526580713,-2.4288166663650157e-09,83.35301413407477,7.694251268999664e-09,-13.917668950479923,"[0, 0, 0]",4.154428610411538e-09,5.876816089927511,65.28192636096,-1.1893827440456739e-09,-1.6824897724256098,-18.689741476649104,8.224971386196958e-08,16.202706054749353,-1.458601621472077
8.259999999999868,1.5272079487849488,1.5272079487849488,1.0492421690768756,0.9095949774403473,0.0,0.0,0.0,-41.45243200321448,0,-7.683860005497341e-08,-17.808627242012406,-58.60570388896494,1.5707963267948966,0.09004940778862076,5.656020345311241e-09,107.40759179486858,1476.9985747771261,4.213114951403024e-09,5.868841181776383,64.99731058040214,-1.8182258366260084e-08,-4.214041659153434,-13.86782228051178,1.5707963220975694,2.450048266945695,-2.372209626628413e-09,83.23242872345,3.6271566783209295e-09,-10.199413174474735,"[0, 0, 0]",4.208120026659176e-09,5.872731852457572,65.13953242014085,-1.2020803236386013e-09,-1.6775888903172396,-18.607584792545648,-7.563651973133482e-08,-16.131038351695167,1.4543129067951954
8.269999999999868,2.359998859157073,2.359998859157073,1.0492546846140853,0.9095807751574008,0.0,0.0,0.0,-41.45242353802667,1,-7.08235514812079e-08,-17.732379269361328,-58.5280604771717,1.5707963267948966,0.089597670994978,5.697277965313988e-09,107.46606995566586,1477.6478549511337,4.038409049146355e-09,5.826790977678156,64.85872422109874,-1.6758922085073765e-08,-4.195999160491907,-13.849449580167777,4.712388975663908,3.0014162673687648,-2.318661133629555e-09,-83.11172584957528,7.082541921450679e-09,13.9411616004692,"[0, 0, 0]",4.213114951403024e-09,5.868841181776383,64.99731058040214,-1.2008340073328996e-09,-1.672753807100841,-18.525718341516733,-6.9622717473875e-08,-16.059625462260488,1.4500814023717057
8.279999999999868,3.091013938363738,3.091013938363738,1.0492671828404876,0.909566518981334,0.0,0.0,0.0,-41.45241509110756,0,1.8862422696651055e-07,14.332245015051853,-61.33399509656751,1.5707963267948966,0.08973129278709817,5.738358932868497e-09,107.52431775116432,1478.2957331217124,4.177784461755469e-09,5.822768122013972,64.71690989462783,4.4634004606896714e-08,3.3914280276550794,-14.51341571401441,4.712388975639181,2.170406609484907,-2.6267341636890522e-09,-83.09020572719632,-6.869714793335017e-08,-9.637137124676036,"[0, 0, 0]",4.038409049146355e-09,5.826790977678156,64.85872422109874,-1.1484803800776693e-09,-1.6570770903188965,-18.445128103242986,1.897727073465882e-07,15.98932210537075,-1.4364519022169662
8.289999999999868,2.260137902272004,2.260137902272004,1.049279663895029,0.9095522090577801,0.0,0.0,0.0,-41.45240666243062,0,7.911060808400688e-08,14.26618361079366,-61.248493033372725,1.5707963267948966,0.09045150793966553,5.781720624647848e-09,107.58271461298438,1478.94217705568,4.49455389411458e-09,5.856604241996127,64.57187689892235,1.8719881864925453e-08,3.375795968775804,-14.493183427081233,4.712388975611034,1.3389172912552514,-3.0026200415434416e-09,-83.2076579187348,-6.480027637527726e-09,-13.853301183020516,"[0, 0, 0]",4.177784461755469e-09,5.822768122013972,64.71690989462783,-1.1854744591546204e-09,-1.652249644139565,-18.363858752841224,8.02960825431615e-08,15.918433254933225,-1.432227618100883
8.299999999999867,1.4293687991949187,1.4293687991949187,1.0492921269465345,0.9095378466495023,0.0,0.0,0.0,-41.45239825241518,0,-7.610065318369942e-08,-17.505120430599998,-58.29701547788508,1.5707963267948966,0.09058999524597607,5.8266839696713625e-09,107.64126149472662,1479.587188625644,4.4981151105883985e-09,5.85277210645178,64.4304370938815,-1.80076385701618e-08,-4.142223077645285,-13.794777581091061,4.71238897558074,0.5062045098772936,-3.0562110652591414e-09,-83.33489835685677,-4.238177105612268e-09,-11.59478644137282,"[0, 0, 0]",4.49455389411458e-09,5.856604241996127,64.57187689892235,-1.2725211752575276e-09,-1.6581518630362966,-18.281921324293798,-7.482813200844189e-08,-15.846968567563701,1.4373040988238912
8.309999999999867,0.5967945051232684,0.5967945051232684,1.0493045729457473,0.9095234309691759,0.0,0.0,0.0,-41.45238986103685,1,-6.854891823995371e-08,-17.429974122580056,-58.220508168659954,1.5707963267948966,0.09014552838406084,5.8708094128783805e-09,107.69958254918257,1480.2308037103005,4.326973530815211e-09,5.811438784738396,64.29257983739696,-1.6220677384475653e-08,-4.124441265031422,-13.776673715817054,1.5707963219600636,0.32776620605461515,-3.120517108953329e-09,83.45924482952499,-8.623031633225234e-09,13.274508092270839,"[0, 0, 0]",4.4981151105883985e-09,5.85277210645178,64.4304370938815,-1.2706926844022701e-09,-1.6533758065984883,-18.201242755062864,-6.727822555555144e-08,-15.776598315981566,1.43312444743976
8.319999999999867,0.2376206776705548,0.2376206776705548,1.0493170028797676,0.9095089611643538,0.0,0.0,0.0,-41.452381487828866,0,9.870039600625855e-08,14.069271235011211,-60.9939828831477,1.5707963267948966,0.09028117604594907,5.914257516206798e-09,107.75767705601697,1480.8730242678594,4.362647134868335e-09,5.807462582142937,64.15153167438024,2.3355398195100534e-08,3.329200745939507,-14.432958887527983,1.5707963219290784,1.1624120808697196,-3.0765210459233946e-09,83.4699301334959,1.7422244239212114e-08,-11.13744729809166,"[0, 0, 0]",4.326973530815211e-09,5.811438784738396,64.29257983739696,-1.21962115732105e-09,-1.6380395317573693,-18.121809636692873,9.99200171635796e-08,15.70731076676858,-1.419791758625962
8.329999999999867,1.0721309048237704,1.0721309048237704,1.0493294158864273,0.9094944385280772,0.0,0.0,0.0,-41.452373132765715,0,7.803402228401462e-08,14.004184082927491,-60.909701361479954,1.5707963267948966,0.09099816651738929,5.9589295007654e-09,107.81591775683764,1481.5138184352456,4.571749776852014e-09,5.84067758199062,64.00730180286065,1.8465130201635106e-08,3.313799223597044,-14.413015416390193,1.5707963218988892,1.9965004535426258,-2.961320399336704e-09,83.3477444010854,5.617885078126e-09,-13.299699184009064,"[0, 0, 0]",4.362647134868335e-09,5.807462582142937,64.15153167438024,-1.226932914946833e-09,-1.6332668616271986,-18.041712593821067,7.926095519896145e-08,15.63745094455469,-1.41561563489317
8.339999999999867,1.9055022870252374,1.9055022870252374,1.0493418111355226,0.9094798643354596,0.0,0.0,0.0,-41.45236479626191,0,-7.546705668332227e-08,-17.2059693449667,-57.99283319597549,1.5707963267948966,0.09113867765308983,6.004662184010925e-09,107.87430559175843,1482.1531880579098,4.574786872253003e-09,5.836889402167846,63.86662272996109,-1.7857711121437156e-08,-4.071435188151718,-13.722799163522785,1.5707963218695409,2.8293306463326653,-2.908318183803127e-09,83.2182941569225,4.982558028589442e-09,-12.590349648569699,"[0, 0, 0]",4.571749776852014e-09,5.84067758199062,64.00730180286065,-1.2828696712874358e-09,-1.6389409953367058,-17.960962483028194,-7.418418701203483e-08,-15.567028349629995,1.4204940833146125
8.349999999999866,2.7381919686795766,2.7381919686795766,1.0493541895744776,0.9094652377748994,0.0,0.0,0.0,-41.45235647829344,1,-6.386858072480358e-08,-17.131897597521075,-57.91744163006064,1.5707963267948966,0.09070148988020878,6.049585780636759e-09,107.9324713522092,1482.7911685912475,4.409932452913664e-09,5.79626268798722,63.72948393756486,-1.511317274643076e-08,-4.053907647973563,-13.70495931572337,4.712388975430667,2.6222897660287927,-2.825160218972134e-09,-83.0946848067031,1.16490349376091e-08,12.131520395308451,"[0, 0, 0]",4.574786872253003e-09,5.836889402167846,63.86662272996109,-1.280853829169423e-09,-1.6342186750927723,-17.8814468442117,-6.258772689563415e-08,-15.497678922428303,1.4163616924445
8.359999999999866,2.7129912559090013,2.7129912559090013,1.0493665521862923,0.9094505579699633,0.0,0.0,0.0,-41.45234817839901,0,8.808375855666291e-08,13.810175941127397,-60.65881981210308,1.5707963267948966,0.09083920456067766,6.093828355634868e-09,107.99041432867857,1483.4277619654024,4.438582546708241e-09,5.792332605884335,63.58919089343703,2.084319150534622e-08,3.26789122739665,-14.353649509842777,4.712388975402427,1.7913406531529956,-2.822762836711408e-09,-83.09513776845631,-1.1169558485463886e-08,-12.222112745951701,"[0, 0, 0]",4.409932452913664e-09,5.79626268798722,63.72948393756486,-1.2319368544627809e-09,-1.619215192006197,-17.803152501056463,8.931569541112569e-08,15.429391133133594,-1.4033191326476075
8.369999999999866,1.8821798577136741,1.8821798577136741,1.049378898110926,0.9094358262255385,0.0,0.0,0.0,-41.45233989655351,0,7.719170137050913e-08,13.746047732161706,-60.57573936006381,1.5707963267948966,0.09155304342333163,6.139191906201005e-09,108.04850066993357,1484.0629366833427,4.63412756651914e-09,5.8249356451164225,63.445752694653414,1.8265812456833617e-08,3.25271661902084,-14.333990246880111,4.712388975373797,0.95977609568373,-2.903329711041527e-09,-83.2177737253968,-4.943816380559931e-09,-12.305078642146185,"[0, 0, 0]",4.438582546708241e-09,5.792332605884335,63.58919089343703,-1.2371656922802088e-09,-1.6144963178820795,-17.72420914680548,7.842886706278934e-08,15.360544050043785,-1.3991903167048176
8.379999999999866,1.0513291391070618,1.0513291391070618,1.049391226519484,0.9094210438286778,0.0,0.0,0.0,-41.45233163316667,0,-7.45269650465087e-08,-16.911095006760142,-57.69308344493992,1.5707963267948966,0.09169562042794453,6.185548945728463e-09,108.10673130281766,1484.6966945637928,4.637280338972455e-09,5.821190931701095,63.30582339535752,-1.7635257966170455e-08,-4.001659302086437,-13.65186961229916,4.712388975344495,0.12696412416095093,-2.957048346818958e-09,-83.34462057915901,-5.799910774926287e-09,-13.064292110297519,"[0, 0, 0]",4.63412756651914e-09,5.8249356451164225,63.445752694653414,-1.2887774366302342e-09,-1.6199479883735777,-17.644627462059635,-7.323818760987847e-08,-15.291147018386564,1.4038756502863838
8.389999999999866,0.21865974458889523,0.21865974458889523,1.0494035383561127,0.9094062099438653,0.0,0.0,0.0,-41.45232338821483,1,-5.12809926898726e-08,-16.838080748200902,-57.618790038646836,1.5707963267948966,0.09126572265397963,6.231177503130345e-09,108.16474356110226,1485.3290706437656,4.4884311414039245e-09,5.781260725217244,63.169392599190225,-1.213458154753573e-08,-3.9843819946837087,-13.634289621159757,1.570796321724509,0.707074891134693,-3.0814176739601045e-09,83.46318247996979,-1.9073954653303017e-08,10.648088051858162,"[0, 0, 0]",4.637280338972455e-09,5.821190931701095,63.30582339535752,-1.286764009589728e-09,-1.6152784469189188,-17.56625633735992,-4.999422868028287e-08,-15.222802301281984,1.3997896869279105
8.399999999999865,0.6158091684807128,0.6158091684807128,1.0494158345997733,0.909391323671059,0.0,0.0,0.0,-41.45231516124214,0,8.401865451629925e-08,13.554898285803453,-60.32842871376697,1.5707963267948966,0.09140554665809111,6.276255481732884e-09,108.22253674593141,1485.960066825784,4.527164579103822e-09,5.77737624061236,63.029843804482624,1.9881269087515342e-08,3.207485073706808,-14.275469320360383,1.5707963216934349,1.5416525105896326,-3.1333705335849495e-09,83.45234141101812,8.683382728334015e-09,-12.816301842192026,"[0, 0, 0]",4.4884311414039245e-09,5.781260725217244,63.169392599190225,-1.2426673860767632e-09,-1.6006002826606454,-17.489082823879347,8.526132190237601e-08,15.155498568464099,-1.3870307286454824
8.409999999999865,1.4502469639315418,1.4502469639315418,1.0494281143925335,0.9093763863269435,0.0,0.0,0.0,-41.452306952223836,0,7.64418362454875e-08,13.491714038241449,-60.246530279718,1.5707963267948966,0.092116307713153,6.32247636856245e-09,108.28047050881023,1486.589651974852,4.717012786809349e-09,5.809376335151825,62.88718600909383,1.8088372453589977e-08,3.1925338341861997,-14.256089757398472,1.5707963216624263,2.375583212949082,-3.068332221723721e-09,83.33379906087178,4.324279643911712e-09,-10.892168187076857,"[0, 0, 0]",4.527164579103822e-09,5.77737624061236,63.029843804482624,-1.250577542913131e-09,-1.5959342447629654,-17.411274942165214,7.769241378840063e-08,15.087648283004414,-1.3829483853289568
8.419999999999865,2.283466905235929,2.283466905235929,1.0494403769068053,0.9093613992104826,0.0,0.0,0.0,-41.45229876156497,1,-7.320568879573592e-08,-16.620429580226485,-57.3976965556855,1.5707963267948966,0.09226099379711804,6.369665640607103e-09,108.33854576352341,1487.2178278833878,4.720841622121327e-09,5.805674607485118,62.74799569809846,-1.7322605391194254e-08,-3.932879367527594,-13.581972441676747,4.712388975221816,3.074863416778131,-3.012357450204985e-09,-83.21393642960287,6.870674659835505e-09,13.080358066706571,"[0, 0, 0]",4.717012786809349e-09,5.809376335151825,62.88718600909383,-1.300093837791774e-09,-1.6011689423155069,-17.332843200069213,-7.190559495794415e-08,-15.019260637910977,1.3874454059486825
8.429999999999865,3.1160608966043357,3.1160608966043357,1.0494526230834997,0.9093463614626004,0.0,0.0,0.0,-41.45229058924219,0,1.5714029338257598e-07,-16.548456101877385,-57.32448410617894,1.5707963267948966,0.09183839854671763,6.4173705913387625e-09,108.3964062914056,1487.844629174852,4.820148524210639e-09,5.766430968951784,62.61226259470755,3.718398580905659e-08,-3.915848339139186,-13.564648236503793,4.7123889751884205,2.2432704631922658,-3.666816279340581e-09,-83.10465428757016,-1.3776244048695476e-07,8.776070339836897,"[0, 0, 0]",4.720841622121327e-09,5.805674607485118,62.74799569809846,-1.2982239040808167e-09,-1.5965512419299053,-17.255598570965596,1.5843851728665678e-07,-14.951904859947481,1.3834050540288416
8.439999999999864,2.3351088617389846,2.3351088617389846,1.0494648538975995,0.9093312721600144,0.0,0.0,0.0,-41.45228243480505,0,8.175769604741631e-08,13.303378721475221,-60.002734081542876,1.5707963267948966,0.09198037537586314,6.466985332732038e-09,108.45405140409149,1488.4700577245817,5.102799754444437e-09,5.762591568226968,62.473447351264966,1.9346260237702853e-08,3.147968194176035,-14.19840045201341,4.712388975148129,1.4121196319527332,-4.391491315924233e-09,-83.12551196033635,-7.1725668297755846e-09,-12.947604893076466,"[0, 0, 0]",4.820148524210639e-09,5.766430968951784,62.61226259470755,-1.3225504827640197e-09,-1.5821910929729073,-17.179528328982126,8.308024653018033e-08,14.885569814448129,-1.3709233177557003
8.449999999999864,1.5041000073285957,1.5041000073285957,1.0494770684932597,0.9093161326311554,0.0,0.0,0.0,-41.45227429822913,0,-7.859871811045067e-08,-16.39627767549376,-57.18822576584559,1.5707963267948966,0.0921256078802312,6.518032017938992e-09,108.5116590230167,1489.0940989279447,5.106537286946469e-09,5.75893221681749,62.334793321349615,-1.8598753737296395e-08,-3.879838476071687,-13.532405531057227,4.712388975103932,0.5802834301928504,-4.447973221563446e-09,-83.24172839164017,-4.123814298067061e-09,-10.295681367684695,"[0, 0, 0]",5.102799754444437e-09,5.762591568226968,62.473447351264966,-1.3969512127046155e-09,-1.5775769512696665,-17.10283809651262,-7.720176689774606e-08,-14.818700724224094,1.366886628896165
8.459999999999864,0.6724090380730819,0.6724090380730819,1.0494892673679472,0.9093009425347356,0.0,0.0,0.0,-41.452266179704424,1,-7.177523430904662e-08,-16.32509024200531,-57.11578260843988,1.5707963267948966,0.09170761489116294,6.568207819013652e-09,108.56905477438676,1489.7167706694358,4.9286229279855504e-09,5.720218057192785,62.19955497687994,-1.6984118054887334e-08,-3.862993448869318,-13.515263362877747,1.5707963214693503,0.2527070107104199,-4.5095772900790485e-09,83.3563597890139,-8.196999405053321e-09,12.6305981070619,"[0, 0, 0]",5.106537286946469e-09,5.75893221681749,62.334793321349615,-1.3948235276738378e-09,-1.5730217364375998,-17.026417596040925,-7.038041078137278e-08,-14.752068505567708,1.3629011673054674
8.469999999999864,0.1609993958192571,0.1609993958192571,1.0495014501623736,0.9092857025918959,0.0,0.0,0.0,-41.452258078998256,0,1.1399457654310092e-07,13.127519243526244,-59.75405936394142,1.5707963267948966,0.09185034843665625,6.617743806549125e-09,108.62623803899002,1490.3380748487018,4.97857457910907e-09,5.716434863459608,62.06128087633376,2.697444827959118e-08,3.1063547022340123,-14.139556746358288,1.5707963214246756,1.0863409440522882,-4.425385336773554e-09,83.3704268793598,2.503539006615207e-08,-9.81718003788051,"[0, 0, 0]",4.9286229279855504e-09,5.720218057192785,62.19955497687994,-1.343190430491646e-09,-1.5589226984924234,-16.95115415533146,1.1533776697359257e-07,14.686441942018668,-1.3506471296117113
8.479999999999864,0.9944905956156322,0.9944905956156322,1.0495136169107795,0.9092704130359923,0.0,0.0,0.0,-41.45224999608587,0,8.109826759795376e-08,13.065920665982057,-59.67420513116653,1.5707963267948966,0.09255501260706386,6.668683669052078e-09,108.68355734095914,1490.9579811520239,5.20939792148148e-09,5.747425530363681,61.91997978809617,1.9190220194890875e-08,3.0917786785805204,-14.120660901159212,1.5707963213812028,1.9194844473108406,-4.269168161394577e-09,83.25827377235069,6.20804500964344e-09,-12.613441363940751,"[0, 0, 0]",4.97857457910907e-09,5.716434863459608,62.06128087633376,-1.3537405673340533e-09,-1.5543745809614469,-16.875286740816644,8.24520081652878e-08,14.620295246943504,-1.346668394264017
8.489999999999863,1.8269294347037761,1.8269294347037761,1.04952576679363,0.9092550751794694,0.0,0.0,0.0,-41.452241931361634,0,-7.86076752138542e-08,-16.11290780324639,-56.900195756195515,1.5707963267948966,0.09270260348349092,6.720792381940522e-09,108.74101357110767,1491.5764913271519,5.212344656207278e-09,5.743820499342243,61.78205523752461,-1.8600873249731288e-08,-3.8127848828681454,-13.464249213152591,1.5707963213387888,2.751467559682896,-4.213643417832515e-09,83.13834870206037,4.896903702768745e-09,-11.3715726941249,"[0, 0, 0]",5.20939792148148e-09,5.747425530363681,61.91997978809617,-1.4133041857912125e-09,-1.5592705111066352,-16.79882549531491,-7.719437102806299e-08,-14.553637292139756,1.3508716704810286
8.499999999999863,2.658764956199406,2.658764956199406,1.049537900740827,0.9092396881296677,0.0,0.0,0.0,-41.4522338848028,1,-6.87713338106397e-08,-16.042740644495716,-56.828806653473535,1.5707963267948966,0.09229192589156414,6.772043973986138e-09,108.79826155194696,1492.1936390893852,5.037973752915861e-09,5.7057756685154715,61.64749720913327,-1.6273307408552076e-08,-3.796181282486067,-13.447356465115826,4.712388974886834,2.7009122315585916,-4.135890094320931e-09,-83.0227544855594,1.0653760999548178e-08,11.747270606069431,"[0, 0, 0]",5.212344656207278e-09,5.743820499342243,61.78205523752461,-1.4109060841972178e-09,-1.5547688849408279,-16.723506095289498,-6.736042772644248e-08,-14.487971759554886,1.3469333266187606
8.509999999999863,2.793204157450157,2.793204157450157,1.0495500197150742,0.9092242509304461,0.0,0.0,0.0,-41.452225855970724,0,9.489847615134979e-08,12.882312718692642,-59.436487557070286,1.5707963267948966,0.09243687794956523,6.822578272651259e-09,108.85530061239187,1492.8094262673155,5.068885980108377e-09,5.702036420464767,61.509938376928304,2.24557528470553e-08,3.0483316723450296,-14.064409975877826,4.7123889748454,1.8707040276342353,-4.15097887200749e-09,-83.01888629931187,-1.3671516536860106e-08,-10.973633356562864,"[0, 0, 0]",5.037973752915861e-09,5.7057756685154715,61.64749720913327,-1.3606200110592743e-09,-1.5409751884284808,-16.64931626249946,9.625909616240907e-08,14.423287907121123,-1.334945438600101
8.519999999999863,1.963140905583801,1.963140905583801,1.049562122869589,0.9092087649237708,0.0,0.0,0.0,-41.452217844841584,0,8.072905279191206e-08,12.821618873471662,-59.35776481224842,1.5707963267948966,0.09313865771144163,6.874306097603058e-09,108.9124730341317,1493.4238228962886,5.276679010251404e-09,5.732447927500491,61.36938741767994,1.9102853181549977e-08,3.0339697347998356,-14.045781873795953,4.71238897480341,1.039944172714781,-4.246898230706197e-09,-83.13308468457902,-5.5123552028812826e-09,-11.866043696866125,"[0, 0, 0]",5.068885980108377e-09,5.702036420464767,61.509938376928304,-1.3658676425986315e-09,-1.5364770630459577,-16.574536270292246,8.209492043451069e-08,14.35809593651762,-1.3310106971145865
8.529999999999863,1.1330828304262228,1.1330828304262228,1.0495742093858373,0.9091932314341686,0.0,0.0,0.0,-41.45220985180522,0,-7.82765545205415e-08,-15.833574724323244,-56.61634793935571,1.5707963267948966,0.09328846929073975,6.927087396024692e-09,108.96977969548725,1494.0368306988555,5.279580674075378e-09,5.728884343609792,61.232173095689504,-1.852252041675516e-08,-3.746686512939621,-13.397082524290642,4.71238897476066,0.2080171983422967,-4.3031254227499045e-09,-83.25231018991781,-5.7330832058601925e-09,-11.979057370891267,"[0, 0, 0]",5.276679010251404e-09,5.732447927500491,61.36938741767994,-1.418636552785629e-09,-1.5411701471878927,-16.499176099899863,-7.685791796775587e-08,-14.29240457713535,1.3350380123493726
8.539999999999862,0.301305667633036,0.301305667633036,1.0495862801906124,0.909177649546452,0.0,0.0,0.0,-41.4522018768392,1,-6.129059317327959e-08,-15.764403936578569,-56.54599468658449,1.5707963267948966,0.09288512381713095,6.979057561116263e-09,109.02688161379345,1494.648482991877,5.114452344238844e-09,5.6914993176298125,61.098285508624926,-1.4503145550551658e-08,-3.730318683056312,-13.380434888624741,1.570796321127304,0.6250686309587218,-4.409506156675414e-09,83.36485567028589,-1.554306357924159e-08,10.530038702725529,"[0, 0, 0]",5.279580674075378e-09,5.728884343609792,61.232173095689504,-1.4161962333960503e-09,-1.5367175785040303,-16.42493566327733,-5.987439693988354e-08,-14.22768635807454,1.3311428535320389
8.549999999999862,0.5321835071415918,0.5321835071415918,1.0495983362428132,0.9091620182823013,0.0,0.0,0.0,-41.45219391951005,0,8.959221635165566e-08,12.64070835565091,-59.123411937040245,1.5707963267948966,0.0930323411183074,7.030369509337488e-09,109.08377812802816,1495.2587815779127,5.147937300006233e-09,5.687803529310574,60.96143169850878,2.1200136704029366e-08,2.991161019208486,-13.990327134604161,1.570796321083075,1.4586880926070438,-4.436252021641698e-09,83.35903665937849,1.0193890585984766e-08,-11.693840884204489,"[0, 0, 0]",5.114452344238844e-09,5.6914993176298125,61.098285508624926,-1.3687866351397228e-09,-1.5232223658617254,-16.351802892124333,9.096100298679538e-08,14.163930721512635,-1.3194151254058586
8.559999999999862,1.3656557514887377,1.3656557514887377,1.0496103766976772,0.9091463389951902,0.0,0.0,0.0,-41.45218597979434,0,8.047592100046406e-08,12.580905413005057,-59.04580311733809,1.5707963267948966,0.0937313131571708,7.0828549596252e-09,109.14080536759413,1495.867696837654,5.349152757536208e-09,5.7176443838828614,60.82162024973696,1.904295480196564e-08,2.977009895249023,-13.971962619759857,1.5707963210390898,2.2917179084881387,-4.360816901360467e-09,83.24692651684046,4.893133470261402e-09,-10.72818762340065,"[0, 0, 0]",5.147937300006233e-09,5.687803529310574,60.96143169850878,-1.3746167456137186e-09,-1.51877334969516,-16.278093528694622,8.185053774607777e-08,14.099678762700217,-1.3155236088491238
8.569999999999862,2.197986595330968,2.197986595330968,1.0496224007379529,0.9091306130213423,0.0,0.0,0.0,-41.452178058077365,0,-7.759782326992297e-08,-15.558207689489832,-56.33661608962693,1.5707963267948966,0.09388339313561957,7.1363635132514345e-09,109.19796419851471,1496.475230468841,5.352557967710691e-09,5.714121800234358,60.68510598767048,-1.836191276706904e-08,-3.681526624949601,-13.330889793535505,1.5707963209957736,3.1236144161513053,-4.302412316250119e-09,83.1323750157929,6.787783551808148e-09,-12.182112586111574,"[0, 0, 0]",5.349152757536208e-09,5.7176443838828614,60.82162024973696,-1.4250967688803327e-09,-1.5232686196143077,-16.203817394044584,-7.617272650104264e-08,-14.034939069875524,1.3193793624950183
8.579999999999862,3.029731023015686,3.029731023015686,1.049634409287365,0.9091148394233628,0.0,0.0,0.0,-41.45217015433702,1,-2.549862867727727e-08,-15.490017852693535,-56.267282824469845,1.5707963267948966,0.09348739839872607,7.189279202090926e-09,109.2549217435785,1497.0814153943847,5.2305798001876235e-09,5.677387212525966,60.551879121119065,-6.033720737544538e-09,-3.6653909167287804,-13.314483516748048,4.712388974543625,2.3287753629619066,-4.085805413194312e-09,-83.02673059748194,3.6533597059353255e-08,8.946771076080474,"[0, 0, 0]",5.352557967710691e-09,5.714121800234358,60.68510598767048,-1.4227573725534873e-09,-1.518864245468263,-16.130639307223788,-2.4075871304723784e-08,-13.971153607225272,1.3155266370909646
