time,position,velocity,acceleration,rotation,angular_velocity,angular_acceleration,Angle to Body
51.02999999999842,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.96085133e-06 3.68941136e-01],[360.32235965],[9.43118548],[-9.04661298],[-334.74035725]
51.039999999998415,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.95918973e-06 3.69346470e-01],[360.32235965],[9.43118548],[-8.89487682],[-334.82305768]
51.04999999999841,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.95752931e-06 3.69750899e-01],[360.32235965],[9.43118548],[-8.68498347],[-334.90485497]
51.05999999999841,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.95587005e-06 3.70154423e-01],[360.32235965],[9.43118548],[-8.42022216],[-334.98576423]
51.06999999999841,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.95421197e-06 3.70557045e-01],[360.32235965],[9.43118548],[-8.10407206],[-335.06580637]
51.07999999999841,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.95255505e-06 3.70958766e-01],[360.32235965],[9.43118548],[-7.7401419],[-335.14500777]
51.089999999998405,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.95089931e-06 3.71359586e-01],[360.32235965],[9.43118548],[-7.3321167],[-335.22339996]
51.0999999999984,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.94924474e-06 3.71759509e-01],[360.32235965],[9.43118548],[-6.88371189],[-335.30101923]
51.1099999999984,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.94759134e-06 3.72158535e-01],[360.32235965],[9.43118548],[-6.39863515],[-335.3779063]
51.1199999999984,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.94593910e-06 3.72556665e-01],[360.32235965],[9.43118548],[-5.88055562],[-335.45410592]
51.1299999999984,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.94428804e-06 3.72953902e-01],[360.32235965],[9.43118548],[-5.33308044],[-335.5296665]
51.139999999998395,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.94263814e-06 3.73350246e-01],[360.32235965],[9.43118548],[-4.75973796],[-335.60463976]
51.14999999999839,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.94098942e-06 3.73745699e-01],[360.32235965],[9.43118548],[-4.16396721],[-335.67908035]
51.15999999999839,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.93934186e-06 3.74140263e-01],[360.32235965],[9.43118548],[-3.54911293],[-335.75304554]
51.16999999999839,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.93769547e-06 3.74533939e-01],[360.32235965],[9.43118548],[-2.91842554],[-335.8265948]
51.17999999999839,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.93605025e-06 3.74926728e-01],[360.32235965],[9.43118548],[-2.27506541],[-335.89978955]
51.189999999998385,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.93440619e-06 3.75318632e-01],[360.32235965],[9.43118548],[-1.62211066],[-335.97269277]
51.19999999999838,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.93276330e-06 3.75709653e-01],[360.32235965],[9.43118548],[-0.96256787],[-336.04536873]
51.20999999999838,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.93112158e-06 3.76099791e-01],[360.32235965],[9.43118548],[-0.29938516],[-336.11788264]
51.21999999999838,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.92948151e-06 3.76491617e-01],[360.32235965],[9.43118548],[0.36453328],[-336.19030038]
51.22999999999838,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.92784337e-06 3.76886616e-01],[360.32235965],[9.43118548],[1.02631191],[-336.26268821]
51.239999999998375,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.92620639e-06 3.77280729e-01],[360.32235965],[9.43118548],[1.68308654],[-336.33511243]
51.24999999999837,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.92457057e-06 3.77673951e-01],[360.32235965],[9.43118548],[2.33198865],[-336.40763916]
51.25999999999837,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.92293591e-06 3.78066286e-01],[360.32235965],[9.43118548],[2.97013002],[-336.480334]
51.26999999999837,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.92130241e-06 3.78457733e-01],[360.32235965],[9.43118548],[3.59458855],[-336.55326178]
51.27999999999837,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.91967007e-06 3.78848295e-01],[360.32235965],[9.43118548],[4.20239571],[-336.62648622]
51.289999999998365,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.91803889e-06 3.79237973e-01],[360.32235965],[9.43118548],[4.79052645],[-336.7000697]
51.29999999999836,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.91640886e-06 3.79626769e-01],[360.32235965],[9.43118548],[5.35589195],[-336.77407294]
51.30999999999836,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.91478000e-06 3.80014684e-01],[360.32235965],[9.43118548],[5.8953358],[-336.84855465]
51.31999999999836,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.91315229e-06 3.80401719e-01],[360.32235965],[9.43118548],[6.40563439],[-336.92357131]
51.32999999999836,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.91152573e-06 3.80787876e-01],[360.32235965],[9.43118548],[6.88350176],[-336.99917677]
51.339999999998355,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90990034e-06 3.81173156e-01],[360.32235965],[9.43118548],[7.32559976],[-337.07542199]
51.34999999999835,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90827610e-06 3.81557561e-01],[360.32235965],[9.43118548],[7.72855385],[-337.15235466]
51.35999999999835,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90665302e-06 3.81941092e-01],[360.32235965],[9.43118548],[8.08897511],[-337.23001891]
51.36999999999835,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90503109e-06 3.82323750e-01],[360.32235965],[9.43118548],[8.40348872],[-337.30845496]
51.37999999999835,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90341032e-06 3.82705538e-01],[360.32235965],[9.43118548],[8.66876932],[-337.38769875]
51.389999999998345,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90179070e-06 3.83086456e-01],[360.32235965],[9.43118548],[8.88158312],[-337.46778166]
51.39999999999834,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.90017224e-06 3.83466506e-01],[360.32235965],[9.43118548],[9.03883686],[-337.54873014]
51.40999999999834,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.89855493e-06 3.83845690e-01],[360.32235965],[9.43118548],[9.13763318],[-337.63056539]
51.41999999999834,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.89693877e-06 3.84224008e-01],[360.32235965],[9.43118548],[9.17533176],[-337.71330306]
51.42999999999834,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.89532377e-06 3.84601462e-01],[360.32235965],[9.43118548],[9.14961532],[-337.79695296]
51.439999999998335,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.89370992e-06 3.84978055e-01],[360.32235965],[9.43118548],[9.05855928],[-337.88151881]
51.44999999999833,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.89209722e-06 3.85353786e-01],[360.32235965],[9.43118548],[8.90070333],[-337.966998]
51.45999999999833,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.89048568e-06 3.85728657e-01],[360.32235965],[9.43118548],[8.67512305],[-338.05338136]
51.46999999999833,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.88887529e-06 3.86102671e-01],[360.32235965],[9.43118548],[8.38149931],[-338.14065311]
51.47999999999833,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.88726605e-06 3.86475827e-01],[360.32235965],[9.43118548],[8.0201828],[-338.22879066]
51.489999999998325,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.88565796e-06 3.86848129e-01],[360.32235965],[9.43118548],[7.59225117],[-338.31776467]
51.49999999999832,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.88405102e-06 3.87219576e-01],[360.32235965],[9.43118548],[7.09955565],[-338.40753904]
51.50999999999832,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.88244523e-06 3.87590171e-01],[360.32235965],[9.43118548],[6.54475475],[-338.49807101]
51.51999999999832,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.88084059e-06 3.87959915e-01],[360.32235965],[9.43118548],[5.93133208],[-338.58931139]
51.52999999999832,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.87923710e-06 3.88328809e-01],[360.32235965],[9.43118548],[5.26359626],[-338.68120477]
51.539999999998315,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.87763475e-06 3.88696855e-01],[360.32235965],[9.43118548],[4.54666115],[-338.77368993]
51.54999999999831,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.87603356e-06 3.89064055e-01],[360.32235965],[9.43118548],[3.7864052],[-338.86670022]
51.55999999999831,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.87443352e-06 3.89430408e-01],[360.32235965],[9.43118548],[2.98940968],[-338.96016409]
51.56999999999831,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.87283462e-06 3.89795918e-01],[360.32235965],[9.43118548],[2.16287639],[-339.05400569]
51.57999999999831,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.87123687e-06 3.90160585e-01],[360.32235965],[9.43118548],[1.31452616],[-339.14814549]
51.589999999998305,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86964027e-06 3.90524411e-01],[360.32235965],[9.43118548],[0.45248078],[-339.24250103]
51.5999999999983,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86804481e-06 3.90887397e-01],[360.32235965],[9.43118548],[-0.41486872],[-339.33698768]
51.6099999999983,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86645050e-06 3.91249544e-01],[360.32235965],[9.43118548],[-1.27900323],[-339.43151944]
51.6199999999983,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86485734e-06 3.91610855e-01],[360.32235965],[9.43118548],[-2.13142195],[-339.5260098]
51.6299999999983,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86326532e-06 3.91971329e-01],[360.32235965],[9.43118548],[-2.96378902],[-339.62037255]
51.639999999998295,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86167445e-06 3.92330970e-01],[360.32235965],[9.43118548],[-3.7680758],[-339.71452266]
51.64999999999829,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.86008472e-06 3.92689777e-01],[360.32235965],[9.43118548],[-4.536694],[-339.8083771]
51.65999999999829,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.85849614e-06 3.93047753e-01],[360.32235965],[9.43118548],[-5.26261566],[-339.90185561]
51.66999999999829,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.85690870e-06 3.93404898e-01],[360.32235965],[9.43118548],[-5.93947627],[-339.99488153]
51.67999999999829,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.85532240e-06 3.93761215e-01],[360.32235965],[9.43118548],[-6.56165852],[-340.08738241]
51.689999999998285,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.85373725e-06 3.94116705e-01],[360.32235965],[9.43118548],[-7.12435473],[-340.17929071]
51.69999999999828,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.85215324e-06 3.94471368e-01],[360.32235965],[9.43118548],[-7.62360723],[-340.27054433]
51.70999999999828,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.85057037e-06 3.94825207e-01],[360.32235965],[9.43118548],[-8.05632686],[-340.3610871]
51.71999999999828,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.84898864e-06 3.95178222e-01],[360.32235965],[9.43118548],[-8.42029039],[-340.45086918]
51.72999999999828,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.84740805e-06 3.95530415e-01],[360.32235965],[9.43118548],[-8.71411885],[-340.53984734]
51.739999999998275,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.84582861e-06 3.95881788e-01],[360.32235965],[9.43118548],[-8.93723892],[-340.62798522]
51.74999999999827,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.84425031e-06 3.96232342e-01],[360.32235965],[9.43118548],[-9.0898303],[-340.71525346]
51.75999999999827,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.84267314e-06 3.96582077e-01],[360.32235965],[9.43118548],[-9.17276191],[-340.80162974]
51.76999999999827,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.84109712e-06 3.96930997e-01],[360.32235965],[9.43118548],[-9.18752013],[-340.88709878]
51.77999999999827,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83952223e-06 3.97279101e-01],[360.32235965],[9.43118548],[-9.13613216],[-340.97165225]
51.789999999998265,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83794849e-06 3.97626391e-01],[360.32235965],[9.43118548],[-9.0210871],[-341.05528862]
51.79999999999826,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83637588e-06 3.97972869e-01],[360.32235965],[9.43118548],[-8.84525754],[-341.13801297]
51.80999999999826,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83480441e-06 3.98318536e-01],[360.32235965],[9.43118548],[-8.61182375],[-341.21983672]
51.81999999999826,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83323408e-06 3.98663393e-01],[360.32235965],[9.43118548],[-8.32420214],[-341.3007774]
51.82999999999826,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83166489e-06 3.99007442e-01],[360.32235965],[9.43118548],[-7.9859796],[-341.38085824]
51.839999999998255,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.83009683e-06 3.99350683e-01],[360.32235965],[9.43118548],[-7.6008546],[-341.46010793]
51.84999999999825,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.82852991e-06 3.99693119e-01],[360.32235965],[9.43118548],[-7.17258562],[-341.53856019]
51.85999999999825,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.82696412e-06 4.00034751e-01],[360.32235965],[9.43118548],[-6.70494739],[-341.61625345]
51.86999999999825,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.82539947e-06 4.00375580e-01],[360.32235965],[9.43118548],[-6.20169485],[-341.69323043]
51.87999999999825,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.82383596e-06 4.00715607e-01],[360.32235965],[9.43118548],[-5.66653471],[-341.76953781]
51.889999999998246,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.82227358e-06 4.01054834e-01],[360.32235965],[9.43118548],[-5.10310416],[-341.84522582]
51.89999999999824,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.82071234e-06 4.01393261e-01],[360.32235965],[9.43118548],[-4.5149564],[-341.92034788]
51.90999999999824,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.81915223e-06 4.01730891e-01],[360.32235965],[9.43118548],[-3.90555212],[-341.99496024]
51.91999999999824,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.81759325e-06 4.02067725e-01],[360.32235965],[9.43118548],[-3.2782566],[-342.06912165]
51.92999999999824,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.81603540e-06 4.02403764e-01],[360.32235965],[9.43118548],[-2.63634144],[-342.14289294]
51.939999999998236,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.81447869e-06 4.02739009e-01],[360.32235965],[9.43118548],[-1.98299046],[-342.21633678]
51.949999999998234,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.81292311e-06 4.03073462e-01],[360.32235965],[9.43118548],[-1.3213089],[-342.28951726]
51.95999999999823,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.81136866e-06 4.03407123e-01],[360.32235965],[9.43118548],[-0.65433544],[-342.36249966]
51.96999999999823,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80981535e-06 4.03739995e-01],[360.32235965],[9.43118548],[0.01494389],[-342.43535006]
51.97999999999823,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80826316e-06 4.04072079e-01],[360.32235965],[9.43118548],[0.68358024],[-342.50813508]
51.989999999998226,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80671211e-06 4.04403376e-01],[360.32235965],[9.43118548],[1.34864571],[-342.58092158]
51.999999999998224,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80516218e-06 4.04733887e-01],[360.32235965],[9.43118548],[2.00721696],[-342.65377634]
52.00999999999822,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80361339e-06 4.05063613e-01],[360.32235965],[9.43118548],[2.65635911],[-342.72676582]
52.01999999999822,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80206572e-06 4.05392556e-01],[360.32235965],[9.43118548],[3.29311065],[-342.79995577]
52.02999999999822,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.80051918e-06 4.05720718e-01],[360.32235965],[9.43118548],[3.91446984],[-342.87341105]
52.039999999998216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.79897377e-06 4.06048099e-01],[360.32235965],[9.43118548],[4.51738322],[-342.94719526]
52.049999999998214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.79742949e-06 4.06374701e-01],[360.32235965],[9.43118548],[5.09873684],[-343.02137046]
52.05999999999821,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.79588634e-06 4.06700525e-01],[360.32235965],[9.43118548],[5.6553507],[-343.09599685]
52.06999999999821,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.79434431e-06 4.07025572e-01],[360.32235965],[9.43118548],[6.18397716],[-343.1711325]
52.07999999999821,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.79280341e-06 4.07349845e-01],[360.32235965],[9.43118548],[6.68130376],[-343.24683299]
52.089999999998206,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.79126364e-06 4.07673343e-01],[360.32235965],[9.43118548],[7.14396112],[-343.32315109]
52.099999999998204,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78972499e-06 4.07996068e-01],[360.32235965],[9.43118548],[7.56853642],[-343.40013645]
52.1099999999982,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78818746e-06 4.08318023e-01],[360.32235965],[9.43118548],[7.951593],[-343.47783526]
52.1199999999982,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78665107e-06 4.08639207e-01],[360.32235965],[9.43118548],[8.28969651],[-343.55628988]
52.1299999999982,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78511695e-06 4.08966249e-01],[360.32235965],[9.43118548],[8.57945338],[-343.63553854]
52.139999999998196,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78358427e-06 4.09294325e-01],[360.32235965],[9.43118548],[8.81753599],[-343.71561496]
52.149999999998194,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78205271e-06 4.09621619e-01],[360.32235965],[9.43118548],[9.00074096],[-343.79654803]
52.15999999999819,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.78052226e-06 4.09948131e-01],[360.32235965],[9.43118548],[9.12604217],[-343.87836149]
52.16999999999819,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.77899293e-06 4.10273861e-01],[360.32235965],[9.43118548],[9.19064922],[-343.96107357]
52.17999999999819,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.77746472e-06 4.10598813e-01],[360.32235965],[9.43118548],[9.19207266],[-344.04469674]
52.189999999998186,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.77593763e-06 4.10922986e-01],[360.32235965],[9.43118548],[9.12819359],[-344.12923739]
52.199999999998184,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.77441165e-06 4.11246382e-01],[360.32235965],[9.43118548],[8.99733588],[-344.21469562]
52.20999999999818,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.77288678e-06 4.11569003e-01],[360.32235965],[9.43118548],[8.79833931],[-344.30106499]
52.21999999999818,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.77136303e-06 4.11890850e-01],[360.32235965],[9.43118548],[8.53063138],[-344.3883324]
52.22999999999818,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76984040e-06 4.12211923e-01],[360.32235965],[9.43118548],[8.19429526],[-344.47647791]
52.239999999998176,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76831888e-06 4.12532225e-01],[360.32235965],[9.43118548],[7.79013117],[-344.56547478]
52.249999999998174,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76679847e-06 4.12851756e-01],[360.32235965],[9.43118548],[7.31970836],[-344.65528938]
52.25999999999817,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76527917e-06 4.13170519e-01],[360.32235965],[9.43118548],[6.78540476],[-344.74588134]
52.26999999999817,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76376099e-06 4.13488513e-01],[360.32235965],[9.43118548],[6.19043154],[-344.83720367]
52.27999999999817,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76224392e-06 4.13805742e-01],[360.32235965],[9.43118548],[5.53884026],[-344.92920303]
52.289999999998166,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.76072796e-06 4.14122204e-01],[360.32235965],[9.43118548],[4.83551035],[-345.02182001]
52.299999999998164,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75921312e-06 4.14437903e-01],[360.32235965],[9.43118548],[4.08611579],[-345.11498958]
52.30999999999816,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75769938e-06 4.14752840e-01],[360.32235965],[9.43118548],[3.29707021],[-345.20864155]
52.31999999999816,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75618676e-06 4.15067015e-01],[360.32235965],[9.43118548],[2.47545059],[-345.30270115]
52.32999999999816,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75467524e-06 4.15380430e-01],[360.32235965],[9.43118548],[1.62890095],[-345.39708963]
52.339999999998156,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75316484e-06 4.15693086e-01],[360.32235965],[9.43118548],[0.7655178],[-345.49172504]
52.349999999998154,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75165554e-06 4.16004984e-01],[360.32235965],[9.43118548],[-0.1062793],[-345.58652292]
52.35999999999815,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.75014735e-06 4.16316127e-01],[360.32235965],[9.43118548],[-0.9778886],[-345.68139713]
52.36999999999815,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.74864027e-06 4.16626514e-01],[360.32235965],[9.43118548],[-1.84067388],[-345.77626073]
52.37999999999815,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.74713430e-06 4.16936148e-01],[360.32235965],[9.43118548],[-2.68611422],[-345.87102676]
52.389999999998146,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.74562944e-06 4.17245029e-01],[360.32235965],[9.43118548],[-3.50595106],[-345.96560915]
52.399999999998144,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.74412568e-06 4.17553160e-01],[360.32235965],[9.43118548],[-4.29232753],[-346.05992357]
52.40999999999814,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.74262303e-06 4.17860540e-01],[360.32235965],[9.43118548],[-5.03791568],[-346.15388823]
52.41999999999814,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.74112148e-06 4.18167172e-01],[360.32235965],[9.43118548],[-5.73602784],[-346.24742468]
52.42999999999814,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73962104e-06 4.18473056e-01],[360.32235965],[9.43118548],[-6.38070883],[-346.34045853]
52.439999999998136,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73812171e-06 4.18778194e-01],[360.32235965],[9.43118548],[-6.96680712],[-346.43292011]
52.449999999998134,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73662348e-06 4.19082588e-01],[360.32235965],[9.43118548],[-7.49002351],[-346.52474508]
52.45999999999813,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73512636e-06 4.19386238e-01],[360.32235965],[9.43118548],[-7.94693732],[-346.61587494]
52.46999999999813,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73363033e-06 4.19689146e-01],[360.32235965],[9.43118548],[-8.33501079],[-346.70625746]
52.47999999999813,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73213542e-06 4.19991312e-01],[360.32235965],[9.43118548],[-8.6525731],[-346.79584701]
52.489999999998126,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.73064160e-06 4.20292739e-01],[360.32235965],[9.43118548],[-8.89878649],[-346.88460481]
52.499999999998124,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72914889e-06 4.20593427e-01],[360.32235965],[9.43118548],[-9.07359689],[-346.97249915]
52.50999999999812,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[1.72765728e-06 4.20893378e-01],[360.32235965],[9.43118548],[-9.17767231],[-347.05950539]
