time,AOA1,AOA,CD,CL,Thrust,Gravity1,Gravity2,Gravity3,flipped,Net Force1,Net Force2,Net Force3,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
22.19000000000067,0.052518425790903496,0.052518425790903496,1.099220791098903,0.6868866771773929,0.0,0.0,0.0,-41.45352437622773,0,-1.2655806108024104e-12,11.370822124079098,-21.289037762378424,-1.5300983895354264e-13,124.42309347754347,1391.7313425830127,2.9107568391795074e-14,2.965678127147951,-65.22459253303501,-2.9947335886488826e-13,2.6906688246386214,-5.037608502597619,1.5707963267949472,2.885648547198471,3.958063282109754e-14,-15.798781713968257,-3.950754112390789e-13,7.542563867006236,"[0, 0, 0]",3.208859948497727e-14,2.938854517869858,-65.17418184859807,-9.65593297845113e-15,-0.884344680460577,19.611872813273546,-1.2559246778239593e-12,12.255166804539675,0.5526138005757616
22.20000000000067,0.21050669095937458,0.21050669095937458,1.0492520202220939,0.9095838076926814,0.0,0.0,0.0,-41.45353285879164,0,-1.039144932763117e-12,15.40226720825659,-21.963644236987722,-1.5273239740509385e-13,124.45290864119931,1391.078840786467,2.638074129796157e-14,2.997354604019941,-65.27576677609666,-2.458920599018128e-13,3.644626549759355,-5.197240109734171,1.5707963267949476,2.728130900522845,3.686603481410132e-14,-15.704747621157036,-1.4784419016016653e-13,11.264254695238012,"[0, 0, 0]",2.9107568391795074e-14,2.965678127147951,-65.22459253303501,-8.367859850329877e-15,-0.8525747872556112,18.75080191395027,-1.0307770729127871e-12,16.2548419955122,0.7390867078536473
22.210000000000672,0.36757564894732997,0.36757564894732997,1.0492473869821601,0.9095890681444684,0.0,0.0,0.0,-41.45354134796634,0,-9.542319784404384e-13,15.419372570567214,-21.924203735281836,-1.5248038227294539e-13,124.48306451975772,1390.4258234900199,2.4022285131730662e-14,3.0338211076606525,-65.32769251331727,-2.2579917334436888e-13,3.64867417838296,-5.18790733438951,1.570796326794948,2.5716769070218293,3.5650607610248057e-14,-15.586051079046053,-9.524125061048539e-14,12.47505372695857,"[0, 0, 0]",2.638074129796157e-14,2.997354604019941,-65.27576677609666,-7.590493593647755e-15,-0.8624246249464549,18.78170457524982,-9.466414848467907e-13,16.28179719551367,0.7476330374346892
22.220000000000674,0.5235090418888797,0.5235090418888797,1.0492426668488215,0.9095944168677526,0.0,0.0,0.0,-41.453549843850425,0,-9.239804831441717e-13,15.435529523498843,-21.883015477835933,-1.5225127042059826e-13,124.51358526012342,1389.7722874131787,2.1800085337693007e-14,3.0703269654807195,-65.37952285493401,-2.18640785463162e-13,3.652497385630414,-5.178160988958936,1.5707963267949485,2.416462706172668,3.4805900391824295e-14,-15.456789090786202,-7.370019307426761e-14,13.377343925011381,"[0, 0, 0]",2.4022285131730662e-14,3.0338211076606525,-65.32769251331727,-6.917961533282926e-15,-0.8736828160421616,18.813133779197,-9.170625216108887e-13,16.309212339541006,0.757400586817492
22.230000000000675,0.6782028252519057,0.6782028252519057,1.049237953392001,0.9095997475662854,0.0,0.0,0.0,-41.45355834648655,0,-9.102861811581437e-13,15.45164021312356,-21.841822258118444,-1.5204412059469292e-13,124.54447124995401,1389.118233520268,1.9629879843377518e-14,3.1068710006370086,-65.43125572722535,-2.1540031339993585e-13,3.6563096456274162,-5.168413469309884,1.570796326794949,2.262578106930922,3.412962268964855e-14,-15.320130757563014,-6.155534736088042e-14,13.954322719626127,"[0, 0, 0]",2.1800085337693007e-14,3.0703269654807195,-65.37952285493401,-6.283506243870244e-15,-0.8849698686712986,18.84454274910235,-9.040026749142735e-13,16.33661008179486,0.7671933392657593
22.240000000000677,0.8315672041305753,0.8315672041305753,1.0492332467969987,0.9096050600755313,0.0,0.0,0.0,-41.453566855862185,0,-9.037287033263438e-13,15.467703856203443,-21.8006257180044,-1.5185855301965675e-13,124.57572287047086,1388.4636627860298,1.7483635163858297e-14,3.1434531027303305,-65.48289112039168,-2.1384862250390824e-13,3.660110773036984,-5.15866516395797,1.5707963267949494,2.110080628907626,3.355456170987658e-14,-15.179364847096155,-5.3456848593514326e-14,14.198859373745764,"[0, 0, 0]",1.9629879843377518e-14,3.1068710006370086,-65.43125572722535,-5.66292419332135e-15,-0.8962854126165963,18.875930164295227,-8.980657791330225e-13,16.36398926882004,0.777010973562558
22.25000000000068,0.9835446581134042,0.9835446581134042,1.0492285470630869,0.9096103544418894,0.0,0.0,0.0,-41.45357537196466,0,-9.008292607538097e-13,15.48372037972577,-21.75942601191577,-1.5169439194682214e-13,124.60734050178625,1387.808576185294,1.534857940306077e-14,3.1800731603484262,-65.53442902675869,-2.131625296555972e-13,3.6639007505821755,-5.148916109443943,1.5707963267949496,1.958994770587114,3.3050131991559274e-14,-15.037806817006226,-4.742909506994698e-14,14.112746644239873,"[0, 0, 0]",1.7483635163858297e-14,3.1434531027303305,-65.48289112039168,-5.048162318724182e-15,-0.9076294120277195,18.907295901393635,-8.957810984350855e-13,16.39134979175349,0.7868534586552545
22.26000000000068,1.1341106879367246,1.1341106879367246,1.0492238541893621,0.9096156307118829,0.0,0.0,0.0,-41.45358389478129,0,-8.962542691142943e-13,15.499689712292358,-21.718223293327167,-1.515515372148562e-13,124.63932452289754,1387.152974692965,1.3222366990130583e-14,3.2167310619081775,-65.58586943901634,-2.1207995293044036e-13,3.6676795613680913,-5.1391663420843825,1.5707963267949498,1.8093121677876154,3.260099821479613e-14,-14.898713742893518,-4.2397660282681754e-14,13.70586817830176,"[0, 0, 0]",1.534857940306077e-14,3.1800731603484262,-65.53442902675869,-4.4355497051212015e-15,-0.9190018306081447,18.938639838352664,-8.918187194091731e-13,16.418691542900504,0.7967207631014581
22.27000000000068,1.2832736570099479,1.2832736570099479,1.0492191681748975,0.9096208889319882,0.0,0.0,0.0,-41.4535924242994,0,-8.929143419961218e-13,15.515611783028444,-21.677017715574017,-1.5142989778449229e-13,124.67167531168538,1386.496859284019,1.1105519082650603e-14,3.2534266956581366,-65.63721235021757,-2.1128962856555548e-13,3.671447188623693,-5.129415898162931,1.57079632679495,1.6609925560757093,3.219868475161045e-14,-14.765208599487721,-3.806503235445427e-14,12.995160502857525,"[0, 0, 0]",1.3222366990130583e-14,3.2167310619081775,-65.58586943901634,-3.824418271202927e-15,-0.9304026318351442,18.96996185346589,-8.890899237249189e-13,16.446014414863587,0.8066128552594946
22.280000000000683,1.4310738290010434,1.4310738290010434,1.0492144890187411,0.9096261291486327,0.0,0.0,0.0,-41.453600960506314,0,-8.902689278102642e-13,15.531486521581634,-21.635809431851747,-1.5132939142553635e-13,124.70439324491207,1385.840230933499,8.995752708535512e-15,3.290159949679763,-65.68845775377804,-2.1066364625746269e-13,3.6752036157015473,-5.119664813930106,1.5707963267949503,1.5139654358860661,3.183773835697892e-14,-14.640215438440912,-3.4124246571852423e-14,12.003471706504387,"[0, 0, 0]",1.1105519082650603e-14,3.2534266956581366,-65.63721235021757,-3.214927451064048e-15,-0.9418317789608011,19.001261825365287,-8.870540003592002e-13,16.473318300542434,0.8165297032892784
22.290000000000685,1.5775817027167536,1.5775817027167536,1.0492098167199182,0.9096313514081973,0.0,0.0,0.0,-41.45360950338935,0,-8.879362341007705e-13,15.547313858121724,-21.5945985952147,-1.5124995328117627e-13,124.73747869821992,1385.1830906165128,6.891876163481833e-15,3.3269307118886595,-65.7396056434757,-2.1011166275327312e-13,3.6789488260777876,-5.109913125603034,1.5707963267949505,1.3681323285140679,3.15153246283074e-14,-14.52640603595873,-3.0358499162451705e-14,10.758408789931657,"[0, 0, 0]",8.995752708535512e-15,3.290159949679763,-65.68845775377804,-2.606424717654719e-15,-0.9532892350126664,19.032539633021745,-8.853298093831158e-13,16.50060309313439,0.8264712751529067
22.300000000000686,1.7228957561099287,1.7228957561099287,1.0492051512774299,0.9096365557570129,0.0,0.0,0.0,-41.45361805293583,0,-8.856024271028777e-13,15.563093723340277,-21.553385358575238,-1.511915262965056e-13,124.77093204612954,1384.5254393082282,4.7935207706529036e-15,3.3637388700358084,-65.79065601345054,-2.095594158125127e-13,3.682682803352012,-5.100160869365253,1.5707963267949507,1.2233695095766566,3.123058422848076e-14,-14.426157751523519,-2.65895808028756e-14,9.291248097110634,"[0, 0, 0]",6.891876163481833e-15,3.3269307118886595,-65.7396056434757,-1.9985717001699295e-15,-0.9647749627944109,19.063795155745368,-8.836038554027077e-13,16.52786868613469,0.8364375386152253
22.310000000000688,1.8671397128186333,1.8671397128186333,1.0492004926902536,0.9096417422413627,0.0,0.0,0.0,-41.45362660913308,0,-8.829605490283635e-13,15.578826048450583,-21.512169874702597,-1.5115405343095069e-13,124.80475366203827,1383.86727798387,2.7010523403318106e-15,3.400584311708805,-65.8416088582042,-2.089342702517059e-13,3.6864055312472748,-5.0904080813664265,1.570796326794951,1.0795311123178664,3.098442038883904e-14,-14.341521700234525,-2.2643187125468746e-14,7.635962160688283,"[0, 0, 0]",4.7935207706529036e-15,3.3637388700358084,-65.79065601345054,-1.3912676995500478e-15,-0.976288924886493,19.095028273186067,-8.815692813288134e-13,16.555114973337076,0.8464284612444177
22.32000000000069,2.010459438860571,2.010459438860571,1.0491958409573432,0.9096469109074798,0.0,0.0,0.0,-41.45363517196841,0,-8.796536010333357e-13,15.59451076518718,-21.470952296221967,-1.5113747005804644e-13,124.83894391821848,1383.208607618716,6.156222405174532e-16,3.437466924333091,-65.89246417259965,-2.0815174971116556e-13,3.6901169936099727,-5.0806547977221355,1.5707963267949512,0.9364525042335953,3.0779621478420304e-14,-14.274199916619683,-1.831659495827865e-14,5.828394562280202,"[0, 0, 0]",2.7010523403318106e-15,3.400584311708805,-65.8416088582042,-7.846249984597397e-16,-0.9878310836468142,19.126238865333857,-8.78868976034876e-13,16.582341848833995,0.8564440104125851
22.33000000000069,2.1530195660082674,2.1530195660082674,1.049191196077629,0.9096520618015493,0.0,0.0,0.0,-41.453643741429126,0,-8.751979680957616e-13,15.610147805805722,-21.429732775613424,-1.5114169506480262e-13,124.873503185816,1382.5494291880939,-1.4606235917539902e-15,3.47438659517319,-65.94322195186082,-2.0709741674312306e-13,3.693817174409813,-5.070901054513621,1.5707963267949514,0.7939538547859826,3.0621362630947695e-14,-14.225529972902867,-1.333517453624341e-14,3.9055941810826997,"[0, 0, 0]",6.156222405174532e-16,3.437466924333091,-65.89246417259965,-1.7898462540389477e-16,-0.9994014012113875,19.157426812519365,-8.750189834703577e-13,16.60954920701711,0.8664841532963364
22.340000000000693,2.2949999240746504,2.2949999240746504,1.049186558050018,0.9096571949697048,0.0,0.0,0.0,-41.45365231750256,0,-8.688485021895196e-13,15.625737103082654,-21.388511465210968,-1.5116661860982744e-13,124.90843183484854,1381.8897436673767,-3.5240854132085597e-15,3.5113432113339376,-65.99388219157233,-2.0559494754779083e-13,3.6975060577397385,-5.061146887787562,1.5707963267949516,0.6518438274827253,3.051830791392936e-14,-14.196475487748593,-7.275768867423345e-15,1.9053028497721778,"[0, 0, 0]",-1.4606235917539902e-15,3.47438659517319,-65.94322195186082,4.250218495769586e-16,-1.0109998394950044,19.18859199541422,-8.692735240390966e-13,16.63673694257766,0.876548856877371
22.350000000000694,2.4365918488336926,2.4365918488336926,1.0491819268733933,0.909662310458032,0.0,0.0,0.0,-41.45366090017603,0,-8.593134987579229e-13,15.641278590314878,-21.347288517201513,-1.5121208280482514e-13,124.94373023420403,1381.2295520319803,-5.568753586333716e-15,3.5483366597617154,-66.04444488767905,-2.0333868707724042e-13,3.7011836278158468,-5.051392333555826,1.5707963267949518,0.5099233445915765,3.0484904939682294e-14,-14.187621090481167,5.951740180098279e-16,-0.1344233962872406,"[0, 0, 0]",-3.5240854132085597e-15,3.5113432113339376,-65.99388219157233,1.0263373365162363e-15,-1.0226263601919012,19.219734295031447,-8.603398360944391e-13,16.66390495050678,0.8866380879430736
22.360000000000696,2.577994417305865,2.577994417305865,1.0491773025466151,0.9096674083125644,0.0,0.0,0.0,-41.453669489436834,0,-8.440483818345444e-13,15.656772201319544,-21.306064083623802,-1.5127784697072274e-13,124.97939875163907,1380.5688552573595,-7.584079593185288e-15,3.5853668272456813,-66.0949100364858,-1.9972651429307382e-13,3.7048498689773415,-5.041637427795227,1.570796326794952,0.36798938586437,3.054649443202076e-14,-14.199170654960124,1.172272444968311e-14,-2.175489499504203,"[0, 0, 0]",-5.568753586333716e-15,3.5483366597617154,-66.04444488767905,1.6231987439185402e-15,-1.034280924776435,19.250853592725942,-8.456715805784629e-13,16.69105312609598,0.8967518130870883
22.370000000000697,2.7194106490340735,2.7194106490340735,1.0491726850685206,0.909672488579286,0.0,0.0,0.0,-41.453678085272315,0,-8.171301294663371e-13,15.672217870433661,-21.264838316367566,-1.5136351485123947e-13,125.01543775377739,1379.9076543190038,-9.549496510160792e-15,3.6224336004190003,-66.145277634657,-1.9335686910202693e-13,3.7085047656864396,-5.031882206447312,1.5707963267949523,0.22583879283148361,3.075246108662862e-14,-14.230947951617155,2.9470606471889624e-14,-4.179969831902214,"[0, 0, 0]",-7.584079593185288e-15,3.5853668272456813,-66.0949100364858,2.2125129104227963e-15,-1.0459634945037537,19.281949770194796,-8.1934264237676e-13,16.718181364937415,0.9068899987099521
22.3800000000007,2.861043701789153,2.861043701789153,1.0491680744379228,0.9096775513041296,0.0,0.0,0.0,-41.45368668766977,0,-7.606650844607345e-13,15.687615532513847,-21.22361136717238,-1.5146834362780046e-13,125.05184760610828,1379.2459501924343,-1.1416258802039232e-14,3.659536865760074,-66.19554767921633,-1.799955892736613e-13,3.7121483025283135,-5.0221267054181,1.5707963267949525,0.08327205680557431,3.1219818065195315e-14,-14.282399253564705,6.400078924144898e-14,-6.110290557607678,"[0, 0, 0]",-9.549496510160792e-15,3.6224336004190003,-66.145277634657,2.7882510975837424e-15,-1.0576740304104724,19.313022709477735,-7.634533355583183e-13,16.74528956292432,0.9170526110196578
22.3900000000007,3.003093083566089,3.003093083566089,1.049163470653613,0.9096825965329771,0.0,0.0,0.0,-41.453695296616516,0,-5.830823081817359e-13,15.70296512293601,-21.182383387626675,-1.515904554634173e-13,125.08862867298505,1378.5837438532005,-1.3006108321326013e-14,3.696676509593771,-66.24572016754631,-1.3797431458369478e-13,3.7157804642110146,-5.012370960577843,1.5707963267949527,-0.059902928685619056,3.237640859682271e-14,-14.352597844673966,1.6731731708403008e-13,-7.929427664244382,"[0, 0, 0]",-1.1416258802039232e-14,3.659536865760074,-66.19554767921633,3.3361297447365497e-15,-1.0694124933153555,19.344072292957566,-5.864184379264724e-13,16.772377616251365,0.9272396160322759
22.400000000000702,3.1374344070284037,3.1374344070284037,1.0491588737143585,0.9096876243116582,0.0,0.0,0.0,-41.45370391209987,1,1.2804286757148933e-11,-17.880624265234967,-23.016056488312024,-1.516482191932564e-13,125.12558255563613,1377.9210251854608,1.4533623535061333e-15,3.6941000206200907,-66.29801338037392,3.0298684495501242e-12,-4.231078258946997,-5.446271604942384,4.7123889803847465,0.059863426627801204,6.672223964985315e-14,14.344697433110396,6.701848893522058e-12,-9.509509976958322,"[0, 0, 0]",-1.3006108321326013e-14,3.696676509593771,-66.24572016754631,3.803938245868882e-15,-1.0811788438199914,19.375098403360465,1.2800482818903064e-11,-16.799445421414976,-0.9374509795726216
22.410000000000704,3.137391288972105,3.137391288972105,1.0491542843810446,0.9096926338548499,0.0,0.0,0.0,-41.45371253425144,0,1.3685174962546986e-11,-17.90839029144189,-22.984561782505118,-1.514769810499142e-13,125.16231183767304,1377.257772924391,3.2794266314932036e-14,3.651756386764334,-66.35243883358423,3.238312342735056e-12,-4.237648512204311,-5.438819037121773,4.712388980384747,0.20283454778832094,6.425298383617658e-14,14.249526798993552,-7.195700056257371e-12,-9.52461684641029,"[0, 0, 0]",1.4533623535061333e-15,3.6941000206200907,-66.29801338037392,-4.2542808102532274e-16,-1.0813365841606535,19.40674776676374,1.3685600390628011e-11,-16.827053707281237,-0.9375970150174199
22.420000000000705,2.9937383922928413,2.9937383922928413,1.0491497010209505,0.9096976269887517,0.0,0.0,0.0,-41.45372116334791,0,1.374727736220054e-12,-17.925053171131715,-22.942329707945188,-1.5105994805923295e-13,125.19861742054196,1376.5939768449368,5.0612331821319176e-14,3.6093601870207705,-66.40677705724012,3.2530075854237286e-13,-4.241591436508366,-5.428825694056667,4.712388980384748,0.34489536637817897,2.730001062359587e-14,14.16263691897806,-1.9489458625877143e-13,-7.85335915668805,"[0, 0, 0]",3.2794266314932036e-14,3.651756386764334,-66.35243883358423,-9.607615950190017e-15,-1.0698416781384241,19.43903069974421,1.384335352170244e-12,-16.85521149299329,-0.9276392443414928
22.430000000000707,2.850996146619201,2.850996146619201,1.0491451228711408,0.9097026045806804,0.0,0.0,0.0,-41.453729799522286,0,1.1940904099536209e-12,-17.94166777926794,-22.900078419236007,-1.5053862830485478e-13,125.2344988445528,1375.929637883027,5.365161905431477e-14,3.566924615146468,-66.46101532473222,2.825566880567456e-13,-4.245522938352113,-5.418827804362318,4.712388980384748,0.4861747330177584,2.5911957985197657e-14,14.093236408937827,-8.2715941420871e-14,-6.026742851358682,"[0, 0, 0]",5.0612331821319176e-14,3.6093601870207705,-66.40677705724012,-1.484017092113196e-14,-1.0583097076107204,19.47130049905813,1.2089305808747527e-12,-16.88335807165722,-0.9176491187718525
22.44000000000071,2.7090359065798797,2.7090359065798797,1.0491405509871843,0.909707565520043,0.0,0.0,0.0,-41.453738442762436,0,1.1169357121946216e-12,-17.958231396550193,-22.85781842528519,-1.4998844070631683e-13,125.26995571657145,1375.264757038388,5.638590065327759e-14,3.5244497885833597,-66.5151536030278,2.642996317358186e-13,-4.249442374269611,-5.4088278547533895,4.712388980384748,0.6268543685814769,2.530663168442796e-14,14.042690703805873,-3.834931873306827e-14,-4.082398175032182,"[0, 0, 0]",5.365161905431477e-14,3.566924615146468,-66.46101532473222,-1.5744523628268572e-14,-1.046744345712525,19.503549838442623,1.1326802358228902e-12,-16.911487050837668,-0.9076298209653758
22.45000000000071,2.5676759492985033,2.5676759492985033,1.0491359853716908,0.9097125098444454,0.0,0.0,0.0,-41.453747093055334,0,1.0766643458828964e-12,-17.974743940012523,-22.81554989847545,-1.4941160495275208e-13,125.3049876446548,1374.5993353110143,5.898125005967447e-14,3.481935828088868,-66.56919187173168,2.547702495435581e-13,-4.253349724628693,-5.398825886020669,4.712388980384748,0.767127760751098,2.5040231046200585e-14,14.011987730118351,-1.4930808912407134e-14,-2.05819656247222,"[0, 0, 0]",5.638590065327759e-14,3.5244497885833597,-66.5151536030278,-1.6560774657936293e-14,-1.0351456315444603,19.535778579316396,1.0932251205408327e-12,-16.939598308468064,-0.8975813847365115
22.46000000000071,2.4267227851402193,2.4267227851402193,1.0491314260261462,0.9097174375926752,0.0,0.0,0.0,-41.453755750387984,0,1.0512539771212892e-12,-17.99120533462822,-22.773273004869893,-1.488092042605747e-13,125.33959423806829,1373.9333737011013,6.149888837579947e-14,3.4393828546073455,-66.62313011084908,2.487574136814401e-13,-4.2572449716758465,-5.388821937459539,4.712388980384748,0.9071963758244335,2.496580846297705e-14,14.001735284548747,4.6292267700470197e-17,0.0077074485514105244,"[0, 0, 0]",5.898125005967447e-14,3.481935828088868,-66.56919187173168,-1.7337514213623414e-14,-1.02351360558377,19.567986590617576,1.0685914913349126e-12,-16.96769172904445,-0.8875038450994833
22.470000000000713,2.285974945866055,2.285974945866055,1.0491268729520011,0.9097223488035141,0.0,0.0,0.0,-41.45376441474738,0,1.0332332077107342e-12,-18.007615505922022,-22.730987910431224,-1.4818188411215004e-13,125.37377510728763,1373.2668732090433,6.396514130913364e-14,3.396790989260026,-66.67696830077809,2.444931729853956e-13,-4.261128097788048,-5.378816048341629,4.712388980384748,1.0472658498406466,2.502016524996281e-14,14.01215951869388,1.0825065129451245e-14,2.077139380474893,"[0, 0, 0]",6.149888837579947e-14,3.4393828546073455,-66.62313011084908,-1.8092648830463474e-14,-1.0118483085690209,19.600173741615205,1.0513258565411976e-12,-16.995767197353,-0.8773972372990468
22.480000000000715,2.14522679350742,2.14522679350742,1.0491223261506752,0.9097272435157354,0.0,0.0,0.0,-41.45377308612051,0,1.0193435660609447e-12,-18.023974379963363,-22.688694781022495,-1.4753009020778786e-13,125.40752986400065,1372.5998348354278,6.639363956330542e-14,3.35416035334373,-66.73070642230937,2.412064778489595e-13,-4.264999085471166,-5.3688082579149805,4.712388980384748,1.1875421759554778,2.517057070698441e-14,14.043105704272378,1.9256026274868782e-14,4.112097735224858,"[0, 0, 0]",6.396514130913364e-14,3.396790989260026,-66.67696830077809,-1.883387064615045e-14,-1.0001497814966562,19.632339901905503,1.0381774367070951e-12,-17.023824598466707,-0.8672615968074859
22.490000000000716,2.0042723329908103,2.0042723329908103,1.0491177856235545,0.9097321217681043,0.0,0.0,0.0,-41.45378176449438,0,1.0079124952838595e-12,-18.040281883366244,-22.646393782405845,-1.4685416111139776e-13,125.44085812110902,1371.9322595810331,6.879217971471153e-14,3.3114910683295746,-66.78434445662596,2.3850155243226434e-13,-4.268857917359926,-5.358798605403763,4.712388980384748,1.3282279083885378,2.5398296014779828e-14,14.09404078233961,2.628903528421506e-14,6.074917878221548,"[0, 0, 0]",6.639363956330542e-14,3.35416035334373,-66.73070642230937,-1.9565156663195477e-14,-0.9884180656202309,19.66448494141248,1.027477651947055e-12,-17.051863817746014,-0.857096959323945
22.500000000000718,1.8629090081904536,1.8629090081904536,1.0491132513719936,0.909736983599376,0.0,0.0,0.0,-41.45379044985595,0,9.979656083050922e-13,-18.056537943288937,-22.604085080241155,-1.4615437307973291e-13,125.47375949272997,1371.2641484468236,7.116542661825904e-14,3.2687832558616856,-66.83788238530302,2.3614782827723624e-13,-4.272704576217849,-5.348787130007944,4.712388980384748,1.4695184003942683,2.5692128461398452e-14,14.164057618806487,3.2477454039509646e-14,7.928449415153984,"[0, 0, 0]",6.879217971471153e-14,3.3114910683295746,-66.78434445662596,-2.0288776637333783e-14,-0.9766532024496456,19.69660873038854,1.018254384942426e-12,-17.07988474083929,-0.8469033607737447
22.51000000000072,1.7209414639572778,1.7209414639572778,1.0491087233973138,0.9097418290482975,0.0,0.0,0.0,-41.45379914219222,0,9.88864094197472e-13,-18.072742487433832,-22.561768840084827,-1.4543096526424216e-13,125.50623359419805,1370.5955024339455,7.351613647989212e-14,3.22603703775591,-66.89132019030757,2.3399414404938053e-13,-4.276539044937205,-5.338773870903007,4.712388980384748,1.6115980950269881,2.6045436068317195e-14,14.251881307737486,3.8184067344239185e-14,9.636288371046007,"[0, 0, 0]",7.116542661825904e-14,3.2687832558616856,-66.83788238530302,-2.1006083597489938e-14,-0.9648552337503811,19.728711139415108,1.009870177794962e-12,-17.10788725368345,-0.8366808373077165
22.52000000000072,1.5781852553537996,1.5781852553537996,1.0491042017008048,0.9097466581536046,0.0,0.0,0.0,-41.45380784149016,0,9.801312491534967e-13,-18.088895444047225,-22.519445227388438,-1.446841558533996e-13,125.53828004206682,1369.926322543724,7.584574568862035e-14,3.1832525359985295,-66.94465785399828,2.3192769769626533e-13,-4.280361306538973,-5.328758867239631,4.712388980384748,1.7546368928607308,2.645475439375334e-14,14.35587825901105,4.367959774299008e-14,11.163101883666835,"[0, 0, 0]",7.351613647989212e-14,3.22603703775591,-66.89132019030757,-2.1717871323012606e-14,-0.9530242015427307,19.760792039403242,1.0018491204765092e-12,-17.135871242504493,-0.8264294253015206
22.530000000000722,1.434470479934222,1.434470479934222,1.0490996862837243,0.9097514709540234,0.0,0.0,0.0,-41.453816547736764,0,9.7135291771855e-13,-18.1049967419191,-22.477114407497467,-1.4391415394187265e-13,125.56989845411053,1369.2566097776582,7.815463661677025e-14,3.1404298727449707,-66.9978953591252,2.298504879337154e-13,-4.28417134417278,-5.318742158143388,4.712388980384748,1.8987866299227196,2.6919148612241173e-14,14.4740691533867,4.919924595457604e-14,12.475076991463386,"[0, 0, 0]",7.584574568862035e-14,3.1832525359985295,-66.94465785399828,-2.242454610116044e-14,-0.9411601481010289,19.79285130159426,9.937774638197105e-13,-17.16383659381807,-0.816149161354964
22.540000000000724,1.2896452998108932,1.2896452998108932,1.049095177147298,0.9097562674882684,0.0,0.0,0.0,-41.453825260919,0,9.621027223244103e-13,-18.12104631038286,-22.434776545650003,-1.431211697729724e-13,125.60108844932584,1368.5863651374184,8.044219716328027e-14,3.0975691703185224,-67.05103268882948,2.2766162136828724e-13,-4.287969141116846,-5.308723782714438,4.712388980384748,2.044177711285048,2.7440070610904498e-14,14.604147119078993,5.498515377808867e-14,13.540516146995216,"[0, 0, 0]",7.815463661677025e-14,3.1404298727449707,-66.9978953591252,-2.312620376559597e-14,-0.9292631159528779,19.824888797560316,9.852289260900062e-13,-17.19178319442998,-0.8058400822913225
22.550000000000725,1.14357930806256,1.14357930806256,1.04909067429272,0.909761047795043,0.0,0.0,0.0,-41.45383398102384,0,9.518616013303504e-13,-18.137044079315167,-22.392431806975484,-1.4230542530398424e-13,125.63184964793348,1367.915589624841,8.270669663435325e-14,3.0546705512090484,-67.10406982664318,2.252382728463086e-13,-4.291754680777939,-5.298703780027234,4.712388980384748,2.190915960130172,2.8021656876070925e-14,14.743502649945782,6.133209925519695e-14,14.330590026362431,"[0, 0, 0]",8.044219716328027e-14,3.0975691703185224,-67.05103268882948,-2.3822646045530155e-14,-0.9173331478783737,19.85690439920501,9.756842473758805e-13,-17.219710931436794,-0.7955022251566544
22.560000000000727,0.9961666796688139,0.9961666796688139,1.049086177721152,0.9097658119130384,0.0,0.0,0.0,-41.45384270803826,0,9.398966238618838e-13,-18.15298997913567,-22.350080356493393,-1.4146716720558196e-13,125.66218167137988,1367.2442842419252,8.494492304610036e-14,3.011734138071702,-67.15700675648897,2.2240700950311265e-13,-4.295527946691314,-5.288682189130206,4.712388980384748,2.3390797574525646,2.867159896710679e-14,14.889256814532734,6.865631895197705e-14,14.820242891027958,"[0, 0, 0]",8.270669663435325e-14,3.0546705512090484,-67.10406982664318,-2.451334257029103e-14,-0.9053702869093277,19.888897978763982,9.644099664321748e-13,-17.24761969222634,-0.7851356272191171
22.57000000000073,0.8473290318083689,0.8473290318083689,1.0490816874337248,0.9097705598809335,0.0,0.0,0.0,-41.45385144194925,0,9.250303043909268e-13,-18.168883940806733,-22.307722359112024,-1.4060668556978712e-13,125.69208414233887,1366.5724499908295,8.715140411287076e-14,2.9687600537256422,-67.20984346267984,2.1888920385096755e-13,-4.299288922520649,-5.278659049045477,4.712388980384748,2.4887175623550406,2.940301314460604e-14,15.038304165962435,7.762651654787219e-14,14.989227394912167,"[0, 0, 0]",8.494492304610036e-14,3.011734138071702,-67.15700675648897,-2.51973219276765e-14,-0.8933745763284887,19.920869408805505,9.502276263186034e-13,-17.275509364478243,-0.7747403259682824
22.58000000000073,0.6970179035626751,0.6970179035626751,1.0490772034315377,0.9097752917373942,0.0,0.0,0.0,-41.45386018274373,0,9.051196890450865e-13,-18.18472589583321,-22.26535797962711,-1.3972434485430272e-13,125.72155668471326,1365.9000878738664,8.931673898400685e-14,2.925748421152749,-67.26257992991891,2.1417777037625185e-13,-4.303037592057991,-5.268634398768535,4.712388980384748,2.6398459153262266,3.0238444202357724e-14,15.187366428274796,8.945969500246355e-14,14.823225067560076,"[0, 0, 0]",8.715140411287076e-14,2.9687600537256422,-67.20984346267984,-2.5872938607175453e-14,-0.8813460596687602,19.952818562231055,9.309926276522619e-13,-17.30337983616445,-0.7643163591144361
