#version,serial,flight,call,time,rssi,lqi,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,7528,1,KI5TZA,3955.87,-86,14,3.56,1,1,12,33.1670203,-106.3427916,1238,2022,6,26,13,56,16,3,4,164,49,1.3,0.7,1,26,23,30,0,0,21,40,0,0,0,30,0,29,29,32,0,22,0,25,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3955.87,-86,5,3.56,1,1,12,33.1670203,-106.3427916,1238,2022,6,26,13,56,16,3,4,164,49,1.3,0.7,1,26,23,30,0,0,21,40,0,0,0,30,0,29,29,32,0,22,0,25,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3956.87,-86,6,3.56,1,1,12,33.1670193,-106.3427926,1238,2022,6,26,13,56,17,3,4,167,48,1.3,0.7,1,26,24,30,0,0,21,40,0,0,0,30,0,30,30,32,0,21,0,25,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3956.87,-86,8,3.56,1,1,12,33.1670193,-106.3427926,1238,2022,6,26,13,56,17,3,4,167,48,1.3,0.7,1,26,24,30,0,0,21,40,0,0,0,30,0,30,30,32,0,21,0,25,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3957.87,-86,9,3.56,1,1,12,33.1670184,-106.3427934,1238,2022,6,26,13,56,18,3,4,169,47,1.3,0.7,1,27,25,30,0,0,23,40,0,0,0,30,0,30,29,31,0,22,0,26,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3957.87,-86,5,3.56,1,1,12,33.1670184,-106.3427934,1238,2022,6,26,13,56,18,3,4,169,47,1.3,0.7,1,27,25,30,0,0,23,40,0,0,0,30,0,30,29,31,0,22,0,26,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3958.87,-85,7,3.57,1,1,12,33.1670178,-106.3427936,1238,2022,6,26,13,56,19,3,4,169,47,1.3,0.7,1,27,25,30,0,0,25,40,0,0,0,30,0,30,28,31,0,23,0,26,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3958.87,-86,9,3.57,1,1,12,33.1670178,-106.3427936,1238,2022,6,26,13,56,19,3,4,169,47,1.3,0.7,1,27,25,30,0,0,25,40,0,0,0,30,0,30,28,31,0,23,0,26,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3958.87,-86,6,3.57,1,1,12,33.1670178,-106.3427936,1238,2022,6,26,13,56,19,3,4,169,47,1.3,0.7,1,27,25,30,0,0,25,40,0,0,0,30,0,30,28,31,0,23,0,26,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3959.87,-85,6,3.57,1,1,12,33.1670175,-106.3427946,1238,2022,6,26,13,56,20,3,4,171,47,1.3,0.7,1,26,25,30,0,0,26,40,0,0,0,30,0,30,28,31,0,25,0,27,0,0,0,0,31,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3959.87,-86,5,3.57,1,1,12,33.1670175,-106.3427946,1238,2022,6,26,13,56,20,3,4,171,47,1.3,0.7,1,26,25,30,0,0,26,40,0,0,0,30,0,30,28,31,0,25,0,27,0,0,0,0,31,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3960.87,-87,7,3.57,1,1,12,33.1670167,-106.3427955,1238,2022,6,26,13,56,21,3,4,173,46,1.3,0.7,1,26,25,30,0,0,26,40,0,0,0,31,0,29,29,30,0,26,0,28,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3961.87,-85,8,3.57,1,1,12,33.167016,-106.3427954,1239,2022,6,26,13,56,22,3,5,173,53,1.3,0.7,1,26,25,30,0,0,26,40,0,0,0,31,0,29,29,30,0,26,0,28,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3961.87,-85,5,3.57,1,1,12,33.167016,-106.3427954,1239,2022,6,26,13,56,22,3,5,173,53,1.3,0.7,1,26,25,30,0,0,26,40,0,0,0,31,0,29,29,30,0,26,0,28,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3962.87,-85,8,3.57,1,1,12,33.1670159,-106.3427941,1239,2022,6,26,13,56,23,3,5,171,53,1.3,0.7,1,26,26,30,0,0,28,40,0,0,0,31,0,30,29,31,0,26,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3962.87,-84,5,3.57,1,1,12,33.1670159,-106.3427941,1239,2022,6,26,13,56,23,3,5,171,53,1.3,0.7,1,26,26,30,0,0,28,40,0,0,0,31,0,30,29,31,0,26,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3963.87,-85,6,3.57,1,1,12,33.167015,-106.342794,1239,2022,6,26,13,56,24,3,5,171,52,1.3,0.7,1,27,26,30,0,0,29,40,0,0,0,30,0,31,29,32,0,26,0,29,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3963.87,-85,6,3.57,1,1,12,33.167015,-106.342794,1239,2022,6,26,13,56,24,3,5,171,52,1.3,0.7,1,27,26,30,0,0,29,40,0,0,0,30,0,31,29,32,0,26,0,29,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3963.87,-84,6,3.57,1,1,12,33.167015,-106.342794,1239,2022,6,26,13,56,24,3,5,171,52,1.3,0.7,1,27,26,30,0,0,29,40,0,0,0,30,0,31,29,32,0,26,0,29,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3964.87,-84,11,3.57,1,1,12,33.1670145,-106.3427949,1239,2022,6,26,13,56,25,3,5,173,52,1.3,0.7,1,27,26,31,0,0,30,40,0,0,0,30,0,30,30,31,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3964.87,-84,4,3.57,1,1,12,33.1670145,-106.3427949,1239,2022,6,26,13,56,25,3,5,173,52,1.3,0.7,1,27,26,31,0,0,30,40,0,0,0,30,0,30,30,31,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3965.87,-84,12,3.57,1,1,12,33.1670141,-106.3427954,1239,2022,6,26,13,56,26,3,5,173,51,1.3,0.7,1,29,26,31,0,0,29,40,0,0,0,30,0,29,31,31,0,26,0,30,0,0,0,0,31,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3965.87,-85,6,3.57,1,1,12,33.1670141,-106.3427954,1239,2022,6,26,13,56,26,3,5,173,51,1.3,0.7,1,29,26,31,0,0,29,40,0,0,0,30,0,29,31,31,0,26,0,30,0,0,0,0,31,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3966.87,-85,9,3.57,1,1,12,33.1670141,-106.3427939,1239,2022,6,26,13,56,27,3,5,171,51,1.3,0.7,1,29,27,31,0,0,30,40,0,0,0,29,0,31,30,30,0,27,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3966.87,-85,6,3.57,1,1,12,33.1670141,-106.3427939,1239,2022,6,26,13,56,27,3,5,171,51,1.3,0.7,1,29,27,31,0,0,30,40,0,0,0,29,0,31,30,30,0,27,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3967.87,-85,5,3.57,1,1,12,33.1670131,-106.3427934,1239,2022,6,26,13,56,28,3,5,171,50,1.3,0.7,1,29,26,31,0,0,31,40,0,0,0,29,0,30,29,31,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3967.87,-85,5,3.57,1,1,12,33.1670131,-106.3427934,1239,2022,6,26,13,56,28,3,5,171,50,1.3,0.7,1,29,26,31,0,0,31,40,0,0,0,29,0,30,29,31,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3968.87,-85,6,3.57,1,1,12,33.1670125,-106.3427939,1239,2022,6,26,13,56,29,3,5,171,50,1.3,0.7,1,28,25,32,0,0,32,39,0,0,0,29,0,30,29,30,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3968.87,-85,6,3.57,1,1,12,33.1670125,-106.3427939,1239,2022,6,26,13,56,29,3,5,171,50,1.3,0.7,1,28,25,32,0,0,32,39,0,0,0,29,0,30,29,30,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3968.87,-85,8,3.57,1,1,12,33.1670125,-106.3427939,1239,2022,6,26,13,56,29,3,5,171,50,1.3,0.7,1,28,25,32,0,0,32,39,0,0,0,29,0,30,29,30,0,26,0,31,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3969.87,-85,6,3.57,1,1,12,33.1670118,-106.3427944,1239,2022,6,26,13,56,30,3,5,172,49,1.3,0.7,1,28,24,32,0,0,33,39,0,0,0,30,0,30,30,30,0,24,0,32,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3969.87,-85,7,3.57,1,1,12,33.1670118,-106.3427944,1239,2022,6,26,13,56,30,3,5,172,49,1.3,0.7,1,28,24,32,0,0,33,39,0,0,0,30,0,30,30,30,0,24,0,32,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3970.87,-85,7,3.57,1,1,12,33.1670119,-106.342796,1239,2022,6,26,13,56,31,3,5,175,49,1.3,0.7,1,28,24,31,0,0,33,39,0,0,0,29,0,30,30,30,0,23,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3970.87,-85,6,3.57,1,1,12,33.1670119,-106.342796,1239,2022,6,26,13,56,31,3,5,175,49,1.3,0.7,1,28,24,31,0,0,33,39,0,0,0,29,0,30,30,30,0,23,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3971.87,-85,6,3.57,1,1,12,33.1670121,-106.3427983,1239,2022,6,26,13,56,32,3,5,178,50,1.3,0.7,1,28,25,31,0,0,33,39,0,0,0,30,0,31,31,31,0,23,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3971.87,-85,9,3.57,1,1,12,33.1670121,-106.3427983,1239,2022,6,26,13,56,32,3,5,178,50,1.3,0.7,1,28,25,31,0,0,33,39,0,0,0,30,0,31,31,31,0,23,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3972.87,-84,6,3.57,1,1,12,33.1670125,-106.3427985,1239,2022,6,26,13,56,33,3,5,179,50,1.3,0.7,1,28,25,32,0,0,33,39,0,0,0,30,0,30,32,31,0,23,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3973.87,-85,7,3.56,1,1,12,33.1670125,-106.3427991,1238,2022,6,26,13,56,34,3,5,180,42,1.3,0.7,1,28,25,32,0,0,33,39,0,0,0,30,0,30,32,31,0,23,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3973.87,-85,6,3.56,1,1,12,33.1670125,-106.3427991,1238,2022,6,26,13,56,34,3,5,180,42,1.3,0.7,1,28,25,32,0,0,33,39,0,0,0,30,0,30,32,31,0,23,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3973.87,-85,6,3.56,1,1,12,33.1670125,-106.3427991,1238,2022,6,26,13,56,34,3,5,180,42,1.3,0.7,1,28,25,32,0,0,33,39,0,0,0,30,0,30,32,31,0,23,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3974.87,-85,5,3.56,1,1,12,33.167012,-106.3427993,1239,2022,6,26,13,56,35,3,5,0,50,1.3,0.7,1,29,25,31,0,0,33,39,0,0,0,30,0,31,31,31,0,23,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3974.87,-85,7,3.56,1,1,12,33.167012,-106.3427993,1239,2022,6,26,13,56,35,3,5,0,50,1.3,0.7,1,29,25,31,0,0,33,39,0,0,0,30,0,31,31,31,0,23,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3975.87,-86,6,3.56,1,1,12,33.1670116,-106.3427999,1239,2022,6,26,13,56,36,3,5,181,49,1.3,0.7,1,29,24,31,0,0,33,39,0,0,0,30,0,31,31,31,0,22,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3975.87,-85,6,3.56,1,1,12,33.1670116,-106.3427999,1239,2022,6,26,13,56,36,3,5,181,49,1.3,0.7,1,29,24,31,0,0,33,39,0,0,0,30,0,31,31,31,0,22,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3976.87,-85,6,3.56,1,1,12,33.1670121,-106.3427998,1238,2022,6,26,13,56,37,3,5,181,41,1.3,0.7,1,29,25,32,0,0,33,39,0,0,0,30,0,31,32,31,0,23,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3976.87,-85,8,3.56,1,1,12,33.1670121,-106.3427998,1238,2022,6,26,13,56,37,3,5,181,41,1.3,0.7,1,29,25,32,0,0,33,39,0,0,0,30,0,31,32,31,0,23,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3977.87,-85,8,3.56,1,1,12,33.1670126,-106.3427993,1238,2022,6,26,13,56,38,3,4,0,42,1.3,0.7,1,29,25,33,0,0,33,39,0,0,0,31,0,30,32,31,0,23,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3977.87,-85,6,3.56,1,1,12,33.1670126,-106.3427993,1238,2022,6,26,13,56,38,3,4,0,42,1.3,0.7,1,29,25,33,0,0,33,39,0,0,0,31,0,30,32,31,0,23,0,30,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3978.87,-85,11,3.57,1,1,12,33.1670125,-106.3427999,1238,2022,6,26,13,56,39,3,5,181,42,1.3,0.7,1,28,26,32,0,0,33,39,0,0,0,31,0,30,32,31,0,24,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3978.87,-86,8,3.57,1,1,12,33.1670125,-106.3427999,1238,2022,6,26,13,56,39,3,5,181,42,1.3,0.7,1,28,26,32,0,0,33,39,0,0,0,31,0,30,32,31,0,24,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3978.87,-86,6,3.57,1,1,12,33.1670125,-106.3427999,1238,2022,6,26,13,56,39,3,5,181,42,1.3,0.7,1,28,26,32,0,0,33,39,0,0,0,31,0,30,32,31,0,24,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3979.87,-85,6,3.57,1,1,12,33.1670127,-106.3428009,1238,2022,6,26,13,56,40,3,4,183,42,1.3,0.7,1,28,26,33,0,0,34,38,0,0,0,31,0,30,32,30,0,25,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3979.87,-85,6,3.57,1,1,12,33.1670127,-106.3428009,1238,2022,6,26,13,56,40,3,4,183,42,1.3,0.7,1,28,26,33,0,0,34,38,0,0,0,31,0,30,32,30,0,25,0,29,0,0,0,0,28,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3980.87,-85,13,3.57,1,1,12,33.1670131,-106.3428015,1238,2022,6,26,13,56,41,3,4,184,42,1.3,0.7,1,28,26,33,0,0,34,38,0,0,0,30,0,30,32,30,0,25,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3980.87,-85,8,3.57,1,1,12,33.1670131,-106.3428015,1238,2022,6,26,13,56,41,3,4,184,42,1.3,0.7,1,28,26,33,0,0,34,38,0,0,0,30,0,30,32,30,0,25,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3981.87,-86,9,3.57,1,1,12,33.1670144,-106.3428026,1238,2022,6,26,13,56,42,3,4,186,43,1.3,0.7,1,28,26,33,0,0,34,38,0,0,0,31,0,31,31,31,0,25,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3981.87,-86,9,3.57,1,1,12,33.1670144,-106.3428026,1238,2022,6,26,13,56,42,3,4,186,43,1.3,0.7,1,28,26,33,0,0,34,38,0,0,0,31,0,31,31,31,0,25,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3982.87,-84,5,3.57,1,1,12,33.1670145,-106.3428042,1238,2022,6,26,13,56,43,3,4,188,43,1.3,0.7,1,29,26,33,0,0,34,38,0,0,0,30,0,30,32,32,0,26,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3982.87,-85,5,3.57,1,1,12,33.1670145,-106.3428042,1238,2022,6,26,13,56,43,3,4,188,43,1.3,0.7,1,29,26,33,0,0,34,38,0,0,0,30,0,30,32,32,0,26,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3983.87,-86,5,3.57,1,1,12,33.1670148,-106.3428051,1238,2022,6,26,13,56,44,3,4,190,44,1.3,0.7,1,28,27,33,0,0,35,38,0,0,0,31,0,30,32,32,0,26,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3983.87,-85,5,3.57,1,1,12,33.1670148,-106.3428051,1238,2022,6,26,13,56,44,3,4,190,44,1.3,0.7,1,28,27,33,0,0,35,38,0,0,0,31,0,30,32,32,0,26,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3983.87,-85,6,3.57,1,1,12,33.1670148,-106.3428051,1238,2022,6,26,13,56,44,3,4,190,44,1.3,0.7,1,28,27,33,0,0,35,38,0,0,0,31,0,30,32,32,0,26,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3984.87,-85,8,3.57,1,1,12,33.1670147,-106.3428062,1238,2022,6,26,13,56,45,3,4,192,43,1.3,0.7,1,28,27,34,0,0,35,38,0,0,0,30,0,31,32,32,0,26,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3984.87,-85,5,3.57,1,1,12,33.1670147,-106.3428062,1238,2022,6,26,13,56,45,3,4,192,43,1.3,0.7,1,28,27,34,0,0,35,38,0,0,0,30,0,31,32,32,0,26,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3985.87,-85,5,3.57,1,1,12,33.1670147,-106.3428065,1238,2022,6,26,13,56,46,3,4,192,43,1.3,0.7,1,28,27,33,0,0,34,38,0,0,0,29,0,31,32,31,0,26,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3985.87,-85,7,3.57,1,1,12,33.1670147,-106.3428065,1238,2022,6,26,13,56,46,3,4,192,43,1.3,0.7,1,28,27,33,0,0,34,38,0,0,0,29,0,31,32,31,0,26,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3986.87,-85,8,3.57,1,1,12,33.1670144,-106.3428054,1238,2022,6,26,13,56,47,3,4,190,43,1.3,0.7,1,28,28,33,0,0,34,38,0,0,0,30,0,32,32,31,0,26,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3986.87,-85,8,3.57,1,1,12,33.1670144,-106.3428054,1238,2022,6,26,13,56,47,3,4,190,43,1.3,0.7,1,28,28,33,0,0,34,38,0,0,0,30,0,32,32,31,0,26,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3987.87,-85,6,3.57,1,1,12,33.167014,-106.3428052,1238,2022,6,26,13,56,48,3,4,190,43,1.3,0.7,1,28,27,33,0,0,35,38,0,0,0,30,0,31,32,32,0,26,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3987.87,-86,7,3.57,1,1,12,33.167014,-106.3428052,1238,2022,6,26,13,56,48,3,4,190,43,1.3,0.7,1,28,27,33,0,0,35,38,0,0,0,30,0,31,32,32,0,26,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3988.87,-86,7,3.57,1,1,12,33.1670138,-106.3428054,1238,2022,6,26,13,56,49,3,4,190,43,1.3,0.7,1,29,27,33,0,0,35,38,0,0,0,30,0,31,33,31,0,26,0,28,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3988.87,-85,8,3.57,1,1,12,33.1670138,-106.3428054,1238,2022,6,26,13,56,49,3,4,190,43,1.3,0.7,1,29,27,33,0,0,35,38,0,0,0,30,0,31,33,31,0,26,0,28,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3988.87,-86,9,3.57,1,1,12,33.1670138,-106.3428054,1238,2022,6,26,13,56,49,3,4,190,43,1.3,0.7,1,29,27,33,0,0,35,38,0,0,0,30,0,31,33,31,0,26,0,28,0,0,0,0,27,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3989.87,-85,6,3.57,1,1,12,33.1670138,-106.3428049,1238,2022,6,26,13,56,50,3,4,189,43,1.3,0.7,1,28,27,32,0,0,35,37,0,0,0,30,0,31,33,31,0,26,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3989.87,-85,6,3.57,1,1,12,33.1670138,-106.3428049,1238,2022,6,26,13,56,50,3,4,189,43,1.3,0.7,1,28,27,32,0,0,35,37,0,0,0,30,0,31,33,31,0,26,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3991.87,-86,10,3.57,1,1,12,33.1670134,-106.3428059,1238,2022,6,26,13,56,52,3,4,191,42,1.3,0.7,1,28,27,32,0,0,35,38,0,0,0,30,0,31,33,31,0,27,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3991.87,-85,5,3.57,1,1,12,33.1670134,-106.3428059,1238,2022,6,26,13,56,52,3,4,191,42,1.3,0.7,1,28,27,32,0,0,35,38,0,0,0,30,0,31,33,31,0,27,0,27,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3992.87,-85,10,3.57,1,1,12,33.1670127,-106.3428063,1238,2022,6,26,13,56,53,3,5,191,41,1.3,0.7,1,28,29,31,0,0,35,37,0,0,0,30,0,32,32,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3992.87,-85,7,3.57,1,1,12,33.1670127,-106.3428063,1238,2022,6,26,13,56,53,3,5,191,41,1.3,0.7,1,28,29,31,0,0,35,37,0,0,0,30,0,32,32,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3993.87,-85,8,3.57,1,1,12,33.1670119,-106.3428068,1238,2022,6,26,13,56,54,3,5,192,41,1.3,0.7,1,28,30,31,0,0,36,37,0,0,0,30,0,32,33,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3993.87,-85,5,3.57,1,1,12,33.1670119,-106.3428068,1238,2022,6,26,13,56,54,3,5,192,41,1.3,0.7,1,28,30,31,0,0,36,37,0,0,0,30,0,32,33,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3994.87,-86,6,3.56,1,1,12,33.1670115,-106.3428076,1238,2022,6,26,13,56,55,4,5,193,40,1.3,0.7,1,28,31,32,0,0,36,37,0,0,0,30,0,32,33,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3994.87,-85,8,3.56,1,1,12,33.1670115,-106.3428076,1238,2022,6,26,13,56,55,4,5,193,40,1.3,0.7,1,28,31,32,0,0,36,37,0,0,0,30,0,32,33,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3995.87,-85,6,3.56,1,1,12,33.1670113,-106.3428089,1237,2022,6,26,13,56,56,4,4,194,29,1.3,0.7,1,28,31,32,0,0,36,37,0,0,0,30,0,32,33,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3995.87,-85,7,3.56,1,1,12,33.1670113,-106.3428089,1237,2022,6,26,13,56,56,4,4,194,29,1.3,0.7,1,28,31,32,0,0,36,37,0,0,0,30,0,32,33,31,0,27,0,27,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3996.87,-85,7,3.56,1,1,12,33.1670113,-106.34281,1237,2022,6,26,13,56,57,4,4,196,29,1.3,0.7,1,28,31,33,0,0,36,37,0,0,0,29,0,30,33,30,0,28,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3996.87,-86,6,3.56,1,1,12,33.1670113,-106.34281,1237,2022,6,26,13,56,57,4,4,196,29,1.3,0.7,1,28,31,33,0,0,36,37,0,0,0,29,0,30,33,30,0,28,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3997.87,-85,6,3.56,1,1,12,33.1670116,-106.3428102,1237,2022,6,26,13,56,58,4,4,196,29,1.3,0.7,1,28,31,33,0,0,36,37,0,0,0,28,0,31,33,29,0,28,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3997.87,-86,7,3.56,1,1,12,33.1670116,-106.3428102,1237,2022,6,26,13,56,58,4,4,196,29,1.3,0.7,1,28,31,33,0,0,36,37,0,0,0,28,0,31,33,29,0,28,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3998.87,-85,6,3.56,1,1,12,33.1670118,-106.3428101,1237,2022,6,26,13,56,59,4,4,196,29,1.3,0.7,1,28,31,33,0,0,36,37,0,0,0,28,0,31,33,30,0,28,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3998.87,-85,6,3.56,1,1,12,33.1670118,-106.3428101,1237,2022,6,26,13,56,59,4,4,196,29,1.3,0.7,1,28,31,33,0,0,36,37,0,0,0,28,0,31,33,30,0,28,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3999.87,-84,6,3.56,1,1,12,33.1670121,-106.3428104,1237,2022,6,26,13,57,0,4,4,197,29,1.3,0.7,1,27,31,33,0,0,36,37,0,0,0,28,0,31,32,30,0,29,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3999.87,-84,6,3.56,1,1,12,33.1670121,-106.3428104,1237,2022,6,26,13,57,0,4,4,197,29,1.3,0.7,1,27,31,33,0,0,36,37,0,0,0,28,0,31,32,30,0,29,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,3999.87,-84,9,3.56,1,1,12,33.1670121,-106.3428104,1237,2022,6,26,13,57,0,4,4,197,29,1.3,0.7,1,27,31,33,0,0,36,37,0,0,0,28,0,31,32,30,0,29,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
6,7528,1,KI5TZA,4000.87,-85,7,3.56,1,1,12,33.1670131,-106.3428109,1237,2022,6,26,13,57,1,3,4,198,30,1.3,0.7,1,27,31,33,0,0,36,37,0,0,0,28,0,31,32,30,0,29,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0
