time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
1.350000000000001,35.87645104870446,1.4176501217456456,-145.8180910260563,-216.93688818807223,-8.21818004330444,706.1614665295526,-51.41897547793945,-10.297443782467717,-1.629752142089637,-10.235887680231459,0.07020862794812355,-16.980699547216837,-0.9557100131171052,117.7103237206919,-31.904802086749356,-1.6555307206206056,169.91342717319566,-34.56009050319668,-1.2980578931103626,97.1361070492302,3.1791275728719723,0.2975554503251606,-0.032934093594718834,-0.07737115425409732,0.010043764238106238,-1.464302588678487
1.360000000000001,36.458009658663926,1.4403445905233467,-147.8280545554915,-216.16895300041762,-8.117696820584966,705.4113968952961,-52.00897705354627,-10.211357308836007,-1.6417525735950829,-10.149346912223356,0.08544352286131618,-17.301582567628834,-0.9723355125811907,119.41490439107487,-32.27180199564988,-1.6695691721964818,171.00270690339676,-34.32676600940452,-1.2754476900597629,96.68456745479494,3.178798788826474,0.29670880747026324,-0.032822715504956426,-0.09195741672538386,0.012231853714375266,-1.45294990557882
1.370000000000001,37.042463328335046,1.4630309548093368,-149.84839066399294,-215.2990835114389,-8.014145143134167,704.6921267809989,-52.5742027595215,-10.094997850571595,-1.6534667371245628,-10.032546036611881,0.10095538764136447,-17.62612464344176,-0.9891002968627384,121.1303588668631,-32.636613166935,-1.6833876841130504,172.0881882542499,-34.073042663030016,-1.2522193733948674,96.23619726636143,3.1784712290354546,0.2957169784347885,-0.03268924269894363,-0.10640839036956441,0.01446270748818288,-1.4372448232572905
1.380000000000001,37.629587611086215,1.4856992532390028,-151.87903249708106,-214.32839220598666,-7.907711013492078,704.0030306077692,-53.11375894843897,-9.947669075561414,-1.6648932590142809,-9.88478868356637,0.11673362553646993,-17.954302863249445,-1.0060021357213966,122.8566493013879,-32.999030794601936,-1.6969800876186085,173.1698986507093,-33.79913359417694,-1.2284091786913733,95.79089755435902,3.1781451165484316,0.2945815364527178,-0.03253325470569866,-0.12068000604457688,0.01673489116081242,-1.417078311745202
1.390000000000001,38.21915399441101,1.5083396554669974,-153.91991171482118,-213.28353932011558,-7.799512577672923,703.4266528281241,-53.626824771442806,-9.76876195056208,-1.6760317751776304,-9.705465748970708,0.13276678623049132,-18.28609241369651,-1.0230387441956303,124.59373858804051,-33.358879294811544,-1.7103416072281397,174.24795867981044,-33.51014647747881,-1.2042319501253502,95.36449743556669,3.1778206785447436,0.29330450059508084,-0.0323543460319206,-0.13472716548281063,0.019046843594799353,-1.3923535759015475
1.400000000000001,38.810978664450566,1.530944358033642,-155.97113939832474,-212.1407546497288,-7.6888046223741755,702.8788681664238,-54.11272234641151,-9.557769671603708,-1.6868850701725988,-9.494070246161794,0.14904270038646006,-18.621466725461417,-1.0402077906778326,126.34159074849669,-33.71598305816966,-1.723467689212314,175.32247341142437,-33.20153206010603,-1.179545717554728,94.94090327196342,3.1774981461779537,0.29188834539221226,-0.032152127326025876,-0.1485038750909106,0.02139689758414511,-1.362988345718444
1.410000000000001,39.40487052944272,1.553505523705647,-158.03280361981396,-210.90200603064392,-7.575796277496397,702.3586711647793,-54.57085287236413,-9.31428403424232,-1.6974567610933042,-9.250193764684699,0.16554832475587444,-18.96039736810983,-1.0575068954729934,128.1001704480948,-34.070145471513044,-1.7363532698198503,176.39346650819874,-32.87366335237988,-1.1543910530731896,94.51991244109357,3.1771777544084894,0.2903360090780845,-0.03192622656680464,-0.16196338773463934,0.023783254260101905,-1.3289141830273026
1.420000000000001,40.000594594237825,1.5760139313208963,-160.10483894199135,-209.56957081921533,-7.460703733571304,701.8649316531271,-55.00065923828823,-9.038000727139327,-1.707749756063377,-8.973531818819817,0.18226966457676297,-19.302853964764275,-1.0749336303036947,129.86944257887478,-34.42117385937532,-1.7489936963204002,177.46095964780213,-32.52698230816167,-1.128810265581019,94.10132725904536,3.1768597418234954,0.2886509004106561,-0.031676290432028215,-0.17505834575104168,0.026203972695182792,-1.290077420253163
1.430000000000001,40.59791404148803,1.5984605892474395,-162.18717696000033,-208.1460406257469,-7.343749671815963,701.396399141985,-55.4016862289223,-8.728731793167512,-1.7177681242185685,-8.663896240572143,0.19919183850023803,-19.648804234770274,-1.0924855224983152,131.6493722392674,-34.768880141824624,-1.761384742603694,178.5249724307195,-32.16199289558878,-1.1028469874519782,93.68492694519993,3.1765443504429616,0.2868369039927397,-0.031401985674763044,-0.1877409378322375,0.028656978757851666,-1.2464409959859986
1.440000000000001,41.19659098659208,1.6208367638679722,-164.27974626173503,-206.6343251322302,-7.225162668206977,700.951708147709,-55.773588054953365,-8.386412731503533,-1.7275171327540708,-8.32122228072621,0.21629907577921936,-19.998214042790046,-1.1101600593220549,133.4399247121838,-35.113081462129585,-1.7735226221442328,179.58552215256347,-31.779261900212866,-1.0765460589018367,93.27046857306719,3.176231825512289,0.28489838395111106,-0.03110300045970195,-0.19996307049348716,0.031140064254367675,-1.1979855362639318
1.450000000000001,41.79638719567473,1.6431340048818182,-166.38247212013079,-205.03765487867628,-7.1051765732944245,700.5293844345935,-56.116135723503454,-8.01110938374471,-1.7370032778738187,-7.945575494052998,0.23357471574105793,-20.35104745421045,-1.127954692431753,135.2410654408811,-35.45360082195063,-1.785403999795365,180.6426235868978,-31.379419539604317,-1.0499534078002304,92.85768825318792,3.1759224152814585,0.2828401858475415,-0.030779045706441657,-0.21167655022042325,0.033650886397690545,-1.1447104091232854
1.460000000000001,42.39706483717513,1.6653441701217333,-168.49527619542408,-203.35958291076227,-6.984029870113663,700.1278521433095,-56.42922429071721,-7.603024557241042,-1.7462343125842261,-7.537158361751557,0.2510012098356982,-20.7072667969302,-1.145866842442559,137.05276000271863,-35.790267721999236,-1.7970260023658848,181.69628878060922,-30.963159854267786,-1.023115924840155,92.44630248988676,3.175616370770745,0.28066763671647166,-0.030429856436217605,-0.22283327599354397,0.03618696764711945,-1.086634745500856
1.470000000000001,42.99838726591669,1.6874594498063533,-170.61807625149575,-201.60398519378822,-6.861965013211579,699.7454417593507,-56.712879941960736,-7.162504326253234,-1.7552192711415042,-7.096316591746637,0.26856012635475235,-21.06683272956937,-1.163893903594062,138.87497408093932,-36.12291880583496,-1.8083862279347274,182.74652686353218,-30.53124085568542,-0.9960813346402498,92.03600970300077,3.1753139455229724,0.27838654312745525,-0.030055193118310702,-0.23338544180973658,0.03874569593426091,-1.023798417737666
1.480000000000001,43.60011983808165,1.709472390145349,-172.75078588988208,-199.7750596982422,-6.739227752031303,699.3803988631665,-56.9672668409622,-6.690043949263284,-1.7639684899676589,-6.6235450351810385,0.28623215790638423,-21.429704316119928,-1.1820332485030622,140.70767343462663,-36.45139850427664,-1.8194827538652858,183.79334387393072,-30.0844844123465,-0.968898063402902,91.62649190344736,3.17501539534232,0.2760031871747506,-0.02965484301219196,-0.24328574873120212,0.04132432528948797,-0.9562629665554407
1.490000000000001,44.20203075517887,1.7313759162163098,-174.8933143049438,-197.87732406366368,-6.616066442110764,699.0308935918048,-57.19269368540611,-6.186293338878052,-1.772493624863624,-6.119493155556455,0.30399713171987686,-21.79583910702987,-1.2002822329898253,142.5508238670029,-36.775559677712046,-1.8303141434873003,184.8367426013197,-29.623775854853097,-0.9416151037951679,91.21741650916121,3.174720978019752,0.27352432030159834,-0.029228621501336864,-0.2524876258992513,0.04391997688153109,-0.8841124670543924
1.500000000000001,44.80389193474097,1.753163354034808,-177.0455660635322,-195.9156117500899,-6.492731347745462,698.6950307303223,-57.38961990295175,-5.652062019327694,-1.7808076643637591,-5.5849699855390655,0.32183402284089735,-22.16519322668544,-1.2186382009643675,144.4043911922493,-37.09526425340183,-1.8408794514211315,185.87672244796352,-29.150063281659428,-0.9142818777604828,90.80843828564862,3.1744309530451726,0.27095715487282895,-0.028776373414523992,-0.2609454598546289,0.0465296404810433,-0.8074543240211293
