time [s],fill pressure [Pa],run mass [kg],fill mass [kg],run pressure [Pa],head loss [Pa],flow rate [kg]
1.6800000000000013,4956006.0508184545,1.6900000000000013,18.309999999999736,6463294.977443862,500000.0,1
1.6900000000000013,4956006.0508184545,1.7000000000000013,18.299999999999734,6466674.477362571,500000.0,1
1.7000000000000013,4956006.0508184545,1.7100000000000013,18.289999999999733,6470030.027294193,500000.0,1
1.7100000000000013,4956006.0508184545,1.7200000000000013,18.27999999999973,6473361.878645455,500000.0,1
1.7200000000000013,4956006.0508184545,1.7300000000000013,18.26999999999973,6476670.279368935,500000.0,1
1.7300000000000013,4956006.0508184545,1.7400000000000013,18.259999999999728,6479955.474020163,500000.0,1
1.7400000000000013,4956006.0508184545,1.7500000000000013,18.249999999999726,6483217.703813643,500000.0,1
1.7500000000000013,4956006.0508184545,1.7600000000000013,18.239999999999725,6486457.206677917,500000.0,1
1.7600000000000013,4956006.0508184545,1.7700000000000014,18.229999999999723,6489674.217309492,500000.0,1
1.7700000000000014,4956006.0508184545,1.7800000000000014,18.21999999999972,6492868.96722582,500000.0,1
1.7800000000000014,4956006.0508184545,1.7900000000000014,18.20999999999972,6496041.684817307,500000.0,1
1.7900000000000014,4956006.0508184545,1.8000000000000014,18.19999999999972,6499192.5953982845,500000.0,1
1.8000000000000014,4956006.0508184545,1.8100000000000014,18.189999999999717,6502321.921257116,500000.0,1
1.8100000000000014,4956006.0508184545,1.8200000000000014,18.179999999999715,6505429.881705308,500000.0,1
1.8200000000000014,4956006.0508184545,1.8300000000000014,18.169999999999714,6508516.693125755,500000.0,1
1.8300000000000014,4956006.0508184545,1.8400000000000014,18.159999999999712,6511582.569020053,500000.0,1
1.8400000000000014,4956006.0508184545,1.8500000000000014,18.14999999999971,6514627.720054991,500000.0,1
1.8500000000000014,4956006.0508184545,1.8600000000000014,18.13999999999971,6517652.354108151,500000.0,1
1.8600000000000014,4956006.0508184545,1.8700000000000014,18.129999999999708,6520656.6763126515,500000.0,1
1.8700000000000014,4956006.0508184545,1.8800000000000014,18.119999999999706,6523640.889101109,500000.0,1
1.8800000000000014,4956006.0508184545,1.8900000000000015,18.109999999999705,6526605.192248774,500000.0,1
1.8900000000000015,4956006.0508184545,1.9000000000000015,18.099999999999703,6529549.782915885,500000.0,1
1.9000000000000015,4956006.0508184545,1.9100000000000015,18.0899999999997,6532474.855689237,500000.0,1
1.9100000000000015,4956006.0508184545,1.9200000000000015,18.0799999999997,6535380.602622998,500000.0,1
