time,thrust,combustion_chamber.pressure,ox_tank.pressure,combustion_chamber.temperature,ox_tank.temperature,combustion_chamber.fuel_grain.geometry.effective_radius,OF,combustion_chamber.cstar,specific_impulse,fuel_flow,ox_flow,mass_flow,mass_flow_out,combustion_chamber.ideal_gas_constant,propellant_CG,propellant_mass,combustion_chamber.fuel_grain.regression_rate,combustion_chamber.fuel_grain.flux,combustion_chamber.fuel_grain.geometry.port_area,combustion_chamber.fuel_grain.geometry.burn_area,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
13.054999999999898,4702.605997020723,2096368.7342011903,2781491.404170864,3127.9215241913107,268.65890218276604,0.07867083918976098,8.857824518269691,1396.168899648513,203.86766468066315,0.23640965697522945,2.094075255910915,2.3304849128861442,2.351371434567776,296.1926384996959,2.0787160306784105,7.628080630363204,0.0006050948875555231,112.91425791588834,0.019443634041726474,0.39866291636585466,0.025181808507193638,80408.67621646349,4.569791763458303,1.335,3.058288866904901,3.19
13.094999999999898,4647.071642865951,2060763.2815172458,2781491.404170864,3100.3058343857156,268.65890218276604,0.07868222686569036,9.506776259269424,1384.8600948130063,198.3653155262844,0.22909777109949256,2.1779812513401966,2.407079022439689,2.388056639831616,294.1940069514801,2.0858357095549946,7.536544524431922,0.0005862805286012206,107.66861505446855,0.019449263416749085,0.398730833322557,0.025205264236454524,77941.90817971397,4.486028753221866,1.335,3.0505157712100557,3.19
13.134999999999897,4673.390672516631,2085392.807570098,2781491.404170864,3121.114499667162,268.65890218276604,0.07869391155087821,9.016161224387998,1393.3553388812693,201.2917449676613,0.23514753820720644,2.12012811599411,2.3552756542013165,2.366666782940375,295.6821691867199,2.0934423370579744,7.4414482741237595,0.0006016568943470649,111.94945883501161,0.019455040462053975,0.3988005318831012,0.025229335258558225,79733.60175526017,4.398909503168259,1.335,3.0425387709555007,3.19
13.174999999999896,4653.922723237982,2069258.7320779338,2781491.404170864,3107.277442916673,268.65890218276604,0.07870538526332076,9.343474688551025,1387.6594616896853,199.30090283943005,0.23097617935859235,2.1581200854952294,2.389096264853822,2.380350411363316,294.66912671997835,2.101025773744713,7.348809025250798,0.0005908827406813321,108.94400442919647,0.01946071403472228,0.3988689820729915,0.025252975144676174,78558.70301981577,4.314104378528494,1.335,3.034704646722304,3.19
13.214999999999895,4658.531912230954,2079851.9091307959,2781491.404170864,3116.430739365067,268.65890218276604,0.07871699114037989,9.127576225099908,1391.3907029502104,200.23189762887097,0.2337111379755017,2.1332162265262333,2.366927364501735,2.371629284120745,295.3214672383361,2.1089513185517674,7.254558695099949,0.0005977753871621483,110.86354543149167,0.019466453802245064,0.3989382308867161,0.025276890842687767,79342.11533585358,4.227779575108685,1.335,3.0267791199912644,3.19
13.254999999999894,4653.840813887455,2072954.118368591,2781491.404170864,3110.465405076495,268.65890218276604,0.07872850397078873,9.268397085236737,1388.9520016910062,199.54658130120876,0.23191173181070682,2.149450019146559,2.3813617509572658,2.37737792042558,294.8928639408418,2.116986067118085,7.16136690525529,0.0005930709338064075,109.55217595423251,0.01947214838906919,0.3990069346069725,0.025300618287788294,78833.15682435255,4.142450926047636,1.335,3.0189159792076543,3.19
13.294999999999893,4654.125699118908,2077460.425025752,2781491.404170864,3114.365240449362,268.65890218276604,0.07874007095931518,9.176590819360648,1390.5332172685814,199.8718998077471,0.2330769685820306,2.1388519700942723,2.371928938676303,2.3736537113364746,295.1668899389372,2.1252995456071626,7.067487616212961,0.0005959476496949702,110.35343970496557,0.01947787060279409,0.3990759716386562,0.025324460844975378,79169.0513927416,4.056472925281774,1.335,3.0110146909311872,3.19
13.334999999999892,4653.9118985298865,2074514.1731019432,2781491.404170864,3111.8076916339037,268.65890218276604,0.07875159610792362,9.236802033206919,1389.4961405396539,199.6562223746216,0.2323081301248228,2.1457842086674606,2.378092338792283,2.376108678109118,294.9871064933183,2.133792453256475,6.974059675039765,0.0005938795110507418,109.77719410644465,0.019483572954327382,0.3991447690381247,0.025348220643030762,78949.00508991022,3.9709188464780034,1.335,3.0031408285617616,3.19
13.374999999999892,4654.060743220467,2076437.5369535994,2781491.404170864,3113.467082994361,268.65890218276604,0.07876314211015874,9.197746385831406,1390.1688718228074,199.79704903794274,0.23280268794028436,2.141260081614587,2.3740627695548713,2.3745098221348617,295.1036846049474,2.142546200391093,6.880339041802532,0.0005950410410810335,110.10070650916423,0.01948928646056287,0.399213701016196,0.025372026919011963,79092.15565291123,3.885087478131305,1.335,2.9952515636712276,3.19
13.41499999999989,4653.98554715943,2075176.0599847739,2781491.404170864,3112.3685241539647,268.65890218276604,0.07877466800992791,9.223614556823502,1389.7233559150661,199.7053973006693,0.2324715418128596,2.144227897112295,2.376699438925155,2.3755611843285536,295.0264459701187,2.1515218721715783,6.786811955891515,0.0005940922543929601,109.83642401206332,0.019494990854576736,0.39928252305766543,0.02539579522740307,78997.78890231457,3.799437074866722,1.335,2.9873748810247935,3.19
