Mach,Number,CD,Power-Off,CD,Power-On,CP,[in]
4.5,0.211945,0.193875,130.4498
4.51,0.211557,0.193573,130.335
4.52,0.21117,0.193271,130.2207
4.53,0.210784,0.19297,130.1071
4.54,0.210399,0.192669,129.9939
4.55,0.210016,0.19237,129.8813
4.56,0.209634,0.192071,129.7693
4.57,0.209254,0.191773,129.6578
4.58,0.208874,0.191476,129.5469
4.59,0.208496,0.19118,129.4365
4.6,0.208119,0.190884,129.3266
4.61,0.207744,0.190589,129.2174
4.62,0.207369,0.190295,129.1086
4.63,0.206996,0.190001,129.0004
4.64,0.206624,0.189708,128.8928
4.65,0.206253,0.189416,128.7857
4.66,0.205883,0.189125,128.6791
4.67,0.205514,0.188834,128.5731
4.68,0.205146,0.188544,128.4676
4.69,0.20478,0.188254,128.3627
4.7,0.204414,0.187965,128.2582
4.71,0.20405,0.187677,128.1544
4.72,0.203687,0.18739,128.0511
4.73,0.203325,0.187103,127.9482
4.74,0.202964,0.186816,127.846
4.75,0.202604,0.186531,127.7442
4.76,0.202245,0.186246,127.643
4.77,0.201887,0.185961,127.5423
4.78,0.20153,0.185677,127.4422
4.79,0.201174,0.185394,127.3425
4.8,0.200819,0.185111,127.2434
4.81,0.200464,0.184829,127.1449
4.82,0.200111,0.184547,127.0468
4.83,0.199759,0.184266,126.9493
4.84,0.199408,0.183985,126.8523
4.85,0.199058,0.183705,126.7558
4.86,0.198708,0.183426,126.6598
4.87,0.19836,0.183147,126.5644
4.88,0.198012,0.182868,126.4694
4.89,0.197666,0.18259,126.375
4.9,0.19732,0.182313,126.2811
4.91,0.196975,0.182036,126.1877
4.92,0.196631,0.181759,126.0948
4.93,0.196288,0.181483,126.0024
4.94,0.195945,0.181207,125.9105
4.95,0.195603,0.180932,125.8191
4.96,0.195263,0.180657,125.7283
4.97,0.194922,0.180382,125.6379
4.98,0.194583,0.180108,125.5481
4.99,0.194245,0.179835,125.4587
5,0.193907,0.179561,125.3698
