Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
23.17,0,0.1584497658645143551977947840,0.158449765864514,0.157653979668065,0.158449765864514,0.157653979668065,0,0.0000000,0.0000000,0,5.4738688218182746294358306081,74.088492491882142960960383604,92.15020591471448921067720368,2975136000
23.18,0,0.1584463956216681103729120315,0.158446395621668,0.157651274257391,0.158446395621668,0.157651274257391,0,0.0000000,0.0000000,0,5.4732452913490946294358306081,74.079196942310588800455988062,92.14686327404194304987883452,2976420000
23.19,0,0.1584430382096036540638602286,0.158443038209604,0.157648580843705,0.158443038209604,0.157648580843705,0,0.0000000,0.0000000,0,5.4726224220531046294358306079,74.06992849612280529857377008,92.14353555085678061899184263,2977704000
23.20,0,0.1584396965954004341083301395,0.1584396965954,0.157645902395481,0.1584396965954,0.157645902395481,0,0.0000000,0.0000000,0,5.4719995144383676294358306091,74.060616308267251809882278102,92.14018389897672366081453122,2978988000
23.21,0,0.1584363368627209438525751352,0.158436336862721,0.157643204997773,0.158436336862721,0.157643204997773,0,0.0000000,0.0000000,0,5.471377561621842629435830608,74.051337567175345512213925245,92.1368498744900253854877542,2980272000
23.22,0,0.1584329898994566671046871623,0.158432989899457,0.157640519539863,0.158432989899457,0.157640519539863,0,0.0000000,0.0000000,0,5.4707559774914856294358306089,74.042073271658449922422342077,92.13352437192028556185968017,2981556000
23.23,0,0.1584296488484496241893137599,0.15842964884845,0.157637839165976,0.15842964884845,0.157637839165976,0,0.0000000,0.0000000,0,5.4701350477773936294358306092,74.032794914138970715604205458,92.13018988792428911161022875,2982840000
23.24,0,0.1584263085196030879513436922,0.158426308519603,0.157635158687401,0.158426308519603,0.157635158687401,0,0.0000000,0.0000000,0,5.4695147799097656294358306088,74.023548189851221083111128426,92.12687293129921962429843369,2984124000
23.25,0,0.1584229840432994676010281649,0.1584229840433,0.157632493235898,0.1584229840433,0.157632493235898,0,0.0000000,0.0000000,0,5.4688947241620656294358306084,74.014280591028818066014249024,92.12354449715826635582784835,2985409000
23.26,0,0.1584196414443228955150412110,0.158419641444323,0.157629808837631,0.158419641444323,0.157629808837631,0,0.0000000,0.0000000,0,5.4682749801044276294358306081,74.00502250499157567094930396,92.12022190022971683458055612,2986693000
23.27,0,0.1584163225565508612828223299,0.158416322556551,0.157627147327849,0.158416322556551,0.157627147327849,0,0.0000000,0.0000000,0,5.4676563906451746294358306083,73.995776650928504029292938743,92.11690392320773989166750943,2987976000
23.28,0,0.1584130074734449670014569833,0.158413007473445,0.157624488801388,0.158413007473445,0.157624488801388,0,0.0000000,0.0000000,0,5.467037963196998629435830609,73.986536191146085680612282312,92.11358988173679123406683176,2989261000
23.29,0,0.1584096842657621486015458285,0.158409684265762,0.157621821330371,0.158409684265762,0.157621821330371,0,0.0000000,0.0000000,0,5.4664198051552376294358306083,73.977279817883917673530189239,92.11026705085635259578990454,2990545000
23.30,0,0.1584063669641430088242985053,0.158406366964143,0.157619158946806,0.158406366964143,0.157619158946806,0,0.0000000,0.0000000,0,5.4658023944894156294358306086,73.968049219934794413242975857,92.10695804141095161010106388,2991828000
23.31,0,0.1584030492798618134366648178,0.158403049279862,0.157616495363329,0.158403049279862,0.157616495363329,0,0.0000000,0.0000000,0,5.465185553307737629435830609,73.958810527086431165789876107,92.10364378141157309289102395,2993113000
23.32,0,0.1583997485416504044539794526,0.15839974854165,0.157613847910033,0.15839974854165,0.157613847910033,0,0.0000000,0.0000000,0,5.4645691240580966294358306092,73.949590580736729152330573305,92.10034036905771689856481233,2994397000
23.33,0,0.1583964505630995138378095052,0.1583964505631,0.157611202401866,0.1583964505631,0.157611202401866,0,0.0000000,0.0000000,0,5.4639532072481586294358306079,73.940357628504510204332111013,92.09702904228998160399486765,2995681000
23.34,0,0.1583931554014647214248628381,0.158393155401465,0.157608558897437,0.158393155401465,0.157608558897437,0,0.0000000,0.0000000,0,5.4633379951128646294358306088,73.931151139686588430117938561,92.09373206196258421555506391,2996965000
23.35,0,0.1583898640390622502851686855,0.158389864039062,0.157605918380414,0.158389864039062,0.157605918380414,0,0.0000000,0.0000000,0,5.4627230525994976294358306085,73.921923818007254023867003941,92.09042342982707865321635992,2998249000
23.36,0,0.1583865634469622276987257828,0.158386563446962,0.157603267823217,0.158386563446962,0.157603267823217,0,0.0000000,0.0000000,0,5.4621088153156436294358306082,73.912707242065657835558032919,92.08712001743302183681777168,2999533000
23.37,0,0.1583832776560613231903441148,0.158383277656061,0.157600631258088,0.158383277656061,0.157600631258088,0,0.0000000,0.0000000,0,5.461494790165989629435830609,73.903505863178544610185413929,92.0838260440490894389153366,3000817000
23.38,0,0.1583799967614316535638608853,0.158379996761432,0.157597998781442,0.158379996761432,0.157597998781442,0,0.0000000,0.0000000,0,5.460881427423536629435830608,73.894310926934499739635754512,92.08053492990360801333430767,3002101000
23.39,0,0.1583767186215455423828396545,0.158376718621546,0.157595368253092,0.158376718621546,0.157595368253092,0,0.0000000,0.0000000,0,5.4602687271268946294358306084,73.885107189961131436057657913,92.07723783098595300639816372,3003385000
23.40,0,0.1583734432933705548853209265,0.158373443293371,0.157592739731344,0.158373443293371,0.157592739731344,0,0.0000000,0.0000000,0,5.4596563322398466294358306088,73.875902138718802808544779382,92.07394027764635652101625468,3004669000
23.41,0,0.1583701717598278736823203083,0.158370171759828,0.157590114200453,0.158370171759828,0.157590114200453,0,0.0000000,0.0000000,0,5.4590447067202336294358306089,73.866733590521751111865577757,92.07066265096752823652311263,3005953000
23.42,0,0.1583669029785915971663393413,0.158366902978592,0.157587490619425,0.158366902978592,0.157587490619425,0,0.0000000,0.0000000,0,5.4584331369301856294358306079,73.857530108885462854772199935,92.06736590352692075953538106,3007237000
23.43,0,0.1583636381058310446985934369,0.158363638105831,0.15758487014576,0.158363638105831,0.15758487014576,0,0.0000000,0.0000000,0,5.4578223795140026294358306084,73.848357474890072134541491456,92.06408565304242612150350355,3008521000
23.44,0,0.1583603848273250426507255224,0.158360384827325,0.157582260466563,0.158360384827325,0.157582260466563,0,0.0000000,0.0000000,0,5.4572122418022026294358306081,73.839181765597192895752299812,92.06080286946572334896774034,3009805000
23.45,0,0.1583571264967997047072135173,0.1583571264968,0.157579644936883,0.1583571264968,0.157579644936883,0,0.0000000,0.0000000,0,5.4566023097135676294358306088,73.830015711167335976406616422,92.05752631356294751512366802,3011089000
23.46,0,0.1583538709728375398660573125,0.158353870972838,0.157577031416624,0.158353870972838,0.157577031416624,0,0.0000000,0.0000000,0,5.4559930901139166294358306092,73.820840811366225745201296157,92.05424356634142909932144352,3012373000
23.47,0,0.1583506390277562927185565800,0.158350639027756,0.157574440679423,0.158350639027756,0.157574440679423,0,0.0000000,0.0000000,0,5.4553840835104486294358306091,73.811680642958809541384652839,92.0509699610463090187724236,3013657000
23.48,0,0.1583473911406981281428970439,0.158347391140698,0.157571833205737,0.158347391140698,0.157571833205737,0,0.0000000,0.0000000,0,5.454775789472557629435830609,73.802511653148735082811282355,92.04769017446713301716521652,3014941000
